Messmodul	OFT
Versuchsart	Standardversuch	mit Standard-Messplattform
Start des Versuchs	28.01.2025 16:13:48
Ende des Versuchs	28.01.2025 16:14:33
Versuchsdauer	150	Sekunden	00:02:30
Bemerkung	
Sachbearbeiter	vel
Versuchsbezeichnung	PI High-Load Modul
Umgebungsbedingungen	
Solltemperatur	0,0	°C
Temperierwartezeit	0	Sekunden	00:00:00
Abtastrate	1000	Hz
Mittelungen	1	Werte
Oberprobe Bezeichnung	Al2O3_K-1
Oberprobe Beschichtung	
Oberprobe Lieferant	
Oberprobe Geometrie	Kugel D = 3 mm
Oberprobe Bemerkung	
Unterprobe Bezeichnung	KS_35-mm_1
Unterprobe Beschichtung	
Unterprobe Lieferant	
Unterprobe Geometrie	
Unterprobe Bemerkung	Keramikstreifen 35 mm
Schmierstoff verwendet	Ja
Schmierstoff Bezeichnung	Fett PhysikInstrumente
Schmierstoff Menge	
Schmierstoff Lieferant	
Schmierstoff Bemerkung	
Hub Exzenter	1,0	mm
Startdrehzahl	60	U/min
Startbelastung	10	N
Probenwinkel	0,00	°
Probenradius	90,00	mm

Versuch mit Stufen	Nein

Anzahl Datensätze	44909

Nummer	Zeit	Reibungskraft	Belastung	Reibungsmoment	Reibungszahl	Verschleiss	Temperatur	Position	Drehzahl	Externer Eingang 1	Externer Eingang 2	Externer Eingang 3	RK OFT Links	RK OFT Rechts	RK SOP Links	RK SOP Rechts	Belastung Links	Belastung Rechts
9	0,009	0,46	12,32	0	0,03736	0,000	33,3	0,21	60,0	22,253	-0,002	-0,0014	-1,98	0,59	0,20	-0,97	5,39	6,94
10	0,010	0,41	12,36	0	0,03325	0,000	33,3	0,21	60,0	22,263	-0,002	-0,0014	-1,99	0,61	0,20	-0,98	5,43	6,94
11	0,011	0,31	12,36	0	0,02517	-0,001	33,3	0,22	60,0	22,263	-0,001	-0,0014	-1,98	0,65	0,17	-0,97	5,39	6,97
12	0,012	0,32	12,38	0	0,02564	0,000	33,3	0,22	60,0	22,272	-0,002	-0,0013	-2,04	0,67	0,14	-0,95	5,43	6,96
13	0,013	0,31	12,34	0	0,02539	0,000	33,3	0,22	60,0	22,275	-0,002	-0,0014	-2,04	0,64	0,14	-0,95	5,43	6,92
14	0,014	0,33	12,32	0	0,02652	-0,001	33,3	0,22	60,0	22,269	-0,001	-0,0014	-2,05	0,61	0,14	-0,98	5,41	6,92
15	0,015	0,28	12,34	0	0,02308	0,000	33,3	0,23	60,0	22,256	-0,002	-0,0014	-2,05	0,62	0,14	-0,97	5,41	6,94
16	0,016	0,26	12,32	0	0,02112	0,000	33,3	0,23	60,0	22,253	-0,002	-0,0014	-2,04	0,61	0,14	-0,97	5,41	6,92
17	0,017	0,25	12,32	0	0,02047	0,000	33,3	0,23	60,0	22,269	-0,002	-0,0014	-2,05	0,61	0,17	-0,92	5,41	6,92
18	0,018	0,20	12,44	0	0,01629	0,000	33,3	0,24	60,0	22,266	-0,002	-0,0012	-2,04	0,62	0,15	-0,93	5,46	6,97
19	0,019	0,17	12,38	0	0,01372	0,001	33,3	0,24	60,0	22,269	-0,001	-0,0013	-2,01	0,61	0,15	-0,92	5,45	6,94
20	0,020	0,14	12,40	0	0,01117	0,001	33,3	0,24	60,0	22,287	-0,001	-0,0014	-2,02	0,64	0,15	-0,90	5,45	6,96
21	0,021	0,12	12,38	0	0,01001	0,001	33,3	0,24	60,0	22,278	-0,001	-0,0013	-1,99	0,61	0,14	-0,93	5,45	6,94
22	0,022	0,11	12,38	0	0,00891	0,001	33,3	0,25	60,0	22,281	-0,001	-0,0012	-2,02	0,64	0,12	-0,92	5,46	6,92
23	0,023	0,06	12,40	0	0,00448	0,001	33,3	0,25	60,0	22,278	-0,002	-0,0011	-2,02	0,68	0,14	-0,93	5,46	6,94
24	0,024	0,04	12,36	0	0,00300	0,001	33,3	0,25	60,0	22,281	-0,001	-0,0011	-1,96	0,71	0,14	-0,90	5,43	6,94
25	0,025	0,07	12,38	0	0,00560	0,000	33,3	0,25	60,0	22,290	-0,001	-0,0011	-1,95	0,73	0,12	-0,89	5,43	6,96
26	0,026	0,10	12,40	0	0,00802	0,001	33,3	0,26	60,0	22,290	-0,001	-0,0013	-1,92	0,73	0,15	-0,87	5,43	6,97
27	0,027	0,14	12,40	0	0,01142	0,000	33,3	0,26	60,0	22,275	-0,002	-0,0012	-1,86	0,71	0,17	-0,90	5,46	6,94
28	0,028	0,13	12,38	0	0,01016	0,001	33,3	0,26	60,0	22,278	-0,002	-0,0012	-1,86	0,70	0,17	-0,89	5,46	6,92
29	0,029	0,17	12,38	0	0,01346	0,000	33,3	0,27	60,0	22,284	-0,002	-0,0014	-1,83	0,71	0,17	-0,92	5,46	6,92
30	0,030	0,26	12,32	0	0,02118	0,000	33,3	0,27	60,0	22,281	-0,002	-0,0014	-1,79	0,77	0,14	-0,93	5,43	6,90
31	0,031	0,34	12,36	0	0,02727	-0,001	33,3	0,27	60,0	22,272	-0,002	-0,0014	-1,76	0,83	0,15	-0,98	5,45	6,92
32	0,032	0,37	12,32	0	0,02987	0,001	33,3	0,28	60,0	22,275	-0,002	-0,0013	-1,75	0,86	0,17	-0,98	5,41	6,92
33	0,033	0,45	12,32	-1	0,03682	0,000	33,3	0,28	60,0	22,272	-0,002	-0,0013	-1,72	0,93	0,18	-0,98	5,45	6,88
34	0,034	0,48	12,30	0	0,03902	-0,001	33,3	0,28	60,0	22,269	-0,001	-0,0013	-1,72	0,98	0,18	-1,01	5,45	6,86
35	0,035	0,46	12,28	0	0,03778	0,000	33,3	0,29	60,0	22,275	-0,002	-0,0013	-1,72	0,98	0,17	-1,00	5,41	6,88
36	0,036	0,55	12,32	-1	0,04437	0,000	33,3	0,29	60,0	22,272	-0,002	-0,0014	-1,66	1,02	0,15	-1,00	5,45	6,88
37	0,037	0,58	12,36	0	0,04728	0,000	33,3	0,29	60,0	22,287	-0,002	-0,0014	-1,64	1,06	0,17	-0,98	5,48	6,88
38	0,038	0,63	12,38	0	0,05128	0,001	33,3	0,30	60,0	22,263	-0,001	-0,0012	-1,59	1,08	0,18	-0,97	5,50	6,88
39	0,039	0,71	12,38	0	0,05748	0,001	33,3	0,30	60,0	22,260	-0,001	-0,0011	-1,54	1,14	0,20	-0,97	5,50	6,88
40	0,040	0,73	12,40	0	0,05889	0,001	33,3	0,30	60,0	22,266	-0,001	-0,0012	-1,53	1,17	0,18	-0,97	5,52	6,88
41	0,041	0,75	12,36	0	0,06056	0,000	33,3	0,31	60,0	22,256	-0,002	-0,0012	-1,47	1,15	0,17	-0,97	5,48	6,88
42	0,042	0,78	12,34	0	0,06332	0,000	33,3	0,31	60,0	22,263	-0,001	-0,0013	-1,45	1,20	0,17	-0,92	5,52	6,82
43	0,043	0,83	12,40	0	0,06672	0,000	33,3	0,31	60,0	22,278	-0,002	-0,0013	-1,38	1,20	0,17	-0,90	5,54	6,86
44	0,044	0,87	12,40	0	0,07035	0,000	33,3	0,32	60,0	22,290	-0,001	-0,0011	-1,37	1,25	0,14	-0,93	5,54	6,86
45	0,045	0,89	12,38	0	0,07176	0,000	33,3	0,32	60,0	22,284	-0,002	-0,0012	-1,32	1,25	0,15	-0,93	5,54	6,84
46	0,046	0,93	12,42	0	0,07510	0,001	33,3	0,32	60,0	22,281	-0,001	-0,0013	-1,27	1,27	0,12	-0,92	5,58	6,84
47	0,047	0,99	12,36	0	0,08009	0,001	33,3	0,33	60,0	22,272	-0,001	-0,0012	-1,24	1,33	0,08	-0,97	5,54	6,82
48	0,048	1,00	12,34	0	0,08137	0,000	33,3	0,33	60,0	22,275	-0,002	-0,0013	-1,22	1,36	0,09	-1,00	5,56	6,78
49	0,049	0,98	12,30	0	0,07944	0,001	33,3	0,33	60,0	22,263	-0,002	-0,0014	-1,22	1,36	0,06	-1,00	5,54	6,76
50	0,050	1,01	12,30	0	0,08197	0,000	33,3	0,33	60,0	22,269	-0,002	-0,0013	-1,21	1,40	0,08	-1,05	5,54	6,76
51	0,051	1,00	12,32	-1	0,08097	0,000	33,3	0,34	60,0	22,263	-0,002	-0,0014	-1,21	1,41	0,05	-1,01	5,58	6,74
52	0,052	1,03	12,30	0	0,08374	0,000	33,3	0,34	60,0	22,263	-0,002	-0,0013	-1,19	1,46	0,08	-1,01	5,58	6,72
53	0,053	1,05	12,34	0	0,08495	0,000	33,3	0,35	60,0	22,269	-0,002	-0,0014	-1,18	1,49	0,06	-1,00	5,62	6,72
54	0,054	1,11	12,32	0	0,08994	0,000	33,3	0,35	60,0	22,263	-0,002	-0,0014	-1,13	1,53	0,11	-1,01	5,60	6,72
55	0,055	1,12	12,30	0	0,09142	0,000	33,3	0,35	60,0	22,266	-0,002	-0,0014	-1,09	1,53	0,11	-1,00	5,62	6,68
56	0,056	1,24	12,32	0	0,10053	0,001	33,3	0,36	60,0	22,260	-0,002	-0,0013	-1,02	1,61	0,14	-1,00	5,62	6,70
57	0,057	1,31	12,34	0	0,10590	0,001	33,3	0,36	60,0	22,260	-0,002	-0,0013	-0,97	1,66	0,15	-1,01	5,66	6,68
58	0,058	1,37	12,36	0	0,11109	0,001	33,3	0,37	60,0	22,269	-0,001	-0,0013	-0,93	1,72	0,18	-1,01	5,66	6,70
59	0,059	1,45	12,38	0	0,11726	0,001	33,3	0,37	60,0	22,272	-0,002	-0,0013	-0,87	1,78	0,18	-1,00	5,71	6,66
60	0,060	1,50	12,38	0	0,12119	0,001	33,3	0,37	60,0	22,278	-0,001	-0,0012	-0,84	1,84	0,17	-1,01	5,73	6,65
61	0,061	1,58	12,36	0	0,12750	0,001	33,3	0,38	60,0	22,272	-0,002	-0,0012	-0,78	1,90	0,20	-0,98	5,69	6,66
62	0,062	1,62	12,34	0	0,13143	0,001	33,3	0,38	60,0	22,256	-0,001	-0,0012	-0,74	1,94	0,18	-0,98	5,71	6,63
63	0,063	1,70	12,34	0	0,13737	0,001	33,3	0,39	60,0	22,247	-0,001	-0,0011	-0,67	1,99	0,20	-0,98	5,71	6,63
64	0,064	1,70	12,34	0	0,13756	0,001	33,3	0,39	60,0	22,247	-0,001	-0,0011	-0,65	2,02	0,18	-0,97	5,75	6,59
65	0,065	1,74	12,42	0	0,14040	0,001	33,3	0,39	60,0	22,250	-0,001	-0,0012	-0,61	2,06	0,18	-1,01	5,81	6,61
66	0,066	1,75	12,38	0	0,14114	0,000	33,3	0,40	60,0	22,253	-0,002	-0,0011	-0,60	2,09	0,17	-1,00	5,79	6,59
67	0,067	1,67	12,34	0	0,13509	0,001	33,3	0,40	60,0	22,250	-0,002	-0,0012	-0,58	2,03	0,17	-1,03	5,79	6,55
68	0,068	1,61	12,30	0	0,13052	0,000	33,3	0,41	60,0	22,247	-0,002	-0,0014	-0,62	2,05	0,18	-1,05	5,77	6,53
69	0,069	1,53	12,28	-1	0,12477	-0,001	33,3	0,41	60,0	22,260	-0,002	-0,0014	-0,64	2,02	0,17	-1,09	5,79	6,49
70	0,070	1,53	12,26	0	0,12520	0,000	33,3	0,41	60,0	22,253	-0,002	-0,0014	-0,60	2,00	0,15	-1,06	5,81	6,45
71	0,071	1,56	12,28	0	0,12665	0,000	33,3	0,42	60,0	22,253	-0,002	-0,0014	-0,58	2,03	0,15	-1,08	5,83	6,45
72	0,072	1,50	12,30	0	0,12233	0,001	33,3	0,42	60,0	22,253	-0,002	-0,0014	-0,57	1,99	0,15	-1,05	5,87	6,43
73	0,073	1,50	12,32	0	0,12176	-0,001	33,3	0,43	60,0	22,256	-0,002	-0,0012	-0,55	1,99	0,17	-1,03	5,89	6,43
74	0,074	1,48	12,26	0	0,12094	-0,001	33,3	0,43	60,0	22,253	-0,002	-0,0014	-0,57	2,00	0,15	-1,05	5,87	6,39
75	0,075	1,42	12,28	0	0,11592	0,000	33,3	0,44	60,0	22,260	-0,002	-0,0015	-0,60	1,99	0,14	-1,03	5,89	6,39
76	0,076	1,45	12,28	-1	0,11836	-0,001	33,3	0,44	60,0	22,256	-0,002	-0,0013	-0,58	2,02	0,18	-1,00	5,91	6,37
77	0,077	1,40	12,32	0	0,11342	0,000	33,3	0,45	60,0	22,256	-0,001	-0,0013	-0,62	2,02	0,18	-0,97	5,92	6,39
78	0,078	1,43	12,28	0	0,11643	0,000	33,3	0,45	60,0	22,266	-0,001	-0,0012	-0,61	2,05	0,20	-0,95	5,92	6,35
79	0,079	1,42	12,34	0	0,11506	0,001	33,3	0,45	60,0	22,256	-0,001	-0,0013	-0,61	2,05	0,18	-0,93	5,96	6,37
80	0,080	1,45	12,34	0	0,11773	0,001	33,3	0,46	60,0	22,263	-0,001	-0,0011	-0,57	2,05	0,23	-0,93	6,00	6,34
81	0,081	1,41	12,32	0	0,11476	0,001	33,3	0,46	60,0	22,256	-0,001	-0,0012	-0,58	2,03	0,24	-0,97	5,96	6,35
82	0,082	1,45	12,30	0	0,11771	0,000	33,3	0,47	60,0	22,247	-0,001	-0,0014	-0,57	2,06	0,23	-0,98	5,98	6,32
83	0,083	1,44	12,34	0	0,11660	0,001	33,3	0,47	60,0	22,253	-0,001	-0,0013	-0,54	2,03	0,23	-0,97	6,00	6,34
84	0,084	1,43	12,36	0	0,11576	0,001	33,3	0,48	60,0	22,250	-0,002	-0,0011	-0,54	2,03	0,21	-0,98	6,04	6,32
85	0,085	1,44	12,35	0	0,11628	0,001	33,3	0,48	60,0	22,250	-0,001	-0,0011	-0,55	2,06	0,24	-1,00	6,06	6,30
86	0,086	1,39	12,35	0	0,11214	0,001	33,3	0,49	60,0	22,256	-0,002	-0,0013	-0,60	2,06	0,24	-1,00	6,06	6,30
87	0,087	1,35	12,28	0	0,10991	0,000	33,3	0,49	60,0	22,253	-0,001	-0,0014	-0,60	2,03	0,23	-1,01	6,02	6,26
88	0,088	1,31	12,28	0	0,10704	0,001	33,3	0,50	60,0	22,253	-0,002	-0,0014	-0,61	2,02	0,23	-1,01	6,04	6,24
89	0,089	1,31	12,24	0	0,10694	0,000	33,3	0,50	60,0	22,256	-0,002	-0,0014	-0,62	2,03	0,21	-1,00	6,02	6,22
90	0,090	1,26	12,26	0	0,10278	0,000	33,3	0,51	60,0	22,250	-0,002	-0,0016	-0,62	1,99	0,21	-1,00	6,04	6,22
91	0,091	1,24	12,26	0	0,10124	-0,001	33,3	0,51	60,0	22,260	-0,002	-0,0014	-0,64	1,99	0,21	-0,98	6,06	6,20
92	0,092	1,28	12,22	0	0,10483	-0,001	33,3	0,52	60,0	22,256	-0,002	-0,0014	-0,64	2,03	0,24	-0,97	6,04	6,18
93	0,093	1,29	12,24	0	0,10557	-0,001	33,3	0,52	60,0	22,269	-0,002	-0,0014	-0,64	2,05	0,24	-0,98	6,08	6,16
94	0,094	1,26	12,28	0	0,10260	0,000	33,3	0,52	60,0	22,269	-0,002	-0,0014	-0,65	2,03	0,27	-0,97	6,10	6,18
95	0,095	1,21	12,24	-1	0,09910	0,000	33,3	0,53	60,0	22,260	-0,002	-0,0013	-0,67	2,00	0,24	-1,00	6,08	6,16
96	0,096	1,21	12,24	0	0,09890	0,000	33,3	0,53	60,0	22,272	-0,002	-0,0013	-0,68	2,02	0,24	-1,00	6,06	6,18
97	0,097	1,22	12,24	0	0,09990	0,001	33,3	0,54	60,0	22,278	-0,002	-0,0012	-0,67	2,02	0,21	-0,97	6,10	6,14
98	0,098	1,25	12,26	0	0,10195	0,001	33,3	0,54	60,0	22,266	-0,002	-0,0013	-0,65	2,03	0,21	-0,95	6,10	6,16
99	0,099	1,29	12,32	0	0,10487	0,000	33,3	0,55	60,0	22,266	-0,001	-0,0013	-0,62	2,05	0,23	-0,93	6,14	6,18
100	0,100	1,30	12,22	0	0,10676	0,001	33,3	0,55	60,0	22,266	-0,002	-0,0011	-0,62	2,06	0,23	-0,93	6,08	6,14
101	0,101	1,35	12,26	0	0,10976	0,001	33,3	0,56	60,0	22,266	-0,001	-0,0014	-0,58	2,06	0,24	-0,97	6,12	6,14
102	0,102	1,33	12,24	0	0,10854	0,001	33,3	0,56	60,0	22,266	-0,002	-0,0014	-0,60	2,06	0,23	-0,97	6,12	6,12
103	0,103	1,37	12,26	0	0,11162	0,001	33,3	0,57	60,0	22,272	-0,001	-0,0012	-0,57	2,07	0,24	-0,97	6,14	6,12
104	0,104	1,35	12,32	0	0,10961	0,001	33,3	0,57	60,0	22,269	-0,002	-0,0013	-0,57	2,06	0,26	-0,97	6,15	6,16
105	0,105	1,32	12,28	0	0,10729	0,001	33,3	0,58	60,0	22,275	-0,001	-0,0011	-0,55	2,02	0,26	-1,00	6,15	6,12
106	0,106	1,27	12,28	0	0,10349	0,001	33,3	0,58	60,0	22,263	-0,001	-0,0011	-0,58	2,00	0,24	-0,98	6,15	6,12
107	0,107	1,24	12,22	0	0,10137	0,000	33,3	0,58	60,0	22,269	-0,002	-0,0013	-0,60	1,99	0,26	-0,97	6,14	6,08
108	0,108	1,21	12,20	0	0,09894	0,000	33,3	0,59	60,0	22,263	-0,001	-0,0014	-0,61	1,97	0,24	-1,01	6,12	6,08
109	0,109	1,23	12,18	0	0,10133	0,001	33,3	0,59	60,0	22,266	-0,002	-0,0012	-0,61	2,00	0,24	-0,98	6,10	6,08
110	0,110	1,25	12,18	-1	0,10238	0,000	33,3	0,60	60,0	22,250	-0,002	-0,0015	-0,61	2,02	0,23	-0,98	6,12	6,06
111	0,111	1,26	12,22	0	0,10311	0,001	33,3	0,60	60,0	22,256	-0,002	-0,0013	-0,61	2,03	0,21	-1,01	6,14	6,08
112	0,112	1,30	12,26	0	0,10623	0,000	33,3	0,61	60,0	22,263	-0,002	-0,0014	-0,58	2,05	0,24	-0,98	6,15	6,10
113	0,113	1,27	12,22	0	0,10406	0,000	33,3	0,61	60,0	22,266	-0,002	-0,0014	-0,60	2,03	0,24	-1,00	6,14	6,08
114	0,114	1,23	12,20	0	0,10053	-0,001	33,3	0,62	60,0	22,263	-0,002	-0,0013	-0,62	2,02	0,23	-1,00	6,14	6,06
115	0,115	1,25	12,20	-1	0,10284	0,000	33,3	0,62	60,0	22,256	-0,002	-0,0014	-0,62	2,05	0,24	-0,98	6,14	6,06
116	0,116	1,22	12,20	0	0,10036	-0,001	33,3	0,63	60,0	22,253	-0,002	-0,0014	-0,64	2,03	0,23	-0,98	6,14	6,06
117	0,117	1,32	12,28	0	0,10786	0,000	33,3	0,63	60,0	22,263	-0,001	-0,0013	-0,58	2,07	0,23	-0,98	6,19	6,08
118	0,118	1,32	12,26	0	0,10782	0,001	33,3	0,64	60,0	22,269	-0,002	-0,0014	-0,58	2,07	0,23	-0,93	6,15	6,10
119	0,119	1,30	12,26	0	0,10645	0,001	33,3	0,64	60,0	22,272	-0,001	-0,0012	-0,58	2,06	0,24	-0,95	6,17	6,08
120	0,120	1,32	12,24	0	0,10763	0,001	33,3	0,65	60,0	22,281	-0,002	-0,0013	-0,58	2,07	0,26	-0,95	6,17	6,06
121	0,121	1,27	12,22	0	0,10405	0,001	33,3	0,65	60,0	22,269	-0,002	-0,0013	-0,61	2,06	0,27	-0,92	6,19	6,03
122	0,122	1,31	12,28	0	0,10694	0,000	33,3	0,66	60,0	22,263	-0,002	-0,0013	-0,58	2,07	0,24	-0,95	6,19	6,08
123	0,123	1,30	12,26	0	0,10575	0,000	33,3	0,66	60,0	22,278	-0,001	-0,0011	-0,58	2,06	0,24	-0,98	6,17	6,08
124	0,124	1,32	12,28	0	0,10773	0,001	33,3	0,67	60,0	22,256	-0,002	-0,0013	-0,57	2,07	0,26	-0,97	6,17	6,10
125	0,125	1,35	12,28	0	0,10976	0,000	33,3	0,67	60,0	22,263	-0,001	-0,0013	-0,52	2,06	0,24	-0,97	6,21	6,06
126	0,126	1,34	12,26	0	0,10961	0,002	33,3	0,68	60,0	22,256	-0,002	-0,0012	-0,52	2,06	0,24	-0,98	6,19	6,06
127	0,127	1,33	12,24	0	0,10829	0,001	33,3	0,68	60,0	22,260	-0,002	-0,0012	-0,51	2,03	0,24	-1,01	6,19	6,04
128	0,128	1,25	12,22	0	0,10223	0,000	33,3	0,69	60,0	22,269	-0,002	-0,0013	-0,57	2,02	0,23	-1,00	6,17	6,04
129	0,129	1,22	12,20	0	0,09976	0,000	33,3	0,70	60,0	22,256	-0,001	-0,0011	-0,58	2,00	0,23	-1,00	6,15	6,04
130	0,130	1,20	12,24	0	0,09805	0,000	33,3	0,70	60,0	22,260	-0,002	-0,0013	-0,60	2,00	0,21	-0,98	6,17	6,06
131	0,131	1,14	12,18	0	0,09354	0,001	33,3	0,71	60,0	22,266	-0,002	-0,0013	-0,64	1,99	0,23	-1,00	6,17	6,01
132	0,132	1,17	12,24	0	0,09531	0,000	33,3	0,71	60,0	22,260	-0,002	-0,0012	-0,62	2,00	0,23	-1,00	6,17	6,06
133	0,133	1,14	12,18	0	0,09322	0,000	33,3	0,72	60,0	22,256	-0,002	-0,0013	-0,65	2,00	0,26	-0,97	6,15	6,03
134	0,134	1,16	12,18	-1	0,09546	0,000	33,3	0,72	60,0	22,260	-0,002	-0,0013	-0,61	1,99	0,24	-0,93	6,15	6,03
135	0,135	1,16	12,20	-1	0,09519	0,000	33,3	0,73	60,0	22,260	-0,002	-0,0013	-0,61	1,99	0,24	-0,93	6,17	6,03
136	0,136	1,17	12,20	0	0,09626	0,000	33,3	0,73	60,0	22,263	-0,002	-0,0012	-0,58	1,97	0,26	-0,95	6,17	6,03
137	0,137	1,19	12,24	0	0,09704	0,000	33,3	0,74	60,0	22,250	-0,002	-0,0013	-0,57	1,97	0,27	-0,92	6,15	6,08
138	0,138	1,26	12,22	0	0,10309	0,000	33,3	0,74	60,0	22,269	-0,001	-0,0012	-0,54	2,02	0,26	-0,87	6,15	6,06
139	0,139	1,27	12,28	0	0,10371	0,001	33,3	0,75	60,0	22,281	-0,002	-0,0012	-0,54	2,03	0,26	-0,89	6,19	6,08
140	0,140	1,26	12,26	0	0,10261	0,001	33,3	0,75	60,0	22,260	-0,001	-0,0013	-0,54	2,02	0,26	-0,89	6,17	6,08
141	0,141	1,26	12,30	0	0,10223	0,000	33,3	0,76	60,0	22,269	-0,002	-0,0011	-0,55	2,03	0,26	-0,90	6,19	6,10
142	0,142	1,23	12,28	0	0,09996	0,000	33,3	0,76	60,0	22,272	-0,001	-0,0013	-0,58	2,03	0,26	-0,93	6,21	6,06
143	0,143	1,21	12,22	0	0,09919	0,000	33,3	0,77	60,0	22,278	-0,001	-0,0012	-0,60	2,03	0,27	-0,95	6,15	6,06
144	0,144	1,24	12,24	0	0,10139	0,001	33,3	0,77	60,0	22,275	-0,001	-0,0012	-0,61	2,07	0,26	-0,93	6,17	6,06
145	0,145	1,21	12,31	0	0,09834	0,000	33,3	0,78	60,0	22,281	-0,002	-0,0011	-0,62	2,06	0,24	-0,95	6,23	6,08
146	0,146	1,17	12,31	0	0,09474	0,001	33,3	0,79	60,0	22,269	-0,001	-0,0013	-0,64	2,03	0,23	-1,00	6,21	6,10
147	0,147	1,14	12,28	0	0,09262	0,001	33,3	0,79	60,0	22,263	-0,001	-0,0012	-0,65	2,02	0,23	-1,00	6,19	6,08
148	0,148	1,09	12,22	0	0,08942	0,001	33,3	0,80	60,0	22,269	-0,002	-0,0013	-0,64	1,96	0,21	-1,03	6,17	6,04
149	0,149	1,06	12,22	0	0,08700	0,001	33,3	0,80	60,0	22,263	-0,002	-0,0012	-0,65	1,94	0,24	-1,03	6,19	6,03
150	0,150	1,06	12,18	0	0,08724	0,000	33,3	0,81	60,0	22,263	-0,002	-0,0014	-0,64	1,93	0,23	-1,01	6,14	6,04
151	0,151	1,09	12,22	0	0,08933	0,000	33,3	0,81	60,0	22,260	-0,002	-0,0012	-0,62	1,94	0,24	-1,01	6,17	6,04
152	0,152	1,11	12,22	0	0,09051	0,000	33,3	0,82	60,0	22,263	-0,002	-0,0011	-0,62	1,96	0,24	-1,01	6,19	6,03
153	0,153	1,12	12,24	0	0,09153	0,000	33,3	0,82	60,0	22,272	-0,002	-0,0014	-0,60	1,94	0,23	-1,00	6,19	6,04
154	0,154	1,16	12,18	0	0,09554	0,001	33,3	0,83	60,0	22,269	-0,001	-0,0014	-0,57	1,96	0,26	-0,98	6,15	6,03
155	0,155	1,19	12,22	0	0,09762	0,000	33,3	0,84	60,0	22,260	-0,002	-0,0013	-0,55	1,97	0,24	-0,97	6,19	6,03
156	0,156	1,22	12,20	0	0,10010	0,000	33,3	0,84	60,0	22,256	-0,002	-0,0012	-0,54	1,99	0,26	-0,98	6,17	6,03
157	0,157	1,22	12,20	0	0,10004	0,001	33,3	0,85	60,0	22,253	-0,002	-0,0013	-0,55	2,00	0,29	-1,00	6,15	6,04
158	0,158	1,26	12,24	0	0,10305	0,000	33,3	0,86	60,0	22,263	-0,002	-0,0014	-0,52	2,02	0,29	-0,97	6,19	6,04
