Messmodul	OFT
Versuchsart	Standardversuch	mit Standard-Messplattform
Start des Versuchs	28.01.2025 16:32:42
Ende des Versuchs	28.01.2025 16:33:02
Versuchsdauer	20	Sekunden	00:00:20
Bemerkung	
Sachbearbeiter	vel
Versuchsbezeichnung	PI High-Load Modul
Umgebungsbedingungen	
Solltemperatur	0,0	°C
Temperierwartezeit	0	Sekunden	00:00:00
Abtastrate	1000	Hz
Mittelungen	1	Werte
Oberprobe Bezeichnung	Al2O3_K-1
Oberprobe Beschichtung	
Oberprobe Lieferant	
Oberprobe Geometrie	Kugel D = 3 mm
Oberprobe Bemerkung	
Unterprobe Bezeichnung	KS_35-mm_1
Unterprobe Beschichtung	
Unterprobe Lieferant	
Unterprobe Geometrie	
Unterprobe Bemerkung	Keramikstreifen 35 mm
Schmierstoff verwendet	Ja
Schmierstoff Bezeichnung	Fett PhysikInstrumente
Schmierstoff Menge	
Schmierstoff Lieferant	
Schmierstoff Bemerkung	
Hub Exzenter	1,0	mm
Startdrehzahl	300	U/min
Startbelastung	10	N
Probenwinkel	0,00	°
Probenradius	90,00	mm

Versuch mit Stufen	Nein

Anzahl Datensätze	20033

Nummer	Zeit	Reibungskraft	Belastung	Reibungsmoment	Reibungszahl	Verschleiss	Temperatur	Position	Drehzahl	Externer Eingang 1	Externer Eingang 2	Externer Eingang 3	RK OFT Links	RK OFT Rechts	RK SOP Links	RK SOP Rechts	Belastung Links	Belastung Rechts
	s	N	N	Nmm		mm°C	mm	U/min	°C	mm	bar	N	N	N	N	N	N
0	0,000	1,21	10,35	-1	0,11720	0,000	33,5	0,92	300,0	22,369	-0,002	-0,0014	-2,24	0,89	0,24	-0,98	4,97	5,39
1	0,001	1,12	10,37	0	0,10787	0,000	33,5	0,89	300,0	22,363	-0,002	-0,0014	-2,25	0,88	0,24	-1,01	4,93	5,44
2	0,002	1,01	10,33	0	0,09746	0,000	33,5	0,86	300,0	22,379	-0,002	-0,0014	-2,22	0,85	0,23	-1,00	4,89	5,44
3	0,003	0,91	10,37	0	0,08738	0,000	33,5	0,83	300,0	22,375	-0,002	-0,0013	-2,24	0,86	0,24	-1,01	4,89	5,48
4	0,004	0,79	10,39	0	0,07589	0,000	33,5	0,81	300,0	22,375	-0,002	-0,0013	-2,25	0,91	0,27	-1,01	4,91	5,48
5	0,005	0,68	10,39	0	0,06564	0,000	33,5	0,78	300,0	22,369	-0,002	-0,0014	-2,24	0,92	0,23	-1,01	4,87	5,52
6	0,006	0,64	10,33	0	0,06200	0,000	33,5	0,75	300,0	22,360	-0,002	-0,0014	-2,28	0,93	0,24	-1,00	4,83	5,50
7	0,007	0,55	10,35	0	0,05310	0,000	33,5	0,72	300,0	22,366	-0,002	-0,0015	-2,25	0,93	0,26	-1,00	4,83	5,52
8	0,008	0,48	10,43	0	0,04612	-0,001	33,5	0,70	300,0	22,363	-0,002	-0,0014	-2,25	0,95	0,24	-0,95	4,87	5,56
9	0,009	0,38	10,41	0	0,03628	0,000	33,5	0,67	300,0	22,372	-0,002	-0,0012	-2,22	0,98	0,29	-0,97	4,81	5,60
10	0,010	0,32	10,49	0	0,03093	0,000	33,5	0,64	300,0	22,375	-0,002	-0,0013	-2,21	0,98	0,27	-0,95	4,87	5,62
11	0,011	0,29	10,51	0	0,02762	0,000	33,5	0,62	300,0	22,360	-0,002	-0,0013	-2,21	0,98	0,29	-0,97	4,85	5,66
12	0,012	0,25	10,55	0	0,02338	0,000	33,5	0,59	300,0	22,360	-0,002	-0,0013	-2,19	0,98	0,26	-0,97	4,87	5,68
13	0,013	0,25	10,53	0	0,02364	0,000	33,5	0,56	300,0	22,379	-0,002	-0,0012	-2,21	0,96	0,24	-0,95	4,81	5,72
14	0,014	0,24	10,57	0	0,02250	0,000	33,5	0,54	300,0	22,372	-0,001	-0,0013	-2,19	0,93	0,26	-0,97	4,83	5,73
15	0,015	0,26	10,62	0	0,02404	0,000	33,5	0,52	300,0	22,369	-0,001	-0,0012	-2,21	0,91	0,26	-0,97	4,85	5,77
16	0,016	0,24	10,64	0	0,02299	0,001	33,5	0,49	300,0	22,372	-0,001	-0,0012	-2,22	0,91	0,24	-0,95	4,85	5,79
17	0,017	0,24	10,64	0	0,02209	0,002	33,5	0,47	300,0	22,388	-0,002	-0,0012	-2,22	0,89	0,24	-0,97	4,81	5,83
18	0,018	0,24	10,64	0	0,02258	0,001	33,5	0,45	300,0	22,379	-0,002	-0,0014	-2,22	0,86	0,21	-0,98	4,83	5,81
19	0,019	0,27	10,62	0	0,02571	0,000	33,5	0,43	300,0	22,379	-0,002	-0,0014	-2,27	0,85	0,18	-1,00	4,79	5,83
20	0,020	0,24	10,62	0	0,02217	-0,001	33,5	0,40	300,0	22,372	-0,002	-0,0014	-2,25	0,85	0,20	-1,01	4,79	5,83
21	0,021	0,20	10,66	0	0,01877	0,000	33,5	0,38	300,0	22,360	-0,002	-0,0014	-2,25	0,86	0,23	-0,98	4,81	5,85
22	0,022	0,19	10,66	0	0,01823	0,000	33,5	0,37	300,0	22,369	-0,002	-0,0014	-2,27	0,86	0,21	-0,98	4,79	5,87
23	0,023	0,16	10,70	-1	0,01513	-0,001	33,5	0,35	300,0	22,366	-0,002	-0,0014	-2,24	0,85	0,23	-0,98	4,81	5,89
24	0,024	0,17	10,66	0	0,01619	0,000	33,5	0,33	300,0	22,360	-0,002	-0,0013	-2,25	0,83	0,24	-1,00	4,77	5,89
25	0,025	0,17	10,74	0	0,01574	0,000	33,5	0,31	300,0	22,354	-0,002	-0,0014	-2,27	0,83	0,24	-0,98	4,81	5,93
26	0,026	0,17	10,76	0	0,01541	0,000	33,5	0,30	300,0	22,357	-0,002	-0,0014	-2,25	0,80	0,26	-0,98	4,79	5,97
27	0,027	0,07	10,76	0	0,00620	-0,001	33,5	0,28	300,0	22,354	-0,002	-0,0014	-2,22	0,86	0,27	-0,98	4,79	5,97
28	0,028	0,10	10,84	0	0,00925	0,000	33,5	0,27	300,0	22,363	-0,002	-0,0013	-2,25	0,85	0,29	-0,98	4,81	6,03
29	0,029	0,04	10,90	0	0,00322	0,000	33,5	0,25	300,0	22,363	-0,001	-0,0013	-2,22	0,88	0,29	-0,97	4,83	6,06
30	0,030	0,03	10,86	0	0,00275	0,000	33,5	0,24	300,0	22,369	-0,001	-0,0012	-2,21	0,86	0,30	-0,93	4,83	6,03
31	0,031	0,05	10,86	0	0,00496	0,000	33,5	0,22	300,0	22,366	-0,002	-0,0013	-2,21	0,83	0,29	-0,95	4,79	6,06
32	0,032	0,02	10,92	0	0,00197	0,000	33,5	0,21	300,0	22,369	-0,002	-0,0013	-2,21	0,86	0,29	-0,92	4,83	6,08
33	0,033	0,07	10,88	0	0,00679	0,000	33,5	0,20	300,0	22,360	-0,002	-0,0014	-2,25	0,85	0,24	-0,95	4,81	6,06
34	0,034	0,11	10,99	0	0,00996	0,001	33,5	0,19	300,0	22,363	-0,002	-0,0012	-2,27	0,82	0,21	-0,93	4,87	6,12
35	0,035	0,07	11,01	0	0,00659	0,000	33,5	0,18	300,0	22,372	-0,002	-0,0012	-2,27	0,85	0,23	-0,95	4,87	6,14
36	0,036	0,01	11,03	0	0,00090	0,000	33,5	0,17	300,0	22,369	-0,001	-0,0013	-2,25	0,89	0,23	-0,93	4,87	6,16
37	0,037	0,01	11,05	0	0,00065	0,000	33,5	0,16	300,0	22,372	-0,002	-0,0012	-2,24	0,88	0,23	-0,95	4,85	6,20
38	0,038	0,03	11,03	0	0,00303	0,001	33,5	0,15	300,0	22,375	-0,002	-0,0013	-2,24	0,85	0,21	-0,97	4,85	6,18
39	0,039	0,04	11,03	0	0,00397	-0,001	33,5	0,14	300,0	22,366	-0,002	-0,0014	-2,24	0,83	0,21	-1,01	4,85	6,18
40	0,040	0,08	11,07	0	0,00731	0,000	33,5	0,13	300,0	22,366	-0,002	-0,0013	-2,24	0,79	0,18	-1,06	4,87	6,20
41	0,041	0,12	11,01	0	0,01048	0,000	33,5	0,13	300,0	22,363	-0,002	-0,0013	-2,28	0,79	0,23	-1,03	4,83	6,18
42	0,042	0,05	11,09	0	0,00443	0,000	33,5	0,12	300,0	22,369	-0,002	-0,0014	-2,25	0,82	0,24	-1,05	4,87	6,22
43	0,043	0,06	11,13	-1	0,00510	0,000	33,5	0,12	300,0	22,372	-0,002	-0,0013	-2,28	0,83	0,21	-1,00	4,91	6,22
44	0,044	0,04	11,21	0	0,00336	0,000	33,5	0,11	300,0	22,375	-0,002	-0,0013	-2,25	0,82	0,20	-1,03	4,91	6,30
45	0,045	0,03	11,15	0	0,00303	-0,001	33,5	0,11	300,0	22,372	-0,002	-0,0014	-2,27	0,83	0,18	-1,00	4,89	6,26
46	0,046	0,03	11,17	-1	0,00273	-0,001	33,5	0,10	300,0	22,369	-0,002	-0,0014	-2,25	0,82	0,18	-0,98	4,91	6,26
47	0,047	0,03	11,22	0	0,00244	0,000	33,5	0,10	300,0	22,363	-0,002	-0,0014	-2,27	0,83	0,21	-0,95	4,91	6,32
48	0,048	0,02	11,21	0	0,00143	-0,001	33,5	0,10	300,0	22,369	-0,002	-0,0013	-2,22	0,83	0,23	-0,92	4,89	6,32
49	0,049	0,00	11,32	0	0,00012	0,000	33,5	0,09	300,0	22,363	-0,002	-0,0013	-2,24	0,83	0,23	-0,92	4,97	6,35
50	0,050	0,01	11,30	0	0,00127	0,001	33,5	0,09	300,0	22,366	-0,002	-0,0012	-2,24	0,85	0,23	-0,89	4,95	6,35
51	0,051	0,00	11,32	0	0,00002	0,000	33,5	0,09	300,0	22,366	-0,002	-0,0012	-2,24	0,83	0,23	-0,93	4,97	6,35
52	0,052	0,01	11,34	0	0,00117	0,000	33,5	0,09	300,0	22,369	-0,001	-0,0013	-2,27	0,85	0,21	-0,90	4,97	6,37
53	0,053	0,01	11,36	0	0,00106	0,000	33,5	0,09	300,0	22,372	-0,002	-0,0013	-2,25	0,83	0,21	-0,92	4,99	6,37
54	0,054	0,04	11,40	0	0,00331	0,000	33,5	0,09	300,0	22,363	-0,001	-0,0013	-2,27	0,82	0,21	-0,93	4,99	6,41
55	0,055	0,02	11,46	0	0,00182	0,001	33,5	0,09	300,0	22,372	-0,002	-0,0011	-2,25	0,82	0,23	-0,93	5,00	6,45
56	0,056	0,01	11,48	0	0,00050	0,000	33,5	0,09	300,0	22,372	-0,002	-0,0012	-2,22	0,80	0,23	-0,95	5,00	6,47
57	0,057	0,03	11,49	0	0,00280	0,000	33,5	0,09	300,0	22,369	-0,001	-0,0013	-2,22	0,77	0,21	-0,97	5,02	6,47
58	0,058	0,03	11,48	0	0,00252	0,001	33,5	0,09	300,0	22,372	-0,002	-0,0014	-2,22	0,77	0,21	-1,00	5,02	6,45
59	0,059	0,07	11,46	0	0,00584	-0,001	33,5	0,10	300,0	22,363	-0,002	-0,0013	-2,24	0,74	0,18	-1,03	5,00	6,45
60	0,060	0,05	11,51	-1	0,00408	-0,001	33,5	0,10	300,0	22,366	-0,002	-0,0014	-2,25	0,77	0,20	-1,03	5,04	6,47
61	0,061	0,08	11,49	0	0,00722	0,000	33,5	0,10	300,0	22,379	-0,002	-0,0015	-2,28	0,76	0,20	-1,00	5,00	6,49
62	0,062	0,09	11,53	-1	0,00772	-0,001	33,5	0,11	300,0	22,372	-0,002	-0,0014	-2,30	0,76	0,21	-1,00	5,02	6,51
63	0,063	0,09	11,51	-1	0,00821	0,000	33,5	0,11	300,0	22,366	-0,002	-0,0013	-2,30	0,74	0,20	-0,98	5,02	6,49
64	0,064	0,04	11,55	0	0,00383	0,000	33,5	0,12	300,0	22,366	-0,002	-0,0013	-2,27	0,76	0,23	-0,97	5,04	6,51
65	0,065	0,01	11,55	-1	0,00100	0,000	33,5	0,12	300,0	22,363	-0,002	-0,0014	-2,25	0,77	0,21	-0,98	5,04	6,51
66	0,066	0,07	11,55	-1	0,00564	-0,001	33,5	0,13	300,0	22,357	-0,002	-0,0015	-2,28	0,74	0,20	-0,98	5,04	6,51
67	0,067	0,03	11,59	-1	0,00273	-0,001	33,5	0,13	300,0	22,351	-0,002	-0,0014	-2,27	0,76	0,18	-0,97	5,04	6,55
68	0,068	0,01	11,61	0	0,00112	0,000	33,5	0,14	300,0	22,354	-0,002	-0,0014	-2,25	0,79	0,20	-0,97	5,06	6,55
69	0,069	0,05	11,65	0	0,00467	0,000	33,5	0,15	300,0	22,360	-0,002	-0,0011	-2,22	0,80	0,21	-0,98	5,08	6,57
70	0,070	0,04	11,71	0	0,00321	0,001	33,5	0,16	300,0	22,366	-0,002	-0,0012	-2,22	0,79	0,24	-0,95	5,08	6,63
71	0,071	0,08	11,75	0	0,00651	0,001	33,5	0,17	300,0	22,375	-0,002	-0,0012	-2,22	0,83	0,21	-0,98	5,12	6,63
72	0,072	0,03	11,75	0	0,00240	0,000	33,5	0,18	300,0	22,372	-0,002	-0,0013	-2,25	0,82	0,23	-0,98	5,12	6,63
73	0,073	0,01	11,78	0	0,00092	-0,001	33,5	0,19	300,0	22,375	-0,002	-0,0012	-2,24	0,79	0,20	-1,00	5,16	6,63
74	0,074	0,02	11,82	0	0,00156	0,000	33,5	0,20	300,0	22,375	-0,002	-0,0014	-2,25	0,77	0,21	-1,01	5,18	6,65
75	0,075	0,02	11,80	0	0,00148	0,001	33,5	0,21	300,0	22,375	-0,002	-0,0012	-2,27	0,79	0,20	-1,00	5,14	6,66
76	0,076	0,01	11,84	0	0,00093	0,000	33,5	0,22	300,0	22,375	-0,002	-0,0012	-2,22	0,77	0,18	-1,01	5,18	6,66
77	0,077	0,00	11,84	0	0,00027	0,000	33,5	0,24	300,0	22,375	-0,002	-0,0013	-2,24	0,77	0,17	-1,03	5,16	6,68
78	0,078	0,02	11,80	0	0,00201	0,001	33,5	0,25	300,0	22,372	-0,002	-0,0013	-2,18	0,74	0,15	-1,03	5,16	6,65
79	0,079	0,04	11,80	0	0,00297	0,000	33,5	0,27	300,0	22,372	-0,002	-0,0014	-2,18	0,76	0,15	-1,06	5,14	6,66
80	0,080	0,11	11,80	0	0,00970	-0,001	33,5	0,28	300,0	22,375	-0,002	-0,0014	-2,14	0,80	0,15	-1,06	5,16	6,65
81	0,081	0,16	11,80	0	0,01372	0,000	33,5	0,30	300,0	22,366	-0,002	-0,0014	-2,14	0,86	0,17	-1,05	5,12	6,68
82	0,082	0,26	11,84	0	0,02214	0,000	33,5	0,32	300,0	22,348	-0,002	-0,0014	-2,09	0,93	0,17	-1,05	5,18	6,66
83	0,083	0,41	11,76	-1	0,03510	0,000	33,5	0,33	300,0	22,360	-0,002	-0,0013	-2,02	1,04	0,20	-1,06	5,14	6,63
84	0,084	0,63	11,84	0	0,05285	-0,001	33,5	0,35	300,0	22,369	-0,002	-0,0014	-1,89	1,15	0,18	-1,05	5,18	6,66
85	0,085	0,88	11,82	0	0,07481	0,000	33,5	0,37	300,0	22,363	-0,002	-0,0014	-1,73	1,30	0,18	-1,03	5,18	6,65
86	0,086	1,06	11,82	0	0,08985	-0,001	33,5	0,39	300,0	22,366	-0,002	-0,0013	-1,60	1,40	0,17	-1,00	5,16	6,66
87	0,087	1,30	11,84	0	0,11000	-0,001	33,5	0,41	300,0	22,363	-0,002	-0,0014	-1,44	1,55	0,20	-1,05	5,18	6,66
88	0,088	1,55	11,86	0	0,13046	0,000	33,5	0,43	300,0	22,351	-0,002	-0,0013	-1,28	1,71	0,23	-1,00	5,22	6,65
89	0,089	1,77	11,90	-1	0,14865	0,001	33,5	0,45	300,0	22,357	-0,002	-0,0014	-1,10	1,84	0,23	-1,03	5,23	6,66
90	0,090	2,00	11,98	0	0,16673	0,000	33,5	0,48	300,0	22,366	-0,001	-0,0011	-0,96	2,02	0,24	-1,01	5,27	6,70
91	0,091	2,06	11,94	0	0,17294	0,000	33,5	0,50	300,0	22,372	-0,002	-0,0014	-0,88	2,11	0,24	-1,05	5,27	6,66
92	0,092	2,13	11,94	0	0,17865	-0,001	33,5	0,52	300,0	22,375	-0,002	-0,0012	-0,81	2,20	0,24	-1,01	5,31	6,63
93	0,093	2,09	11,96	0	0,17481	0,000	33,5	0,55	300,0	22,372	-0,002	-0,0014	-0,80	2,22	0,24	-1,06	5,29	6,66
94	0,094	2,03	11,90	0	0,17023	0,001	33,5	0,57	300,0	22,366	-0,001	-0,0013	-0,80	2,24	0,26	-1,06	5,31	6,59
95	0,095	1,95	11,98	0	0,16311	0,000	33,5	0,59	300,0	22,372	-0,001	-0,0013	-0,80	2,24	0,26	-1,06	5,37	6,61
96	0,096	1,87	11,99	0	0,15621	0,001	33,5	0,62	300,0	22,366	-0,001	-0,0013	-0,81	2,24	0,27	-1,05	5,39	6,61
97	0,097	1,80	11,97	0	0,15034	0,001	33,6	0,64	300,0	22,357	-0,001	-0,0012	-0,83	2,24	0,27	-1,03	5,39	6,59
98	0,098	1,70	11,97	0	0,14226	0,000	33,5	0,67	300,0	22,354	-0,002	-0,0014	-0,81	2,18	0,29	-1,03	5,43	6,55
99	0,099	1,67	11,90	0	0,14040	0,000	33,5	0,70	300,0	22,354	-0,002	-0,0014	-0,81	2,20	0,29	-1,05	5,41	6,49
100	0,100	1,58	11,86	-1	0,13354	-0,001	33,5	0,72	300,0	22,348	-0,002	-0,0014	-0,83	2,17	0,27	-1,03	5,41	6,45
101	0,101	1,60	11,84	0	0,13524	-0,001	33,5	0,75	300,0	22,354	-0,002	-0,0014	-0,83	2,22	0,29	-1,06	5,41	6,43
102	0,102	1,56	11,86	-1	0,13183	-0,001	33,5	0,77	300,0	22,348	-0,002	-0,0014	-0,81	2,21	0,26	-1,05	5,43	6,43
103	0,103	1,54	11,88	-1	0,12986	-0,001	33,5	0,80	300,0	22,360	-0,002	-0,0013	-0,83	2,24	0,27	-1,06	5,46	6,41
104	0,104	1,58	11,82	0	0,13360	0,000	33,5	0,83	300,0	22,360	-0,001	-0,0015	-0,80	2,28	0,24	-1,05	5,46	6,35
105	0,105	1,50	11,88	0	0,12648	-0,001	33,5	0,86	300,0	22,369	-0,002	-0,0014	-0,80	2,24	0,26	-1,03	5,52	6,35
106	0,106	1,41	11,86	-1	0,11927	-0,001	33,5	0,89	300,0	22,360	-0,002	-0,0016	-0,84	2,22	0,26	-1,01	5,50	6,35
107	0,107	1,43	11,82	-1	0,12112	-0,001	33,5	0,92	300,0	22,354	-0,002	-0,0015	-0,81	2,24	0,24	-1,01	5,52	6,30
108	0,108	1,45	11,90	-1	0,12178	-0,001	33,5	0,95	300,0	22,360	-0,002	-0,0014	-0,78	2,25	0,26	-1,01	5,56	6,34
109	0,109	1,44	11,88	0	0,12108	0,000	33,5	0,98	300,0	22,363	-0,002	-0,0012	-0,80	2,28	0,29	-1,03	5,60	6,28
110	0,110	1,36	11,90	0	0,11405	0,001	33,6	1,01	300,0	22,366	-0,002	-0,0014	-0,83	2,25	0,32	-1,00	5,60	6,30
111	0,111	1,35	11,86	0	0,11393	0,001	33,5	1,03	300,0	22,382	-0,001	-0,0014	-0,84	2,28	0,33	-1,03	5,62	6,24
112	0,112	1,30	11,89	0	0,10954	0,000	33,5	1,05	300,0	22,357	-0,002	-0,0012	-0,86	2,27	0,36	-1,01	5,62	6,28
113	0,113	1,29	11,82	0	0,10884	0,001	33,5	1,08	300,0	22,366	-0,002	-0,0014	-0,86	2,27	0,36	-1,01	5,62	6,20
114	0,114	1,30	11,84	0	0,10970	0,000	33,5	1,11	300,0	22,363	-0,001	-0,0013	-0,84	2,28	0,35	-0,98	5,66	6,18
115	0,115	1,31	11,84	0	0,11068	0,000	33,5	1,13	300,0	22,379	-0,002	-0,0012	-0,84	2,31	0,32	-1,00	5,64	6,20
116	0,116	1,29	11,82	0	0,10947	0,001	33,5	1,16	300,0	22,379	-0,002	-0,0014	-0,86	2,33	0,30	-0,97	5,68	6,14
117	0,117	1,29	11,80	0	0,10946	0,000	33,5	1,19	300,0	22,382	-0,002	-0,0013	-0,83	2,31	0,32	-1,00	5,66	6,14
118	0,118	1,29	11,76	0	0,10967	0,000	33,5	1,21	300,0	22,379	-0,002	-0,0012	-0,83	2,33	0,29	-0,98	5,66	6,10
119	0,119	1,26	11,70	0	0,10767	-0,001	33,5	1,24	300,0	22,360	-0,001	-0,0012	-0,80	2,28	0,29	-1,00	5,64	6,06
120	0,120	1,23	11,70	0	0,10527	-0,001	33,5	1,26	300,0	22,366	-0,002	-0,0014	-0,81	2,28	0,30	-1,03	5,66	6,04
121	0,121	1,23	11,64	-1	0,10586	0,000	33,5	1,29	300,0	22,366	-0,002	-0,0013	-0,80	2,28	0,29	-1,03	5,64	6,01
122	0,122	1,21	11,66	-1	0,10337	-0,001	33,5	1,31	300,0	22,372	-0,002	-0,0014	-0,81	2,28	0,27	-1,03	5,66	6,01
123	0,123	1,21	11,68	0	0,10335	0,000	33,5	1,33	300,0	22,375	-0,002	-0,0013	-0,80	2,28	0,27	-1,03	5,68	6,01
124	0,124	1,14	11,58	0	0,09818	-0,001	33,5	1,36	300,0	22,372	-0,002	-0,0014	-0,84	2,27	0,27	-1,05	5,62	5,97
125	0,125	1,10	11,55	-1	0,09509	-0,001	33,5	1,38	300,0	22,375	-0,002	-0,0014	-0,87	2,27	0,29	-1,03	5,64	5,91
126	0,126	1,09	11,58	-1	0,09397	0,000	33,5	1,40	300,0	22,363	-0,002	-0,0012	-0,87	2,27	0,29	-1,05	5,64	5,95
127	0,127	1,07	11,55	0	0,09230	-0,001	33,5	1,42	300,0	22,366	-0,002	-0,0014	-0,88	2,27	0,27	-1,06	5,66	5,89
128	0,128	1,09	11,56	0	0,09397	0,001	33,5	1,44	300,0	22,363	-0,002	-0,0013	-0,87	2,28	0,29	-1,01	5,68	5,89
129	0,129	1,12	11,55	0	0,09703	0,000	33,5	1,46	300,0	22,375	-0,002	-0,0013	-0,86	2,31	0,30	-1,01	5,66	5,89
130	0,130	1,15	11,53	0	0,09995	0,001	33,5	1,47	300,0	22,360	-0,002	-0,0011	-0,86	2,36	0,27	-0,98	5,68	5,85
131	0,131	1,15	11,51	0	0,10027	0,002	33,5	1,49	300,0	22,366	-0,002	-0,0012	-0,83	2,34	0,30	-0,97	5,68	5,83
132	0,132	1,14	11,51	0	0,09922	0,000	33,5	1,50	300,0	22,372	-0,002	-0,0012	-0,84	2,36	0,29	-0,97	5,68	5,83
133	0,133	1,12	11,47	0	0,09732	0,000	33,5	1,52	300,0	22,379	-0,001	-0,0014	-0,86	2,36	0,30	-0,95	5,66	5,81
134	0,134	1,12	11,43	0	0,09790	0,001	33,5	1,54	300,0	22,366	-0,002	-0,0013	-0,83	2,34	0,30	-0,95	5,64	5,79
135	0,135	1,06	11,39	0	0,09347	0,001	33,5	1,55	300,0	22,375	-0,002	-0,0012	-0,84	2,31	0,29	-0,95	5,62	5,77
136	0,136	1,07	11,43	0	0,09360	0,001	33,5	1,56	300,0	22,369	-0,002	-0,0014	-0,84	2,33	0,30	-0,98	5,64	5,79
137	0,137	0,99	11,37	0	0,08691	0,000	33,5	1,57	300,0	22,369	-0,001	-0,0012	-0,88	2,30	0,32	-0,97	5,62	5,75
138	0,138	0,99	11,35	0	0,08765	0,000	33,5	1,58	300,0	22,366	-0,002	-0,0012	-0,86	2,28	0,32	-0,97	5,62	5,73
139	0,139	0,93	11,26	0	0,08260	0,000	33,5	1,60	300,0	22,369	-0,002	-0,0014	-0,90	2,27	0,27	-1,01	5,58	5,68
140	0,140	0,92	11,26	0	0,08204	-0,001	33,5	1,61	300,0	22,372	-0,002	-0,0013	-0,90	2,27	0,29	-1,05	5,60	5,66
141	0,141	0,98	11,22	0	0,08693	0,000	33,5	1,62	300,0	22,379	-0,002	-0,0014	-0,88	2,31	0,27	-1,03	5,58	5,64
142	0,142	1,00	11,22	0	0,08878	0,000	33,5	1,63	300,0	22,366	-0,002	-0,0014	-0,87	2,33	0,27	-1,01	5,60	5,62
143	0,143	0,99	11,14	0	0,08864	0,000	33,5	1,63	300,0	22,375	-0,002	-0,0013	-0,88	2,34	0,27	-1,01	5,56	5,58
144	0,144	0,95	11,16	0	0,08517	0,001	33,5	1,64	300,0	22,360	-0,002	-0,0012	-0,88	2,31	0,26	-1,00	5,56	5,60
145	0,145	0,97	11,10	0	0,08747	0,000	33,5	1,65	300,0	22,360	-0,002	-0,0014	-0,86	2,31	0,26	-1,01	5,54	5,56
146	0,146	0,95	11,10	0	0,08546	-0,001	33,5	1,65	300,0	22,375	-0,002	-0,0014	-0,87	2,31	0,24	-1,01	5,54	5,56
147	0,147	0,95	11,02	0	0,08661	-0,001	33,5	1,65	300,0	22,360	-0,002	-0,0014	-0,87	2,33	0,24	-1,00	5,50	5,52
148	0,148	0,96	11,04	0	0,08695	0,000	33,5	1,66	300,0	22,366	-0,002	-0,0014	-0,88	2,36	0,27	-0,98	5,52	5,52
149	0,149	0,99	11,06	0	0,08974	0,000	33,5	1,66	300,0	22,369	-0,002	-0,0013	-0,87	2,39	0,27	-0,92	5,54	5,52
150	0,150	0,97	11,04	0	0,08764	0,000	33,5	1,66	300,0	22,363	-0,002	-0,0012	-0,88	2,39	0,27	-0,92	5,52	5,52
151	0,151	0,90	11,06	0	0,08136	0,001	33,5	1,67	300,0	22,372	-0,002	-0,0013	-0,90	2,34	0,29	-0,93	5,56	5,50
152	0,152	0,86	11,04	0	0,07809	0,001	33,5	1,67	300,0	22,375	-0,002	-0,0012	-0,91	2,33	0,27	-0,93	5,54	5,50
153	0,153	0,84	10,97	0	0,07661	0,000	33,5	1,67	300,0	22,375	-0,002	-0,0012	-0,90	2,30	0,32	-0,95	5,48	5,48
154	0,154	0,83	10,95	0	0,07613	0,001	33,5	1,67	300,0	22,379	-0,002	-0,0013	-0,91	2,31	0,32	-0,95	5,48	5,46
155	0,155	0,86	10,93	0	0,07834	0,001	33,5	1,68	300,0	22,372	-0,001	-0,0012	-0,90	2,33	0,33	-0,92	5,48	5,44
156	0,156	0,85	10,97	0	0,07743	0,000	33,5	1,68	300,0	22,382	-0,002	-0,0012	-0,88	2,31	0,32	-0,90	5,50	5,46
157	0,157	0,84	10,97	0	0,07680	0,001	33,5	1,67	300,0	22,388	-0,001	-0,0012	-0,88	2,31	0,32	-0,92	5,52	5,44
158	0,158	0,85	10,91	0	0,07783	0,000	33,5	1,67	300,0	22,372	-0,001	-0,0013	-0,87	2,31	0,30	-0,92	5,48	5,42
159	0,159	0,78	10,87	0	0,07208	0,000	33,5	1,67	300,0	22,363	-0,002	-0,0014	-0,90	2,28	0,29	-0,98	5,46	5,41
160	0,160	0,78	10,81	0	0,07188	0,000	33,5	1,66	300,0	22,348	-0,002	-0,0014	-0,90	2,28	0,29	-0,97	5,43	5,39
161	0,161	0,74	10,83	0	0,06852	0,000	33,5	1,65	300,0	22,360	-0,002	-0,0014	-0,90	2,25	0,24	-1,01	5,45	5,39
162	0,162	0,81	10,77	-1	0,07496	-0,001	33,5	1,65	300,0	22,363	-0,002	-0,0013	-0,88	2,31	0,26	-1,00	5,41	5,37
163	0,163	0,80	10,77	-1	0,07424	0,000	33,5	1,64	300,0	22,369	-0,002	-0,0013	-0,88	2,31	0,24	-1,01	5,41	5,37
164	0,164	0,81	10,77	0	0,07480	0,000	33,5	1,63	300,0	22,375	-0,002	-0,0014	-0,87	2,31	0,26	-1,01	5,41	5,37
165	0,165	0,75	10,73	-1	0,07027	0,000	33,5	1,62	300,0	22,363	-0,002	-0,0013	-0,90	2,30	0,24	-1,01	5,41	5,33
166	0,166	0,73	10,68	-1	0,06864	-0,001	33,5	1,61	300,0	22,369	-0,002	-0,0014	-0,91	2,30	0,21	-1,00	5,39	5,29
167	0,167	0,70	10,62	0	0,06565	0,000	33,5	1,60	300,0	22,369	-0,002	-0,0014	-0,90	2,25	0,26	-0,98	5,37	5,25
