Messmodul	OFT
Versuchsart	Standardversuch	mit Standard-Messplattform
Start des Versuchs	30.01.2025 16:13:54
Ende des Versuchs	30.01.2025 16:14:39
Versuchsdauer	45	Sekunden	00:00:45
Bemerkung	
Sachbearbeiter	vel
Versuchsbezeichnung	PI High-Load Modul
Umgebungsbedingungen	
Solltemperatur	0,0	°C
Temperierwartezeit	0	Sekunden	00:00:00
Abtastrate	1000	Hz
Mittelungen	1	Werte
Oberprobe Bezeichnung	Al2O3_K-1
Oberprobe Beschichtung	
Oberprobe Lieferant	
Oberprobe Geometrie	Kugel D = 3 mm
Oberprobe Bemerkung	
Unterprobe Bezeichnung	KS_35-mm_1
Unterprobe Beschichtung	
Unterprobe Lieferant	
Unterprobe Geometrie	
Unterprobe Bemerkung	Keramikstreifen 35 mm
Schmierstoff verwendet	Ja
Schmierstoff Bezeichnung	Fett PhysikInstrumente
Schmierstoff Menge	
Schmierstoff Lieferant	
Schmierstoff Bemerkung	
Hub Exzenter	1,0	mm
Startdrehzahl	60	U/min
Startbelastung	10	N
Probenwinkel	0,00	°
Probenradius	90,00	mm

Versuch mit Stufen	Nein

Anzahl Datensätze	45030

Nummer	Zeit	Reibungskraft	Belastung	Reibungsmoment	Reibungszahl	Verschleiss	Temperatur	Position	Drehzahl	Externer Eingang 1	Externer Eingang 2	Externer Eingang 3	RK OFT Links	RK OFT Rechts	RK SOP Links	RK SOP Rechts	Belastung Links	Belastung Rechts
9	0,009	0,37	8,83	0	0,04169	0,000	33,7	1,63	60,0	22,440	-0,002	-0,0014	-0,97	2,04	0,26	-0,95	4,35	4,47
10	0,010	0,31	8,83	0	0,03547	0,001	33,7	1,63	60,0	22,446	-0,002	-0,0014	-0,99	2,04	0,24	-0,95	4,35	4,47
11	0,011	0,26	8,85	0	0,02963	0,000	33,7	1,63	60,0	22,443	-0,002	-0,0014	-0,99	2,03	0,24	-0,98	4,37	4,47
12	0,012	0,23	8,83	0	0,02601	0,000	33,7	1,63	60,0	22,446	-0,001	-0,0013	-0,99	2,03	0,24	-0,93	4,37	4,46
13	0,013	0,24	8,85	-1	0,02762	0,001	33,7	1,63	60,0	22,440	-0,002	-0,0013	-0,99	2,07	0,21	-0,95	4,35	4,49
14	0,014	0,23	8,87	0	0,02623	0,001	33,7	1,64	60,0	22,430	-0,002	-0,0014	-0,97	2,07	0,21	-0,97	4,37	4,49
15	0,015	0,18	8,79	-1	0,02045	0,000	33,7	1,64	60,0	22,433	-0,002	-0,0014	-1,00	2,07	0,23	-0,97	4,33	4,46
16	0,016	0,13	8,79	-1	0,01476	0,000	33,7	1,64	60,0	22,443	-0,002	-0,0015	-1,00	2,04	0,23	-0,93	4,35	4,44
17	0,017	0,11	8,79	0	0,01267	0,001	33,8	1,64	60,0	22,440	-0,002	-0,0014	-1,00	2,04	0,27	-0,93	4,33	4,46
18	0,018	0,05	8,85	0	0,00600	0,001	33,7	1,64	60,0	22,433	-0,001	-0,0013	-1,00	2,00	0,26	-0,90	4,35	4,49
19	0,019	0,10	8,87	0	0,01115	0,001	33,8	1,64	60,0	22,440	-0,001	-0,0013	-0,99	2,04	0,27	-0,89	4,37	4,49
20	0,020	0,09	8,85	0	0,00987	0,001	33,8	1,64	60,0	22,440	-0,002	-0,0012	-0,99	2,04	0,29	-0,89	4,39	4,46
21	0,021	0,09	8,87	0	0,01036	0,001	33,7	1,64	60,0	22,449	-0,001	-0,0013	-1,02	2,08	0,29	-0,90	4,37	4,49
22	0,022	0,10	8,89	0	0,01091	0,000	33,7	1,65	60,0	22,437	-0,001	-0,0014	-0,99	2,07	0,29	-0,92	4,41	4,47
23	0,023	0,09	8,83	0	0,01004	0,001	33,7	1,65	60,0	22,433	-0,001	-0,0012	-1,00	2,08	0,27	-0,93	4,37	4,46
24	0,024	0,08	8,85	0	0,00915	0,001	33,8	1,65	60,0	22,427	-0,002	-0,0011	-0,99	2,07	0,30	-0,97	4,37	4,47
25	0,025	0,07	8,87	0	0,00838	0,001	33,8	1,65	60,0	22,433	-0,001	-0,0011	-1,00	2,08	0,27	-1,00	4,39	4,47
26	0,026	0,05	8,89	0	0,00603	0,001	33,8	1,65	60,0	22,430	-0,001	-0,0013	-1,02	2,08	0,32	-0,98	4,39	4,49
27	0,027	0,08	8,83	0	0,00876	0,000	33,8	1,65	60,0	22,440	-0,001	-0,0011	-1,00	2,10	0,30	-0,97	4,35	4,47
28	0,028	0,01	8,83	0	0,00157	0,000	33,7	1,65	60,0	22,430	-0,001	-0,0012	-1,03	2,07	0,30	-0,95	4,37	4,46
29	0,029	0,00	8,77	0	0,00053	0,001	33,7	1,65	60,0	22,430	-0,002	-0,0013	-1,06	2,08	0,27	-1,00	4,33	4,44
30	0,030	0,02	8,83	0	0,00236	0,001	33,7	1,65	60,0	22,446	-0,002	-0,0014	-1,05	2,10	0,27	-1,03	4,37	4,46
31	0,031	0,00	8,81	-1	0,00032	0,000	33,7	1,65	60,0	22,440	-0,002	-0,0014	-1,05	2,08	0,27	-1,00	4,35	4,46
32	0,032	0,03	8,73	-1	0,00323	0,000	33,7	1,65	60,0	22,446	-0,002	-0,0014	-1,05	2,06	0,26	-1,01	4,33	4,40
33	0,033	0,01	8,81	0	0,00158	0,000	33,7	1,65	60,0	22,443	-0,002	-0,0014	-1,02	2,07	0,27	-0,98	4,35	4,46
34	0,034	0,01	8,75	0	0,00143	0,000	33,7	1,66	60,0	22,443	-0,001	-0,0013	-1,02	2,07	0,23	-1,00	4,33	4,42
35	0,035	0,02	8,77	0	0,00207	0,000	33,7	1,66	60,0	22,443	-0,002	-0,0014	-1,00	2,03	0,21	-0,98	4,33	4,44
36	0,036	0,01	8,73	-1	0,00113	0,000	33,7	1,66	60,0	22,446	-0,002	-0,0014	-0,99	2,04	0,15	-1,00	4,31	4,42
37	0,037	0,01	8,77	-1	0,00064	0,000	33,8	1,66	60,0	22,452	-0,002	-0,0014	-1,02	2,06	0,20	-0,95	4,33	4,44
38	0,038	0,02	8,83	0	0,00258	0,001	33,7	1,66	60,0	22,443	-0,002	-0,0014	-1,02	2,08	0,23	-0,95	4,37	4,46
39	0,039	0,01	8,85	0	0,00083	0,000	33,7	1,66	60,0	22,443	-0,002	-0,0013	-1,03	2,08	0,24	-0,92	4,37	4,47
40	0,040	0,02	8,83	0	0,00241	0,001	33,8	1,66	60,0	22,440	-0,002	-0,0013	-1,03	2,10	0,27	-0,93	4,35	4,47
41	0,041	0,01	8,87	0	0,00069	0,001	33,7	1,66	60,0	22,433	-0,001	-0,0013	-1,06	2,11	0,24	-0,95	4,39	4,47
42	0,042	0,04	8,87	0	0,00414	0,001	33,7	1,66	60,0	22,433	-0,001	-0,0013	-1,08	2,08	0,24	-0,92	4,37	4,49
43	0,043	0,01	8,81	0	0,00074	0,001	33,8	1,66	60,0	22,418	-0,001	-0,0014	-1,06	2,10	0,27	-0,92	4,33	4,47
44	0,044	0,02	8,81	0	0,00259	0,001	33,8	1,66	60,0	22,433	-0,001	-0,0012	-1,02	2,08	0,23	-0,95	4,33	4,47
45	0,045	0,06	8,87	0	0,00729	0,001	33,7	1,66	60,0	22,440	-0,001	-0,0012	-1,00	2,11	0,24	-0,95	4,39	4,47
46	0,046	0,08	8,87	0	0,00863	0,001	33,7	1,66	60,0	22,424	-0,002	-0,0012	-1,00	2,13	0,23	-0,92	4,37	4,49
47	0,047	0,07	8,89	0	0,00828	0,000	33,8	1,66	60,0	22,437	-0,002	-0,0012	-0,96	2,08	0,21	-0,93	4,39	4,49
48	0,048	0,06	8,79	0	0,00646	0,001	33,7	1,67	60,0	22,430	-0,002	-0,0013	-0,99	2,10	0,18	-0,97	4,33	4,46
49	0,049	0,00	8,79	-1	0,00045	0,000	33,7	1,67	60,0	22,427	-0,002	-0,0015	-1,00	2,06	0,15	-1,01	4,33	4,46
50	0,050	0,02	8,81	0	0,00233	0,001	33,7	1,67	60,0	22,437	-0,002	-0,0015	-1,00	2,04	0,14	-0,98	4,33	4,47
51	0,051	0,01	8,77	-1	0,00085	0,001	33,7	1,67	60,0	22,433	-0,002	-0,0015	-1,02	2,07	0,18	-0,97	4,35	4,42
52	0,052	0,01	8,73	0	0,00104	0,001	33,7	1,67	60,0	22,440	-0,002	-0,0013	-1,00	2,06	0,17	-0,97	4,33	4,40
53	0,053	0,00	8,79	0	0,00047	0,001	33,7	1,67	60,0	22,443	-0,002	-0,0014	-1,00	2,07	0,18	-0,97	4,35	4,44
54	0,054	0,00	8,77	-1	0,00033	0,001	33,7	1,67	60,0	22,427	-0,002	-0,0014	-1,00	2,07	0,18	-1,00	4,35	4,42
55	0,055	0,03	8,77	0	0,00305	0,000	33,7	1,67	60,0	22,433	-0,002	-0,0014	-1,02	2,06	0,20	-1,00	4,35	4,42
56	0,056	0,04	8,77	0	0,00467	0,000	33,7	1,67	60,0	22,427	-0,002	-0,0013	-1,00	2,03	0,20	-1,00	4,33	4,44
57	0,057	0,05	8,73	0	0,00620	0,000	33,7	1,67	60,0	22,449	-0,002	-0,0014	-1,02	2,03	0,21	-0,98	4,35	4,38
58	0,058	0,01	8,77	0	0,00062	0,001	33,7	1,67	60,0	22,437	-0,002	-0,0012	-0,97	2,04	0,18	-0,97	4,33	4,44
59	0,059	0,01	8,83	0	0,00075	0,001	33,7	1,67	60,0	22,446	-0,002	-0,0013	-0,99	2,06	0,21	-0,98	4,39	4,44
60	0,060	0,01	8,81	0	0,00086	0,001	33,8	1,67	60,0	22,446	-0,002	-0,0014	-0,97	2,04	0,23	-0,95	4,35	4,46
61	0,061	0,04	8,85	0	0,00418	0,001	33,7	1,67	60,0	22,446	-0,002	-0,0012	-0,99	2,08	0,23	-0,92	4,39	4,46
62	0,062	0,04	8,79	0	0,00419	0,000	33,7	1,67	60,0	22,452	-0,002	-0,0013	-0,99	2,08	0,23	-0,93	4,37	4,42
63	0,063	0,02	8,77	0	0,00254	0,000	33,7	1,67	60,0	22,452	-0,002	-0,0013	-1,02	2,10	0,23	-0,93	4,37	4,40
64	0,064	0,01	8,83	0	0,00086	0,001	33,8	1,67	60,0	22,455	-0,001	-0,0012	-1,03	2,10	0,27	-0,90	4,37	4,46
65	0,065	0,04	8,77	0	0,00409	0,001	33,8	1,67	60,0	22,452	-0,002	-0,0012	-1,03	2,06	0,26	-0,93	4,33	4,44
66	0,066	0,05	8,79	0	0,00560	0,001	33,8	1,67	60,0	22,452	-0,002	-0,0012	-1,03	2,04	0,24	-0,89	4,35	4,44
67	0,067	0,02	8,85	-1	0,00214	0,000	33,7	1,67	60,0	22,452	-0,001	-0,0013	-1,00	2,04	0,24	-0,90	4,39	4,46
68	0,068	0,07	8,77	0	0,00849	0,000	33,7	1,68	60,0	22,446	-0,002	-0,0013	-1,03	2,01	0,23	-0,93	4,35	4,42
69	0,069	0,10	8,75	0	0,01136	0,000	33,7	1,68	60,0	22,443	-0,002	-0,0013	-1,05	2,00	0,23	-0,97	4,33	4,42
70	0,070	0,07	8,73	0	0,00758	0,001	33,7	1,68	60,0	22,443	-0,002	-0,0014	-1,06	2,04	0,24	-0,95	4,35	4,38
71	0,071	0,06	8,77	0	0,00716	0,000	33,7	1,68	60,0	22,449	-0,002	-0,0014	-1,06	2,04	0,26	-0,93	4,35	4,42
72	0,072	0,00	8,77	0	0,00014	0,001	33,7	1,68	60,0	22,433	-0,001	-0,0014	-1,05	2,08	0,21	-0,92	4,35	4,42
73	0,073	0,00	8,75	0	0,00018	0,000	33,7	1,68	60,0	22,443	-0,002	-0,0013	-1,05	2,08	0,21	-0,92	4,33	4,42
74	0,074	0,05	8,73	0	0,00532	0,000	33,7	1,68	60,0	22,449	-0,002	-0,0013	-1,00	2,08	0,21	-0,93	4,33	4,40
75	0,075	0,06	8,75	0	0,00699	0,000	33,7	1,68	60,0	22,437	-0,002	-0,0014	-0,97	2,07	0,23	-0,93	4,33	4,42
76	0,076	0,10	8,71	0	0,01180	0,000	33,7	1,68	60,0	22,433	-0,002	-0,0014	-0,96	2,10	0,20	-0,93	4,31	4,40
77	0,077	0,10	8,71	-1	0,01155	0,000	33,8	1,68	60,0	22,449	-0,002	-0,0014	-0,94	2,08	0,24	-0,97	4,31	4,40
78	0,078	0,13	8,73	0	0,01447	0,001	33,7	1,68	60,0	22,427	-0,002	-0,0014	-0,93	2,10	0,24	-0,93	4,33	4,40
79	0,079	0,18	8,75	0	0,02041	0,001	33,8	1,68	60,0	22,443	-0,002	-0,0012	-0,92	2,14	0,23	-0,92	4,33	4,42
80	0,080	0,11	8,79	0	0,01303	0,001	33,8	1,68	60,0	22,443	-0,002	-0,0014	-0,94	2,11	0,23	-0,90	4,37	4,42
81	0,081	0,11	8,75	0	0,01252	0,000	33,7	1,67	60,0	22,433	-0,001	-0,0014	-0,96	2,13	0,21	-0,93	4,33	4,42
82	0,082	0,05	8,77	0	0,00530	0,000	33,7	1,67	60,0	22,440	-0,002	-0,0013	-0,99	2,10	0,20	-0,90	4,35	4,42
83	0,083	0,03	8,75	0	0,00318	0,000	33,8	1,67	60,0	22,449	-0,002	-0,0013	-1,00	2,10	0,20	-0,92	4,35	4,40
84	0,084	0,02	8,79	0	0,00275	0,001	33,8	1,67	60,0	22,449	-0,001	-0,0012	-1,00	2,10	0,23	-0,92	4,37	4,42
85	0,085	0,01	8,79	0	0,00070	0,001	33,8	1,67	60,0	22,446	-0,001	-0,0013	-1,00	2,08	0,23	-0,90	4,35	4,44
86	0,086	0,01	8,77	0	0,00131	0,001	33,8	1,67	60,0	22,452	-0,002	-0,0011	-1,00	2,07	0,23	-0,90	4,37	4,40
87	0,087	0,03	8,81	0	0,00327	0,000	33,8	1,67	60,0	22,449	-0,002	-0,0012	-1,02	2,07	0,27	-0,93	4,37	4,44
88	0,088	0,05	8,77	0	0,00523	0,000	33,7	1,67	60,0	22,446	-0,002	-0,0013	-1,02	2,06	0,24	-0,95	4,33	4,44
89	0,089	0,03	8,73	-1	0,00382	0,001	33,7	1,67	60,0	22,440	-0,002	-0,0013	-1,02	2,07	0,24	-0,97	4,33	4,40
90	0,090	0,06	8,75	-1	0,00739	0,000	33,7	1,67	60,0	22,443	-0,001	-0,0014	-1,02	2,04	0,24	-0,97	4,31	4,44
91	0,091	0,07	8,69	-1	0,00765	0,000	33,8	1,67	60,0	22,430	-0,002	-0,0014	-1,00	2,03	0,24	-0,97	4,30	4,40
92	0,092	0,04	8,69	0	0,00446	-0,001	33,7	1,67	60,0	22,433	-0,002	-0,0014	-1,00	2,06	0,26	-0,97	4,30	4,40
93	0,093	0,02	8,71	0	0,00208	0,001	33,7	1,67	60,0	22,433	-0,002	-0,0013	-0,96	2,07	0,26	-0,93	4,30	4,42
94	0,094	0,01	8,73	-1	0,00143	0,001	33,8	1,67	60,0	22,437	-0,002	-0,0014	-0,96	2,04	0,24	-0,95	4,30	4,44
95	0,095	0,00	8,71	0	0,00012	0,000	33,7	1,67	60,0	22,433	-0,002	-0,0014	-0,96	2,06	0,23	-0,95	4,30	4,42
96	0,096	0,01	8,67	-1	0,00169	0,000	33,7	1,66	60,0	22,430	-0,002	-0,0014	-0,96	2,04	0,17	-0,95	4,28	4,40
97	0,097	0,02	8,67	-1	0,00179	0,001	33,8	1,66	60,0	22,433	-0,002	-0,0014	-0,97	2,06	0,18	-0,95	4,30	4,38
98	0,098	0,03	8,67	-1	0,00357	0,000	33,7	1,66	60,0	22,433	-0,002	-0,0014	-0,97	2,04	0,15	-0,97	4,30	4,38
99	0,099	0,00	8,75	0	0,00029	0,000	33,8	1,66	60,0	22,443	-0,001	-0,0014	-0,96	2,06	0,17	-0,92	4,33	4,42
100	0,100	0,03	8,73	0	0,00371	0,001	33,8	1,66	60,0	22,437	-0,001	-0,0012	-0,97	2,04	0,15	-0,93	4,31	4,42
101	0,101	0,00	8,79	0	0,00042	0,001	33,8	1,66	60,0	22,437	-0,002	-0,0012	-0,97	2,07	0,15	-0,92	4,35	4,44
102	0,102	0,01	8,79	0	0,00121	0,001	33,7	1,66	60,0	22,449	-0,002	-0,0012	-1,00	2,11	0,18	-0,92	4,35	4,44
103	0,103	0,01	8,73	0	0,00115	0,001	33,8	1,65	60,0	22,446	-0,002	-0,0013	-0,99	2,10	0,17	-0,95	4,31	4,42
104	0,104	0,04	8,75	0	0,00444	0,000	33,8	1,65	60,0	22,446	-0,001	-0,0012	-0,99	2,13	0,21	-0,95	4,33	4,42
105	0,105	0,07	8,75	0	0,00756	0,001	33,7	1,65	60,0	22,443	-0,001	-0,0012	-0,96	2,13	0,21	-0,95	4,33	4,42
106	0,106	0,08	8,75	0	0,00896	0,001	33,8	1,65	60,0	22,452	-0,001	-0,0013	-0,97	2,16	0,23	-0,93	4,33	4,42
107	0,107	0,05	8,77	0	0,00532	0,001	33,8	1,65	60,0	22,443	-0,002	-0,0011	-0,96	2,11	0,23	-0,92	4,33	4,44
108	0,108	0,00	8,73	0	0,00009	0,000	33,7	1,65	60,0	22,446	-0,002	-0,0012	-0,97	2,08	0,23	-0,93	4,31	4,42
109	0,109	0,01	8,71	0	0,00156	0,000	33,7	1,64	60,0	22,443	-0,002	-0,0014	-0,97	2,10	0,20	-0,93	4,35	4,36
110	0,110	0,00	8,71	0	0,00031	-0,001	33,7	1,64	60,0	22,437	-0,001	-0,0014	-0,99	2,10	0,21	-0,93	4,31	4,40
111	0,111	0,02	8,69	0	0,00217	0,000	33,7	1,64	60,0	22,440	-0,002	-0,0013	-0,99	2,08	0,17	-0,92	4,31	4,38
112	0,112	0,03	8,75	-1	0,00392	0,001	33,7	1,64	60,0	22,440	-0,002	-0,0014	-0,99	2,07	0,15	-0,93	4,33	4,42
113	0,113	0,02	8,65	0	0,00235	0,000	33,7	1,64	60,0	22,424	-0,002	-0,0014	-0,99	2,08	0,17	-0,90	4,28	4,38
114	0,114	0,04	8,73	0	0,00405	0,000	33,7	1,63	60,0	22,437	-0,001	-0,0014	-0,97	2,06	0,15	-0,90	4,31	4,42
115	0,115	0,06	8,71	0	0,00725	0,000	33,7	1,63	60,0	22,427	-0,002	-0,0015	-0,99	2,04	0,15	-0,93	4,31	4,40
116	0,116	0,02	8,67	0	0,00209	0,000	33,7	1,63	60,0	22,427	-0,002	-0,0014	-0,97	2,07	0,15	-0,93	4,30	4,38
117	0,117	0,03	8,63	0	0,00368	0,000	33,8	1,63	60,0	22,421	-0,002	-0,0014	-0,96	2,04	0,17	-0,90	4,28	4,36
118	0,118	0,00	8,69	0	0,00018	0,001	33,7	1,63	60,0	22,433	-0,001	-0,0014	-0,94	2,06	0,17	-0,90	4,31	4,38
119	0,119	0,04	8,77	0	0,00506	0,001	33,8	1,62	60,0	22,433	-0,001	-0,0013	-0,97	2,04	0,17	-0,90	4,35	4,42
120	0,120	0,04	8,75	0	0,00498	0,001	33,8	1,62	60,0	22,443	-0,001	-0,0012	-0,96	2,03	0,15	-0,89	4,31	4,44
121	0,121	0,04	8,79	0	0,00484	0,000	33,8	1,62	60,0	22,440	-0,002	-0,0012	-0,97	2,04	0,17	-0,90	4,35	4,44
122	0,122	0,03	8,71	0	0,00310	0,001	33,8	1,62	60,0	22,446	-0,001	-0,0012	-0,97	2,06	0,17	-0,89	4,31	4,40
123	0,123	0,03	8,71	0	0,00299	0,001	33,7	1,62	60,0	22,458	-0,001	-0,0013	-0,99	2,07	0,18	-0,92	4,31	4,40
124	0,124	0,00	8,75	0	0,00044	0,001	33,8	1,62	60,0	22,452	-0,001	-0,0013	-0,97	2,08	0,18	-0,93	4,31	4,44
125	0,125	0,00	8,79	0	0,00050	0,001	33,7	1,61	60,0	22,443	-0,001	-0,0013	-0,96	2,07	0,20	-0,90	4,35	4,44
126	0,126	0,06	8,81	0	0,00691	0,002	33,7	1,61	60,0	22,446	-0,001	-0,0012	-0,93	2,10	0,21	-0,95	4,35	4,46
127	0,127	0,06	8,75	0	0,00672	0,001	33,8	1,61	60,0	22,449	-0,001	-0,0013	-0,92	2,08	0,20	-0,93	4,33	4,42
128	0,128	0,04	8,71	0	0,00487	0,001	33,7	1,61	60,0	22,446	-0,001	-0,0014	-0,93	2,08	0,18	-0,92	4,33	4,38
129	0,129	0,04	8,73	0	0,00467	0,001	33,7	1,61	60,0	22,437	-0,002	-0,0014	-0,92	2,07	0,18	-0,95	4,33	4,40
130	0,130	0,02	8,67	-1	0,00286	0,001	33,8	1,60	60,0	22,446	-0,002	-0,0014	-0,93	2,07	0,17	-0,93	4,30	4,38
131	0,131	0,01	8,67	-1	0,00103	0,000	33,7	1,60	60,0	22,437	-0,002	-0,0013	-0,94	2,07	0,15	-0,95	4,30	4,38
132	0,132	0,04	8,67	0	0,00424	0,000	33,7	1,60	60,0	22,437	-0,002	-0,0014	-0,92	2,07	0,15	-0,90	4,30	4,38
133	0,133	0,02	8,65	0	0,00243	0,001	33,8	1,60	60,0	22,440	-0,002	-0,0014	-0,92	2,06	0,14	-0,92	4,28	4,38
134	0,134	0,02	8,69	0	0,00266	0,000	33,7	1,60	60,0	22,443	-0,002	-0,0014	-0,94	2,04	0,18	-0,92	4,31	4,38
135	0,135	0,02	8,62	0	0,00269	0,001	33,7	1,59	60,0	22,443	-0,002	-0,0014	-0,94	2,04	0,15	-0,90	4,28	4,34
136	0,136	0,05	8,63	-1	0,00589	0,000	33,7	1,59	60,0	22,433	-0,002	-0,0014	-0,96	2,03	0,17	-0,92	4,28	4,36
137	0,137	0,06	8,65	0	0,00731	0,000	33,8	1,59	60,0	22,427	-0,002	-0,0014	-0,96	2,01	0,18	-0,93	4,30	4,36
138	0,138	0,09	8,71	0	0,01018	0,001	33,7	1,59	60,0	22,427	-0,002	-0,0013	-0,99	2,01	0,23	-0,90	4,31	4,40
139	0,139	0,07	8,75	0	0,00810	0,000	33,7	1,59	60,0	22,430	-0,001	-0,0011	-0,97	2,01	0,23	-0,95	4,33	4,42
140	0,140	0,10	8,75	0	0,01100	0,001	33,8	1,58	60,0	22,433	-0,001	-0,0011	-0,96	1,97	0,21	-0,92	4,33	4,42
141	0,141	0,02	8,73	0	0,00220	0,001	33,8	1,58	60,0	22,418	-0,001	-0,0014	-0,97	2,06	0,24	-0,92	4,31	4,42
142	0,142	0,06	8,67	0	0,00691	0,001	33,7	1,58	60,0	22,424	-0,001	-0,0013	-0,97	2,01	0,21	-0,92	4,30	4,38
143	0,143	0,01	8,71	0	0,00150	0,000	33,8	1,58	60,0	22,427	-0,002	-0,0014	-0,96	2,04	0,21	-0,92	4,30	4,42
144	0,144	0,05	8,73	0	0,00622	0,001	33,8	1,57	60,0	22,424	-0,002	-0,0011	-0,97	2,01	0,21	-0,90	4,31	4,42
145	0,145	0,02	8,73	0	0,00243	0,001	33,7	1,57	60,0	22,440	-0,002	-0,0012	-0,94	2,06	0,20	-0,90	4,33	4,40
146	0,146	0,01	8,75	0	0,00067	0,001	33,8	1,57	60,0	22,446	-0,002	-0,0012	-0,96	2,04	0,23	-0,87	4,33	4,42
147	0,147	0,02	8,73	0	0,00285	0,001	33,8	1,57	60,0	22,433	-0,002	-0,0011	-0,93	2,04	0,23	-0,92	4,33	4,40
148	0,148	0,00	8,65	0	0,00034	0,001	33,7	1,57	60,0	22,430	-0,002	-0,0013	-0,93	2,01	0,21	-0,92	4,30	4,36
149	0,149	0,01	8,65	0	0,00150	0,001	33,7	1,56	60,0	22,437	-0,002	-0,0013	-0,93	2,03	0,18	-0,92	4,28	4,38
150	0,150	0,00	8,63	0	0,00004	0,000	33,7	1,56	60,0	22,437	-0,002	-0,0014	-0,94	2,03	0,21	-0,92	4,28	4,36
151	0,151	0,07	8,63	0	0,00816	0,001	33,7	1,56	60,0	22,440	-0,002	-0,0014	-0,99	2,00	0,24	-0,95	4,30	4,34
152	0,152	0,07	8,60	0	0,00787	0,000	33,7	1,56	60,0	22,430	-0,002	-0,0014	-0,99	2,00	0,24	-0,93	4,26	4,34
153	0,153	0,05	8,65	0	0,00584	0,000	33,7	1,56	60,0	22,440	-0,002	-0,0012	-0,99	2,01	0,23	-0,93	4,30	4,36
154	0,154	0,08	8,67	0	0,00881	0,000	33,8	1,56	60,0	22,421	-0,002	-0,0013	-1,00	2,00	0,23	-0,95	4,30	4,38
155	0,155	0,04	8,60	0	0,00515	0,000	33,7	1,55	60,0	22,412	-0,002	-0,0014	-0,99	2,01	0,23	-0,95	4,26	4,34
156	0,156	0,06	8,63	0	0,00649	0,000	33,7	1,55	60,0	22,424	-0,002	-0,0014	-1,02	2,03	0,21	-0,93	4,28	4,36
157	0,157	0,05	8,62	0	0,00623	0,001	33,7	1,55	60,0	22,437	-0,001	-0,0013	-1,02	2,03	0,23	-0,97	4,26	4,36
158	0,158	0,01	8,65	0	0,00087	0,001	33,7	1,55	60,0	22,446	-0,002	-0,0013	-1,02	2,07	0,20	-0,93	4,28	4,38
