time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	10,104	10,107	10,102	0	0,0	24,7	0,0
1	0,000	10	10,104	10,107	10,102	10	24,5	24,7	0,0
2	0,201	10	10,104	10,107	10,102	10	24,5	24,7	0,0
3	0,353	10	10,104	10,107	10,102	10	24,5	24,7	-1815,6
4	0,353	10	10,104	10,107	10,102	627	24,5	24,7	-1815,6
5	0,542	10	10,104	10,107	10,102	1243	24,5	24,7	-1815,6
6	0,439	11	10,104	10,107	10,102	1860	24,5	24,7	-1815,5
7	0,431	10	10,104	10,107	10,102	3165	24,5	24,7	-988,6
8	0,415	10	10,104	10,106	10,102	4470	24,5	24,7	-161,7
9	0,446	10	10,104	10,106	10,102	4783	24,5	24,7	-128,0
10	0,434	9	10,104	10,106	10,102	5097	24,5	24,7	-94,3
11	0,435	9	10,104	10,106	10,102	5410	24,5	24,7	-60,6
12	0,433	9	10,104	10,106	10,102	5410	24,5	24,7	-94,3
13	0,393	9	10,104	10,106	10,102	5410	24,5	24,7	-128,0
14	0,435	9	10,104	10,106	10,102	5410	24,5	24,7	-161,6
15	0,396	9	10,104	10,106	10,102	5417	24,5	24,7	-129,6
16	0,391	10	10,104	10,107	10,102	5423	24,5	24,7	-97,5
17	0,389	10	10,104	10,107	10,102	5430	24,5	24,7	-65,5
18	0,382	10	10,104	10,107	10,102	5445	24,5	24,7	-115,7
19	0,386	10	10,104	10,106	10,102	5460	24,5	24,7	-165,8
20	0,380	10	10,104	10,106	10,102	5455	24,5	24,7	-104,7
21	0,375	10	10,104	10,106	10,102	5450	24,5	24,7	-43,6
22	0,376	10	10,104	10,106	10,102	5440	24,5	24,7	-82,9
23	0,378	10	10,104	10,106	10,102	5430	24,5	24,7	-122,2
24	0,368	10	10,104	10,106	10,102	5420	24,5	24,7	-161,3
25	0,366	10	10,104	10,106	10,102	5405	24,5	24,7	-99,5
26	0,366	10	10,104	10,106	10,102	5390	24,5	24,7	-37,7
27	0,363	10	10,104	10,106	10,102	5383	24,5	24,7	-37,9
28	0,359	10	10,104	10,106	10,102	5377	24,5	24,7	-38,0
29	0,363	10	10,104	10,106	10,102	5370	24,5	24,7	-38,2
30	0,358	10	10,104	10,107	10,102	5355	24,5	24,7	-97,7
31	0,358	10	10,104	10,107	10,102	5340	24,5	24,7	-157,3
32	0,351	10	10,104	10,107	10,102	5330	24,5	24,7	-115,7
33	0,389	10	10,104	10,106	10,102	5320	24,5	24,7	-74,0
34	0,352	10	10,104	10,106	10,102	5310	24,5	24,7	-32,3
35	0,350	10	10,104	10,106	10,102	5300	24,5	24,7	-34,4
36	0,349	10	10,104	10,106	10,102	5290	24,5	24,7	-36,5
37	0,387	10	10,104	10,106	10,102	5280	24,5	24,7	-33,6
38	0,350	10	10,104	10,107	10,102	5270	24,5	24,7	-30,6
39	0,380	10	10,104	10,107	10,102	5260	24,5	24,7	-27,7
40	0,344	10	10,104	10,107	10,102	5247	24,5	24,7	-67,9
41	0,378	10	10,104	10,107	10,102	5233	24,5	24,7	-108,1
42	0,376	9	10,104	10,107	10,102	5220	24,5	24,7	-148,3
43	0,374	9	10,104	10,107	10,102	5210	24,5	24,7	-87,2
44	0,373	9	10,104	10,107	10,102	5200	24,5	24,7	-25,5
45	0,375	9	10,104	10,107	10,102	5193	24,5	24,7	-32,6
46	0,340	10	10,104	10,107	10,102	5187	24,5	24,7	-41,0
47	0,374	10	10,104	10,107	10,102	5180	24,5	24,7	-49,4
48	0,338	10	10,104	10,107	10,102	5175	24,5	24,7	-97,3
49	0,338	10	10,104	10,107	10,102	5170	24,5	24,7	-145,3
50	0,374	10	10,104	10,107	10,102	5160	24,5	24,7	-83,2
51	0,337	9	10,104	10,107	10,102	5150	24,5	24,7	-21,1
52	0,367	9	10,104	10,107	10,102	5133	24,5	24,7	-25,2
53	0,331	9	10,104	10,107	10,102	5117	24,5	24,7	-29,4
54	0,373	9	10,104	10,107	10,102	5100	24,5	24,7	-33,5
55	0,338	9	10,104	10,107	10,102	5090	24,5	24,7	-40,4
56	0,330	9	10,104	10,107	10,102	5080	24,5	24,7	-47,2
57	0,365	9	10,104	10,107	10,102	5075	24,5	24,7	-47,1
58	0,361	9	10,104	10,107	10,102	5070	24,5	24,7	-47,0
59	0,368	9	10,104	10,107	10,102	5060	24,5	24,7	-92,7
60	0,366	9	10,104	10,107	10,102	5050	24,5	24,7	-138,5
61	0,360	9	10,104	10,107	10,102	5043	24,5	24,7	-138,6
62	0,355	9	10,104	10,106	10,102	5037	24,5	24,7	-138,6
63	0,364	9	10,104	10,106	10,102	5030	24,5	24,7	-138,6
64	0,329	10	10,104	10,106	10,102	5017	24,5	24,7	-103,0
65	0,358	10	10,104	10,107	10,102	5003	24,5	24,7	-67,4
66	0,359	9	10,104	10,107	10,102	4990	24,5	24,7	-31,9
67	0,354	9	10,104	10,107	10,102	4983	24,5	24,7	-25,2
68	0,356	9	10,104	10,107	10,102	4977	24,5	24,7	-18,6
69	0,353	9	10,104	10,107	10,102	4970	24,5	24,7	-11,9
70	0,359	9	10,104	10,107	10,102	4960	24,5	24,7	-21,5
71	0,352	9	10,104	10,107	10,102	4950	24,5	24,7	-31,2
72	0,356	9	10,104	10,107	10,102	4940	24,5	24,7	-80,7
73	0,353	9	10,104	10,107	10,102	4930	24,5	24,7	-130,3
74	0,356	9	10,104	10,107	10,102	4917	24,5	24,7	-90,1
75	0,353	9	10,104	10,107	10,102	4903	24,5	24,7	-49,8
76	0,351	9	10,104	10,107	10,102	4890	24,5	24,7	-9,5
77	0,353	9	10,104	10,107	10,102	4883	24,5	24,7	-16,8
78	0,351	9	10,104	10,106	10,102	4877	24,5	24,7	-24,1
79	0,352	9	10,104	10,106	10,102	4870	24,5	24,7	-31,4
80	0,351	9	10,104	10,107	10,102	4860	24,5	24,7	-19,1
81	0,351	9	10,104	10,107	10,102	4850	24,5	24,7	-6,9
82	0,348	9	10,104	10,107	10,102	4840	24,5	24,7	-19,0
83	0,352	9	10,104	10,107	10,102	4830	24,5	24,7	-31,0
