time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	10,103	10,105	10,101	0	0,0	-89,9	0,0
1	0,000	0	10,103	10,105	10,101	0	0,0	-90,0	0,0
2	0,021	44	10,103	10,105	10,100	10	40,6	-90,1	0,0
3	0,021	44	10,103	10,105	10,100	10	40,8	-90,2	84,2
4	0,176	44	10,103	10,105	10,100	10	41,1	-90,6	56,2
5	0,193	44	10,103	10,105	10,101	938	41,5	-90,9	28,1
6	0,201	44	10,103	10,105	10,101	1868	41,8	-91,3	0,1
7	0,209	43	10,103	10,105	10,101	2798	42,2	-91,3	-7,8
8	0,223	43	10,103	10,105	10,101	3782	43,1	-91,3	-15,8
9	0,234	42	10,103	10,105	10,101	4765	44,0	-91,9	-69,0
10	0,242	42	10,103	10,105	10,100	4840	45,0	-92,6	-122,3
11	0,246	42	10,103	10,105	10,100	4910	46,1	-91,7	-131,3
12	0,253	42	10,103	10,105	10,101	4980	47,1	-90,7	-139,8
13	0,253	42	10,103	10,105	10,101	4973	48,5	-89,8	-148,3
14	0,256	42	10,103	10,105	10,101	4967	49,8	-88,6	-125,3
15	0,255	42	10,103	10,105	10,101	4960	51,2	-87,4	-102,4
16	0,259	42	10,103	10,105	10,101	4950	52,1	-86,2	-79,4
17	0,260	42	10,103	10,105	10,101	4940	53,0	-78,0	-87,3
18	0,256	42	10,103	10,105	10,101	4933	53,8	-69,8	-95,3
19	0,256	42	10,103	10,105	10,101	4927	54,6	-47,7	-95,3
20	0,254	42	10,103	10,105	10,101	4920	55,4	-25,6	-95,3
21	0,254	42	10,103	10,105	10,101	4903	56,6	-33,0	-102,2
22	0,254	42	10,103	10,105	10,101	4887	57,8	-40,4	-109,1
23	0,253	42	10,103	10,105	10,101	4870	59,0	-47,8	-116,0
24	0,251	42	10,103	10,105	10,101	4860	59,6	-46,4	-116,0
25	0,249	42	10,103	10,105	10,101	4850	60,1	-45,0	-116,0
26	0,249	42	10,103	10,105	10,101	4840	60,7	-43,6	-116,0
27	0,246	42	10,103	10,105	10,101	4825	61,8	-33,5	-112,5
28	0,251	42	10,103	10,105	10,101	4810	63,0	-23,4	-108,9
29	0,251	42	10,103	10,105	10,101	4800	63,8	-40,7	-99,7
30	0,245	42	10,103	10,105	10,101	4790	64,7	-58,0	-90,4
31	0,246	42	10,103	10,105	10,101	4777	66,0	-65,5	-73,4
32	0,247	42	10,103	10,105	10,101	4763	67,3	-73,0	-56,4
33	0,248	42	10,103	10,105	10,101	4750	68,6	-80,5	-39,4
34	0,246	42	10,103	10,105	10,101	4743	69,1	-84,1	-57,1
35	0,246	42	10,103	10,105	10,101	4737	69,7	-87,6	-74,8
36	0,247	42	10,103	10,105	10,101	4730	70,2	-91,2	-92,5
37	0,251	42	10,103	10,105	10,101	4720	71,4	-84,5	-76,5
38	0,246	42	10,103	10,105	10,101	4710	72,7	-77,7	-60,2
39	0,236	42	10,103	10,105	10,101	4700	73,9	-70,9	-43,8
40	0,233	42	10,103	10,105	10,101	4695	74,6	-67,2	-67,4
41	0,231	42	10,103	10,105	10,101	4690	75,4	-63,5	-91,1
42	0,233	42	10,103	10,105	10,101	4687	75,9	-47,9	-93,2
43	0,229	42	10,103	10,105	10,101	4683	76,4	-32,2	-95,3
44	0,229	42	10,103	10,105	10,101	4680	76,9	-16,6	-97,4
45	0,229	42	10,103	10,105	10,101	4667	78,0	2,7	-95,8
46	0,228	42	10,103	10,105	10,100	4653	79,2	22,0	-94,3
47	0,224	42	10,103	10,105	10,100	4640	80,3	41,3	-92,7
48	0,224	42	10,103	10,105	10,101	4630	81,0	40,9	-93,6
49	0,224	42	10,103	10,105	10,101	4620	81,8	40,5	-94,6
50	0,221	42	10,103	10,105	10,101	4617	82,4	40,5	-81,2
51	0,221	42	10,103	10,105	10,101	4613	83,0	40,6	-67,8
52	0,221	42	10,103	10,105	10,101	4610	83,6	40,6	-54,3
53	0,217	42	10,103	10,105	10,101	4590	84,5	19,5	-69,3
54	0,215	42	10,103	10,105	10,101	4570	85,5	-1,5	-84,3
55	0,212	42	10,103	10,105	10,101	4550	86,4	-22,6	-99,3
56	0,211	42	10,103	10,105	10,101	4547	87,0	-27,4	-86,5
57	0,211	42	10,103	10,105	10,101	4543	87,6	-32,1	-73,8
58	0,209	42	10,103	10,105	10,101	4540	88,2	-36,9	-61,0
59	0,208	42	10,103	10,105	10,101	4535	88,9	-47,9	-61,0
60	0,207	42	10,103	10,105	10,101	4530	89,6	-58,9	-61,0
61	0,208	42	10,103	10,105	10,101	4520	89,6	-58,9	-80,6
62	0,207	42	10,103	10,105	10,100	4510	89,6	-58,9	-100,2
63	0,206	42	10,103	10,105	10,100	4503	91,0	-65,6	-102,9
64	0,205	42	10,103	10,105	10,101	4497	92,5	-72,3	-105,3
65	0,204	42	10,103	10,105	10,101	4490	93,9	-79,0	-107,8
66	0,206	42	10,103	10,105	10,101	4475	94,5	-63,0	-112,7
67	0,204	42	10,103	10,105	10,101	4460	95,1	-47,1	-117,5
68	0,205	42	10,103	10,105	10,101	4453	95,7	-46,8	-117,5
69	0,204	42	10,103	10,105	10,101	4447	96,2	-46,6	-117,5
70	0,201	42	10,103	10,105	10,101	4440	96,8	-46,3	-117,5
71	0,199	42	10,103	10,105	10,101	4430	97,6	-46,7	-109,0
72	0,198	42	10,103	10,105	10,100	4420	98,5	-47,1	-100,6
73	0,193	42	10,103	10,105	10,100	4410	99,3	-47,5	-92,1
74	0,191	42	10,103	10,105	10,100	4400	99,8	-51,1	-92,1
75	0,189	42	10,103	10,105	10,100	4390	100,4	-54,7	-92,1
76	0,187	42	10,103	10,105	10,100	4380	100,9	-58,3	-92,1
77	0,188	42	10,103	10,105	10,100	4370	101,8	-60,5	-95,8
78	0,184	42	10,103	10,105	10,100	4360	102,8	-62,7	-99,6
79	0,185	42	10,103	10,105	10,100	4350	103,7	-64,9	-103,4
80	0,184	42	10,103	10,105	10,100	4340	104,3	-59,9	-99,3
81	0,184	42	10,103	10,105	10,100	4330	104,9	-54,9	-95,2
82	0,184	42	10,103	10,105	10,100	4323	105,3	-48,7	-82,9
83	0,182	42	10,103	10,105	10,101	4317	105,6	-42,5	-70,7
84	0,180	42	10,103	10,105	10,101	4310	106,0	-36,3	-58,4
85	0,180	42	10,103	10,105	10,101	4303	106,9	-16,3	-80,0
86	0,179	42	10,103	10,105	10,101	4297	107,8	3,6	-101,5
87	0,178	42	10,103	10,105	10,101	4290	108,7	23,6	-123,1
88	0,175	42	10,103	10,105	10,101	4275	109,3	39,8	-90,1
89	0,178	42	10,103	10,105	10,101	4260	109,9	56,0	-57,1
90	0,176	42	10,103	10,105	10,101	4250	110,4	56,3	-73,3
91	0,176	42	10,103	10,105	10,101	4240	111,0	56,6	-89,6
92	0,174	42	10,103	10,105	10,101	4233	111,5	56,9	-89,7
93	0,174	42	10,103	10,105	10,101	4227	112,0	57,1	-89,7
94	0,172	42	10,103	10,105	10,101	4220	112,5	57,4	-89,7
95	0,170	42	10,103	10,105	10,101	4210	113,1	57,7	-73,3
96	0,169	42	10,103	10,105	10,101	4200	113,6	58,0	-56,9
97	0,168	42	10,103	10,105	10,101	4190	114,2	58,4	-71,5
98	0,164	42	10,103	10,105	10,101	4180	114,7	58,7	-86,1
99	0,165	43	10,103	10,105	10,101	4167	115,5	58,1	-90,7
100	0,164	43	10,103	10,105	10,101	4153	116,4	57,5	-95,2
101	0,163	42	10,103	10,105	10,101	4140	117,2	56,9	-99,8
102	0,161	42	10,103	10,105	10,101	4137	117,6	57,2	-92,5
103	0,161	42	10,103	10,105	10,101	4133	117,9	57,5	-85,2
104	0,159	42	10,103	10,105	10,101	4130	118,3	57,8	-77,9
105	0,154	42	10,103	10,105	10,101	4120	119,1	58,4	-84,7
106	0,154	42	10,103	10,105	10,101	4110	119,9	59,1	-91,6
107	0,157	43	10,103	10,105	10,101	4100	120,7	59,7	-98,4
108	0,151	43	10,103	10,105	10,101	4087	120,7	59,7	-98,4
109	0,153	42	10,103	10,105	10,101	4073	120,7	59,7	-98,4
110	0,149	42	10,103	10,105	10,101	4060	120,7	59,7	-98,4
111	0,149	43	10,103	10,105	10,101	4047	121,6	60,7	-98,0
112	0,150	43	10,103	10,105	10,100	4033	122,4	61,7	-97,5
113	0,148	42	10,103	10,105	10,100	4020	123,3	62,7	-97,1
114	0,152	42	10,103	10,105	10,100	4015	124,2	63,1	-97,1
115	0,146	42	10,103	10,105	10,100	4010	125,0	63,4	-97,1
116	0,148	42	10,103	10,105	10,101	4010	125,4	63,8	-87,2
117	0,144	42	10,103	10,105	10,101	4010	125,7	64,2	-77,4
118	0,144	42	10,103	10,105	10,101	4010	125,9	64,4	-70,5
119	0,146	43	10,103	10,105	10,101	4010	126,1	64,6	-63,7
120	0,141	43	10,103	10,105	10,101	4010	126,3	64,8	-56,8
121	0,141	43	10,103	10,105	10,101	4007	126,8	65,4	-56,1
122	0,140	43	10,103	10,105	10,100	4003	127,2	66,1	-55,3
123	0,142	43	10,103	10,105	10,100	4000	127,7	66,7	-54,6
124	0,139	43	10,103	10,105	10,100	4003	127,7	66,7	-54,6
125	0,141	42	10,103	10,105	10,100	4007	127,7	66,7	-54,6
126	0,136	42	10,103	10,105	10,100	4010	127,7	66,7	-54,6
127	0,140	42	10,103	10,105	10,100	4010	128,1	67,2	-66,2
128	0,139	42	10,103	10,105	10,100	4010	128,4	67,7	-77,8
129	0,139	42	10,103	10,105	10,100	4010	128,7	68,1	-71,5
130	0,138	42	10,103	10,105	10,101	4010	129,1	68,5	-65,1
131	0,134	43	10,103	10,105	10,101	4010	129,4	68,9	-58,8
132	0,134	43	10,103	10,105	10,101	4010	129,8	69,5	-73,1
133	0,136	43	10,103	10,106	10,101	4010	130,3	70,2	-87,4
134	0,136	42	10,103	10,106	10,101	4010	130,7	70,8	-101,6
135	0,134	42	10,103	10,106	10,101	4010	131,1	71,2	-102,3
136	0,134	42	10,103	10,105	10,101	4010	131,4	71,5	-102,9
137	0,135	42	10,103	10,105	10,101	4010	131,8	71,9	-103,6
138	0,134	42	10,103	10,105	10,101	4010	132,2	71,9	-103,6
139	0,131	42	10,103	10,105	10,101	4010	132,6	72,0	-103,6
140	0,132	42	10,103	10,105	10,101	4005	132,9	71,5	-139,1
141	0,133	42	10,103	10,105	10,101	4000	133,2	71,0	-174,8
142	0,131	42	10,103	10,105	10,101	4000	133,5	67,1	-118,9
143	0,131	42	10,103	10,105	10,101	4000	133,8	63,1	-61,3
144	0,128	42	10,103	10,105	10,101	4000	134,0	62,6	-75,1
145	0,129	43	10,103	10,105	10,101	4000	134,3	62,3	-90,5
146	0,129	43	10,103	10,105	10,101	4000	134,5	61,9	-105,8
147	0,128	43	10,103	10,105	10,101	4010	134,5	61,9	-111,4
148	0,129	42	10,103	10,105	10,101	4020	134,5	61,9	-117,0
149	0,128	42	10,103	10,105	10,101	4013	134,9	64,6	-106,9
150	0,128	42	10,103	10,105	10,100	4007	135,4	67,2	-96,7
151	0,126	42	10,103	10,105	10,100	4000	135,8	69,9	-86,5
152	0,124	42	10,103	10,105	10,101	4005	136,3	72,2	-88,4
153	0,126	42	10,103	10,105	10,101	4010	136,7	74,5	-90,3
154	0,125	42	10,103	10,105	10,101	4010	136,9	74,6	-90,3
155	0,126	42	10,103	10,105	10,101	4010	137,0	74,7	-90,3
156	0,124	42	10,103	10,105	10,101	4010	137,2	74,8	-90,3
157	0,123	42	10,103	10,105	10,101	4007	137,6	57,1	-81,2
158	0,124	42	10,103	10,105	10,101	4003	137,9	39,4	-72,2
159	0,123	42	10,103	10,105	10,101	4000	138,3	21,7	-63,1
160	0,123	42	10,103	10,105	10,101	4005	138,5	40,3	-87,4
161	0,122	42	10,103	10,105	10,101	4010	138,7	58,9	-111,6
162	0,118	42	10,103	10,105	10,101	4010	138,9	65,2	-111,8
163	0,122	43	10,103	10,105	10,101	4010	139,2	71,5	-111,8
164	0,119	42	10,103	10,105	10,101	4010	139,4	77,8	-111,7
165	0,121	42	10,103	10,105	10,101	4010	139,5	78,2	-94,7
166	0,119	42	10,103	10,105	10,100	4010	139,7	78,6	-77,6
167	0,120	42	10,103	10,105	10,100	4010	139,8	79,0	-60,6
168	0,119	42	10,103	10,105	10,100	4010	140,2	79,7	-60,6
169	0,119	42	10,103	10,105	10,101	4010	140,5	80,5	-60,6
170	0,120	42	10,103	10,105	10,101	4010	140,9	81,2	-60,6
171	0,116	42	10,103	10,105	10,101	4007	141,2	81,5	-81,5
172	0,121	42	10,103	10,105	10,101	4003	141,5	81,7	-102,4
173	0,117	42	10,103	10,105	10,101	4000	141,8	82,0	-123,1
174	0,116	42	10,103	10,105	10,101	4003	141,9	82,1	-107,6
175	0,114	42	10,103	10,105	10,101	4007	142,1	82,3	-92,0
176	0,116	42	10,103	10,105	10,101	4010	142,2	82,4	-76,5
177	0,113	42	10,103	10,105	10,101	4007	142,5	82,8	-73,4
178	0,114	42	10,103	10,105	10,101	4003	142,8	83,1	-70,3
179	0,116	42	10,103	10,105	10,101	4000	143,1	83,5	-67,3
180	0,115	42	10,103	10,105	10,101	4003	143,2	83,7	-83,8
181	0,113	42	10,103	10,105	10,101	4007	143,4	84,0	-100,3
182	0,114	42	10,103	10,105	10,101	4010	143,5	84,2	-116,7
183	0,113	42	10,103	10,105	10,101	4010	143,7	84,5	-96,2
184	0,111	42	10,103	10,105	10,101	4010	143,8	84,7	-75,6
185	0,109	43	10,103	10,105	10,101	4010	144,0	85,1	-75,5
186	0,111	43	10,103	10,105	10,100	4010	144,2	85,4	-75,4
187	0,111	42	10,103	10,105	10,100	4010	144,4	85,8	-75,3
188	0,112	42	10,103	10,105	10,101	4010	144,6	86,1	-77,1
189	0,111	42	10,103	10,105	10,101	4010	144,8	86,4	-79,0
190	0,111	42	10,103	10,106	10,101	4010	145,0	86,6	-115,4
191	0,109	42	10,103	10,106	10,100	4010	145,1	86,8	-151,8
192	0,110	42	10,103	10,106	10,100	4007	145,2	87,0	-130,6
193	0,110	42	10,103	10,106	10,100	4003	145,4	87,2	-109,3
194	0,110	42	10,103	10,106	10,100	4000	145,5	87,4	-88,2
195	0,109	42	10,103	10,106	10,100	4003	145,7	87,7	-91,3
196	0,109	42	10,103	10,105	10,100	4007	145,8	87,9	-94,5
197	0,109	42	10,103	10,105	10,100	4010	146,0	88,2	-97,6
198	0,108	42	10,103	10,105	10,100	4010	146,1	88,4	-87,5
199	0,108	42	10,103	10,105	10,101	4010	146,3	88,5	-77,5
200	0,106	42	10,103	10,105	10,101	4010	146,4	88,7	-67,4
201	0,107	42	10,103	10,105	10,101	4010	146,6	89,0	-75,1
202	0,108	42	10,103	10,105	10,101	4010	146,7	89,2	-82,9
203	0,103	42	10,103	10,105	10,101	4010	146,9	89,5	-90,7
204	0,104	42	10,103	10,105	10,101	4005	147,0	89,8	-110,8
205	0,106	43	10,103	10,105	10,100	4000	147,1	90,0	-130,9
206	0,106	42	10,103	10,105	10,100	4000	147,2	90,2	-136,2
207	0,104	42	10,103	10,105	10,100	4000	147,3	90,3	-141,5
208	0,106	42	10,103	10,105	10,100	4003	147,4	90,4	-151,2
209	0,104	42	10,103	10,105	10,100	4007	147,4	90,6	-160,8
210	0,106	42	10,103	10,105	10,100	4010	147,5	90,7	-170,3
211	0,104	42	10,103	10,105	10,101	4015	147,6	90,9	-116,6
212	0,103	42	10,103	10,105	10,101	4020	147,7	91,0	-63,0
213	0,104	42	10,103	10,105	10,101	4017	147,8	91,3	-83,8
214	0,105	42	10,103	10,105	10,101	4013	148,0	91,5	-104,7
215	0,103	42	10,103	10,105	10,101	4010	148,1	91,8	-125,3
216	0,104	42	10,103	10,105	10,101	4010	148,2	91,9	-106,5
217	0,103	42	10,103	10,105	10,101	4010	148,2	92,1	-87,7
218	0,104	42	10,103	10,105	10,101	4010	148,3	92,2	-69,1
219	0,102	42	10,103	10,105	10,101	4007	148,4	92,4	-106,5
220	0,103	42	10,103	10,105	10,101	4003	148,5	92,6	-144,0
221	0,102	42	10,103	10,105	10,101	4000	148,6	92,8	-181,0
222	0,103	42	10,103	10,105	10,101	4005	148,7	93,0	-140,3
223	0,101	42	10,103	10,105	10,100	4010	148,8	93,2	-99,8
224	0,103	42	10,103	10,105	10,101	4010	148,9	93,4	-85,5
225	0,102	42	10,103	10,105	10,101	4010	148,9	93,5	-71,4
226	0,101	42	10,103	10,105	10,101	4007	148,9	93,6	-99,8
227	0,102	42	10,103	10,105	10,101	4003	149,0	93,7	-128,3
228	0,100	42	10,103	10,105	10,101	4000	149,0	93,8	-156,5
229	0,100	42	10,103	10,105	10,101	4005	149,1	94,0	-156,5
230	0,101	42	10,103	10,105	10,101	4010	149,2	94,1	-156,4
231	0,099	42	10,103	10,105	10,101	4010	149,3	94,3	-143,4
232	0,099	42	10,103	10,105	10,101	4010	149,3	94,4	-130,5
233	0,099	42	10,103	10,105	10,101	4010	149,4	94,6	-138,6
234	0,100	42	10,103	10,105	10,100	4010	149,4	94,8	-146,6
235	0,100	42	10,103	10,105	10,100	4010	149,5	95,0	-154,4
236	0,098	42	10,103	10,105	10,100	4010	149,6	95,2	-113,2
237	0,099	42	10,103	10,105	10,100	4010	149,6	95,3	-72,5
238	0,099	42	10,103	10,105	10,100	4005	149,6	95,4	-111,3
239	0,099	42	10,103	10,105	10,100	4000	149,6	95,5	-150,1
240	0,097	42	10,103	10,105	10,100	4003	149,6	95,6	-123,3
241	0,098	42	10,103	10,105	10,100	4007	149,7	95,6	-96,3
242	0,097	42	10,103	10,105	10,100	4010	149,7	95,7	-69,4
243	0,098	42	10,103	10,105	10,100	4010	149,7	95,8	-69,4
244	0,098	42	10,103	10,105	10,101	4010	149,8	95,9	-69,4
245	0,098	42	10,103	10,105	10,101	4010	149,8	96,0	-69,5
246	0,098	42	10,103	10,105	10,101	4007	149,8	96,1	-91,3
247	0,097	42	10,103	10,105	10,101	4003	149,9	96,2	-113,2
248	0,096	42	10,103	10,105	10,101	4000	149,9	96,3	-134,8
249	0,098	42	10,103	10,105	10,101	4000	149,9	96,4	-114,4
250	0,096	42	10,103	10,105	10,101	4000	150,0	96,6	-94,0
251	0,096	42	10,103	10,105	10,101	4000	150,0	96,7	-73,7
252	0,095	42	10,103	10,105	10,101	4005	150,1	97,0	-70,3
253	0,096	42	10,103	10,105	10,101	4010	150,1	97,2	-66,9
254	0,097	42	10,103	10,105	10,101	4007	150,1	97,3	-69,9
255	0,094	42	10,103	10,105	10,101	4003	150,1	97,3	-72,9
256	0,096	42	10,103	10,105	10,101	4000	150,1	97,4	-76,0
257	0,095	42	10,103	10,105	10,101	4003	150,2	97,5	-103,0
258	0,097	42	10,103	10,105	10,101	4007	150,2	97,7	-130,0
259	0,094	42	10,103	10,105	10,101	4010	150,3	97,8	-156,8
260	0,093	42	10,103	10,105	10,101	4010	150,3	97,9	-142,9
261	0,095	42	10,103	10,105	10,101	4010	150,3	97,9	-128,9
262	0,094	42	10,103	10,105	10,101	4010	150,3	98,0	-114,9
263	0,094	42	10,103	10,105	10,101	4010	150,3	98,1	-98,1
264	0,095	42	10,103	10,105	10,101	4010	150,4	98,3	-81,2
265	0,094	42	10,103	10,105	10,101	4010	150,4	98,4	-64,5
266	0,093	42	10,103	10,105	10,101	4010	150,4	98,4	-69,5
267	0,093	42	10,103	10,105	10,101	4010	150,4	98,5	-74,5
268	0,096	42	10,103	10,105	10,101	4010	150,4	98,5	-79,6
269	0,093	42	10,103	10,105	10,101	4005	150,5	98,6	-104,2
270	0,093	42	10,103	10,105	10,101	4000	150,5	98,7	-128,7
271	0,094	42	10,103	10,105	10,101	4003	150,5	98,8	-147,3
272	0,093	42	10,103	10,105	10,100	4007	150,5	98,8	-165,8
273	0,092	42	10,103	10,105	10,100	4010	150,5	98,9	-184,1
274	0,093	42	10,103	10,105	10,100	4003	150,5	99,0	-149,8
275	0,093	42	10,103	10,105	10,101	3997	150,5	99,1	-115,4
276	0,091	42	10,103	10,105	10,101	3990	150,5	99,2	-81,3
277	0,093	42	10,103	10,105	10,101	3985	150,5	99,3	-73,2
278	0,093	42	10,103	10,105	10,101	3980	150,5	99,3	-65,3
279	0,093	42	10,103	10,105	10,101	3990	150,5	99,4	-95,3
280	0,091	42	10,103	10,106	10,101	4000	150,6	99,5	-125,3
281	0,093	42	10,103	10,106	10,101	4010	150,6	99,6	-154,9
282	0,091	42	10,103	10,106	10,101	4013	150,6	99,6	-125,1
283	0,091	42	10,103	10,105	10,101	4017	150,6	99,7	-95,3
284	0,092	42	10,103	10,105	10,101	4020	150,6	99,7	-65,7
285	0,091	42	10,103	10,105	10,101	4010	150,6	99,8	-79,4
