time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	1,244	1,388	1,105	0	0,0	6383,7	0,0
1	0,000	44	1,333	1,453	1,235	10	59,0	6386,8	0,0
2	0,000	44	1,422	1,519	1,365	10	59,0	6389,9	0,0
3	0,159	44	1,511	1,584	1,496	10	59,0	6393,0	0,0
4	0,159	44	1,586	2,064	1,187	20	59,1	6397,3	-2,2
5	0,253	44	1,661	2,545	0,878	30	59,3	6401,5	-4,3
6	0,335	44	1,736	3,026	0,568	40	59,4	6405,2	-6,5
7	0,340	44	1,736	3,026	0,568	835	59,8	3173,3	-16,2
8	0,318	44	1,736	3,026	0,568	1629	60,2	-58,6	-26,0
9	0,316	43	1,758	3,046	0,502	2893	60,7	-24,4	-26,0
10	0,315	42	1,781	3,066	0,435	4157	61,2	12,5	-26,0
11	0,323	41	1,786	3,027	0,439	4496	62,1	-10,6	-26,9
12	0,326	41	1,791	2,989	0,444	4833	63,1	-33,9	-27,7
13	0,313	41	1,796	2,950	0,448	5170	64,0	-57,0	-28,6
14	0,310	41	1,796	2,915	0,436	5160	64,7	-13,7	-28,6
15	0,316	41	1,797	2,880	0,424	5150	65,5	29,6	-28,6
16	0,314	41	1,797	2,880	0,424	5143	65,5	30,0	-89,5
17	0,322	41	1,797	2,880	0,424	5137	65,5	30,0	-150,9
18	0,268	41	1,797	2,880	0,424	5130	65,5	30,0	-212,3
19	0,277	41	1,829	3,018	0,454	5120	67,2	15,8	-212,1
20	0,282	41	1,860	3,157	0,483	5110	68,8	1,5	-211,7
21	0,281	41	1,892	3,295	0,513	5100	70,5	-12,8	-211,3
22	0,281	41	1,837	3,090	0,495	5090	71,5	14,6	-211,3
23	0,283	41	1,782	2,885	0,476	5080	72,5	42,0	-211,3
24	0,281	41	1,782	2,885	0,476	5065	73,2	11,1	-116,3
25	0,282	41	1,782	2,885	0,476	5050	74,0	-19,8	-21,2
26	0,285	41	1,777	2,824	0,481	5043	74,5	-30,6	-84,1
27	0,282	41	1,771	2,762	0,486	5037	75,0	-41,3	-147,3
28	0,281	41	1,766	2,701	0,491	5030	75,5	-51,9	-210,4
29	0,280	41	1,823	2,818	0,500	5020	76,5	-14,4	-210,4
30	0,281	41	1,880	2,935	0,509	5010	77,4	23,2	-210,4
31	0,278	41	1,880	2,935	0,509	5000	77,4	23,2	-163,8
32	0,278	41	1,880	2,935	0,509	4990	77,4	23,2	-117,3
33	0,277	41	1,961	3,006	0,652	4970	78,8	2152,9	-114,6
34	0,276	41	2,041	3,078	0,796	4950	80,3	4289,7	-112,2
35	0,278	41	2,122	3,149	0,939	4930	81,7	6422,8	-109,6
36	0,278	41	2,122	3,149	0,939	4920	82,7	6416,9	-64,6
37	0,273	41	2,122	3,149	0,939	4910	83,6	6405,6	-19,6
38	0,274	41	2,113	3,079	0,837	4900	84,3	3178,5	-19,6
39	0,271	41	2,104	3,010	0,736	4890	84,9	-46,1	-19,7
40	0,271	41	2,104	3,010	0,736	4865	84,9	-46,1	-112,6
41	0,263	41	2,104	3,010	0,736	4840	84,9	-46,1	-205,6
42	0,269	41	2,081	3,205	0,680	4840	85,5	-36,2	-174,5
43	0,266	41	2,058	3,401	0,624	4840	86,1	-26,3	-142,4
44	0,268	41	2,035	3,597	0,568	4840	86,7	-16,3	-110,3
45	0,261	42	2,035	3,597	0,568	4825	88,0	-13,2	-157,6
46	0,258	42	2,035	3,597	0,568	4810	89,3	-10,0	-204,9
47	0,259	42	1,973	3,409	0,563	4803	90,3	2128,7	-144,9
48	0,259	42	1,911	3,220	0,559	4797	91,2	4271,6	-84,7
49	0,261	41	1,849	3,032	0,554	4790	92,2	6414,6	-24,5
50	0,255	42	1,876	3,223	0,564	4780	92,6	4266,4	-24,5
51	0,253	42	1,902	3,414	0,575	4770	93,1	2118,3	-24,5
52	0,251	42	1,929	3,605	0,585	4760	93,5	-29,9	-24,5
53	0,254	42	1,929	3,606	0,585	4750	93,5	-36,1	-113,0
54	0,254	42	1,929	3,606	0,585	4740	93,5	-36,1	-201,7
55	0,255	42	1,972	3,614	0,608	4730	94,6	-26,8	-201,9
56	0,257	41	2,015	3,622	0,630	4720	95,6	-17,4	-201,4
57	0,252	42	2,058	3,630	0,653	4710	96,7	-8,1	-200,8
58	0,249	42	1,950	3,411	0,637	4700	97,9	-2,8	-200,8
59	0,249	42	1,843	3,192	0,622	4690	99,1	2,4	-200,8
60	0,244	42	1,843	3,192	0,622	4683	99,5	2139,0	-160,3
61	0,243	42	1,843	3,192	0,622	4677	99,9	4279,5	-119,6
62	0,241	42	1,843	3,192	0,622	4670	100,3	6408,3	-79,0
63	0,244	42	1,916	3,278	0,579	4655	100,9	3223,4	-51,9
64	0,241	42	1,989	3,364	0,536	4640	101,5	39,4	-24,7
65	0,244	42	1,989	3,364	0,536	4630	102,0	-2,1	-111,8
66	0,241	42	1,989	3,364	0,536	4620	102,6	-43,5	-199,0
67	0,239	42	1,974	3,289	0,525	4610	103,3	3184,1	-140,6
68	0,239	42	1,959	3,213	0,514	4600	104,1	6420,2	-81,8
