time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	10,106	10,108	10,104	0	0,0	23,8	0,0
1	0,023	9	10,106	10,108	10,104	10	23,2	23,8	0,0
2	0,023	9	10,106	10,108	10,104	10	23,2	23,8	0,0
3	0,466	9	10,106	10,108	10,104	13	23,2	23,8	-1195,5
4	0,290	12	10,106	10,108	10,104	310	23,2	23,8	-859,6
5	0,243	15	10,106	10,108	10,104	606	23,2	23,8	-523,6
6	0,249	13	10,106	10,108	10,104	913	23,2	23,8	-190,6
7	0,273	13	10,106	10,108	10,104	2247	23,2	23,8	-148,1
8	0,268	12	10,106	10,108	10,104	3578	23,2	23,8	-106,1
9	0,253	12	10,106	10,108	10,104	4608	23,2	23,8	-116,1
10	0,255	12	10,106	10,108	10,104	5630	23,2	23,8	-126,1
11	0,259	12	10,106	10,108	10,104	5630	23,2	23,8	-126,1
12	0,252	12	10,106	10,108	10,104	5630	23,2	23,8	-126,1
13	0,254	12	10,106	10,108	10,104	5630	23,2	23,8	-126,1
14	0,273	11	10,106	10,108	10,104	5627	23,2	23,8	-123,3
15	0,253	11	10,106	10,109	10,103	5623	23,2	23,8	-120,6
16	0,259	11	10,106	10,109	10,103	5620	23,2	23,8	-118,1
17	0,250	12	10,106	10,109	10,103	5613	23,2	23,8	-135,0
18	0,241	12	10,106	10,108	10,104	5607	23,2	23,8	-151,9
19	0,242	12	10,106	10,108	10,104	5600	23,2	23,8	-168,3
20	0,246	12	10,106	10,108	10,104	5595	23,2	23,8	-140,6
21	0,244	12	10,106	10,108	10,104	5590	23,2	23,8	-113,0
22	0,239	12	10,106	10,108	10,104	5587	23,2	23,8	-117,9
23	0,243	12	10,106	10,109	10,103	5583	23,2	23,8	-122,9
24	0,246	12	10,106	10,109	10,103	5580	23,2	23,8	-127,6
25	0,236	12	10,106	10,109	10,103	5575	23,2	23,8	-121,8
26	0,244	12	10,106	10,109	10,103	5570	23,2	23,8	-116,0
27	0,259	12	10,106	10,109	10,103	5570	23,2	23,8	-118,7
28	0,259	11	10,106	10,108	10,103	5570	23,2	23,8	-121,4
29	0,261	11	10,106	10,108	10,103	5570	23,2	23,8	-124,2
30	0,263	11	10,106	10,108	10,103	5565	23,2	23,8	-143,6
31	0,257	11	10,106	10,108	10,103	5560	23,2	23,8	-162,7
32	0,240	12	10,106	10,109	10,103	5555	23,2	23,8	-162,7
33	0,254	12	10,106	10,109	10,103	5550	23,2	23,8	-162,6
34	0,237	12	10,106	10,109	10,103	5547	23,2	23,8	-148,7
35	0,254	11	10,106	10,109	10,104	5543	23,2	23,8	-134,8
36	0,248	11	10,106	10,109	10,104	5540	23,2	23,8	-121,1
37	0,251	11	10,106	10,109	10,104	5535	23,2	23,8	-121,1
38	0,249	11	10,106	10,109	10,104	5530	23,2	23,8	-121,1
39	0,254	11	10,106	10,109	10,104	5527	23,2	23,8	-117,7
40	0,254	11	10,106	10,109	10,103	5523	23,2	23,8	-114,3
41	0,254	11	10,106	10,109	10,103	5520	23,2	23,8	-110,9
42	0,254	11	10,106	10,109	10,103	5513	23,2	23,8	-111,2
43	0,254	11	10,106	10,109	10,103	5507	23,2	23,8	-111,5
44	0,253	11	10,106	10,109	10,103	5500	23,2	23,8	-111,9
45	0,251	11	10,106	10,109	10,103	5495	23,2	23,8	-117,9
46	0,250	11	10,106	10,109	10,103	5490	23,2	23,8	-124,0
47	0,252	11	10,106	10,109	10,103	5490	23,2	23,8	-137,3
48	0,254	11	10,106	10,109	10,103	5490	23,2	23,8	-150,6
49	0,249	11	10,106	10,109	10,103	5490	23,2	23,8	-163,5
50	0,246	11	10,106	10,109	10,103	5483	23,2	23,8	-149,2
51	0,246	11	10,106	10,108	10,103	5477	23,2	23,8	-134,8
52	0,233	12	10,106	10,108	10,103	5470	23,2	23,8	-120,9
53	0,250	12	10,106	10,109	10,103	5465	23,2	23,8	-143,0
54	0,251	11	10,106	10,109	10,103	5460	23,2	23,8	-164,7
55	0,243	11	10,106	10,108	10,103	5455	23,2	23,8	-137,3
56	0,249	11	10,106	10,108	10,103	5450	23,2	23,8	-110,2
57	0,244	11	10,106	10,109	10,103	5445	23,2	23,8	-117,5
58	0,247	11	10,106	10,109	10,103	5440	23,2	23,8	-124,9
59	0,246	11	10,106	10,109	10,103	5440	23,2	23,8	-138,2
60	0,243	11	10,106	10,109	10,103	5440	23,2	23,8	-151,5
61	0,246	11	10,106	10,109	10,103	5440	23,2	23,8	-164,5
62	0,243	11	10,106	10,109	10,103	5433	23,2	23,8	-150,1
63	0,242	11	10,106	10,108	10,103	5427	23,2	23,8	-135,7
64	0,239	11	10,106	10,108	10,103	5420	23,2	23,8	-121,3
65	0,240	11	10,106	10,108	10,103	5417	23,2	23,8	-135,5
66	0,245	11	10,106	10,108	10,103	5413	23,2	23,8	-150,3
67	0,249	11	10,106	10,108	10,103	5410	23,2	23,8	-164,6
68	0,244	11	10,106	10,108	10,103	5405	23,2	23,8	-137,3
69	0,254	11	10,106	10,108	10,103	5400	23,2	23,8	-110,2
70	0,255	11	10,106	10,108	10,103	5393	23,2	23,8	-107,3
71	0,254	11	10,106	10,108	10,103	5387	23,2	23,8	-104,4
72	0,253	11	10,106	10,108	10,103	5380	23,2	23,8	-101,6
73	0,248	11	10,106	10,108	10,103	5375	23,2	23,8	-106,9
