time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	2,496	3,103	2,039	0	0,0	25,1	0,0
1	0,000	45	2,496	3,103	2,039	0	26,0	25,1	0,0
2	0,129	44	2,496	3,103	2,039	40	26,5	25,1	0,0
3	0,129	44	2,496	3,103	2,039	80	27,1	25,1	-2171,1
4	0,169	45	2,429	2,828	2,070	121	27,6	25,1	-2171,1
5	0,169	45	2,362	2,554	2,100	1049	29,0	25,1	-2171,1
6	0,175	44	2,513	2,887	1,909	1977	30,5	25,1	-1484,2
7	0,181	43	2,665	3,220	1,718	2851	31,0	25,2	-796,6
8	0,183	42	2,816	3,553	1,526	3725	31,6	25,2	-109,0
9	0,193	42	2,743	3,494	1,488	4598	32,1	25,2	-120,8
10	0,194	42	2,671	3,436	1,450	4886	32,7	25,2	-133,1
11	0,195	41	2,598	3,377	1,412	5172	33,2	25,2	-145,5
12	0,198	41	2,598	3,377	1,412	5458	33,8	25,2	-145,5
13	0,202	41	2,598	3,377	1,412	5453	34,6	25,2	-145,5
14	0,203	41	2,605	3,496	1,220	5447	35,3	25,3	-133,3
15	0,203	41	2,611	3,616	1,028	5440	36,1	25,5	-121,0
16	0,204	41	2,618	3,735	0,835	5417	38,0	25,6	-108,8
17	0,206	41	2,616	3,579	0,984	5393	40,0	25,6	-129,4
18	0,205	41	2,613	3,422	1,134	5370	41,9	25,7	-150,0
19	0,202	41	2,613	3,422	1,134	5360	41,9	25,7	-89,7
20	0,203	41	2,613	3,422	1,134	5350	41,9	25,7	-29,4
21	0,202	41	2,632	3,450	1,009	5343	42,6	25,8	-29,3
22	0,206	41	2,650	3,477	0,883	5337	43,4	25,9	-29,5
23	0,206	41	2,669	3,505	0,757	5330	44,1	26,0	-29,6
24	0,209	41	2,665	3,521	0,849	5317	45,7	26,3	-58,3
25	0,209	41	2,660	3,538	0,940	5303	47,4	26,5	-87,0
26	0,213	41	2,656	3,554	1,032	5290	49,0	26,8	-115,7
27	0,214	41	2,656	3,554	1,032	5285	49,0	26,8	-115,7
28	0,214	41	2,656	3,554	1,032	5280	49,0	26,8	-115,7
29	0,215	41	2,606	3,538	0,885	5270	50,1	27,0	-129,2
30	0,217	41	2,556	3,523	0,739	5260	51,1	27,2	-142,7
31	0,217	41	2,556	3,523	0,739	5253	52,1	27,5	-133,5
32	0,216	41	2,556	3,523	0,739	5247	53,2	27,7	-124,4
