time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	10,105	10,108	10,103	0	0,0	24,8	0,0
1	0,000	0	10,105	10,108	10,103	0	0,0	24,8	0,0
2	0,000	9	10,105	10,108	10,103	0	23,9	24,8	0,0
3	0,299	9	10,105	10,108	10,103	0	23,9	24,8	0,0
4	0,366	9	10,105	10,108	10,103	1118	23,9	24,8	-945,8
5	0,306	9	10,105	10,107	10,104	2239	23,9	24,8	-463,6
6	0,282	10	10,105	10,107	10,104	3360	23,9	24,8	18,6
7	0,270	10	10,105	10,108	10,104	4380	23,9	24,8	17,5
8	0,271	10	10,105	10,108	10,103	5399	23,9	24,8	16,4
9	0,271	10	10,105	10,108	10,103	5480	23,9	24,8	3,4
10	0,266	10	10,105	10,108	10,103	5560	23,9	24,7	-9,7
11	0,266	10	10,105	10,108	10,103	5555	23,9	24,7	5,3
12	0,270	10	10,105	10,108	10,103	5550	23,9	24,7	20,4
13	0,268	10	10,105	10,108	10,103	5547	23,9	24,7	17,5
14	0,269	10	10,105	10,108	10,103	5543	23,9	24,7	14,5
15	0,261	10	10,105	10,108	10,103	5540	23,9	24,7	11,6
16	0,268	10	10,105	10,108	10,103	5540	23,9	24,7	2,7
17	0,269	10	10,105	10,108	10,103	5540	23,9	24,7	-6,2
18	0,259	10	10,105	10,108	10,103	5537	23,9	24,7	2,8
19	0,266	10	10,105	10,107	10,103	5533	23,9	24,7	11,8
20	0,268	10	10,105	10,107	10,103	5530	23,9	24,7	20,8
21	0,271	10	10,105	10,108	10,103	5525	23,9	24,7	16,0
22	0,274	10	10,105	10,108	10,103	5520	23,9	24,7	11,3
23	0,276	10	10,105	10,108	10,103	5517	23,9	24,7	6,4
24	0,274	10	10,105	10,108	10,103	5513	23,9	24,7	1,4
25	0,270	10	10,105	10,108	10,103	5510	23,9	24,7	-3,5
26	0,269	10	10,105	10,108	10,103	5503	23,9	24,7	-2,3
27	0,269	10	10,105	10,108	10,103	5497	23,9	24,7	-1,2
28	0,271	10	10,105	10,108	10,103	5490	23,9	24,7	0,0
29	0,268	10	10,105	10,108	10,103	5490	23,9	24,7	0,0
30	0,273	10	10,105	10,108	10,103	5490	23,9	24,7	0,0
31	0,273	10	10,105	10,108	10,103	5490	23,9	24,7	3,4
32	0,279	10	10,105	10,108	10,103	5490	23,9	24,7	6,9
33	0,273	10	10,105	10,108	10,103	5475	23,9	24,7	3,4
34	0,269	10	10,105	10,108	10,103	5460	23,9	24,7	-0,2
35	0,274	10	10,105	10,108	10,103	5457	23,9	24,7	-0,2
36	0,269	10	10,105	10,108	10,103	5453	23,9	24,7	-0,2
37	0,271	10	10,105	10,108	10,103	5450	23,9	24,7	-0,2
38	0,273	10	10,105	10,108	10,103	5450	23,9	24,7	12,6
39	0,266	10	10,105	10,108	10,103	5450	23,9	24,7	25,4
40	0,263	10	10,105	10,108	10,103	5443	23,9	24,7	25,3
41	0,267	10	10,105	10,108	10,103	5437	23,9	24,7	25,1
42	0,271	10	10,105	10,108	10,103	5430	23,9	24,7	25,0
43	0,268	10	10,105	10,108	10,104	5425	23,9	24,7	25,0
44	0,268	10	10,105	10,107	10,104	5420	23,9	24,7	25,0
45	0,276	10	10,105	10,108	10,104	5415	23,9	24,7	5,2
46	0,278	10	10,105	10,108	10,103	5410	23,9	24,6	-14,6
47	0,281	10	10,105	10,108	10,103	5407	23,9	24,6	-0,1
48	0,285	10	10,105	10,108	10,103	5403	23,9	24,6	14,3
49	0,283	10	10,105	10,108	10,103	5400	23,9	24,6	28,8
50	0,281	10	10,105	10,108	10,104	5390	23,9	24,6	28,8
51	0,277	10	10,105	10,108	10,104	5380	23,9	25,6	28,8
52	0,279	10	10,105	10,108	10,104	5380	23,9	3199,5	24,4
53	0,277	10	10,105	10,108	10,104	5380	23,9	6372,4	20,0
54	0,278	10	10,105	10,108	10,104	5375	23,9	6373,0	13,4
55	0,280	10	10,105	10,108	10,103	5370	23,9	6373,5	6,8
56	0,276	10	10,105	10,108	10,103	5360	23,9	6381,1	11,8
57	0,276	10	10,105	10,108	10,103	5350	23,9	6388,7	16,8
58	0,278	10	10,105	10,108	10,103	5340	23,9	6396,3	21,8
59	0,274	10	10,105	10,108	10,103	5335	23,9	6395,5	15,9
