time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	10,105	10,107	10,103	0	0,0	-62,9	0,0
1	0,000	44	10,105	10,107	10,103	0	23,7	-72,5	0,0
2	0,000	44	10,105	10,108	10,103	57	23,9	-82,2	0,0
3	0,145	44	10,105	10,108	10,103	113	24,2	-91,8	90,9
4	0,145	44	10,105	10,108	10,103	170	24,4	-91,8	91,0
5	0,177	44	10,105	10,108	10,103	850	25,1	-91,7	90,9
6	0,198	44	10,105	10,108	10,103	1533	25,7	-58,2	21,8
7	0,209	44	10,105	10,107	10,103	2215	26,4	-24,6	-47,3
8	0,214	43	10,105	10,108	10,103	3585	27,3	3181,1	-52,1
9	0,219	42	10,105	10,108	10,103	4960	28,2	6408,2	-56,4
10	0,224	42	10,105	10,108	10,103	5258	29,8	4306,3	-57,5
11	0,225	41	10,105	10,108	10,103	5549	31,5	2163,6	-58,5
12	0,226	41	10,105	10,108	10,103	5839	33,1	21,0	-59,6
13	0,226	41	10,105	10,108	10,103	5837	33,7	15,2	-59,7
14	0,228	41	10,105	10,108	10,103	5833	34,2	14,9	-59,7
15	0,228	41	10,105	10,108	10,103	5830	34,8	14,7	-59,8
16	0,228	41	10,105	10,108	10,103	5817	36,2	13,1	-58,4
17	0,229	41	10,105	10,108	10,103	5803	37,6	11,6	-56,9
18	0,229	41	10,105	10,108	10,103	5790	39,0	10,0	-55,5
19	0,230	41	10,105	10,108	10,103	5787	39,8	9,6	-58,3
20	0,231	42	10,105	10,108	10,103	5783	40,6	9,1	-61,0
21	0,226	42	10,105	10,108	10,103	5780	41,4	8,7	-63,8
22	0,231	42	10,105	10,108	10,103	5770	42,0	8,5	-98,8
23	0,233	41	10,105	10,107	10,103	5760	42,6	8,3	-134,2
24	0,232	42	10,105	10,107	10,103	5750	43,2	8,1	-169,5
25	0,227	42	10,105	10,108	10,103	5745	44,4	16,7	-153,5
26	0,226	42	10,105	10,108	10,103	5740	45,5	25,3	-137,6
27	0,225	42	10,105	10,108	10,103	5733	46,6	25,4	-137,6
28	0,224	42	10,105	10,108	10,103	5727	47,8	25,5	-137,6
29	0,225	42	10,105	10,108	10,103	5720	48,9	25,6	-137,6
30	0,225	42	10,105	10,108	10,103	5715	49,8	25,5	-137,4
31	0,222	42	10,105	10,107	10,103	5710	50,6	25,4	-137,3
32	0,221	42	10,105	10,107	10,103	5703	51,3	25,3	-114,0
33	0,220	42	10,105	10,107	10,103	5697	52,0	25,2	-90,7
34	0,218	42	10,105	10,107	10,103	5690	52,7	25,1	-67,4
35	0,218	42	10,105	10,107	10,103	5683	53,8	25,8	-98,0
36	0,216	42	10,105	10,107	10,103	5677	54,8	26,6	-129,0
37	0,214	42	10,105	10,107	10,103	5670	55,9	27,3	-159,8
38	0,213	42	10,105	10,108	10,103	5665	56,7	27,7	-115,0
39	0,210	42	10,105	10,108	10,103	5660	57,5	28,0	-70,1
40	0,209	42	10,105	10,108	10,103	5660	58,2	28,2	-99,2
41	0,209	42	10,105	10,108	10,103	5660	58,8	28,3	-128,3
42	0,208	42	10,105	10,108	10,103	5660	59,5	28,5	-157,3
43	0,207	42	10,105	10,108	10,103	5657	60,2	28,7	-157,3
44	0,204	42	10,105	10,108	10,103	5653	60,8	29,0	-157,3
45	0,204	42	10,105	10,108	10,103	5650	61,5	29,2	-157,1
46	0,203	42	10,105	10,108	10,103	5640	61,5	29,2	-101,0
47	0,203	42	10,105	10,108	10,103	5630	61,5	29,2	-44,9
48	0,201	42	10,105	10,108	10,103	5610	63,6	-4,7	-54,7
49	0,201	42	10,105	10,107	10,103	5590	65,7	-38,5	-64,5
50	0,198	42	10,105	10,107	10,103	5570	67,8	-72,2	-74,4
51	0,198	42	10,105	10,107	10,103	5567	68,3	-39,4	-99,0
52	0,195	42	10,105	10,108	10,103	5563	68,7	-6,5	-123,7
53	0,193	42	10,105	10,108	10,103	5560	69,2	26,3	-148,4
54	0,193	42	10,105	10,108	10,103	5550	69,9	-13,4	-133,8
55	0,194	42	10,105	10,108	10,103	5540	70,6	-53,0	-119,1
56	0,191	42	10,105	10,108	10,103	5530	71,6	-24,1	-128,2
57	0,192	42	10,105	10,107	10,103	5520	72,7	4,9	-137,3
58	0,193	42	10,105	10,107	10,103	5510	73,7	33,9	-146,4
59	0,188	42	10,105	10,107	10,103	5500	74,4	34,2	-146,4
60	0,191	42	10,105	10,107	10,103	5490	75,1	34,5	-146,4
61	0,191	41	10,105	10,107	10,103	5483	75,7	34,8	-122,1
62	0,188	41	10,105	10,107	10,103	5477	76,2	35,0	-97,7
63	0,187	41	10,105	10,107	10,103	5470	76,8	35,3	-73,3
64	0,185	41	10,105	10,107	10,103	5457	77,7	35,7	-63,1
65	0,181	42	10,105	10,107	10,103	5443	78,5	36,1	-53,0
66	0,184	41	10,105	10,107	10,103	5430	79,4	36,5	-43,0
67	0,183	41	10,105	10,107	10,103	5423	79,8	36,7	-53,6
68	0,183	41	10,105	10,107	10,103	5417	80,3	36,9	-64,2
69	0,180	41	10,105	10,107	10,103	5410	80,7	37,1	-74,8
70	0,178	41	10,105	10,107	10,103	5397	81,3	37,4	-96,8
71	0,178	41	10,105	10,108	10,103	5383	81,8	37,6	-118,8
72	0,176	41	10,105	10,108	10,103	5370	82,4	37,9	-140,9
73	0,175	41	10,105	10,108	10,103	5363	82,9	38,2	-130,8
74	0,174	41	10,105	10,108	10,103	5357	83,5	38,5	-120,6
75	0,169	42	10,105	10,108	10,103	5350	84,0	38,8	-110,4
76	0,171	41	10,105	10,108	10,103	5337	84,8	39,2	-120,3
77	0,169	41	10,105	10,108	10,103	5323	85,7	39,7	-130,2
78	0,168	41	10,105	10,108	10,103	5310	86,5	40,1	-140,0
79	0,169	41	10,105	10,108	10,103	5305	87,9	40,3	-118,4
80	0,166	42	10,105	10,107	10,103	5300	89,2	40,4	-96,9
81	0,161	42	10,105	10,107	10,103	5295	89,8	40,2	-118,6
82	0,163	41	10,105	10,107	10,103	5290	90,4	40,0	-140,3
