time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	10,105	10,107	10,102	0	0,0	6306,8	0,0
1	0,004	44	10,105	10,107	10,102	0	27,6	6306,8	0,0
2	0,004	44	10,105	10,107	10,102	0	27,6	6306,8	0,0
3	0,191	44	10,105	10,107	10,102	0	27,6	6306,8	-109,6
4	0,216	44	10,105	10,107	10,103	0	28,2	6306,8	-109,5
5	0,247	44	10,105	10,107	10,103	2	28,8	6306,8	-109,4
6	0,238	44	10,105	10,107	10,103	1813	30,1	6306,8	-87,7
7	0,233	44	10,105	10,107	10,102	3624	31,5	6306,8	-66,0
8	0,228	42	10,105	10,107	10,102	5431	32,8	6306,8	-44,6
9	0,225	41	10,105	10,107	10,102	5776	33,6	6306,8	-104,1
10	0,223	41	10,105	10,107	10,102	6120	34,4	6306,8	-163,4
11	0,224	40	10,105	10,107	10,102	6123	35,2	6306,8	-129,2
12	0,225	40	10,105	10,107	10,102	6127	35,9	6306,8	-94,9
13	0,224	40	10,105	10,107	10,102	6130	36,7	6306,8	-60,7
14	0,222	40	10,105	10,107	10,102	6125	37,6	6306,8	-124,9
15	0,222	40	10,105	10,107	10,102	6120	38,5	6306,8	-189,1
16	0,219	40	10,105	10,107	10,102	6110	39,9	6306,8	-147,4
17	0,218	40	10,105	10,107	10,102	6100	41,2	6306,8	-105,7
18	0,214	40	10,105	10,107	10,102	6090	42,6	6306,8	-64,2
19	0,213	41	10,105	10,107	10,102	6083	43,2	6306,8	-106,3
20	0,210	41	10,105	10,107	10,103	6077	43,8	6306,8	-148,4
21	0,216	41	10,105	10,107	10,103	6070	44,4	6306,8	-190,5
22	0,210	40	10,105	10,107	10,103	6065	45,3	6306,8	-171,4
23	0,210	40	10,105	10,107	10,103	6060	46,1	6306,8	-152,4
24	0,210	41	10,105	10,107	10,103	6050	46,9	6306,8	-123,2
25	0,209	41	10,105	10,107	10,102	6040	47,7	6306,8	-93,9
26	0,208	41	10,105	10,107	10,102	6030	48,5	6306,8	-64,9
27	0,208	41	10,105	10,107	10,103	6025	49,7	6306,8	-112,6
28	0,209	41	10,105	10,106	10,103	6020	50,8	6306,8	-160,2
29	0,208	41	10,105	10,106	10,103	6017	51,9	6306,8	-128,4
30	0,204	41	10,105	10,106	10,103	6013	53,0	6306,8	-96,7
31	0,204	41	10,105	10,106	10,103	6010	54,1	6306,8	-65,1
32	0,203	41	10,105	10,106	10,103	6000	55,4	6306,8	-92,8
33	0,202	41	10,105	10,107	10,102	5990	56,6	6306,8	-120,5
34	0,201	41	10,105	10,107	10,102	5980	57,9	6306,8	-148,0
35	0,201	41	10,105	10,107	10,102	5977	58,4	6306,8	-123,5
36	0,201	41	10,105	10,107	10,102	5973	59,0	6306,8	-99,0
37	0,199	41	10,105	10,107	10,102	5970	59,5	6306,8	-74,7
38	0,201	41	10,105	10,107	10,102	5965	60,3	6306,8	-137,5
39	0,199	41	10,105	10,107	10,102	5960	61,0	6306,8	-200,0
40	0,198	41	10,105	10,107	10,102	5953	62,2	6306,8	-161,0
41	0,198	41	10,105	10,107	10,102	5947	63,3	6306,8	-122,0
42	0,198	41	10,105	10,107	10,102	5940	64,5	6306,8	-83,1
43	0,194	41	10,105	10,107	10,102	5937	65,0	6306,8	-83,1
44	0,196	41	10,105	10,107	10,102	5933	65,5	6306,8	-83,1
45	0,194	41	10,105	10,107	10,102	5930	66,0	6306,8	-83,1
46	0,193	41	10,105	10,107	10,102	5923	67,1	6306,8	-81,1
