time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
90	0,129	41	10,105	10,108	10,103	5745	96,3	6307,4	-145,2
91	0,129	41	10,105	10,108	10,103	5740	97,0	6307,3	-145,1
92	0,127	41	10,105	10,108	10,103	5737	98,1	6307,3	-102,7
93	0,128	41	10,105	10,108	10,103	5733	99,3	6307,4	-60,2
94	0,124	41	10,105	10,108	10,103	5730	100,4	6307,4	-17,8
95	0,126	41	10,105	10,108	10,103	5727	100,8	6307,4	-60,7
96	0,126	41	10,105	10,108	10,103	5723	101,1	6307,3	-103,7
97	0,128	41	10,105	10,108	10,103	5720	101,5	6307,3	-146,6
98	0,129	41	10,105	10,108	10,103	5713	102,3	6307,3	-119,0
99	0,128	41	10,105	10,107	10,103	5707	103,2	6307,4	-91,5
100	0,127	41	10,105	10,107	10,103	5700	104,0	6307,4	-64,0
101	0,126	41	10,105	10,107	10,103	5697	104,0	6307,4	-48,4
102	0,124	41	10,105	10,108	10,103	5693	104,0	6307,4	-32,9
103	0,123	41	10,105	10,108	10,103	5690	104,0	6307,4	-17,5
104	0,122	41	10,105	10,108	10,103	5685	104,7	6307,4	-49,6
105	0,122	41	10,105	10,108	10,103	5680	105,4	6307,3	-81,4
106	0,123	41	10,105	10,108	10,103	5675	106,5	6307,4	-49,5
107	0,121	41	10,105	10,107	10,103	5670	107,5	6307,4	-17,8
108	0,120	41	10,105	10,108	10,103	5670	108,0	6307,4	-83,0
109	0,119	41	10,105	10,108	10,103	5670	108,5	6307,3	-148,2
110	0,118	41	10,105	10,108	10,103	5660	109,3	6307,3	-104,6
111	0,118	41	10,105	10,108	10,103	5650	110,1	6307,4	-61,1
112	0,118	41	10,105	10,108	10,103	5640	110,9	6307,4	-17,8
113	0,116	41	10,105	10,108	10,103	5625	111,6	6307,4	-17,8
114	0,115	41	10,105	10,108	10,103	5610	112,3	6307,3	-17,8
115	0,114	41	10,105	10,108	10,103	5610	112,6	6307,4	-29,3
116	0,115	41	10,105	10,108	10,103	5610	113,0	6307,4	-40,8
117	0,114	41	10,105	10,108	10,103	5610	113,3	6307,5	-52,3
118	0,113	41	10,105	10,108	10,103	5600	113,8	6307,4	-40,8
119	0,114	41	10,105	10,108	10,103	5590	114,2	6307,4	-29,3
120	0,113	41	10,105	10,108	10,103	5580	114,7	6307,3	-17,9
121	0,112	41	10,105	10,108	10,103	5573	115,3	6307,4	-17,9
122	0,112	41	10,105	10,108	10,103	5567	116,0	6307,4	-17,9
123	0,111	41	10,105	10,108	10,103	5560	116,6	6307,5	-18,1
124	0,111	41	10,105	10,108	10,103	5545	116,6	6307,5	-75,7
125	0,109	41	10,105	10,108	10,103	5530	116,6	6307,5	-133,2
126	0,109	41	10,105	10,108	10,103	5523	117,7	6307,5	-104,0
127	0,109	41	10,105	10,108	10,103	5517	118,8	6307,6	-74,8
128	0,108	41	10,105	10,108	10,103	5510	119,9	6307,6	-45,6
129	0,108	41	10,105	10,108	10,103	5510	120,2	6307,6	-45,5
130	0,106	41	10,105	10,108	10,103	5510	120,5	6307,6	-45,5
131	0,106	41	10,105	10,108	10,103	5510	120,8	6307,6	-45,5
132	0,104	41	10,105	10,108	10,103	5500	121,2	6307,5	-61,0
133	0,104	41	10,105	10,108	10,103	5490	121,7	6307,4	-76,4
134	0,106	41	10,105	10,108	10,103	5480	122,1	6307,3	-91,8
135	0,103	41	10,105	10,108	10,103	5463	122,5	6307,3	-91,8
136	0,104	41	10,105	10,107	10,103	5447	123,0	6307,3	-91,8
137	0,104	41	10,105	10,107	10,103	5430	123,4	6307,3	-91,8
138	0,102	41	10,105	10,107	10,103	5420	124,4	6307,4	-110,3
139	0,103	41	10,105	10,108	10,103	5410	125,3	6307,6	-128,9
140	0,100	41	10,105	10,108	10,103	5400	126,3	6307,7	-147,3
141	0,101	41	10,105	10,108	10,103	5385	126,3	6307,7	-136,3
142	0,101	41	10,105	10,108	10,103	5370	126,3	6307,7	-125,2
143	0,099	41	10,105	10,108	10,103	5365	126,9	6307,5	-72,8
144	0,099	41	10,105	10,108	10,103	5360	127,5	6307,3	-20,5
145	0,099	41	10,105	10,108	10,103	5355	128,0	6307,4	-29,1
146	0,099	41	10,105	10,108	10,103	5350	128,4	6307,4	-37,6
147	0,099	41	10,105	10,108	10,103	5347	129,0	6307,5	-32,5
148	0,096	41	10,105	10,108	10,103	5343	129,6	6307,6	-27,4
149	0,097	41	10,105	10,108	10,103	5340	130,2	6307,7	-22,3
150	0,096	41	10,105	10,108	10,103	5335	130,8	6307,6	-22,3
151	0,097	41	10,105	10,108	10,103	5330	131,4	6307,4	-22,3
152	0,096	41	10,105	10,108	10,103	5320	132,0	6307,5	-22,7
153	0,095	41	10,105	10,108	10,103	5310	132,7	6307,5	-23,2
154	0,096	41	10,105	10,108	10,103	5300	133,3	6307,6	-23,6
155	0,094	41	10,105	10,108	10,103	5287	133,3	6307,6	-23,6
156	0,093	41	10,105	10,108	10,103	5273	133,3	6307,6	-23,6
157	0,093	41	10,105	10,108	10,103	5260	133,3	6307,6	-23,8
158	0,092	41	10,105	10,108	10,103	5250	133,9	6307,5	-61,9
159	0,092	41	10,105	10,108	10,103	5240	134,5	6307,4	-99,8
160	0,092	41	10,105	10,108	10,103	5230	135,4	6307,5	-99,8
161	0,091	41	10,105	10,108	10,103	5220	136,3	6307,6	-99,9
162	0,091	41	10,105	10,108	10,103	5215	136,8	6307,5	-120,8
163	0,091	41	10,105	10,108	10,103	5210	137,2	6307,3	-141,5
164	0,090	41	10,105	10,108	10,103	5193	137,9	6307,4	-105,0
165	0,089	41	10,105	10,108	10,103	5177	138,5	6307,6	-68,5
166	0,089	41	10,105	10,108	10,103	5160	139,2	6307,7	-32,2
167	0,089	41	10,105	10,108	10,103	5155	139,7	6307,5	-26,9
168	0,088	41	10,105	10,108	10,103	5150	140,2	6307,4	-21,7
169	0,088	41	10,105	10,108	10,103	5145	140,6	6307,7	-25,8
170	0,088	41	10,105	10,108	10,103	5140	141,0	6307,9	-29,9
171	0,088	41	10,105	10,108	10,103	5137	141,2	6307,8	-29,9
172	0,087	41	10,105	10,108	10,103	5133	141,5	6307,8	-29,9
173	0,088	41	10,105	10,108	10,103	5130	141,7	6307,7	-29,9
174	0,085	41	10,105	10,108	10,103	5117	142,2	6307,8	-29,2
175	0,086	41	10,105	10,108	10,103	5103	142,7	6307,9	-28,5
176	0,086	41	10,105	10,108	10,103	5090	143,2	6308,0	-27,8
177	0,086	41	10,105	10,108	10,103	5080	143,5	6307,9	-25,0
178	0,085	41	10,105	10,108	10,103	5070	143,8	6307,7	-22,3
179	0,084	41	10,105	10,108	10,103	5067	144,0	6307,6	-60,1
180	0,084	41	10,105	10,108	10,103	5063	144,1	6307,4	-97,9
181	0,084	41	10,105	10,108	10,103	5060	144,3	6307,3	-135,6
182	0,084	41	10,105	10,108	10,103	5050	144,7	6307,7	-135,6
183	0,084	41	10,105	10,108	10,103	5040	145,0	6308,0	-135,5
184	0,084	41	10,105	10,108	10,103	5027	145,2	6307,9	-98,0
185	0,083	41	10,105	10,108	10,103	5013	145,4	6307,7	-60,6
186	0,083	41	10,105	10,108	10,103	5000	145,6	6307,6	-23,5
187	0,083	41	10,105	10,108	10,103	4993	145,8	6307,5	-52,1
188	0,082	41	10,105	10,108	10,103	4987	146,1	6307,5	-80,8
189	0,081	41	10,105	10,108	10,103	4980	146,3	6307,4	-109,3
190	0,081	41	10,105	10,108	10,103	4970	146,9	6307,4	-118,7
191	0,081	41	10,105	10,108	10,103	4960	147,4	6307,3	-128,0
192	0,080	41	10,105	10,108	10,103	4950	148,0	6307,3	-137,3
193	0,081	41	10,105	10,108	10,103	4935	148,4	6307,8	-137,3
194	0,080	41	10,105	10,108	10,102	4920	148,7	6308,2	-137,3
195	0,081	41	10,105	10,108	10,102	4913	148,9	6308,1	-126,2
196	0,079	42	10,105	10,108	10,103	4907	149,1	6308,0	-115,1
197	0,080	42	10,105	10,108	10,103	4900	149,3	6307,9	-104,0
198	0,079	41	10,105	10,108	10,103	4893	149,7	6308,0	-76,4
199	0,079	41	10,105	10,108	10,103	4887	150,2	6308,2	-48,7
200	0,079	41	10,105	10,108	10,103	4880	150,6	6308,3	-21,2
201	0,079	41	10,105	10,108	10,103	4875	150,9	6308,0	-25,2
202	0,078	42	10,105	10,108	10,103	4870	151,1	6307,8	-29,3
203	0,076	42	10,105	10,108	10,103	4860	151,5	6307,6	-82,5
204	0,076	42	10,105	10,108	10,103	4850	151,8	6307,5	-135,6
205	0,074	42	10,105	10,108	10,103	4850	151,8	6307,5	-135,6
206	0,076	41	10,105	10,108	10,103	4850	151,8	6307,5	-135,6
207	0,076	41	10,105	10,108	10,103	4833	152,0	6307,4	-123,3
208	0,076	41	10,105	10,108	10,103	4817	152,2	6307,4	-110,9
209	0,076	41	10,105	10,108	10,103	4800	152,4	6307,3	-98,7
210	0,076	41	10,105	10,108	10,103	4795	152,9	6307,5	-98,7
211	0,075	41	10,105	10,108	10,103	4790	153,4	6307,6	-98,6
212	0,076	41	10,105	10,108	10,103	4780	153,7	6307,7	-76,5
213	0,074	41	10,105	10,108	10,103	4770	154,0	6307,8	-54,4
214	0,074	42	10,105	10,108	10,103	4760	154,3	6307,9	-32,4
215	0,076	42	10,105	10,108	10,103	4753	154,5	6307,7	-65,3
216	0,073	42	10,105	10,108	10,103	4747	154,6	6307,5	-98,3
217	0,074	42	10,105	10,108	10,103	4740	154,8	6307,3	-131,2
218	0,075	41	10,105	10,108	10,103	4730	155,0	6309,0	-118,5
219	0,075	41	10,105	10,108	10,103	4720	155,2	6310,7	-105,8
220	0,072	42	10,105	10,108	10,103	4710	155,4	6312,4	-93,2
221	0,072	42	10,105	10,108	10,103	4703	155,8	6310,9	-105,2
222	0,071	42	10,105	10,108	10,103	4697	156,2	6309,3	-117,1
223	0,071	42	10,105	10,108	10,103	4690	156,6	6307,8	-129,0
224	0,071	42	10,105	10,108	10,103	4670	156,8	6309,0	-129,0
225	0,073	42	10,105	10,108	10,103	4650	157,1	6310,3	-129,0
226	0,071	42	10,105	10,108	10,103	4637	157,3	6309,3	-98,1
227	0,070	42	10,105	10,108	10,103	4623	157,6	6308,3	-66,7
228	0,070	42	10,105	10,108	10,103	4610	157,8	6307,3	-35,5
229	0,070	42	10,105	10,108	10,103	4607	158,1	6308,3	-35,5
230	0,069	42	10,105	10,108	10,103	4603	158,4	6309,2	-35,5
231	0,070	42	10,105	10,108	10,103	4600	158,7	6310,2	-35,7
232	0,071	42	10,105	10,108	10,103	4590	159,0	6309,0	-61,9
233	0,069	42	10,105	10,108	10,103	4580	159,2	6307,9	-87,9
234	0,069	42	10,105	10,108	10,103	4567	159,6	6308,5	-66,0
235	0,068	42	10,105	10,108	10,103	4553	159,9	6309,1	-44,1
236	0,068	42	10,105	10,108	10,103	4540	160,3	6309,7	-22,2
237	0,069	42	10,105	10,108	10,103	4527	160,5	6309,0	-22,2
238	0,068	42	10,105	10,108	10,103	4513	160,6	6308,3	-22,2
239	0,068	42	10,105	10,108	10,103	4500	160,8	6307,6	-22,3
240	0,068	42	10,105	10,108	10,103	4490	160,8	6307,6	-30,9
241	0,068	42	10,105	10,108	10,103	4480	160,8	6307,6	-39,5
242	0,068	42	10,105	10,108	10,103	4470	161,2	6308,3	-64,8
243	0,067	42	10,105	10,108	10,103	4460	161,5	6309,1	-90,0
244	0,068	42	10,105	10,108	10,103	4450	161,9	6309,8	-114,8
245	0,066	42	10,105	10,108	10,103	4435	162,2	6308,5	-77,7
246	0,067	42	10,105	10,108	10,103	4420	162,5	6307,3	-40,7
247	0,067	42	10,105	10,108	10,103	4417	162,7	6307,5	-35,5
248	0,066	42	10,105	10,108	10,103	4413	162,8	6307,7	-30,4
249	0,066	42	10,105	10,108	10,103	4410	163,0	6307,9	-25,3
250	0,066	42	10,105	10,108	10,103	4400	163,5	6307,7	-32,6
251	0,067	42	10,105	10,108	10,103	4390	163,9	6307,5	-40,0
252	0,066	42	10,105	10,108	10,103	4377	164,3	6308,1	-62,9
253	0,065	42	10,105	10,108	10,103	4363	164,6	6308,6	-85,9
254	0,066	42	10,105	10,108	10,103	4350	165,0	6309,2	-108,7
255	0,066	42	10,105	10,108	10,103	4350	165,1	6308,6	-86,5
256	0,068	42	10,105	10,108	10,103	4350	165,3	6308,1	-64,2
257	0,065	42	10,105	10,108	10,103	4350	165,4	6307,5	-42,3
258	0,066	42	10,105	10,108	10,103	4340	165,7	6307,8	-75,8
259	0,066	42	10,105	10,108	10,103	4330	166,0	6308,0	-108,9
260	0,065	42	10,105	10,108	10,103	4320	166,2	6308,3	-67,2
261	0,066	42	10,105	10,108	10,103	4310	166,4	6308,6	-25,7
262	0,066	42	10,105	10,108	10,103	4287	166,7	6308,3	-31,9
263	0,064	42	10,105	10,108	10,103	4263	167,0	6308,0	-38,1
264	0,066	42	10,105	10,108	10,103	4240	167,3	6307,7	-44,5
265	0,065	42	10,105	10,108	10,103	4230	167,5	6308,1	-75,8
266	0,064	42	10,105	10,108	10,103	4220	167,7	6308,4	-106,8
267	0,065	42	10,105	10,108	10,103	4215	167,9	6307,9	-88,3
268	0,065	42	10,105	10,108	10,103	4210	168,0	6307,4	-69,9
269	0,066	42	10,105	10,108	10,103	4200	168,2	6307,5	-62,1
270	0,064	42	10,105	10,108	10,103	4190	168,3	6307,5	-54,3
271	0,065	42	10,105	10,108	10,103	4180	168,5	6307,6	-46,5
272	0,064	42	10,105	10,108	10,103	4170	168,6	6307,7	-53,5
273	0,064	42	10,105	10,107	10,103	4160	168,7	6307,8	-60,5
274	0,064	42	10,105	10,107	10,103	4150	168,8	6307,9	-67,4
275	0,064	42	10,105	10,108	10,103	4135	169,2	6307,8	-58,7
276	0,064	42	10,105	10,108	10,103	4120	169,5	6307,6	-49,9
277	0,066	42	10,105	10,108	10,103	4117	169,6	6307,8	-42,8
278	0,064	42	10,105	10,108	10,103	4113	169,7	6307,9	-35,7
279	0,064	42	10,105	10,108	10,103	4110	169,8	6308,1	-28,6
280	0,063	42	10,105	10,108	10,103	4093	169,9	6307,8	-36,1
281	0,064	42	10,105	10,108	10,103	4077	170,1	6307,6	-43,5
282	0,064	42	10,105	10,108	10,103	4060	170,2	6307,3	-50,9
283	0,063	42	10,105	10,108	10,103	4050	170,4	6307,5	-57,4
284	0,063	42	10,105	10,108	10,103	4040	170,5	6307,7	-63,9
285	0,063	42	10,105	10,108	10,103	4035	170,8	6307,5	-57,6
286	0,063	42	10,105	10,108	10,103	4030	171,0	6307,4	-51,5
287	0,064	42	10,105	10,108	10,103	4027	171,1	6307,6	-66,0
288	0,062	42	10,105	10,108	10,103	4023	171,2	6307,7	-80,5
289	0,063	42	10,105	10,108	10,103	4020	171,3	6307,9	-94,9
290	0,063	42	10,105	10,108	10,103	4010	171,5	6308,1	-94,9
291	0,063	42	10,105	10,107	10,103	4000	171,6	6308,3	-94,8
292	0,063	42	10,105	10,108	10,103	4000	171,8	6307,8	-78,8
293	0,063	42	10,105	10,108	10,103	4000	171,9	6307,3	-62,9
294	0,063	42	10,105	10,108	10,103	4003	172,0	6307,6	-73,8
295	0,063	42	10,105	10,108	10,103	4007	172,2	6308,0	-84,6
296	0,062	42	10,105	10,108	10,103	4010	172,3	6308,3	-95,3
297	0,063	42	10,105	10,108	10,103	4005	172,4	6307,8	-78,5
298	0,063	42	10,105	10,108	10,103	4000	172,5	6307,4	-61,9
299	0,062	42	10,105	10,108	10,103	4005	172,6	6307,6	-59,7
300	0,062	42	10,105	10,107	10,103	4010	172,7	6307,8	-57,6
301	0,063	42	10,105	10,107	10,103	4013	172,7	6307,8	-70,0
302	0,062	42	10,105	10,107	10,103	4017	172,7	6307,8	-82,5
303	0,063	42	10,105	10,107	10,103	4020	172,7	6307,8	-94,8
304	0,063	42	10,105	10,107	10,103	4020	172,9	6307,5	-77,9
305	0,062	42	10,105	10,107	10,103	4020	173,1	6307,3	-61,1
306	0,063	42	10,105	10,107	10,103	4013	173,2	6307,6	-71,6
307	0,063	42	10,105	10,108	10,103	4007	173,3	6308,0	-82,0
308	0,063	42	10,105	10,108	10,103	4000	173,4	6308,3	-92,3
309	0,062	42	10,105	10,108	10,103	4005	173,5	6307,8	-76,5
310	0,063	42	10,105	10,108	10,103	4010	173,6	6307,3	-60,8
311	0,063	42	10,105	10,108	10,103	4010	173,6	6307,3	-61,5
312	0,063	42	10,105	10,108	10,103	4010	173,6	6307,3	-62,2
313	0,061	42	10,105	10,108	10,103	4010	173,6	6307,3	-62,9
314	0,062	42	10,105	10,108	10,103	4007	173,7	6307,3	-62,1
315	0,062	42	10,105	10,108	10,103	4003	173,9	6307,4	-61,4
316	0,062	42	10,105	10,108	10,103	4000	174,0	6307,4	-60,7
317	0,063	42	10,105	10,108	10,103	4005	174,1	6307,7	-76,6
318	0,063	42	10,105	10,108	10,103	4010	174,1	6307,9	-92,4
319	0,063	42	10,105	10,108	10,103	4013	174,1	6308,1	-81,5
320	0,062	42	10,105	10,108	10,103	4017	174,2	6308,4	-70,7
321	0,061	42	10,105	10,108	10,103	4020	174,2	6308,6	-59,9
322	0,062	42	10,105	10,108	10,103	4015	174,3	6308,0	-59,9
323	0,063	42	10,105	10,107	10,103	4010	174,3	6307,4	-59,9
324	0,063	42	10,105	10,107	10,103	4010	174,4	6308,3	-64,3
325	0,063	42	10,105	10,107	10,103	4010	174,4	6309,1	-68,7
326	0,062	42	10,105	10,107	10,103	4003	174,4	6309,8	-65,6
327	0,062	42	10,105	10,108	10,103	3997	174,5	6310,5	-62,4
328	0,062	42	10,105	10,108	10,103	3990	174,5	6311,2	-59,2
329	0,062	42	10,105	10,108	10,103	4000	174,6	6309,2	-52,4
330	0,063	42	10,105	10,107	10,103	4010	174,6	6307,3	-45,5
331	0,063	42	10,105	10,107	10,103	4010	174,6	6308,0	-50,0
332	0,062	42	10,105	10,107	10,103	4010	174,7	6308,8	-54,4
333	0,062	42	10,105	10,107	10,103	4010	174,7	6309,5	-58,8
334	0,061	42	10,105	10,107	10,103	4010	174,8	6308,4	-58,8
335	0,062	42	10,105	10,107	10,103	4010	174,8	6307,3	-58,8
336	0,063	42	10,105	10,107	10,103	4007	174,8	6307,9	-81,5
337	0,063	42	10,105	10,108	10,103	4003	174,9	6308,6	-104,3
338	0,063	42	10,105	10,108	10,103	4000	174,9	6309,2	-126,9
339	0,062	42	10,105	10,108	10,103	3997	174,9	6309,2	-126,9
340	0,063	42	10,105	10,108	10,103	3993	174,9	6309,2	-126,9
341	0,062	42	10,105	10,108	10,103	3990	174,9	6309,2	-126,8
342	0,062	42	10,105	10,108	10,103	3995	175,1	6308,9	-102,7
343	0,062	42	10,105	10,108	10,103	4000	175,2	6308,7	-78,7
344	0,061	42	10,105	10,108	10,103	4000	175,2	6308,2	-71,5
345	0,063	42	10,105	10,108	10,103	4000	175,3	6307,8	-64,4
346	0,063	42	10,105	10,108	10,103	4000	175,3	6307,3	-57,3
347	0,063	42	10,105	10,108	10,103	4003	175,3	6307,7	-65,6
348	0,063	42	10,105	10,108	10,103	4007	175,4	6308,0	-74,0
349	0,063	42	10,105	10,108	10,103	4010	175,4	6308,4	-82,2
350	0,063	42	10,105	10,108	10,103	4010	175,5	6308,3	-84,5
351	0,062	42	10,105	10,108	10,103	4010	175,5	6308,2	-86,6
352	0,063	42	10,105	10,108	10,103	4005	175,5	6308,2	-71,5
353	0,061	42	10,105	10,108	10,103	4000	175,5	6308,2	-56,5
354	0,063	42	10,105	10,108	10,103	4005	175,5	6308,3	-56,5
355	0,062	42	10,105	10,107	10,103	4010	175,6	6308,4	-56,5
356	0,062	42	10,105	10,107	10,103	4007	175,6	6308,0	-56,2
357	0,062	42	10,105	10,108	10,103	4003	175,7	6307,7	-56,0
358	0,062	42	10,105	10,108	10,103	4000	175,7	6307,3	-55,8
359	0,062	42	10,105	10,108	10,103	4005	175,7	6307,3	-71,8
360	0,061	42	10,105	10,108	10,103	4010	175,7	6307,3	-87,8
361	0,061	42	10,105	10,108	10,103	4010	175,7	6307,7	-109,4
362	0,063	42	10,105	10,108	10,103	4010	175,7	6308,0	-130,8
363	0,063	42	10,105	10,108	10,103	4007	175,7	6307,8	-130,8
364	0,061	43	10,105	10,108	10,103	4003	175,7	6307,5	-130,8
365	0,063	43	10,105	10,108	10,103	4000	175,7	6307,3	-130,8
366	0,061	43	10,105	10,108	10,103	4007	175,7	6307,6	-131,0
367	0,062	42	10,105	10,108	10,103	4013	175,7	6307,8	-131,2
368	0,063	42	10,105	10,108	10,103	4020	175,7	6308,1	-131,4
369	0,063	42	10,105	10,108	10,103	4013	175,7	6307,8	-131,4
370	0,063	42	10,105	10,107	10,103	4007	175,6	6307,6	-131,4
371	0,063	42	10,105	10,107	10,103	4000	175,6	6307,3	-131,2
372	0,063	42	10,105	10,107	10,103	4000	175,5	6307,6	-111,6
