time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	10,104	10,106	10,102	0	0,0	25,7	0,0
1	0,131	0	10,104	10,106	10,102	0	0,0	25,7	0,0
2	0,142	44	10,104	10,106	10,102	203	25,8	25,7	0,0
3	0,218	44	10,104	10,106	10,102	397	26,1	25,7	-29,3
4	0,278	43	10,104	10,106	10,102	590	26,3	25,7	-29,0
5	0,376	43	10,104	10,106	10,102	1120	26,9	25,7	-28,7
6	0,451	44	10,104	10,106	10,102	1649	27,6	25,7	-38,3
7	0,434	44	10,104	10,106	10,102	2479	28,5	25,7	-48,0
8	0,454	43	10,104	10,106	10,102	3310	29,4	25,7	-65,5
9	0,445	42	10,104	10,106	10,102	4140	30,3	25,8	-83,1
10	0,497	41	10,104	10,106	10,102	4609	30,3	25,8	-100,7
11	0,493	41	10,104	10,106	10,102	5079	30,3	2157,0	-108,7
12	0,472	41	10,104	10,106	10,102	5053	32,2	4289,7	-116,6
13	0,458	42	10,104	10,106	10,102	5027	34,1	6422,4	-124,6
14	0,484	41	10,091	10,232	5,701	5000	36,0	6398,5	-115,1
15	0,516	41	10,077	10,359	1,297	4973	36,0	6373,0	-105,5
16	0,492	42	10,086	10,275	4,225	4947	36,0	6373,1	-109,4
17	0,481	42	10,095	10,190	7,164	4920	36,0	6373,2	-113,2
18	0,496	42	10,104	10,106	10,102	4910	37,2	6373,3	-117,1
19	0,501	42	10,104	10,106	10,102	4900	38,4	6374,5	-117,1
20	0,540	42	10,104	10,106	10,102	4880	40,4	6375,6	-117,1
21	0,439	42	10,103	10,106	10,100	4860	42,4	6376,8	-117,1
22	0,498	42	8,291	10,239	5,535	4840	44,4	6376,7	-113,3
23	0,463	42	6,480	10,372	0,975	4830	44,4	6376,6	-109,5
24	0,471	42	7,688	10,283	4,018	4820	44,4	6376,7	-62,3
25	0,506	42	8,896	10,195	7,061	4810	44,4	6376,9	-15,1
26	0,494	42	10,104	10,106	10,102	4807	46,2	6377,0	32,0
27	0,503	42	10,104	10,106	10,102	4803	47,9	6384,7	32,0
28	0,537	42	10,104	10,106	10,102	4800	49,7	6392,5	32,0
29	0,542	42	10,104	10,106	10,102	4770	50,9	6400,2	32,0
30	0,554	42	9,372	10,197	6,910	4740	52,0	6397,7	-9,6
31	0,566	42	8,640	10,289	3,718	4723	52,5	6395,2	-51,2
32	0,549	42	7,907	10,379	0,528	4707	53,1	6392,7	-92,8
33	0,548	42	5,482	9,287	0,499	4690	53,6	6394,3	-41,7
34	0,561	0	0,000	0,000	0,000	0	0,0	0,0	0,0
35	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
36	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
37	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
38	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
39	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
40	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
41	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
42	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
43	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
44	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
45	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
46	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
47	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
48	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
49	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
50	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
51	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
52	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
53	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
54	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
55	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
56	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
57	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
58	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
59	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
60	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
61	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
62	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
63	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
64	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
65	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
66	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
67	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
68	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
