time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	10,105	10,107	10,103	0	0,0	6313,3	0,0
1	0,014	9	10,105	10,107	10,103	10	24,1	6313,3	0,0
2	0,014	9	10,105	10,107	10,102	10	24,1	6313,4	0,0
3	0,014	9	10,105	10,107	10,102	10	24,1	6313,4	-1351,0
4	0,408	8	10,105	10,107	10,102	12	24,1	6313,4	-900,5
5	0,408	8	10,105	10,106	10,103	461	24,1	6313,4	-450,0
6	0,479	8	10,105	10,106	10,103	912	24,1	6313,4	0,0
7	0,418	9	10,105	10,106	10,103	2442	24,1	6313,7	17,3
8	0,408	9	10,105	10,106	10,103	3972	24,1	6314,0	34,5
9	0,406	9	10,105	10,106	10,103	5500	24,1	6314,3	51,7
10	0,398	9	10,105	10,106	10,103	5547	24,1	6314,3	79,4
11	0,396	9	10,105	10,106	10,103	5593	24,1	6314,2	107,0
12	0,396	9	10,105	10,106	10,103	5640	24,1	6314,2	134,5
13	0,391	9	10,105	10,107	10,103	5640	24,1	6314,2	134,5
14	0,391	9	10,105	10,107	10,102	5640	24,1	6314,2	134,5
15	0,387	9	10,105	10,107	10,102	5633	24,1	6314,4	138,6
16	0,386	9	10,105	10,107	10,102	5627	24,1	6314,7	142,6
17	0,385	9	10,105	10,107	10,102	5620	24,1	6314,9	146,7
18	0,382	9	10,105	10,107	10,102	5620	24,1	6315,0	150,2
19	0,387	9	10,105	10,107	10,102	5620	24,1	6315,1	153,7
20	0,379	9	10,105	10,107	10,102	5617	24,1	6315,1	153,7
21	0,381	9	10,105	10,107	10,102	5613	24,1	6315,2	153,7
22	0,383	9	10,105	10,107	10,102	5610	24,1	6315,2	153,7
23	0,388	9	10,105	10,107	10,102	5605	24,1	6315,2	161,2
24	0,381	9	10,105	10,107	10,102	5600	24,1	6315,2	168,6
25	0,379	9	10,105	10,107	10,102	5597	24,1	6315,4	185,5
26	0,383	9	10,105	10,107	10,102	5593	24,1	6315,6	202,3
27	0,383	9	10,105	10,107	10,102	5590	24,1	6315,8	219,1
28	0,376	9	10,105	10,107	10,102	5585	24,1	6315,9	219,1
