time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	0,706	0,717	0,698	0	0,0	25,1	0,0
1	0,023	0	0,706	0,717	0,698	0	0,0	25,1	0,0
2	0,023	9	0,706	0,717	0,698	10	24,2	25,1	0,0
3	0,622	10	0,712	0,999	0,695	10	24,2	25,1	953,8
4	0,509	11	0,719	1,282	0,692	1198	24,2	25,1	953,8
5	0,470	11	0,725	1,565	0,689	2389	24,2	25,1	953,8
6	0,471	12	0,725	1,565	0,689	3579	24,2	25,1	483,1
7	0,473	12	0,725	1,565	0,689	4040	24,2	25,1	12,5
8	0,468	12	1,250	2,271	0,791	4500	24,2	25,1	-12,4
9	0,474	12	1,775	2,979	0,894	4960	24,2	25,1	-36,6
10	0,476	12	2,301	3,687	0,996	4960	24,2	25,1	-60,8
11	0,479	12	2,447	3,631	1,033	4960	24,2	25,1	-60,8
12	0,473	12	2,593	3,576	1,071	4950	24,2	25,0	-60,8
13	0,478	12	2,739	3,520	1,108	4940	24,2	25,0	-60,8
14	0,484	12	2,739	3,520	1,108	4930	24,2	25,0	-29,9
15	0,481	12	2,739	3,520	1,108	4925	24,2	25,0	1,0
16	0,481	12	2,731	3,535	1,136	4920	24,2	25,0	5,0
17	0,488	12	2,723	3,551	1,165	4915	24,2	25,0	9,0
18	0,482	12	2,715	3,566	1,193	4910	24,2	25,0	13,0
19	0,484	12	2,685	3,541	1,142	4905	24,2	25,0	8,3
20	0,536	11	2,654	3,515	1,090	4900	24,2	25,0	3,6
21	0,486	11	2,654	3,515	1,090	4897	24,2	25,0	3,6
22	0,493	12	2,654	3,515	1,090	4893	24,2	25,0	3,6
23	0,488	12	2,654	3,515	1,090	4890	24,2	25,0	3,6
24	0,486	12	2,675	3,491	1,003	4885	24,2	25,0	5,6
25	0,534	12	2,696	3,466	0,916	4880	24,2	25,0	7,6
26	0,506	12	2,680	3,435	0,942	4870	24,2	25,0	6,8
27	0,496	11	2,663	3,403	0,969	4860	24,2	25,0	5,9
28	0,499	12	2,647	3,372	0,995	4850	24,2	25,0	5,1
29	0,498	12	2,647	3,372	0,995	4847	24,2	25,0	-16,4
30	0,503	12	2,647	3,372	0,995	4843	24,2	25,0	-38,0
31	0,499	12	2,647	3,372	0,995	4840	24,2	25,0	-59,5
32	0,502	12	2,673	3,456	1,020	4835	24,2	25,0	-23,8
33	0,504	12	2,700	3,541	1,046	4830	24,2	25,0	11,8
34	0,503	12	2,746	3,542	1,135	4823	24,2	25,0	9,9
35	0,504	12	2,791	3,542	1,225	4817	24,2	24,9	7,8
36	0,498	12	2,837	3,543	1,314	4810	24,2	24,9	5,8
37	0,509	12	2,837	3,543	1,314	4800	24,2	24,9	5,8
38	0,499	12	2,837	3,543	1,314	4790	24,2	24,9	5,8
39	0,500	12	2,806	3,521	1,288	4783	24,2	24,9	7,3
40	0,508	12	2,775	3,500	1,263	4777	24,2	24,9	8,9
41	0,504	12	2,744	3,478	1,237	4770	24,2	24,9	10,4
42	0,500	12	2,744	3,478	1,237	4770	24,2	24,9	15,8
43	0,503	12	2,744	3,478	1,237	4770	24,2	24,9	21,1
44	0,498	12	2,963	3,703	1,354	4770	24,2	24,9	21,1
45	0,492	12	3,182	3,928	1,471	4770	24,2	24,9	21,1
46	0,494	12	3,080	3,937	1,390	4757	24,2	24,9	-5,1
47	0,507	12	2,977	3,945	1,310	4743	24,2	24,9	-31,3
48	0,496	12	2,875	3,954	1,229	4730	24,2	24,9	-57,5
49	0,494	12	2,875	3,954	1,229	4727	24,2	24,9	-31,7
50	0,498	12	2,875	3,954	1,229	4723	24,2	24,9	-5,9
51	0,488	12	2,875	3,954	1,229	4720	24,2	24,9	19,9
52	0,499	12	3,108	4,025	1,914	4715	24,2	24,9	16,4
53	0,503	12	3,341	4,096	2,599	4710	24,2	24,9	12,8
54	0,502	12	3,229	3,994	2,174	4700	24,2	24,9	16,7
55	0,500	12	3,117	3,892	1,747	4690	24,2	24,9	20,5
56	0,501	12	3,004	3,790	1,321	4680	24,2	24,9	24,4
57	0,502	12	3,004	3,790	1,320	4677	24,2	24,9	22,4
58	0,503	12	3,004	3,790	1,320	4673	24,2	24,9	20,5
59	0,499	12	3,004	3,790	1,320	4670	24,2	24,9	18,5
60	0,504	12	3,155	3,855	1,855	4663	24,2	24,9	23,5
61	0,506	12	3,306	3,919	2,391	4657	24,2	24,9	28,5
62	0,498	12	3,457	3,984	2,926	4650	24,2	24,9	33,5
63	0,501	12	3,312	3,963	2,419	4643	24,2	24,9	29,5
64	0,504	12	3,167	3,942	1,912	4637	24,2	24,9	25,5
65	0,503	12	3,022	3,921	1,404	4630	24,2	24,9	21,5
66	0,503	12	2,998	3,945	1,416	4620	24,2	24,9	25,3
67	0,498	12	2,973	3,968	1,428	4610	24,2	24,9	29,0
68	0,504	12	2,949	3,992	1,440	4600	24,2	24,9	32,8
69	0,499	12	2,949	3,992	1,440	4597	24,2	24,9	5,6
70	0,503	12	2,949	3,992	1,440	4593	24,2	24,9	-21,7
71	0,488	12	2,949	3,992	1,440	4590	24,2	24,9	-48,9
72	0,499	12	2,963	3,888	1,408	4585	24,2	24,9	-48,9
73	0,496	12	2,976	3,784	1,376	4580	24,2	24,9	-48,9
74	0,501	12	2,970	3,800	1,342	4570	24,2	24,9	-20,4
75	0,494	12	2,965	3,816	1,308	4560	24,2	24,9	8,1
76	0,499	12	2,959	3,832	1,274	4550	24,2	24,9	36,5
77	0,503	12	2,959	3,832	1,274	4545	24,2	24,9	38,8
78	0,497	12	2,959	3,832	1,274	4540	24,2	24,9	41,1
