time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	10,108	10,110	10,105	0	0,0	23,7	0,0
1	0,013	9	10,108	10,110	10,105	10	22,9	23,7	0,0
2	0,013	9	10,108	10,110	10,105	10	22,9	23,7	0,0
3	0,998	12	10,108	10,110	10,105	11	22,9	23,7	-1427,6
4	0,723	15	10,108	10,110	10,105	336	22,9	23,7	-1427,7
5	0,550	15	10,108	10,110	10,105	663	22,9	23,7	-1426,8
6	0,556	13	10,108	10,110	10,105	2241	22,9	23,7	-966,3
7	0,553	14	10,107	10,110	10,105	3818	22,9	23,7	-505,8
8	0,505	14	10,107	10,110	10,105	5390	22,9	23,7	-47,0
9	0,524	14	10,108	10,110	10,105	5475	22,9	23,7	-122,2
10	0,531	13	10,108	10,110	10,105	5560	22,9	23,7	-196,8
11	0,497	13	10,108	10,110	10,105	5555	22,9	23,7	-115,6
12	0,535	13	10,108	10,110	10,105	5550	22,9	23,7	-34,6
13	0,499	13	10,108	10,110	10,105	5550	22,9	23,7	-59,3
14	0,528	13	10,108	10,110	10,105	5550	22,9	23,7	-84,0
15	0,491	13	10,108	10,110	10,105	5550	22,9	23,7	-73,9
16	0,516	13	10,108	10,110	10,105	5550	22,9	23,6	-63,7
17	0,507	13	10,108	10,110	10,105	5550	22,9	23,6	-53,6
18	0,521	13	10,108	10,110	10,105	5540	22,9	23,7	-41,9
19	0,475	13	10,108	10,110	10,105	5530	22,9	23,7	-30,3
20	0,504	13	10,108	10,110	10,106	5530	22,9	23,6	-54,3
21	0,519	13	10,107	10,110	10,106	5530	22,9	23,6	-78,3
22	0,476	14	10,107	10,110	10,106	5523	22,9	23,6	-62,0
23	0,504	14	10,108	10,110	10,106	5517	22,9	23,6	-45,7
24	0,500	13	10,108	10,110	10,106	5510	22,9	23,6	-29,5
25	0,513	13	10,108	10,110	10,106	5510	22,9	23,6	-29,5
26	0,467	14	10,108	10,110	10,106	5510	22,9	23,6	-29,5
27	0,509	14	10,108	10,110	10,106	5510	22,9	23,6	-29,7
28	0,464	14	10,108	10,110	10,106	5503	22,9	23,6	-73,4
29	0,504	14	10,108	10,110	10,105	5497	22,9	23,6	-117,1
30	0,467	14	10,108	10,110	10,105	5490	22,9	23,6	-160,8
31	0,496	13	10,108	10,110	10,105	5487	22,9	23,6	-115,4
32	0,503	13	10,107	10,110	10,105	5483	22,9	23,6	-70,0
33	0,460	13	10,107	10,110	10,105	5480	22,9	23,6	-24,7
34	0,494	13	10,107	10,110	10,105	5477	22,9	23,6	-31,5
35	0,494	13	10,108	10,110	10,105	5473	22,9	23,6	-38,2
36	0,458	14	10,108	10,110	10,105	5470	22,9	23,6	-45,0
37	0,504	14	10,108	10,110	10,105	5467	22,9	23,6	-38,0
38	0,461	14	10,108	10,110	10,105	5463	22,9	23,6	-30,9
39	0,502	14	10,108	10,110	10,105	5460	22,9	23,6	-24,0
40	0,459	14	10,108	10,110	10,105	5455	22,9	23,6	-101,6
41	0,499	14	10,108	10,110	10,105	5450	22,9	23,6	-179,2
42	0,458	14	10,108	10,110	10,105	5447	22,9	23,6	-139,3
43	0,471	14	10,108	10,110	10,105	5443	22,9	23,6	-99,5
44	0,429	15	10,108	10,110	10,105	5440	22,9	23,6	-59,8
45	0,455	15	10,108	10,110	10,105	5435	22,9	23,6	-51,6
46	0,507	13	10,108	10,110	10,105	5430	22,9	23,6	-43,5
47	0,446	14	10,108	10,110	10,105	5427	22,9	23,6	-35,8
48	0,456	14	10,108	10,110	10,105	5423	22,9	23,6	-28,0
49	0,506	14	10,108	10,110	10,105	5420	22,9	23,6	-20,3
50	0,462	14	10,108	10,110	10,105	5415	23,0	23,6	-20,3
51	0,459	14	10,108	10,110	10,105	5410	23,0	23,6	-20,4
52	0,490	13	10,108	10,110	10,105	5403	23,0	23,6	-57,9
53	0,459	13	10,108	10,110	10,105	5397	22,9	23,6	-95,4
54	0,469	14	10,108	10,110	10,105	5390	22,9	23,6	-132,6
55	0,454	14	10,108	10,110	10,105	5385	22,9	23,6	-93,3
56	0,455	14	10,108	10,110	10,105	5380	22,9	23,6	-54,1
57	0,498	15	10,108	10,110	10,106	5375	23,0	23,6	-45,6
58	0,441	15	10,108	10,110	10,106	5370	23,0	23,6	-37,2
59	0,450	14	10,108	10,110	10,106	5367	23,0	23,6	-30,5
60	0,499	13	10,108	10,110	10,105	5363	22,9	23,6	-23,8
61	0,441	13	10,108	10,110	10,105	5360	22,9	23,6	-17,1
62	0,449	14	10,108	10,110	10,105	5355	23,0	23,6	-17,1
63	0,458	14	10,108	10,110	10,105	5350	23,0	23,6	-17,1
64	0,422	15	10,108	10,110	10,105	5345	23,0	23,6	-34,0
65	0,446	15	10,108	10,110	10,105	5340	23,0	23,6	-50,8
66	0,458	14	10,108	10,110	10,105	5330	23,0	23,6	-73,5
67	0,423	14	10,108	10,110	10,105	5320	23,0	23,6	-96,2
68	0,449	14	10,108	10,110	10,105	5310	23,0	23,6	-118,7
69	0,444	13	10,108	10,110	10,105	5307	23,0	23,6	-93,5
70	0,494	13	10,108	10,110	10,105	5303	23,0	23,6	-68,2
71	0,438	14	10,108	10,110	10,105	5300	23,0	23,6	-43,0
72	0,441	14	10,108	10,110	10,105	5300	23,0	23,6	-29,0
73	0,491	14	10,108	10,110	10,105	5300	23,0	23,6	-15,0
74	0,434	15	10,108	10,110	10,105	5290	23,0	23,6	-23,9
75	0,443	15	10,108	10,110	10,105	5280	22,9	23,6	-32,7
76	0,446	14	10,108	10,110	10,105	5270	22,9	23,6	-41,4
77	0,442	14	10,108	10,110	10,105	5265	23,0	23,6	-27,9
78	0,483	13	10,108	10,110	10,105	5260	23,0	23,6	-14,5
79	0,431	13	10,108	10,110	10,105	5255	23,0	23,6	-27,8
80	0,441	14	10,108	10,110	10,105	5250	23,0	23,6	-41,0
81	0,468	14	10,108	10,110	10,105	5245	23,0	23,6	-41,3
82	0,438	14	10,108	10,110	10,105	5240	23,0	23,6	-41,5
83	0,436	14	10,108	10,110	10,105	5237	23,0	23,6	-32,1
84	0,435	14	10,108	10,110	10,105	5233	23,0	23,6	-22,7
85	0,431	14	10,108	10,110	10,105	5230	23,0	23,6	-13,4
86	0,449	14	10,108	10,110	10,105	5225	23,0	23,6	-13,4
87	0,408	14	10,108	10,110	10,105	5220	23,0	23,6	-13,5
88	0,432	14	10,108	10,110	10,105	5213	23,0	23,6	-38,5
89	0,435	14	10,108	10,110	10,105	5207	23,0	23,6	-63,4
90	0,423	14	10,108	10,110	10,105	5200	23,0	23,6	-88,2
91	0,420	14	10,108	10,110	10,105	5197	23,0	23,6	-70,8
92	0,418	14	10,108	10,110	10,105	5193	23,0	23,6	-53,4
93	0,417	14	10,108	10,110	10,105	5190	23,0	23,6	-36,1
94	0,415	14	10,108	10,110	10,105	5185	23,0	23,6	-40,2
95	0,443	14	10,108	10,110	10,105	5180	23,0	23,6	-44,2
96	0,413	14	10,108	10,110	10,105	5175	23,0	23,6	-44,2
97	0,454	14	10,108	10,110	10,105	5170	23,0	23,6	-44,2
98	0,392	14	10,108	10,110	10,105	5163	23,0	23,6	-84,3
99	0,409	15	10,108	10,110	10,106	5157	23,0	23,6	-125,1
100	0,417	14	10,108	10,110	10,106	5150	23,0	23,6	-165,6
101	0,415	14	10,108	10,110	10,106	5147	23,0	23,6	-115,0
102	0,411	14	10,108	10,110	10,106	5143	23,0	23,6	-64,4
103	0,453	15	10,108	10,110	10,106	5140	23,0	23,6	-14,2
104	0,396	15	10,108	10,110	10,106	5135	23,0	23,6	-23,6
105	0,416	15	10,108	10,110	10,106	5130	23,0	23,6	-32,9
106	0,411	14	10,108	10,110	10,106	5123	23,0	23,6	-27,9
107	0,411	14	10,108	10,110	10,105	5117	23,0	23,6	-22,9
108	0,413	14	10,108	10,110	10,105	5110	23,0	23,6	-17,9
109	0,407	14	10,108	10,110	10,105	5105	23,0	23,6	-17,9
110	0,406	14	10,108	10,110	10,105	5100	23,0	23,6	-17,9
111	0,400	14	10,108	10,110	10,105	5097	23,0	23,6	-24,8
112	0,404	14	10,108	10,110	10,106	5093	23,0	23,6	-31,6
113	0,400	14	10,108	10,110	10,106	5090	23,0	23,6	-38,4
114	0,396	14	10,108	10,110	10,106	5080	23,0	23,6	-38,5
115	0,395	14	10,108	10,110	10,105	5070	23,0	23,6	-38,5
116	0,391	14	10,108	10,110	10,105	5060	23,0	23,6	-38,6
117	0,404	15	10,108	10,110	10,105	5057	23,0	23,6	-38,6
118	0,369	15	10,108	10,110	10,105	5053	23,0	23,6	-38,6
119	0,390	15	10,108	10,110	10,105	5050	23,0	23,6	-38,6
120	0,391	14	10,108	10,110	10,105	5045	23,0	23,6	-51,0
121	0,399	14	10,107	10,110	10,105	5040	23,0	23,6	-63,4
122	0,364	15	10,107	10,110	10,105	5030	23,0	23,6	-51,7
123	0,391	15	10,108	10,110	10,105	5020	23,0	23,6	-40,1
124	0,435	14	10,108	10,110	10,105	5010	23,0	23,6	-28,6
125	0,435	14	10,108	10,110	10,105	5010	23,0	23,6	-42,1
126	0,370	14	10,108	10,110	10,105	5010	23,0	23,6	-55,4
127	0,370	24	10,108	10,110	10,105	5003	23,0	23,6	-32,1
128	0,266	33	10,108	10,110	10,105	4997	23,0	23,6	-8,7
129	0,234	33	10,108	10,110	10,105	4990	23,0	23,6	14,5
130	0,232	41	10,108	10,110	10,105	4950	23,0	23,6	9,5
131	0,224	49	10,108	10,110	10,105	4910	23,1	23,6	4,5
132	0,229	50	10,108	10,110	10,105	4870	23,1	23,6	-0,4
133	0,224	50	10,108	10,110	10,105	4867	23,1	23,6	-0,4
134	0,226	50	10,108	10,110	10,105	4863	23,1	23,6	-0,4
135	0,231	50	10,108	10,110	10,105	4860	23,1	23,6	-0,9
136	0,229	49	10,108	10,110	10,105	4855	23,7	23,6	-68,3
137	0,229	49	10,108	10,110	10,105	4850	24,3	23,6	-135,2
138	0,228	49	10,108	10,110	10,105	4845	24,3	23,6	-135,2
139	0,224	49	10,108	10,110	10,105	4840	24,3	23,6	-134,8
140	0,224	49	10,108	10,110	10,105	4830	25,4	23,7	-64,9
