time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	10,102	10,105	10,100	0	0,0	24,8	0,0
1	0,000	10	10,102	10,105	10,100	0	24,6	24,8	0,0
2	0,000	10	10,102	10,104	10,100	0	24,6	24,8	0,0
3	0,000	10	10,102	10,104	10,100	0	24,6	24,8	18,5
4	0,283	10	10,102	10,104	10,100	43	24,6	24,8	0,1
5	0,425	10	7,427	8,019	7,093	87	24,6	24,8	-0,4
6	0,596	9	4,745	5,928	4,077	130	24,6	24,8	-0,7
7	0,416	10	2,062	3,837	1,061	1119	24,6	24,8	-1,1
8	0,376	11	2,853	5,991	1,113	2109	24,6	24,8	-34,0
9	0,384	11	3,643	8,144	1,165	3322	24,6	24,8	-66,9
10	0,354	10	4,434	10,298	1,217	4536	24,6	24,8	-99,8
11	0,384	9	5,498	10,308	1,345	5749	24,6	24,8	-150,2
12	0,385	9	6,561	10,317	1,473	5750	24,6	24,8	-200,5
13	0,374	9	6,561	10,317	1,473	5750	24,6	24,8	-166,9
14	0,366	9	6,561	10,317	1,473	5750	24,6	24,8	-133,3
15	0,360	9	7,482	10,321	1,268	5750	24,6	24,8	-133,3
16	0,359	9	8,404	10,325	1,064	5747	24,6	24,8	-133,3
17	0,355	9	7,488	10,342	0,944	5743	24,6	24,8	-116,7
18	0,316	9	6,498	10,359	0,827	5740	24,6	24,8	-99,4
19	0,328	9	5,509	10,377	0,712	5730	24,6	24,8	-82,1
20	0,333	9	7,803	10,241	5,400	5720	24,6	24,8	-153,7
21	0,351	9	10,096	10,104	10,087	5715	24,6	24,8	-225,3
22	0,379	9	9,196	10,194	6,929	5710	24,6	24,8	-176,8
23	0,361	9	8,287	10,284	3,750	5700	24,6	24,8	-128,0
24	0,366	10	7,378	10,375	0,571	5690	24,6	24,8	-79,2
25	0,374	10	5,398	8,006	0,545	5680	24,6	24,8	-86,3
26	0,376	10	3,416	5,632	0,527	5673	24,6	24,8	-93,5
27	0,376	10	1,433	3,257	0,509	5667	24,6	24,8	-100,7
28	0,371	10	1,444	3,201	0,486	5660	24,6	24,8	-160,3
29	0,368	10	1,458	3,148	0,463	5645	24,6	24,7	-220,0
30	0,368	10	1,458	3,148	0,463	5630	24,6	23,8	-180,7
31	0,363	10	1,458	3,148	0,463	5610	24,6	23,0	-141,0
32	0,369	10	1,458	3,148	0,463	5590	24,6	22,1	-101,4
33	0,371	10	1,930	5,551	0,738	5570	24,6	23,0	-90,8
34	0,376	10	2,402	7,958	1,014	5560	24,6	23,8	-80,3
35	0,389	10	2,875	10,365	1,289	5550	24,6	24,7	-69,7
36	0,388	10	2,782	8,266	1,266	5547	24,6	24,7	-80,7
37	0,389	10	2,689	6,156	1,243	5543	24,6	24,8	-91,8
38	0,399	10	2,596	4,049	1,219	5540	24,6	24,8	-102,8
39	0,403	10	3,826	7,213	1,283	5530	24,6	24,8	-159,0
40	0,414	10	5,057	10,376	1,347	5520	24,6	24,8	-215,2
41	0,427	10	7,556	10,383	1,553	5505	24,6	24,8	-141,7
42	0,416	10	10,054	10,390	1,760	5490	24,6	24,8	-68,3
43	0,414	10	10,060	10,390	1,760	5480	24,6	24,8	-85,9
44	0,419	10	10,060	10,390	1,760	5470	24,6	24,8	-103,8
45	0,426	10	10,081	10,248	5,920	5460	24,6	24,8	-103,8
46	0,424	10	10,102	10,105	10,090	5450	24,6	24,8	-103,8
47	0,436	10	8,328	10,244	5,523	5435	24,6	24,8	-158,1
48	0,449	10	6,549	10,383	0,936	5420	24,6	24,8	-212,6
49	0,438	10	6,535	10,384	0,900	5410	24,6	24,8	-159,5
50	0,481	10	6,535	10,384	0,900	5400	24,6	24,8	-105,6
51	0,481	10	7,698	10,293	3,900	5387	24,6	24,8	-134,2
52	0,439	9	8,899	10,198	6,998	5373	24,6	24,7	-165,4
53	0,486	9	10,100	10,104	10,096	5360	24,6	24,7	-196,7
54	0,491	9	10,056	10,173	7,779	5353	24,6	24,7	-165,3
55	0,450	10	10,011	10,242	5,455	5347	24,6	24,8	-133,9
56	0,497	10	9,965	10,311	3,132	5340	24,6	24,8	-102,5
57	0,498	9	9,965	10,311	3,132	5320	24,6	24,8	-145,6
58	0,499	9	9,965	10,311	3,132	5300	24,6	24,8	-188,7
59	0,509	9	10,033	10,208	6,612	5290	24,6	24,8	-123,8
60	0,510	9	10,102	10,105	10,093	5280	24,6	24,8	-58,8
61	0,505	9	10,102	10,105	10,100	5273	24,6	24,7	-72,9
62	0,505	9	10,102	10,105	10,100	5267	24,6	24,7	-87,2
63	0,506	9	10,102	10,105	10,100	5260	24,6	24,6	-101,4
64	0,508	9	10,102	10,105	10,100	5247	24,6	24,7	-87,0
65	0,505	9	10,102	10,105	10,100	5233	24,6	24,7	-72,6
66	0,505	9	10,102	10,105	10,098	5220	24,6	24,8	-58,2
67	0,518	9	10,096	10,181	7,338	5210	24,6	24,6	-72,2
68	0,507	9	10,089	10,258	4,577	5200	24,6	24,4	-86,1
69	0,504	9	10,083	10,334	1,817	5190	24,6	24,2	-100,1
70	0,509	9	10,086	10,338	1,947	5183	24,6	24,2	-85,6
71	0,514	9	10,088	10,343	2,077	5177	24,6	24,3	-71,2
72	0,526	9	10,091	10,347	2,207	5170	24,6	24,3	-56,7
73	0,526	9	10,091	10,347	2,207	5160	24,6	24,5	-78,4
