time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	10,105	10,107	10,103	0	0,0	25,1	0,0
1	0,000	0	10,105	10,107	10,103	0	0,0	25,1	0,0
2	0,014	9	10,105	10,107	10,103	10	24,4	25,1	0,0
3	0,274	9	10,105	10,107	10,103	10	24,4	2148,9	80,5
4	0,274	9	10,105	10,107	10,103	133	24,4	4282,9	48,3
5	0,422	10	10,105	10,107	10,103	256	24,4	6415,9	16,2
6	0,285	10	10,105	10,107	10,103	379	24,4	3205,8	-66,4
7	0,221	11	10,105	10,107	10,103	1580	24,4	-4,2	-149,0
8	0,239	12	10,105	10,107	10,103	2787	24,4	-18,2	-132,5
9	0,233	11	10,105	10,107	10,103	3607	24,4	-23,4	-115,7
10	0,232	10	10,105	10,107	10,103	4423	24,4	-28,7	-98,9
11	0,234	10	10,105	10,107	10,103	5239	24,4	-2,8	-98,9
12	0,238	10	10,105	10,107	10,103	5240	24,4	23,0	-98,9
13	0,239	10	10,105	10,108	10,103	5240	24,4	23,5	-123,7
14	0,231	10	10,105	10,108	10,103	5240	24,4	24,1	-148,5
15	0,234	10	10,105	10,108	10,103	5233	24,4	24,4	-148,3
16	0,239	10	10,105	10,107	10,103	5227	24,4	24,8	-148,0
17	0,233	10	10,105	10,107	10,103	5220	24,4	25,1	-147,7
18	0,232	10	10,105	10,107	10,103	5217	24,4	24,9	-133,1
19	0,236	10	10,105	10,107	10,103	5213	24,4	24,8	-118,5
20	0,233	10	10,105	10,107	10,103	5210	24,4	24,6	-104,0
21	0,232	10	10,105	10,107	10,103	5200	24,4	24,8	-117,9
22	0,231	10	10,105	10,107	10,103	5190	24,4	24,9	-132,0
23	0,217	11	10,105	10,107	10,103	5180	24,4	25,1	-146,1
24	0,218	11	10,105	10,107	10,103	5175	24,4	-16,6	-146,1
25	0,218	11	10,105	10,107	10,103	5170	24,4	-58,3	-146,1
26	0,218	11	10,105	10,107	10,103	5165	24,4	-16,7	-122,9
27	0,216	11	10,105	10,107	10,103	5160	24,4	24,9	-99,7
28	0,210	11	10,105	10,107	10,103	5157	24,4	25,1	-103,6
29	0,229	10	10,105	10,107	10,103	5153	24,4	25,1	-107,6
30	0,216	10	10,105	10,107	10,103	5150	24,4	25,1	-111,6
31	0,228	10	10,105	10,107	10,103	5145	24,4	25,1	-128,3
32	0,228	10	10,105	10,107	10,103	5140	24,4	25,0	-144,9
33	0,214	10	10,105	10,107	10,103	5130	24,4	25,0	-118,6
34	0,213	11	10,105	10,107	10,103	5120	24,4	25,0	-91,9
35	0,210	11	10,105	10,107	10,103	5110	24,4	25,0	-109,0
36	0,219	11	10,105	10,107	10,103	5100	24,4	25,0	-126,5
37	0,212	11	10,105	10,107	10,103	5090	24,4	25,0	-144,1
38	0,211	11	10,105	10,107	10,103	5090	24,4	25,0	-116,2
39	0,216	11	10,105	10,107	10,103	5090	24,4	25,0	-88,4
40	0,210	11	10,105	10,107	10,103	5087	24,4	25,0	-88,4
41	0,210	11	10,105	10,107	10,103	5083	24,4	25,0	-88,4
42	0,212	11	10,105	10,107	10,103	5080	24,4	25,0	-88,4
43	0,209	11	10,105	10,107	10,103	5070	24,4	25,0	-86,6
44	0,210	11	10,105	10,107	10,102	5060	24,4	24,9	-84,8
45	0,209	11	10,105	10,107	10,102	5050	24,4	24,9	-83,0
46	0,210	11	10,105	10,107	10,102	5045	24,4	25,0	-112,5
47	0,218	11	10,105	10,107	10,102	5040	24,4	25,0	-141,9
48	0,209	11	10,105	10,107	10,103	5035	24,4	24,2	-112,1
49	0,216	11	10,105	10,107	10,103	5030	24,4	23,4	-82,4
50	0,215	11	10,105	10,107	10,103	5027	24,4	23,9	-82,3
51	0,217	11	10,105	10,107	10,103	5023	24,4	24,5	-82,3
52	0,222	11	10,105	10,107	10,103	5020	24,4	25,0	-82,3
53	0,206	11	10,105	10,107	10,103	5013	24,4	25,0	-81,8
54	0,205	11	10,105	10,107	10,103	5007	24,4	24,9	-81,2
55	0,212	11	10,105	10,107	10,103	5000	24,4	24,9	-80,7
56	0,217	11	10,105	10,107	10,103	4997	24,4	24,9	-80,7
57	0,212	11	10,105	10,107	10,103	4993	24,4	25,0	-80,7
58	0,220	11	10,105	10,107	10,103	4990	24,4	25,0	-80,7
59	0,210	11	10,105	10,107	10,103	4985	24,4	25,0	-91,6
60	0,224	11	10,105	10,107	10,102	4980	24,4	25,0	-102,7
61	0,212	11	10,105	10,107	10,102	4967	24,4	25,0	-95,9
62	0,210	11	10,105	10,107	10,103	4953	24,4	24,9	-89,0
63	0,208	11	10,105	10,107	10,103	4940	24,4	24,9	-82,0
64	0,216	11	10,105	10,107	10,103	4937	24,4	24,9	-101,9
65	0,209	11	10,105	10,107	10,103	4933	24,4	25,0	-121,9
66	0,216	11	10,105	10,107	10,103	4930	24,4	25,0	-141,9
67	0,211	11	10,105	10,107	10,103	4930	24,4	24,9	-106,4
68	0,213	11	10,105	10,107	10,102	4930	24,4	24,8	-70,8
69	0,206	11	10,105	10,107	10,102	4925	24,4	24,9	-74,3
70	0,208	11	10,105	10,107	10,103	4920	24,4	25,0	-78,3
71	0,209	11	10,105	10,107	10,103	4910	24,4	24,9	-99,1
72	0,204	11	10,105	10,107	10,103	4900	24,4	24,9	-120,1
73	0,209	11	10,105	10,107	10,103	4890	24,4	24,8	-141,1
74	0,210	11	10,105	10,107	10,103	4885	24,4	24,8	-107,0
75	0,210	11	10,105	10,108	10,103	4880	24,4	24,8	-72,1
76	0,204	11	10,105	10,108	10,103	4870	24,4	24,9	-84,9
77	0,209	11	10,105	10,108	10,103	4860	24,4	25,0	-98,5
78	0,213	11	10,105	10,108	10,103	4857	24,4	25,0	-88,0
79	0,211	11	10,105	10,107	10,103	4853	24,4	25,0	-76,6
80	0,205	11	10,105	10,107	10,103	4850	24,4	25,0	-65,3
81	0,211	11	10,105	10,107	10,103	4843	24,4	25,0	-67,1
82	0,212	11	10,105	10,107	10,103	4837	24,4	25,0	-69,1
83	0,209	11	10,105	10,107	10,103	4830	24,4	25,0	-71,1
84	0,209	11	10,105	10,107	10,103	4827	24,4	25,0	-93,4
85	0,209	11	10,105	10,107	10,103	4823	24,4	24,9	-116,0
86	0,214	11	10,105	10,107	10,103	4820	24,4	24,9	-138,7
87	0,210	11	10,105	10,107	10,103	4813	24,4	24,9	-125,3
88	0,214	11	10,105	10,107	10,102	4807	24,4	24,9	-111,4
89	0,220	11	10,105	10,107	10,102	4800	24,4	24,9	-97,5
90	0,209	11	10,105	10,107	10,102	4795	24,4	24,9	-78,2
91	0,223	11	10,105	10,108	10,103	4790	24,4	25,0	-59,0
92	0,202	11	10,105	10,108	10,103	4785	24,4	25,0	-63,1
93	0,209	11	10,105	10,108	10,103	4780	24,4	25,0	-67,5
94	0,209	11	10,105	10,108	10,103	4773	24,4	25,0	-67,6
95	0,201	11	10,105	10,108	10,103	4767	24,4	24,9	-67,6
96	0,209	11	10,105	10,108	10,103	4760	24,4	24,9	-67,6
97	0,204	11	10,105	10,108	10,103	4755	24,4	24,9	-63,5
98	0,208	11	10,105	10,108	10,103	4750	24,4	24,9	-59,3
99	0,219	11	10,105	10,108	10,103	4740	24,4	24,9	-61,8
100	0,213	11	10,105	10,107	10,103	4730	24,4	24,9	-64,4
101	0,213	11	10,105	10,107	10,103	4720	24,4	24,9	-67,1
102	0,209	11	10,105	10,107	10,103	4717	24,4	24,7	-91,1
103	0,221	11	10,105	10,107	10,103	4713	24,4	24,5	-115,4
104	0,217	11	10,105	10,107	10,103	4710	24,4	24,3	-139,7
105	0,206	11	10,105	10,107	10,103	4705	24,4	24,3	-99,4
106	0,211	11	10,105	10,107	10,103	4700	24,4	24,3	-58,3
