              Visible data range export v1.02, export Date: 12.11.2025 16:39:22

0,006000	-351	-0,127
0,006977	-351	-0,131
0,007953	-351	-0,126
0,008930	-361	-0,079
0,009906	-365	-0,091
0,010883	-365	-0,138
0,011859	-370	-0,113
0,012836	-375	-0,113
0,013813	-380	-0,135
0,014789	-380	-0,089
0,015766	-399	-0,156
0,016742	-389	-0,148
0,017719	-399	-0,126
0,018695	-399	-0,133
0,019672	-399	-0,126
0,020648	-409	-0,111
0,021625	-413	-0,125
0,022602	-418	-0,106
0,023578	-423	-0,108
0,024555	-423	-0,145
0,025531	-428	-0,130
0,026508	-433	-0,126
0,027484	-433	-0,133
0,028461	-438	-0,161
0,029438	-447	-0,129
0,030414	-452	-0,116
0,031391	-457	-0,134
0,032367	-462	-0,131
0,033344	-466	-0,159
0,034320	-466	-0,120
0,035297	-476	-0,108
0,036273	-481	-0,097
0,037250	-481	-0,121
0,038227	-490	-0,126
0,039203	-495	-0,118
0,040180	-500	-0,100
0,041156	-500	-0,110
0,042133	-505	-0,128
0,043109	-510	-0,078
0,044086	-514	-0,098
0,045063	-514	-0,104
0,046039	-519	-0,098
0,047016	-529	-0,132
0,047992	-529	-0,101
0,048969	-534	-0,119
0,049945	-538	-0,120
0,050922	-538	-0,145
0,051898	-543	-0,139
0,052875	-548	-0,128
0,053852	-553	-0,159
0,054828	-563	-0,091
0,055805	-563	-0,132
0,056781	-567	-0,098
0,057758	-572	-0,138
0,058734	-572	-0,136
0,059711	-577	-0,126
0,060688	-582	-0,105
0,061664	-587	-0,158
0,062641	-587	-0,101
0,063617	-591	-0,121
0,064594	-591	-0,121
0,065570	-596	-0,096
0,066547	-601	-0,134
0,067523	-606	-0,114
0,068500	-611	-0,159
0,069477	-611	-0,104
0,070453	-615	-0,123
0,071430	-615	-0,136
0,072406	-625	-0,080
0,073383	-625	-0,127
0,074359	-630	-0,129
0,075336	-635	-0,117
0,076313	-639	-0,166
0,077289	-639	-0,134
0,078266	-649	-0,114
0,079242	-649	-0,131
0,080219	-649	-0,156
0,081195	-659	-0,096
0,082172	-659	-0,117
0,083148	-663	-0,078
0,084125	-663	-0,128
0,085102	-663	-0,084
0,086078	-668	-0,105
0,087055	-673	-0,089
0,088031	-673	-0,125
0,089008	-678	-0,135
0,089984	-683	-0,097
0,090961	-692	-0,098
0,091938	-692	-0,115
0,092914	-692	-0,109
0,093891	-702	-0,121
0,094867	-692	-0,086
0,095844	-702	-0,120
0,096820	-707	-0,111
0,097797	-707	-0,138
0,098773	-712	-0,116
0,099750	-716	-0,149
0,100727	-716	-0,112
0,101703	-721	-0,128
0,102680	-726	-0,143
0,103656	-721	-0,126
0,104633	-721	-0,141
0,105609	-726	-0,124
0,106586	-736	-0,102
0,107563	-736	-0,131
0,108539	-740	-0,081
0,109516	-740	-0,116
0,110492	-745	-0,128
0,111469	-745	-0,136
0,112445	-745	-0,141
0,113422	-750	-0,136
0,114398	-750	-0,116
0,115375	-755	-0,117
0,116352	-760	-0,135
0,117328	-760	-0,139
0,118305	-760	-0,105
0,119281	-764	-0,123
0,120258	-769	-0,147
0,121234	-769	-0,095
0,122211	-769	-0,120
0,123188	-774	-0,146
0,124164	-774	-0,136
0,125141	-774	-0,123
0,126117	-779	-0,167
0,127094	-779	-0,140
0,128070	-784	-0,101
0,129047	-784	-0,139
0,130023	-788	-0,152
0,131000	-788	-0,139
0,131977	-793	-0,142
0,132953	-803	-0,143
0,133930	-793	-0,121
0,134906	-798	-0,133
0,135883	-803	-0,105
0,136859	-803	-0,107
0,137836	-808	-0,131
0,138813	-808	-0,082
0,139789	-813	-0,132
0,140766	-813	-0,135
0,141742	-817	-0,113
0,142719	-817	-0,137
0,143695	-817	-0,127
0,144672	-817	-0,110
0,145648	-817	-0,152
0,146625	-822	-0,128
0,147602	-822	-0,125
0,148578	-822	-0,094
0,149555	-827	-0,100
0,150531	-832	-0,099
0,151508	-832	-0,122
0,152484	-837	-0,124
0,153461	-837	-0,114
0,154438	-837	-0,107
0,155414	-837	-0,122
0,156391	-837	-0,120
0,157367	-837	-0,098
0,158344	-837	-0,131
0,159320	-841	-0,104
0,160297	-846	-0,133
0,161273	-846	-0,113
0,162250	-846	-0,120
0,163227	-846	-0,105
0,164203	-846	-0,123
0,165180	-846	-0,106
0,166156	-846	-0,088
0,167133	-851	-0,115
0,168109	-851	-0,101
0,169086	-856	-0,104
0,170063	-856	-0,139
0,171039	-856	-0,100
0,172016	-865	-0,126
0,172992	-856	-0,140
0,173969	-856	-0,134
0,174945	-856	-0,125
0,175922	-861	-0,097
