time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	10,104	10,107	10,102	0	0,0	6327,5	0,0
1	0,019	0	10,104	10,107	10,102	0	0,0	6335,4	0,0
2	0,019	9	10,104	10,107	10,102	10	24,2	6343,3	0,0
3	0,019	9	10,104	10,107	10,102	10	24,3	6347,0	-48,3
4	0,612	10	10,104	10,107	10,102	10	24,3	6350,7	-120,0
5	0,572	9	10,104	10,107	10,102	1240	24,3	6354,4	-191,8
6	0,374	11	10,104	10,107	10,102	2470	24,3	6345,2	-171,3
7	0,363	13	10,104	10,107	10,102	3700	24,3	6336,0	-150,5
8	0,358	13	10,104	10,107	10,102	4629	24,3	6326,8	-129,7
9	0,378	13	10,104	10,107	10,102	5558	24,3	6326,8	-132,1
10	0,369	12	10,104	10,107	10,102	5635	24,3	6326,7	-134,6
11	0,369	12	10,104	10,107	10,102	5710	24,3	6326,7	-137,0
12	0,369	12	10,104	10,107	10,102	5707	24,3	6329,5	-129,7
13	0,364	12	10,104	10,106	10,102	5703	24,3	6332,4	-122,4
14	0,370	12	10,104	10,106	10,102	5700	24,3	6335,2	-115,1
15	0,371	12	10,104	10,106	10,102	5697	24,3	6338,1	-146,2
16	0,376	12	10,104	10,107	10,102	5693	24,3	6340,9	-177,4
17	0,369	12	10,104	10,107	10,102	5690	24,3	6343,8	-208,6
18	0,373	12	10,104	10,107	10,102	5687	24,3	6343,8	-182,4
19	0,375	12	10,104	10,107	10,102	5683	24,3	6343,8	-156,2
20	0,370	12	10,104	10,107	10,102	5680	24,3	6343,8	-130,0
21	0,372	12	10,104	10,107	10,102	5673	24,3	6340,6	-156,1
22	0,373	12	10,104	10,106	10,102	5667	24,3	6337,4	-182,2
23	0,376	12	10,104	10,106	10,102	5660	24,3	6334,2	-208,4
24	0,375	12	10,104	10,106	10,102	5657	24,3	6331,6	-182,7
25	0,378	12	10,104	10,107	10,102	5653	24,3	6329,1	-157,0
26	0,376	12	10,104	10,107	10,102	5650	24,3	6326,5	-131,3
27	0,378	12	10,104	10,107	10,102	5647	24,3	6326,8	-127,3
28	0,377	12	10,104	10,107	10,102	5643	24,3	6327,0	-123,3
29	0,378	12	10,104	10,107	10,102	5640	24,3	6327,3	-119,3
30	0,380	12	10,104	10,107	10,102	5637	24,3	6328,1	-123,3
31	0,378	12	10,104	10,107	10,102	5633	24,3	6328,9	-127,2
32	0,384	12	10,104	10,107	10,102	5630	24,3	6329,7	-131,2
33	0,378	12	10,104	10,107	10,102	5627	24,3	6328,4	-127,9
34	0,378	12	10,104	10,107	10,102	5623	24,3	6327,0	-124,5
35	0,377	12	10,104	10,107	10,102	5620	24,3	6325,7	-121,2
36	0,379	12	10,104	10,107	10,102	5617	24,3	6327,7	-124,6
37	0,383	12	10,104	10,107	10,102	5613	24,3	6329,6	-127,9
38	0,376	12	10,104	10,107	10,102	5610	24,3	6331,6	-131,3
39	0,383	12	10,104	10,107	10,102	5605	24,3	6331,6	-131,3
40	0,386	12	10,104	10,107	10,102	5600	24,3	6331,6	-131,3
41	0,389	12	10,104	10,107	10,102	5595	24,3	6337,2	-152,1
42	0,385	12	10,104	10,106	10,102	5590	24,3	6342,8	-172,9
43	0,386	12	10,104	10,106	10,102	5587	24,3	6342,8	-159,2
44	0,387	12	10,104	10,107	10,102	5583	24,3	6342,9	-145,5
45	0,382	12	10,104	10,107	10,102	5580	24,3	6342,9	-131,8
46	0,383	12	10,104	10,107	10,102	5577	24,3	6341,2	-134,5
47	0,386	12	10,104	10,107	10,102	5573	24,3	6339,5	-137,2
48	0,385	12	10,104	10,107	10,102	5570	24,3	6337,8	-139,9
49	0,376	12	10,104	10,107	10,102	5565	24,3	6333,9	-131,8
50	0,380	12	10,104	10,106	10,102	5560	24,3	6330,0	-123,7
51	0,386	12	10,104	10,106	10,102	5555	24,3	6331,5	-123,7
52	0,376	12	10,104	10,106	10,102	5550	24,3	6332,9	-123,7
53	0,376	12	10,104	10,106	10,102	5545	24,3	6334,0	-133,4
54	0,375	12	10,104	10,106	10,102	5540	24,3	6335,2	-143,1
55	0,380	12	10,104	10,106	10,102	5537	24,3	6335,0	-140,0
56	0,376	12	10,104	10,107	10,102	5533	24,3	6334,7	-137,0
57	0,379	12	10,104	10,107	10,102	5530	24,3	6334,5	-133,9
58	0,387	12	10,104	10,107	10,102	5525	24,3	6332,7	-129,8
59	0,382	12	10,104	10,107	10,102	5520	24,3	6331,0	-125,8
60	0,386	12	10,104	10,107	10,102	5520	24,3	6329,5	-130,5
61	0,386	12	10,104	10,106	10,102	5520	24,3	6328,1	-135,1
62	0,386	12	10,104	10,106	10,102	5517	24,3	6328,8	-138,0
63	0,381	12	10,104	10,107	10,102	5513	24,3	6329,4	-141,0
64	0,380	12	10,104	10,107	10,102	5510	24,3	6330,1	-143,9
65	0,382	12	10,104	10,107	10,102	5503	24,3	6332,8	-141,0
66	0,380	12	10,104	10,107	10,102	5497	24,3	6335,5	-138,2
67	0,384	12	10,104	10,107	10,102	5490	24,3	6338,2	-135,3
68	0,379	12	10,104	10,107	10,102	5485	24,3	6336,8	-140,4
69	0,388	12	10,104	10,107	10,102	5480	24,3	6335,3	-145,4
70	0,383	12	10,104	10,107	10,102	5480	24,3	6341,8	-177,9
71	0,386	12	10,104	10,107	10,102	5480	24,3	6348,2	-210,4
72	0,380	12	10,104	10,107	10,102	5477	24,3	6348,3	-184,8
73	0,387	12	10,104	10,107	10,102	5473	24,3	6348,5	-159,1
74	0,379	12	10,104	10,107	10,102	5470	24,3	6348,6	-133,5
75	0,379	12	10,104	10,107	10,102	5465	24,3	6349,1	-139,4
76	0,380	12	10,104	10,107	10,102	5460	24,3	6349,6	-145,3
77	0,415	12	10,104	10,107	10,102	5450	24,3	6347,1	-142,3
78	0,380	12	10,104	10,107	10,102	5440	24,3	6344,5	-139,4
79	0,376	12	10,104	10,107	10,102	5430	24,3	6342,0	-136,4
80	0,376	12	10,104	10,107	10,102	5425	24,3	6339,3	-142,9
81	0,381	12	10,104	10,107	10,102	5420	24,3	6336,6	-149,5
82	0,373	12	10,104	10,107	10,102	5417	24,3	6333,5	-169,8
83	0,383	12	10,104	10,107	10,102	5413	24,3	6330,3	-190,3
84	0,385	12	10,104	10,107	10,102	5410	24,3	6327,1	-210,8
85	0,412	12	10,104	10,107	10,102	5405	24,3	6327,2	-210,8
86	0,374	12	10,104	10,107	10,102	5400	24,3	6327,3	-210,8
87	0,377	12	10,104	10,107	10,102	5393	24,3	6327,8	-189,5
88	0,379	12	10,104	10,106	10,102	5387	24,3	6328,3	-168,2
89	0,374	11	10,104	10,106	10,102	5380	24,3	6328,8	-146,9
90	0,406	11	10,104	10,106	10,102	5377	24,3	6328,1	-143,5
91	0,413	11	10,104	10,107	10,102	5373	24,3	6327,3	-140,2
92	0,402	11	10,104	10,107	10,102	5370	24,3	6326,6	-136,8
93	0,405	12	10,104	10,107	10,102	5365	24,3	6328,2	-136,8
