time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	10,109	10,111	10,106	0	0,0	23,9	0,0
1	0,014	0	10,109	10,111	10,106	0	0,0	23,9	0,0
2	0,014	9	10,109	10,111	10,106	0	23,1	23,8	0,0
3	0,343	9	10,109	10,111	10,106	0	23,1	23,8	-957,0
4	0,879	12	10,109	10,111	10,107	236	23,1	23,8	-479,2
5	0,672	15	10,109	10,111	10,107	473	23,1	23,8	-1,3
6	0,468	14	10,109	10,111	10,107	710	23,1	23,8	-28,1
7	0,489	13	10,109	10,111	10,106	2011	23,1	23,8	-56,3
8	0,481	13	10,109	10,111	10,106	3314	23,1	23,8	-84,5
9	0,458	13	10,109	10,111	10,106	4345	23,1	23,8	-73,8
10	0,450	13	10,109	10,111	10,106	5374	23,1	23,8	-63,0
11	0,447	13	10,109	10,111	10,106	5436	23,1	23,8	-67,6
12	0,450	13	10,109	10,111	10,106	5493	23,1	23,8	-72,4
13	0,406	14	10,109	10,111	10,106	5550	23,1	23,8	-77,2
14	0,436	14	10,109	10,111	10,106	5547	23,1	23,8	-77,2
15	0,426	14	10,109	10,111	10,106	5543	23,1	23,8	-77,2
16	0,432	13	10,109	10,111	10,106	5540	23,1	23,8	-77,2
17	0,421	13	10,109	10,111	10,106	5537	23,1	23,8	-78,9
18	0,430	13	10,109	10,111	10,106	5533	23,1	23,8	-80,6
19	0,424	13	10,109	10,111	10,106	5530	23,1	23,8	-82,4
20	0,433	13	10,109	10,111	10,106	5527	23,1	23,8	-75,8
21	0,427	13	10,109	10,111	10,106	5523	23,1	23,8	-69,2
22	0,426	13	10,109	10,111	10,106	5520	23,1	23,8	-62,5
23	0,426	13	10,109	10,111	10,106	5517	23,1	23,8	-70,3
24	0,426	13	10,109	10,111	10,106	5513	23,1	23,8	-78,2
25	0,423	13	10,109	10,111	10,106	5510	23,1	23,8	-86,0
26	0,426	13	10,109	10,111	10,106	5505	23,1	23,8	-119,4
27	0,428	13	10,109	10,111	10,106	5500	23,1	23,8	-152,7
28	0,424	13	10,109	10,111	10,106	5495	23,1	23,8	-118,3
29	0,428	13	10,109	10,111	10,106	5490	23,1	23,8	-83,7
30	0,429	13	10,109	10,111	10,106	5490	23,1	23,8	-84,0
31	0,429	13	10,109	10,111	10,106	5490	23,1	23,8	-84,5
32	0,436	13	10,109	10,111	10,106	5487	23,1	23,8	-75,7
33	0,426	13	10,109	10,111	10,106	5483	23,1	23,8	-66,7
34	0,438	13	10,109	10,111	10,106	5480	23,1	23,8	-57,8
35	0,414	14	10,109	10,111	10,106	5475	23,1	23,8	-68,4
36	0,432	14	10,109	10,111	10,106	5470	23,1	23,8	-79,1
37	0,432	14	10,109	10,111	10,106	5467	23,1	23,8	-71,5
38	0,436	13	10,109	10,111	10,106	5463	23,1	23,8	-63,8
39	0,434	13	10,109	10,111	10,106	5460	23,1	23,8	-56,1
40	0,443	13	10,109	10,111	10,106	5455	23,1	23,8	-56,1
41	0,435	13	10,109	10,111	10,106	5450	23,1	23,8	-56,1
