time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	10,105	10,108	10,103	0	0,0	24,6	0,0
1	0,003	44	10,105	10,108	10,103	10	24,7	24,6	0,0
2	0,003	44	10,105	10,107	10,103	10	25,1	24,6	0,0
3	0,003	45	10,105	10,107	10,103	10	25,5	24,6	-5,7
4	0,184	45	10,105	10,108	10,102	175	26,0	24,6	-9,5
5	0,191	44	10,105	10,108	10,102	341	26,5	24,6	-13,5
6	0,216	44	10,105	10,108	10,102	1104	27,1	24,6	-71,6
7	0,216	44	10,105	10,108	10,102	1867	27,6	24,6	-129,7
8	0,211	44	10,105	10,108	10,102	2631	28,2	24,6	-187,8
9	0,203	41	10,105	10,108	10,102	3767	29,4	24,6	-180,6
10	0,202	41	10,105	10,107	10,103	4903	30,5	24,7	-173,4
11	0,204	40	10,105	10,107	10,103	6039	31,7	24,7	-166,2
12	0,203	40	10,105	10,107	10,103	6040	32,2	24,7	-173,4
13	0,203	40	10,105	10,107	10,103	6040	32,8	24,8	-180,6
14	0,206	40	10,105	10,107	10,103	6040	33,3	24,8	-187,7
15	0,206	40	10,105	10,107	10,103	6040	34,1	24,9	-117,6
16	0,201	40	10,105	10,107	10,103	6040	34,9	24,9	-47,6
17	0,209	40	10,105	10,107	10,103	6035	36,0	25,0	-47,6
18	0,203	40	10,105	10,107	10,103	6030	37,1	25,1	-47,6
19	0,203	40	10,105	10,107	10,103	6020	37,9	25,2	-114,1
20	0,207	41	10,105	10,107	10,103	6010	38,7	25,3	-180,7
21	0,206	41	10,105	10,107	10,103	5997	40,0	25,5	-135,5
22	0,208	41	10,105	10,107	10,103	5983	41,2	25,6	-90,2
23	0,209	41	10,105	10,107	10,103	5970	42,5	25,8	-45,1
24	0,209	41	10,105	10,107	10,103	5963	43,0	25,9	-61,6
25	0,210	41	10,105	10,107	10,102	5957	43,5	26,0	-78,0
26	0,209	41	10,105	10,107	10,102	5950	44,0	26,1	-94,4
27	0,209	41	10,105	10,107	10,102	5940	45,2	26,4	-76,4
28	0,208	41	10,105	10,107	10,103	5930	46,4	26,6	-58,4
29	0,208	41	10,105	10,107	10,103	5920	47,6	26,9	-40,7
30	0,209	41	10,105	10,107	10,103	5915	48,4	27,2	-102,9
31	0,206	41	10,105	10,107	10,103	5910	49,1	27,4	-164,9
32	0,206	41	10,105	10,107	10,103	5905	49,9	27,6	-99,6
33	0,202	41	10,105	10,107	10,103	5900	50,6	27,8	-34,6
34	0,198	41	10,105	10,107	10,103	5893	51,1	27,9	-82,0
35	0,193	41	10,105	10,107	10,103	5887	51,6	28,1	-129,5
36	0,189	41	10,105	10,107	10,103	5880	52,1	28,2	-176,8
37	0,192	41	10,105	10,107	10,103	5875	53,0	28,6	-176,8
38	0,189	41	10,105	10,107	10,103	5870	53,9	28,9	-176,8
39	0,191	41	10,105	10,107	10,103	5863	54,8	29,3	-176,4
40	0,188	41	10,105	10,107	10,102	5857	55,8	29,6	-176,1
41	0,189	41	10,105	10,107	10,102	5850	56,7	30,0	-175,7
42	0,191	41	10,105	10,107	10,102	5843	57,3	30,2	-166,9
43	0,184	41	10,105	10,107	10,102	5837	58,0	30,5	-158,1
44	0,184	41	10,105	10,107	10,102	5830	58,6	30,7	-149,3
45	0,184	41	10,105	10,108	10,103	5825	59,5	31,1	-149,3
46	0,176	41	10,105	10,108	10,103	5820	60,4	31,5	-149,2
47	0,166	41	10,105	10,108	10,103	5815	61,1	31,8	-117,4
48	0,163	41	10,105	10,108	10,103	5810	61,7	32,1	-85,6
49	0,161	41	10,105	10,108	10,103	5807	62,6	32,5	-105,5
50	0,159	41	10,105	10,107	10,103	5803	63,5	33,0	-125,4
51	0,156	41	10,105	10,107	10,103	5800	64,4	33,4	-145,2
52	0,158	41	10,105	10,107	10,103	5797	65,0	33,7	-125,7
53	0,157	41	10,105	10,107	10,103	5793	65,6	34,0	-106,2
54	0,156	41	10,105	10,107	10,103	5790	66,2	34,3	-86,8
55	0,156	41	10,105	10,107	10,103	5785	66,9	34,6	-114,4
56	0,156	41	10,105	10,107	10,103	5780	67,5	34,9	-141,9
57	0,153	41	10,105	10,107	10,103	5777	68,5	35,4	-103,4
58	0,153	41	10,105	10,107	10,103	5773	69,5	36,0	-64,9
59	0,154	41	10,105	10,107	10,103	5770	70,5	36,5	-26,5
60	0,152	41	10,105	10,107	10,103	5763	70,9	36,7	-64,0
61	0,152	41	10,105	10,107	10,103	5757	71,3	36,9	-101,5
62	0,154	41	10,105	10,107	10,103	5750	71,7	37,1	-139,0
63	0,151	41	10,105	10,107	10,103	5743	72,7	37,6	-102,2
64	0,149	41	10,105	10,107	10,103	5737	73,7	38,1	-65,5
65	0,149	41	10,105	10,107	10,103	5730	74,7	38,6	-28,8
66	0,148	41	10,105	10,107	10,103	5727	75,1	38,8	-65,7
67	0,148	41	10,105	10,107	10,103	5723	75,5	39,1	-102,6
68	0,148	41	10,105	10,107	10,103	5720	75,9	39,3	-139,2
69	0,148	41	10,105	10,107	10,103	5715	76,6	39,7	-83,5
70	0,146	41	10,105	10,107	10,102	5710	77,2	40,0	-28,0
71	0,145	41	10,105	10,108	10,103	5705	78,0	40,5	-60,1
72	0,145	41	10,105	10,108	10,103	5700	78,8	40,9	-92,0
73	0,144	41	10,105	10,108	10,103	5693	79,6	41,3	-72,5
74	0,144	41	10,105	10,107	10,103	5687	80,4	41,8	-53,0
75	0,143	41	10,105	10,107	10,103	5680	81,2	42,2	-33,9
76	0,141	41	10,105	10,107	10,103	5680	82,0	42,7	-102,9
77	0,142	41	10,105	10,107	10,103	5680	82,8	43,1	-171,7
78	0,140	41	10,105	10,107	10,103	5677	83,2	43,3	-166,5
79	0,139	41	10,105	10,108	10,103	5673	83,6	43,5	-161,3
80	0,139	41	10,105	10,108	10,103	5670	84,0	43,7	-156,0
81	0,139	41	10,105	10,108	10,103	5660	84,9	44,2	-135,9
82	0,136	41	10,105	10,107	10,102	5650	85,8	44,7	-115,7
83	0,137	41	10,105	10,107	10,102	5640	86,7	45,2	-95,6
84	0,136	41	10,105	10,107	10,102	5637	87,1	45,4	-116,1
85	0,134	41	10,105	10,108	10,103	5633	87,4	45,7	-136,6
86	0,135	41	10,105	10,108	10,103	5630	87,8	45,9	-157,1
87	0,131	42	10,105	10,108	10,103	5627	88,7	46,4	-180,4
88	0,133	42	10,105	10,108	10,103	5623	89,6	46,9	-203,6
89	0,133	41	10,105	10,108	10,103	5620	90,5	47,4	-226,6
90	0,132	41	10,105	10,108	10,103	5615	91,1	47,7	-188,5
91	0,131	41	10,105	10,107	10,103	5610	91,6	48,0	-150,4
92	0,130	41	10,105	10,107	10,103	5603	91,6	48,0	-150,4
93	0,126	42	10,105	10,108	10,103	5597	91,6	48,0	-150,4
94	0,127	42	10,105	10,108	10,103	5590	91,6	48,0	-150,4
95	0,128	41	10,105	10,108	10,103	5583	92,8	48,7	-146,4
96	0,126	41	10,105	10,107	10,103	5577	94,1	49,5	-142,4
97	0,124	41	10,105	10,107	10,103	5570	95,3	50,2	-138,3
98	0,124	41	10,105	10,107	10,103	5560	95,7	50,4	-104,7
99	0,123	41	10,105	10,107	10,103	5550	96,0	50,7	-71,1
100	0,124	41	10,105	10,107	10,103	5540	96,4	50,9	-37,5
101	0,127	41	10,105	10,107	10,103	5530	97,1	51,3	-37,3
102	0,128	41	10,105	10,108	10,103	5520	97,9	51,7	-37,3
103	0,127	41	10,105	10,108	10,103	5510	98,7	52,2	-71,3
104	0,125	41	10,105	10,108	10,103	5500	99,5	52,7	-106,4
105	0,124	41	10,105	10,108	10,103	5490	100,3	53,2	-141,1
106	0,124	41	10,105	10,108	10,103	5480	100,9	53,5	-88,3
107	0,123	41	10,105	10,108	10,103	5470	101,4	53,8	-35,9
108	0,120	41	10,105	10,108	10,103	5463	101,4	53,8	-58,0
109	0,121	41	10,105	10,107	10,103	5457	101,4	53,8	-80,1
110	0,119	41	10,105	10,107	10,103	5450	101,4	53,8	-102,2
111	0,115	42	10,105	10,107	10,103	5437	102,6	54,5	-102,5
112	0,118	42	10,105	10,107	10,102	5423	103,7	55,2	-102,9
113	0,117	41	10,105	10,107	10,102	5410	104,9	55,9	-103,2
114	0,113	42	10,105	10,107	10,102	5403	105,2	56,1	-103,2
115	0,113	42	10,105	10,107	10,103	5397	105,6	56,3	-103,2
116	0,111	42	10,105	10,107	10,103	5390	105,9	56,5	-103,2
117	0,113	42	10,105	10,107	10,103	5380	106,7	57,0	-103,7
118	0,114	41	10,105	10,108	10,103	5370	107,5	57,5	-104,1
119	0,114	41	10,105	10,108	10,103	5360	108,3	58,0	-104,6
120	0,111	41	10,105	10,108	10,103	5355	108,8	58,3	-117,3
121	0,111	42	10,105	10,108	10,103	5350	109,3	58,6	-130,0
122	0,112	42	10,105	10,108	10,103	5350	109,3	58,6	-130,0
123	0,108	42	10,105	10,108	10,103	5350	109,3	58,6	-130,0
124	0,108	42	10,105	10,108	10,103	5350	109,3	58,6	-129,9
125	0,108	41	10,105	10,108	10,103	5333	109,6	58,8	-101,7
126	0,111	41	10,105	10,107	10,103	5317	110,0	59,0	-73,4
127	0,110	41	10,105	10,107	10,103	5300	110,3	59,2	-45,5
128	0,107	42	10,105	10,107	10,103	5290	111,5	59,9	-82,3
129	0,107	42	10,105	10,107	10,103	5280	112,7	60,6	-119,0
130	0,106	42	10,105	10,107	10,103	5273	113,1	60,9	-147,7
131	0,107	42	10,105	10,107	10,103	5267	113,6	61,2	-176,4
132	0,104	42	10,105	10,107	10,103	5260	114,0	61,5	-205,0
133	0,103	42	10,105	10,108	10,103	5255	115,0	62,1	-205,0
134	0,103	42	10,105	10,108	10,102	5250	116,0	62,7	-204,9
135	0,106	41	10,105	10,108	10,102	5240	116,7	63,2	-151,0
136	0,102	41	10,105	10,107	10,103	5230	117,5	63,6	-97,1
137	0,100	42	10,105	10,107	10,103	5220	118,2	64,1	-43,5
138	0,102	42	10,105	10,107	10,103	5217	118,5	64,3	-66,3
