time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	10,105	10,107	10,103	0	0,0	25,2	0,0
1	0,016	0	10,105	10,107	10,103	0	0,0	25,2	0,0
2	0,016	9	10,105	10,107	10,102	10	24,2	25,2	0,0
3	0,524	9	10,105	10,107	10,102	10	24,2	25,2	7,0
4	0,564	9	10,105	10,107	10,102	10	24,2	25,2	7,0
5	0,476	9	10,105	10,107	10,102	10	24,2	25,2	7,0
6	0,437	9	10,105	10,107	10,103	1756	24,2	25,2	-12,8
7	0,419	9	10,105	10,107	10,103	3505	24,2	25,2	-32,5
8	0,426	9	10,105	10,107	10,103	4215	24,2	25,2	-20,8
9	0,415	10	10,105	10,107	10,103	4923	24,2	25,1	-8,9
10	0,420	10	10,105	10,107	10,103	5630	24,2	25,1	3,0
11	0,415	10	10,105	10,107	10,103	5630	24,2	25,1	-1,1
12	0,415	10	10,105	10,107	10,103	5630	24,2	25,1	-5,1
13	0,411	10	10,105	10,107	10,103	5630	24,2	25,1	-0,6
14	0,421	10	10,105	10,107	10,103	5630	24,2	25,1	3,9
15	0,419	10	10,105	10,107	10,103	5625	24,2	25,1	1,4
16	0,416	10	10,105	10,107	10,103	5620	24,2	25,1	-1,2
17	0,410	10	10,105	10,107	10,103	5615	24,2	25,1	1,1
18	0,410	10	10,105	10,107	10,102	5610	24,2	25,1	3,5
19	0,412	10	10,105	10,107	10,102	5607	24,2	25,1	5,3
20	0,423	10	10,105	10,107	10,102	5603	24,2	25,0	7,0
21	0,416	10	10,105	10,107	10,102	5600	24,2	25,0	8,8
22	0,403	10	10,105	10,107	10,102	5597	24,2	25,0	-1,5
23	0,408	10	10,105	10,107	10,102	5593	24,2	25,0	-11,9
24	0,408	10	10,105	10,107	10,102	5590	24,2	25,0	-22,3
25	0,413	10	10,105	10,107	10,102	5585	24,2	25,0	-7,4
26	0,403	10	10,105	10,107	10,102	5580	24,2	25,0	7,5
27	0,411	10	10,105	10,107	10,102	5580	24,2	25,0	7,5
28	0,405	10	10,105	10,107	10,102	5580	24,2	25,0	7,5
29	0,403	10	10,105	10,107	10,102	5580	24,2	25,0	7,5
30	0,415	10	10,105	10,107	10,102	5575	24,2	25,0	2,1
31	0,408	10	10,105	10,107	10,102	5570	24,2	25,0	-3,3
32	0,412	10	10,105	10,107	10,102	5563	24,2	25,0	-2,8
33	0,418	10	10,105	10,107	10,103	5557	24,2	25,0	-2,2
34	0,415	10	10,105	10,107	10,103	5550	24,2	25,0	-1,7
35	0,414	10	10,105	10,107	10,103	5547	24,2	25,0	2,2
36	0,409	10	10,105	10,107	10,103	5543	24,2	25,0	6,2
37	0,419	10	10,105	10,107	10,103	5540	24,2	25,0	10,1
38	0,411	10	10,105	10,107	10,103	5535	24,2	25,0	11,7
39	0,408	10	10,105	10,107	10,103	5530	24,2	24,9	13,3
40	0,405	10	10,105	10,107	10,103	5527	24,2	24,9	3,8
41	0,409	10	10,105	10,107	10,102	5523	24,2	24,9	-5,6
42	0,411	10	10,105	10,107	10,102	5520	24,2	24,9	-15,1
43	0,412	10	10,105	10,107	10,102	5515	24,2	24,9	-15,1
44	0,409	10	10,105	10,107	10,102	5510	24,2	24,9	-15,1
45	0,401	10	10,105	10,107	10,102	5507	24,2	24,9	-5,8
46	0,405	10	10,105	10,107	10,103	5503	24,2	24,9	3,4
