time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	10,105	10,107	10,103	0	0,0	25,4	0,0
1	0,024	9	10,105	10,107	10,103	10	24,6	25,4	0,0
2	0,024	9	10,104	10,107	10,102	320	24,6	25,4	0,0
3	0,346	9	10,104	10,107	10,102	630	24,6	25,4	-112,3
4	0,351	10	10,104	10,107	10,102	940	24,6	25,4	-59,2
5	0,363	10	10,104	10,107	10,102	2279	24,6	25,4	-6,2
6	0,351	10	10,105	10,107	10,102	3619	24,6	25,4	-6,2
7	0,360	10	10,105	10,107	10,102	4563	24,6	25,4	-6,2
8	0,353	10	10,105	10,107	10,102	5506	24,6	25,4	-6,4
9	0,351	10	10,105	10,107	10,102	5553	24,6	25,4	-6,7
10	0,343	10	10,105	10,107	10,102	5597	24,6	25,4	-2,3
11	0,340	10	10,105	10,107	10,102	5640	24,6	25,4	2,1
12	0,355	10	10,105	10,107	10,102	5640	24,6	25,4	6,5
13	0,352	10	10,105	10,107	10,102	5640	24,6	25,4	6,5
14	0,360	10	10,105	10,107	10,102	5635	24,6	25,4	6,5
15	0,351	10	10,105	10,107	10,102	5630	24,6	25,4	6,5
16	0,353	10	10,105	10,107	10,102	5625	24,6	25,4	-13,1
17	0,346	10	10,105	10,107	10,102	5620	24,6	25,4	-32,7
18	0,349	10	10,105	10,107	10,102	5613	24,6	25,4	-20,8
19	0,348	10	10,105	10,107	10,102	5607	24,6	25,4	-8,8
20	0,366	10	10,105	10,107	10,102	5600	24,6	25,4	3,2
21	0,324	10	10,105	10,107	10,102	5600	24,6	25,4	-2,8
22	0,361	10	10,105	10,107	10,102	5600	24,6	25,4	-8,9
23	0,352	10	10,105	10,107	10,102	5597	24,6	25,4	-6,0
24	0,370	10	10,105	10,107	10,102	5593	24,6	25,3	-3,1
25	0,360	10	10,105	10,107	10,102	5590	24,6	25,3	-0,2
26	0,355	10	10,105	10,107	10,102	5585	24,6	25,3	-1,5
27	0,373	10	10,105	10,107	10,102	5580	24,6	25,3	-2,9
28	0,357	10	10,105	10,107	10,102	5573	24,6	25,3	3,1
29	0,369	10	10,105	10,107	10,102	5567	24,6	25,3	9,2
30	0,373	10	10,105	10,107	10,102	5560	24,6	25,3	15,3
31	0,361	10	10,105	10,107	10,102	5560	24,6	25,3	8,8
32	0,376	10	10,105	10,107	10,102	5560	24,6	25,3	2,3
33	0,341	10	10,105	10,107	10,102	5560	24,6	25,3	-4,2
34	0,374	10	10,105	10,107	10,102	5557	24,6	25,3	2,3
35	0,342	10	10,105	10,107	10,102	5553	24,6	25,3	8,9
36	0,374	10	10,105	10,107	10,102	5550	24,6	25,3	15,4
37	0,336	10	10,105	10,107	10,102	5540	24,6	25,3	5,0
