time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	10,103	10,105	10,101	0	0,0	34,7	0,0
1	0,000	45	10,103	10,105	10,101	10	90,9	34,7	0,0
2	0,114	44	10,103	10,105	10,101	10	91,0	34,6	0,0
3	0,114	44	10,103	10,105	10,101	10	91,0	34,6	-0,5
4	0,146	44	10,103	10,105	10,101	227	91,2	34,5	1,2
5	0,197	44	10,103	10,105	10,101	443	91,3	34,5	2,8
6	0,226	44	10,103	10,105	10,101	661	91,5	34,4	4,5
7	0,239	44	10,103	10,105	10,101	1848	92,0	34,4	0,2
8	0,244	43	10,103	10,105	10,101	3034	92,6	34,3	-4,1
9	0,254	43	10,103	10,105	10,101	4220	93,1	34,3	-8,4
10	0,258	43	10,103	10,105	10,101	4665	93,6	34,3	-51,0
11	0,261	42	10,103	10,105	10,100	5110	94,2	34,3	-93,6
12	0,264	42	10,103	10,105	10,100	5103	94,8	34,3	-102,7
13	0,266	42	10,103	10,105	10,101	5097	95,4	34,2	-111,8
14	0,267	42	10,103	10,105	10,101	5090	96,0	34,2	-120,9
15	0,269	42	10,103	10,105	10,101	5077	96,5	34,2	-87,4
16	0,271	42	10,103	10,105	10,101	5063	96,9	34,2	-54,0
17	0,272	42	10,103	10,105	10,101	5050	97,4	34,2	-20,6
18	0,276	42	10,103	10,105	10,101	5045	98,4	34,2	-20,6
19	0,276	42	10,103	10,105	10,101	5040	99,4	34,2	-20,6
20	0,277	42	10,103	10,105	10,101	5020	101,0	34,2	-20,4
21	0,278	42	10,103	10,105	10,101	5000	102,6	34,1	-20,3
22	0,280	42	10,103	10,105	10,101	4980	104,2	34,1	-20,1
23	0,281	42	10,103	10,105	10,101	4973	104,9	34,1	-65,9
24	0,283	42	10,103	10,105	10,101	4967	105,6	34,1	-111,8
25	0,285	42	10,103	10,105	10,101	4960	106,3	34,1	-157,6
26	0,285	42	10,103	10,105	10,101	4940	107,5	34,2	-110,5
27	0,288	42	10,103	10,105	10,101	4920	108,7	34,2	-63,3
28	0,292	42	10,103	10,105	10,101	4900	109,9	34,3	-16,2
29	0,291	42	10,103	10,105	10,101	4890	110,4	34,4	-40,8
30	0,292	42	10,103	10,105	10,101	4880	110,9	34,4	-65,4
31	0,291	42	10,103	10,105	10,101	4870	111,4	34,5	-90,0
32	0,291	42	10,103	10,105	10,101	4850	112,5	34,6	-67,8
33	0,291	42	10,103	10,105	10,101	4830	113,7	34,8	-45,6
34	0,291	42	10,103	10,105	10,101	4810	114,8	34,9	-23,4
35	0,290	42	10,103	10,105	10,101	4803	115,3	34,9	-52,9
36	0,291	42	10,103	10,105	10,101	4797	115,8	35,0	-82,4
37	0,285	42	10,103	10,105	10,101	4790	116,3	35,0	-111,5
38	0,285	42	10,103	10,105	10,101	4780	117,0	35,2	-63,9
39	0,286	42	10,103	10,105	10,101	4770	117,7	35,4	-16,5
40	0,286	42	10,103	10,105	10,101	4760	118,6	35,5	-16,5
41	0,288	42	10,103	10,105	10,101	4750	119,5	35,5	-16,6
42	0,288	42	10,103	10,105	10,101	4745	120,2	35,7	-56,0
43	0,287	42	10,103	10,105	10,101	4740	120,9	35,8	-95,4
44	0,288	42	10,103	10,105	10,101	4725	121,6	36,0	-56,8
45	0,285	42	10,103	10,105	10,101	4710	122,2	36,1	-18,2
46	0,285	42	10,103	10,105	10,101	4693	122,8	36,2	-42,9
47	0,283	42	10,103	10,106	10,101	4677	123,4	36,3	-67,5
48	0,283	42	10,103	10,106	10,101	4660	124,0	36,4	-92,2
49	0,283	42	10,103	10,106	10,101	4660	124,4	36,5	-89,6
50	0,282	42	10,103	10,106	10,101	4660	124,9	36,5	-87,1
51	0,279	42	10,103	10,106	10,101	4660	125,3	36,6	-84,5
52	0,278	42	10,103	10,106	10,101	4643	126,7	37,0	-91,8
53	0,277	42	10,103	10,105	10,101	4627	128,1	37,4	-99,2
54	0,276	42	10,103	10,105	10,101	4610	129,5	37,8	-106,5
55	0,276	42	10,103	10,105	10,101	4603	129,9	37,9	-106,5
56	0,273	42	10,103	10,105	10,101	4597	130,3	38,1	-106,5
57	0,276	42	10,103	10,105	10,101	4590	130,7	38,2	-106,3
58	0,274	42	10,103	10,105	10,101	4585	131,5	38,4	-60,7
59	0,271	42	10,103	10,105	10,101	4580	132,2	38,6	-15,1
60	0,273	42	10,103	10,105	10,101	4570	133,0	39,2	-45,3
61	0,271	42	10,103	10,105	10,101	4560	133,8	39,7	-75,5
62	0,271	42	10,103	10,105	10,101	4550	134,6	40,3	-105,7
63	0,266	42	10,103	10,105	10,101	4540	135,2	40,8	-129,7
64	0,266	42	10,103	10,105	10,101	4530	135,8	41,3	-153,7
65	0,263	42	10,103	10,105	10,101	4515	135,8	41,3	-153,7
66	0,268	42	10,103	10,105	10,101	4500	135,8	41,3	-153,7
67	0,266	42	10,103	10,105	10,101	4500	136,3	42,4	-129,9
68	0,265	42	10,103	10,105	10,100	4500	136,8	43,6	-106,1
69	0,265	42	10,103	10,105	10,100	4500	137,3	44,7	-82,3
70	0,264	42	10,103	10,105	10,100	4487	138,5	45,1	-101,5
71	0,262	42	10,103	10,105	10,101	4473	139,8	45,6	-120,7
72	0,262	42	10,103	10,105	10,101	4460	141,0	46,0	-139,8
73	0,261	42	10,103	10,105	10,101	4453	141,0	46,0	-118,2
74	0,262	42	10,103	10,105	10,101	4447	141,0	46,0	-96,7
75	0,258	42	10,103	10,105	10,101	4440	141,0	46,0	-75,1
76	0,257	42	10,103	10,105	10,101	4427	142,2	55,1	-53,2
77	0,258	42	10,103	10,105	10,101	4413	143,4	64,3	-31,2
78	0,254	42	10,103	10,105	10,101	4400	144,6	73,5	-9,4
79	0,254	42	10,103	10,105	10,101	4390	145,1	76,2	-39,9
80	0,254	42	10,103	10,105	10,101	4380	145,6	78,8	-70,5
81	0,253	42	10,103	10,105	10,101	4377	146,1	70,9	-49,9
82	0,251	42	10,103	10,105	10,101	4373	146,5	63,0	-29,2
83	0,250	42	10,103	10,105	10,101	4370	147,0	55,2	-9,0
84	0,251	42	10,103	10,105	10,101	4365	147,5	56,9	-78,4
85	0,249	42	10,103	10,105	10,101	4360	148,0	58,6	-147,4
86	0,246	42	10,103	10,105	10,101	4350	148,8	65,8	-109,8
87	0,247	42	10,103	10,105	10,101	4340	149,6	72,9	-72,1
88	0,248	42	10,103	10,105	10,101	4330	150,4	80,0	-35,0
89	0,243	42	10,103	10,106	10,101	4325	150,4	80,0	-85,0
90	0,241	42	10,103	10,106	10,101	4320	150,4	80,0	-134,8
91	0,239	42	10,103	10,106	10,101	4313	151,1	70,8	-112,2
92	0,238	42	10,103	10,105	10,101	4307	151,7	61,6	-89,6
93	0,238	42	10,103	10,105	10,101	4300	152,4	52,5	-67,0
94	0,237	42	10,103	10,105	10,101	4287	153,1	63,4	-73,2
95	0,238	42	10,103	10,105	10,101	4273	153,8	74,3	-79,5
