time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	10,110	10,112	10,108	0	0,0	24,4	0,0
1	0,012	9	10,110	10,112	10,108	0	23,3	24,4	0,0
2	0,012	9	10,110	10,112	10,108	0	23,3	24,3	0,0
3	0,012	9	10,110	10,112	10,108	0	23,3	24,3	-0,4
4	0,388	9	10,110	10,112	10,108	2	23,3	24,3	-85,9
5	0,243	15	10,110	10,112	10,107	416	23,3	24,3	-171,1
6	0,222	15	10,110	10,112	10,107	830	23,3	24,3	-171,1
7	0,248	14	10,110	10,112	10,107	2375	23,3	24,3	-171,1
8	0,251	13	10,110	10,112	10,107	3922	23,3	24,3	-171,0
9	0,238	14	10,110	10,112	10,107	5460	23,3	24,3	-150,6
10	0,253	13	10,110	10,112	10,108	5535	23,3	24,3	-130,1
11	0,245	13	10,110	10,112	10,108	5610	23,3	24,3	-109,9
12	0,255	13	10,110	10,112	10,108	5607	23,3	24,3	-132,6
13	0,251	13	10,110	10,112	10,108	5603	23,3	24,3	-155,4
14	0,254	13	10,110	10,112	10,108	5600	23,3	24,3	-178,0
15	0,260	13	10,110	10,112	10,108	5600	23,3	24,3	-136,9
16	0,256	13	10,110	10,112	10,108	5600	23,3	24,3	-95,7
17	0,259	13	10,110	10,112	10,108	5593	23,3	24,3	-131,7
18	0,259	13	10,110	10,112	10,108	5587	23,3	24,2	-168,0
19	0,285	12	10,110	10,112	10,108	5580	23,3	24,2	-204,2
20	0,281	12	10,110	10,112	10,108	5575	23,4	24,2	-156,4
21	0,289	12	10,110	10,112	10,108	5570	23,4	24,2	-108,7
22	0,291	12	10,110	10,112	10,108	5567	23,4	24,2	-113,0
23	0,291	12	10,110	10,112	10,108	5563	23,4	24,2	-117,2
24	0,298	12	10,110	10,112	10,108	5560	23,4	24,2	-121,6
25	0,293	12	10,110	10,112	10,108	5560	23,3	24,2	-147,4
26	0,294	12	10,110	10,112	10,107	5560	23,3	24,2	-173,1
27	0,293	12	10,110	10,112	10,107	5555	23,4	24,2	-147,0
28	0,300	12	10,110	10,112	10,107	5550	23,4	24,2	-120,9
29	0,301	12	10,110	10,112	10,108	5540	23,4	24,2	-122,1
30	0,303	12	10,110	10,112	10,108	5530	23,4	24,2	-123,4
31	0,300	12	10,110	10,112	10,108	5523	23,4	24,2	-118,0
32	0,304	12	10,110	10,111	10,108	5517	23,4	24,2	-112,7
33	0,288	13	10,110	10,111	10,108	5510	23,4	24,2	-107,4
34	0,302	12	10,110	10,112	10,108	5505	23,4	24,2	-156,8
35	0,304	12	10,110	10,112	10,108	5500	23,4	24,2	-206,1
36	0,299	12	10,110	10,112	10,108	5497	23,4	24,2	-173,5
37	0,304	12	10,110	10,112	10,108	5493	23,4	24,2	-140,9
38	0,303	12	10,110	10,112	10,108	5490	23,4	24,2	-108,4
39	0,302	12	10,110	10,112	10,108	5490	23,4	24,2	-113,8
40	0,308	12	10,110	10,112	10,107	5490	23,4	24,2	-119,2
41	0,302	12	10,110	10,112	10,107	5483	23,4	24,2	-133,2
42	0,298	12	10,110	10,112	10,107	5477	23,4	24,1	-147,2
43	0,297	12	10,110	10,112	10,107	5470	23,4	24,1	-161,2
44	0,303	12	10,110	10,112	10,107	5470	23,4	24,1	-161,3
45	0,301	12	10,110	10,112	10,107	5470	23,4	24,1	-161,3
46	0,308	12	10,110	10,112	10,107	5470	23,4	24,1	-161,2
47	0,306	12	10,110	10,112	10,107	5467	23,4	24,1	-144,4
48	0,302	12	10,110	10,112	10,108	5463	23,4	24,1	-127,6
49	0,308	12	10,110	10,112	10,108	5460	23,4	24,1	-110,8
50	0,308	12	10,110	10,112	10,108	5453	23,4	24,1	-113,4
51	0,301	12	10,110	10,112	10,107	5447	23,4	24,1	-116,1
52	0,306	12	10,110	10,112	10,107	5440	23,4	24,1	-118,8
53	0,308	12	10,110	10,112	10,107	5433	23,4	24,1	-129,9
54	0,304	12	10,110	10,112	10,108	5427	23,4	24,1	-141,1
55	0,311	12	10,110	10,112	10,108	5420	23,4	24,1	-152,1
56	0,309	12	10,110	10,112	10,108	5415	23,4	24,1	-134,5
57	0,310	12	10,110	10,112	10,108	5410	23,4	24,1	-117,0
58	0,316	12	10,110	10,112	10,108	5410	23,4	24,1	-116,9
59	0,311	12	10,110	10,111	10,108	5410	23,4	24,1	-116,9
60	0,316	12	10,110	10,111	10,108	5410	23,4	24,1	-116,9
61	0,312	12	10,110	10,111	10,108	5400	23,4	24,1	-114,3
62	0,313	12	10,110	10,112	10,107	5390	23,4	24,1	-111,7
63	0,315	12	10,110	10,112	10,107	5380	23,4	24,1	-109,2
64	0,311	12	10,110	10,112	10,108	5375	23,4	24,1	-126,2
65	0,310	12	10,110	10,112	10,108	5370	23,4	24,1	-143,1
66	0,314	12	10,110	10,112	10,108	5365	23,4	24,1	-143,1
67	0,316	12	10,110	10,112	10,108	5360	23,4	24,1	-143,0
68	0,313	12	10,110	10,112	10,108	5357	23,4	24,1	-131,5
69	0,317	12	10,110	10,112	10,108	5353	23,4	24,1	-120,0
70	0,315	12	10,110	10,112	10,108	5350	23,4	24,1	-108,8
71	0,318	12	10,110	10,112	10,108	5343	23,4	24,1	-141,6
72	0,316	12	10,110	10,112	10,107	5337	23,4	24,1	-174,5
73	0,318	12	10,110	10,112	10,107	5330	23,4	24,1	-207,2
74	0,293	13	10,110	10,112	10,107	5327	23,4	24,1	-173,5
75	0,296	13	10,110	10,112	10,107	5323	23,4	24,1	-139,9
76	0,316	13	10,110	10,112	10,107	5320	23,4	24,1	-106,3
77	0,323	12	10,110	10,112	10,107	5313	23,4	24,1	-114,9
78	0,289	12	10,110	10,112	10,107	5307	23,4	24,1	-123,5
79	0,287	13	10,110	10,112	10,107	5300	23,4	24,1	-132,0
80	0,291	13	10,110	10,112	10,107	5297	23,4	24,1	-120,6
81	0,293	13	10,110	10,112	10,107	5293	23,4	24,1	-109,2
82	0,296	13	10,110	10,112	10,107	5290	23,4	24,1	-97,8
83	0,293	13	10,110	10,112	10,107	5280	23,4	24,1	-95,4
84	0,299	13	10,110	10,112	10,107	5270	23,4	24,1	-93,1
85	0,295	13	10,110	10,112	10,107	5260	23,4	24,1	-90,7
86	0,299	13	10,110	10,112	10,107	5257	23,4	24,1	-93,3
87	0,303	13	10,110	10,112	10,107	5253	23,4	24,1	-95,9
88	0,301	13	10,110	10,112	10,107	5250	23,4	24,1	-98,5
89	0,303	13	10,110	10,112	10,107	5245	23,4	24,1	-111,7
90	0,294	13	10,110	10,112	10,107	5240	23,4	24,1	-124,8
91	0,303	13	10,110	10,112	10,107	5233	23,4	24,1	-116,2
92	0,296	13	10,110	10,112	10,107	5227	23,4	24,1	-107,6
93	0,296	13	10,110	10,112	10,107	5220	23,4	24,1	-99,1
94	0,296	13	10,110	10,112	10,107	5215	23,4	24,1	-99,1
95	0,296	13	10,110	10,112	10,107	5210	23,4	24,1	-99,1
96	0,298	13	10,110	10,112	10,107	5203	23,4	24,1	-104,4
97	0,303	13	10,110	10,112	10,108	5197	23,4	24,1	-109,7
98	0,301	13	10,110	10,112	10,108	5190	23,4	24,1	-114,9
99	0,301	13	10,110	10,112	10,108	5183	23,4	24,1	-119,4
100	0,301	13	10,110	10,111	10,108	5177	23,4	24,0	-123,9
101	0,301	13	10,110	10,111	10,108	5170	23,4	24,0	-128,3
102	0,301	13	10,110	10,111	10,108	5167	23,4	24,0	-116,8
103	0,303	13	10,110	10,111	10,108	5163	23,4	24,0	-105,3
104	0,302	13	10,110	10,111	10,108	5160	23,4	24,0	-93,9
105	0,299	13	10,110	10,112	10,108	5155	23,4	24,0	-95,8
106	0,299	13	10,110	10,112	10,107	5150	23,4	24,0	-97,7
107	0,301	13	10,110	10,112	10,107	5145	23,4	24,1	-113,8
108	0,297	13	10,110	10,112	10,107	5140	23,4	24,1	-129,9
109	0,297	13	10,110	10,112	10,107	5133	23,4	24,1	-119,1
110	0,295	13	10,110	10,112	10,107	5127	23,4	24,0	-108,4
111	0,293	13	10,110	10,112	10,107	5120	23,4	24,0	-97,6
112	0,298	13	10,110	10,112	10,107	5117	23,4	24,0	-97,6
113	0,300	13	10,110	10,112	10,107	5113	23,4	24,0	-97,6
114	0,297	13	10,110	10,112	10,107	5110	23,4	24,0	-97,6
115	0,301	13	10,110	10,112	10,107	5105	23,4	24,0	-99,5
116	0,297	13	10,110	10,112	10,107	5100	23,4	24,0	-101,6
117	0,296	13	10,110	10,112	10,107	5090	23,4	24,0	-135,7
118	0,293	13	10,110	10,112	10,108	5080	23,4	24,0	-169,7
119	0,297	13	10,110	10,112	10,108	5070	23,4	24,0	-203,5
120	0,301	13	10,110	10,112	10,108	5065	23,4	24,0	-203,5
121	0,315	12	10,110	10,112	10,107	5060	23,4	24,0	-203,5
122	0,318	13	10,110	10,112	10,107	5057	23,4	24,0	-167,1
123	0,296	13	10,110	10,112	10,107	5053	23,4	24,0	-130,6
124	0,305	13	10,110	10,112	10,107	5050	23,4	24,0	-94,6
125	0,305	17	10,110	10,112	10,107	5043	23,4	24,0	-130,7
126	0,247	30	10,110	10,112	10,107	5037	23,4	24,0	-166,9
127	0,185	43	10,110	10,112	10,107	5030	23,4	24,0	-201,9
128	0,171	43	10,110	10,112	10,107	4995	23,4	24,0	-116,7
129	0,168	46	10,110	10,112	10,107	4960	23,4	24,0	-32,2
130	0,162	48	10,110	10,112	10,107	4940	23,4	24,0	-32,2
131	0,169	48	10,110	10,112	10,107	4920	23,4	24,0	-32,2
132	0,170	48	10,110	10,112	10,107	4913	23,4	24,0	-26,7
