time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	10,105	10,107	10,103	0	0,0	26,2	0,0
1	0,011	9	10,105	10,107	10,103	0	24,5	26,2	0,0
2	0,011	9	10,105	10,107	10,103	0	24,5	26,1	-82,7
3	0,288	9	10,105	10,107	10,103	0	24,5	26,1	-56,3
4	0,371	8	10,105	10,107	10,103	1170	24,5	26,1	-29,8
5	0,308	7	10,105	10,107	10,103	2341	24,5	26,1	-3,4
6	0,287	8	10,105	10,107	10,103	3512	24,5	26,1	-3,4
7	0,292	9	10,105	10,107	10,103	4501	24,5	26,0	-3,4
8	0,288	9	10,105	10,107	10,103	5490	24,5	26,0	38,9
9	0,290	9	10,105	10,108	10,103	5537	24,5	25,9	81,3
10	0,288	9	10,105	10,108	10,103	5583	24,5	25,9	123,6
11	0,290	9	10,105	10,108	10,103	5630	24,5	25,9	147,9
12	0,286	9	10,105	10,107	10,103	5623	24,5	25,9	172,3
13	0,290	9	10,105	10,107	10,103	5617	24,5	25,9	196,6
14	0,289	9	10,105	10,107	10,103	5610	24,5	25,9	216,9
15	0,286	9	10,105	10,107	10,103	5607	24,5	25,9	237,1
16	0,285	9	10,105	10,107	10,103	5603	24,5	25,9	238,7
17	0,289	9	10,105	10,107	10,103	5600	24,5	25,8	240,4
18	0,288	9	10,105	10,107	10,103	5595	24,5	25,8	242,0
19	0,290	9	10,105	10,107	10,103	5590	24,5	25,8	242,9
20	0,288	9	10,105	10,107	10,103	5587	24,5	25,8	243,8
21	0,286	9	10,105	10,107	10,103	5583	24,5	25,8	245,4
22	0,289	9	10,105	10,107	10,103	5580	24,5	25,7	246,9
23	0,292	9	10,105	10,107	10,103	5575	24,5	25,7	248,5
24	0,286	9	10,105	10,108	10,103	5570	24,5	25,7	247,6
25	0,289	9	10,105	10,108	10,102	5567	24,5	25,7	246,8
26	0,290	9	10,105	10,108	10,102	5563	24,5	25,7	247,6
27	0,286	9	10,105	10,107	10,103	5560	24,5	25,7	248,5
28	0,291	9	10,105	10,107	10,103	5555	24,5	25,7	249,3
29	0,286	9	10,105	10,107	10,103	5550	24,5	25,7	248,1
30	0,293	9	10,105	10,107	10,103	5547	24,5	25,6	247,0
31	0,289	9	10,105	10,107	10,103	5543	24,5	25,6	245,8
32	0,288	9	10,105	10,107	10,103	5540	24,5	25,6	245,8
33	0,293	9	10,105	10,107	10,103	5535	24,5	25,6	245,8
34	0,274	10	10,105	10,107	10,103	5530	24,5	25,6	247,5
35	0,291	10	10,105	10,107	10,103	5527	24,5	25,6	249,2
36	0,286	9	10,105	10,107	10,103	5523	24,5	25,6	248,7
37	0,288	9	10,105	10,108	10,103	5520	24,5	25,5	248,2
38	0,292	9	10,105	10,108	10,103	5513	24,5	25,5	247,7
39	0,289	9	10,105	10,108	10,103	5507	24,5	25,5	247,7
40	0,285	9	10,105	10,107	10,103	5500	24,5	25,5	247,7
41	0,276	9	10,105	10,107	10,103	5500	24,5	25,5	246,6
42	0,285	9	10,105	10,107	10,103	5500	24,5	25,5	245,5
43	0,289	9	10,105	10,107	10,103	5497	24,5	25,5	245,8
44	0,293	9	10,105	10,107	10,103	5493	24,5	25,5	246,1
45	0,289	9	10,105	10,107	10,103	5490	24,5	25,5	246,4
46	0,289	9	10,105	10,107	10,103	5485	24,5	25,5	247,6
47	0,288	9	10,105	10,107	10,103	5480	24,5	25,5	248,7
48	0,288	9	10,105	10,107	10,103	5475	24,5	25,4	247,6
