time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	10,110	10,112	10,108	0	0,0	24,3	0,0
1	0,000	0	10,110	10,112	10,108	0	0,0	24,3	0,0
2	0,000	45	10,110	10,112	10,108	10	23,5	24,3	0,0
3	0,088	45	10,110	10,112	10,108	10	23,7	24,3	-2071,8
4	0,109	45	10,110	10,112	10,108	333	24,0	24,3	-2071,7
5	0,143	44	10,110	10,112	10,108	656	24,3	24,3	-2071,5
6	0,137	44	10,110	10,112	10,108	980	24,6	24,3	-1418,9
7	0,129	44	10,110	10,112	10,107	2978	25,4	24,3	-765,0
8	0,132	41	10,110	10,112	10,107	4978	26,2	24,3	-111,2
9	0,129	41	10,110	10,112	10,108	5409	27,0	24,3	-110,7
10	0,129	41	10,110	10,112	10,108	5839	27,8	24,4	-110,7
11	0,130	41	10,110	10,112	10,108	5843	28,3	24,4	-130,4
12	0,127	41	10,110	10,112	10,108	5847	28,7	24,4	-150,1
13	0,131	41	10,110	10,112	10,108	5850	29,2	24,4	-169,9
14	0,128	41	10,110	10,112	10,108	5843	30,2	24,5	-126,7
15	0,129	41	10,110	10,111	10,108	5837	31,1	24,5	-83,4
16	0,126	41	10,110	10,111	10,108	5830	32,1	24,6	-40,1
17	0,128	41	10,110	10,112	10,108	5825	33,1	24,6	-108,9
18	0,128	41	10,110	10,112	10,107	5820	34,2	24,7	-177,8
19	0,128	41	10,110	10,112	10,107	5817	34,7	24,8	-151,4
20	0,128	41	10,110	10,112	10,107	5813	35,2	24,8	-124,7
21	0,128	41	10,110	10,112	10,107	5810	35,7	24,9	-98,0
22	0,127	41	10,110	10,112	10,107	5805	36,5	25,0	-73,4
23	0,128	41	10,109	10,111	10,107	5800	37,3	25,1	-48,8
24	0,128	41	10,109	10,111	10,107	5790	38,0	25,2	-87,5
25	0,126	41	10,110	10,112	10,107	5780	38,7	25,3	-126,3
26	0,126	41	10,110	10,112	10,107	5770	39,4	25,4	-165,0
27	0,125	41	10,110	10,112	10,107	5760	40,5	25,6	-207,0
28	0,126	41	10,109	10,112	10,107	5750	41,5	25,8	-248,9
29	0,125	41	10,109	10,112	10,107	5743	42,5	26,0	-219,0
30	0,124	41	10,110	10,112	10,107	5737	43,5	26,3	-189,1
31	0,126	41	10,110	10,112	10,107	5730	44,5	26,5	-159,2
32	0,124	41	10,110	10,112	10,107	5723	45,7	26,8	-119,1
33	0,125	41	10,110	10,111	10,108	5717	46,8	27,1	-79,0
34	0,129	41	10,110	10,111	10,108	5710	48,0	27,4	-38,9
35	0,125	40	10,110	10,111	10,108	5703	48,5	27,6	-78,2
36	0,125	40	10,110	10,112	10,107	5697	49,0	27,7	-117,5
37	0,126	41	10,110	10,112	10,107	5690	49,5	27,9	-156,8
38	0,127	41	10,110	10,112	10,107	5683	50,5	28,2	-115,7
39	0,127	41	10,109	10,112	10,107	5677	51,4	28,6	-74,6
40	0,126	41	10,109	10,112	10,107	5670	52,4	28,9	-33,5
41	0,125	41	10,109	10,112	10,107	5663	53,0	29,1	-74,1
42	0,126	41	10,109	10,112	10,107	5657	53,7	29,4	-114,6
43	0,125	41	10,109	10,112	10,107	5650	54,3	29,6	-155,2
44	0,124	41	10,109	10,112	10,107	5643	55,4	30,0	-114,7
45	0,125	41	10,109	10,111	10,108	5637	56,5	30,5	-74,1
46	0,124	41	10,109	10,111	10,108	5630	57,6	30,9	-33,6
47	0,123	41	10,109	10,111	10,108	5625	58,3	31,2	-33,6
48	0,122	41	10,109	10,111	10,108	5620	59,0	31,5	-33,6
49	0,121	41	10,109	10,111	10,108	5617	59,4	31,7	-73,4
50	0,121	41	10,109	10,111	10,108	5613	59,9	31,9	-113,3
