time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	10,105	10,107	10,103	0	0,0	25,5	0,0
1	0,000	0	10,105	10,107	10,103	0	0,0	25,5	0,0
2	0,000	9	10,105	10,107	10,103	253	24,4	25,4	-568,8
3	0,339	9	10,105	10,107	10,103	497	24,4	25,4	-440,5
4	0,383	9	10,105	10,107	10,103	740	24,4	25,4	-312,3
5	0,358	9	10,105	10,107	10,103	740	24,4	25,4	-184,1
6	0,338	9	10,105	10,107	10,103	740	24,4	25,4	-81,2
7	0,334	9	10,105	10,107	10,103	742	24,4	25,4	21,6
8	0,337	9	10,105	10,107	10,103	2756	24,4	25,4	63,1
9	0,363	9	10,105	10,107	10,103	4770	24,4	25,4	104,5
10	0,343	10	10,105	10,107	10,103	5037	24,4	25,4	115,6
11	0,337	9	10,105	10,106	10,103	5304	24,4	25,3	126,8
12	0,354	9	10,105	10,106	10,103	5570	24,4	25,3	137,9
13	0,366	9	10,105	10,106	10,103	5570	24,4	25,3	137,9
14	0,346	10	10,105	10,106	10,103	5570	24,4	25,3	137,9
15	0,335	9	10,105	10,106	10,103	5567	24,4	25,3	145,8
16	0,354	9	10,105	10,107	10,102	5563	24,4	25,3	153,7
17	0,368	9	10,105	10,107	10,102	5560	24,4	25,3	161,6
18	0,351	10	10,105	10,107	10,102	5555	24,4	25,3	158,0
19	0,336	10	10,105	10,107	10,102	5550	24,4	25,3	154,5
20	0,338	10	10,105	10,107	10,102	5543	24,4	25,3	156,2
21	0,343	10	10,105	10,107	10,103	5537	24,4	25,2	158,0
22	0,348	10	10,105	10,107	10,103	5530	24,4	25,2	159,7
23	0,349	10	10,105	10,108	10,103	5525	24,4	25,2	153,0
24	0,349	10	10,105	10,108	10,102	5520	24,4	25,2	146,4
25	0,347	10	10,105	10,107	10,102	5517	24,4	25,2	146,4
26	0,344	10	10,105	10,107	10,103	5513	24,4	25,2	146,4
27	0,348	10	10,105	10,106	10,103	5510	24,4	25,2	146,4
28	0,343	10	10,105	10,106	10,103	5507	24,4	25,2	146,7
29	0,340	10	10,105	10,107	10,102	5503	24,4	25,2	147,0
30	0,342	10	10,105	10,107	10,102	5500	24,4	25,2	147,3
31	0,343	10	10,105	10,107	10,103	5495	24,4	25,2	147,3
32	0,359	10	10,105	10,106	10,103	5490	24,4	25,2	147,3
33	0,352	10	10,105	10,106	10,103	5485	24,4	25,2	163,7
34	0,355	10	10,105	10,106	10,103	5480	24,4	25,2	180,0
35	0,346	10	10,105	10,106	10,103	5477	24,4	25,2	168,4
36	0,349	10	10,105	10,106	10,103	5473	24,4	25,2	156,9
37	0,344	10	10,105	10,106	10,103	5470	24,4	25,2	145,3
38	0,333	10	10,105	10,106	10,103	5470	24,4	25,1	156,0
39	0,336	10	10,105	10,106	10,103	5470	24,4	25,1	166,6
40	0,338	10	10,105	10,106	10,103	5460	24,4	25,1	165,3
41	0,339	10	10,105	10,107	10,103	5450	24,4	25,1	163,9
42	0,337	10	10,105	10,107	10,103	5440	24,4	25,1	162,6
43	0,339	10	10,105	10,107	10,103	5435	24,4	25,1	166,7
44	0,343	10	10,105	10,107	10,103	5430	24,4	25,1	170,8
45	0,341	10	10,105	10,107	10,103	5425	24,4	25,1	168,0
46	0,343	10	10,105	10,106	10,103	5420	24,4	25,1	165,2
47	0,341	10	10,105	10,106	10,103	5415	24,4	25,1	159,1
48	0,341	10	10,105	10,106	10,103	5410	24,4	25,1	153,1
49	0,332	9	10,105	10,106	10,103	5407	24,4	25,1	153,1
50	0,355	9	10,105	10,107	10,103	5403	24,4	25,1	153,1
51	0,348	10	10,105	10,107	10,103	5400	24,4	25,1	153,1
52	0,334	10	10,105	10,107	10,103	5395	24,4	25,1	159,3
53	0,334	10	10,105	10,107	10,103	5390	24,4	25,1	165,4
54	0,353	10	10,105	10,107	10,103	5380	24,4	25,1	168,1
55	0,336	10	10,105	10,107	10,102	5370	24,4	25,1	170,7
56	0,334	10	10,105	10,107	10,102	5360	24,4	25,1	173,4
57	0,337	10	10,105	10,107	10,103	5355	24,4	25,1	168,9
58	0,339	10	10,105	10,107	10,103	5350	24,4	25,1	164,5
59	0,359	10	10,105	10,107	10,103	5350	24,4	25,1	160,1
60	0,356	10	10,105	10,107	10,103	5350	24,4	25,1	155,7
61	0,339	10	10,105	10,107	10,103	5350	24,4	25,1	151,3
62	0,338	10	10,105	10,107	10,103	5345	24,4	25,1	151,3
63	0,343	10	10,105	10,106	10,103	5340	24,4	25,1	151,3
64	0,341	10	10,105	10,107	10,103	5330	24,4	25,1	151,2
65	0,337	10	10,105	10,107	10,102	5320	24,4	25,1	151,2
66	0,346	10	10,105	10,108	10,102	5310	24,4	25,1	151,1
67	0,346	10	10,105	10,107	10,102	5307	24,4	25,1	151,1
68	0,340	10	10,105	10,107	10,103	5303	24,4	25,1	151,1
69	0,338	10	10,105	10,106	10,103	5300	24,4	25,1	151,1
70	0,360	9	10,105	10,106	10,103	5290	24,4	25,1	153,9
71	0,361	10	10,105	10,107	10,102	5280	24,4	25,1	156,6
72	0,353	10	10,105	10,107	10,102	5270	24,4	25,1	159,4
73	0,353	10	10,105	10,107	10,102	5267	24,4	25,1	159,4
74	0,352	10	10,105	10,107	10,103	5263	24,4	25,1	159,4
75	0,353	10	10,105	10,107	10,103	5260	24,4	25,1	159,5
76	0,355	10	10,105	10,107	10,103	5260	24,4	25,1	172,5
77	0,352	10	10,105	10,107	10,103	5260	24,4	25,1	185,5
78	0,341	10	10,105	10,107	10,103	5250	24,4	25,1	178,5
79	0,339	10	10,105	10,106	10,103	5240	24,4	25,1	171,6
80	0,346	10	10,105	10,106	10,103	5230	24,4	25,1	164,7
81	0,341	10	10,105	10,106	10,103	5230	24,4	25,1	170,3
82	0,337	10	10,105	10,107	10,102	5230	24,4	25,0	175,9
83	0,333	10	10,105	10,107	10,102	5230	24,4	25,0	181,4
84	0,334	10	10,105	10,107	10,102	5220	24,4	25,0	167,4
85	0,337	10	10,105	10,107	10,102	5210	24,4	25,0	153,5
86	0,338	10	10,105	10,107	10,103	5205	24,4	25,0	166,6
87	0,335	10	10,105	10,107	10,103	5200	24,4	25,0	179,7
88	0,329	10	10,105	10,107	10,103	5190	24,4	25,0	175,8
89	0,328	10	10,105	10,106	10,103	5180	24,4	25,0	172,0
90	0,329	10	10,105	10,106	10,103	5170	24,4	25,0	168,1
91	0,329	10	10,105	10,106	10,103	5170	24,4	25,0	164,0
92	0,338	10	10,105	10,106	10,103	5170	24,4	25,0	159,9
93	0,336	10	10,105	10,106	10,103	5170	24,4	25,0	155,8
94	0,334	10	10,105	10,107	10,103	5160	24,4	25,0	168,4
95	0,336	10	10,105	10,107	10,102	5150	24,4	25,0	180,9
96	0,327	10	10,105	10,107	10,102	5143	24,4	25,0	171,8
97	0,331	10	10,105	10,107	10,103	5137	24,4	25,0	162,7
98	0,339	10	10,105	10,107	10,103	5130	24,4	25,0	153,6
99	0,341	10	10,105	10,107	10,103	5127	24,4	25,0	156,7
100	0,334	10	10,105	10,107	10,103	5123	24,4	25,0	159,9
101	0,338	10	10,105	10,107	10,103	5120	24,4	25,0	163,0
102	0,341	10	10,105	10,107	10,103	5113	24,4	25,0	170,5
103	0,342	10	10,105	10,107	10,103	5107	24,4	25,0	177,9
104	0,339	10	10,105	10,107	10,103	5100	24,4	25,0	185,4
105	0,340	10	10,105	10,107	10,103	5097	24,4	25,0	185,5
106	0,338	10	10,105	10,107	10,102	5093	24,4	25,0	185,5
107	0,346	10	10,105	10,107	10,102	5090	24,4	25,0	185,5
108	0,331	10	10,105	10,107	10,103	5080	24,4	25,0	173,9
109	0,338	10	10,105	10,107	10,103	5070	24,4	25,0	162,3
110	0,334	10	10,105	10,108	10,103	5065	24,4	25,0	172,8
111	0,327	10	10,105	10,108	10,103	5060	24,4	25,0	183,3
112	0,326	10	10,105	10,108	10,103	5053	24,4	25,0	179,0
113	0,334	10	10,105	10,107	10,103	5047	24,4	25,0	174,6
114	0,326	10	10,105	10,107	10,103	5040	24,4	25,0	170,3
115	0,324	10	10,105	10,107	10,103	5037	24,4	25,0	175,6
116	0,330	10	10,105	10,107	10,103	5033	24,4	25,0	180,9
117	0,320	10	10,105	10,107	10,103	5030	24,4	25,0	186,1
118	0,334	10	10,105	10,107	10,103	5025	24,4	25,0	186,1
119	0,324	10	10,105	10,106	10,103	5020	24,4	25,0	186,1
120	0,323	10	10,105	10,106	10,103	5010	24,4	25,0	180,6
121	0,329	10	10,105	10,107	10,103	5000	24,4	25,0	175,1
122	0,323	10	10,105	10,107	10,103	4990	24,4	25,0	169,6
123	0,326	10	10,105	10,107	10,103	4985	24,4	25,0	177,9
124	0,325	10	10,105	10,107	10,103	4980	24,4	25,0	186,1
125	0,331	11	10,105	10,107	10,103	4980	24,4	25,0	168,2
126	0,461	11	10,105	10,107	10,103	4980	24,4	25,0	150,4
127	0,374	26	10,105	10,107	10,103	4980	24,4	25,0	150,4
128	0,260	41	10,105	10,107	10,103	4980	24,4	25,0	150,4
129	0,217	41	10,105	10,107	10,103	4980	24,4	25,0	150,6
130	0,209	48	10,105	10,107	10,103	4937	24,4	25,0	203,1
131	0,211	47	10,105	10,107	10,103	4893	24,4	25,0	255,6
132	0,218	46	10,105	10,107	10,103	4850	24,4	25,0	307,9
133	0,217	47	10,105	10,107	10,103	4833	24,5	25,0	304,1
134	0,214	47	10,105	10,107	10,102	4817	24,6	25,0	300,2
135	0,216	47	10,105	10,107	10,102	4800	24,7	25,0	296,4
136	0,216	47	10,105	10,107	10,102	4787	24,9	25,0	296,7
137	0,217	47	10,105	10,107	10,103	4773	25,2	25,0	296,9
138	0,219	47	10,105	10,107	10,103	4760	25,4	25,0	297,2
139	0,218	47	10,105	10,107	10,103	4760	25,7	25,0	298,7
140	0,218	47	10,105	10,107	10,103	4760	25,9	25,0	300,3
141	0,216	47	10,105	10,107	10,103	4760	26,2	25,0	301,8
142	0,218	47	10,105	10,108	10,103	4755	27,5	25,1	301,8
143	0,218	47	10,105	10,108	10,102	4750	28,8	25,2	301,8
144	0,218	47	10,105	10,108	10,102	4740	29,2	25,2	303,6
145	0,217	47	10,105	10,107	10,103	4730	29,7	25,3	305,5
146	0,217	47	10,105	10,107	10,103	4720	30,1	25,3	307,3
147	0,214	47	10,105	10,107	10,103	4713	30,7	25,4	312,4
