              Visible data range export v1.02, export Date: 24.04.2024 11:04:00

0,006000	-428	0,041
0,006977	-423	0,056
0,007953	-433	0,069
0,008930	-423	0,041
0,009906	-428	0,048
0,010883	-423	0,055
0,011859	-418	0,045
0,012836	-418	0,027
0,013813	-418	0,037
0,014789	-418	0,049
0,015766	-413	0,059
0,016742	-409	0,043
0,017719	-413	0,046
0,018695	-413	0,071
0,019672	-413	0,065
0,020648	-413	0,063
0,021625	-409	0,059
0,022602	-404	0,050
0,023578	-399	0,054
0,024555	-404	0,073
0,025531	-404	0,065
0,026508	-399	0,041
0,027484	-399	0,041
0,028461	-399	0,043
0,029438	-399	0,050
0,030414	-394	0,073
0,031391	-394	0,098
0,032367	-394	0,052
0,033344	-389	0,057
0,034320	-389	0,047
0,035297	-389	0,037
0,036273	-385	0,065
0,037250	-385	0,039
0,038227	-394	0,075
0,039203	-380	0,053
0,040180	-380	0,067
0,041156	-375	0,072
0,042133	-375	0,047
0,043109	-375	0,053
0,044086	-375	0,036
0,045063	-370	0,053
0,046039	-370	0,052
0,047016	-365	0,057
0,047992	-365	0,071
0,048969	-365	0,063
0,049945	-365	0,054
0,050922	-361	0,027
0,051898	-365	0,061
0,052875	-361	0,044
0,053852	-365	0,067
0,054828	-356	0,060
0,055805	-356	0,030
0,056781	-356	0,044
0,057758	-356	0,080
0,058734	-351	0,058
0,059711	-351	0,055
0,060688	-351	0,052
0,061664	-351	0,076
0,062641	-346	0,049
0,063617	-346	0,055
0,064594	-341	0,047
0,065570	-337	0,070
0,066547	-341	0,040
0,067523	-337	0,068
0,068500	-337	0,047
0,069477	-337	0,073
0,070453	-337	0,048
0,071430	-337	0,061
0,072406	-332	0,068
0,073383	-327	0,047
0,074359	-327	0,055
0,075336	-322	0,055
0,076313	-322	0,041
0,077289	-308	0,056
0,078266	-322	0,048
0,079242	-317	0,044
0,080219	-317	0,088
0,081195	-317	0,069
0,082172	-313	0,064
0,083148	-303	0,049
0,084125	-308	0,060
0,085102	-303	0,067
0,086078	-308	0,059
0,087055	-308	0,058
0,088031	-303	0,073
0,089008	-303	0,080
0,089984	-303	0,065
0,090961	-298	0,031
0,091938	-298	0,062
0,092914	-293	0,038
0,093891	-298	0,048
0,094867	-293	0,056
0,095844	-293	0,063
0,096820	-293	0,041
0,097797	-293	0,045
0,098773	-288	0,041
0,099750	-288	0,052
0,100727	-284	0,051
0,101703	-279	0,073
0,102680	-284	0,056
0,103656	-284	0,045
0,104633	-274	0,086
0,105609	-279	0,018
0,106586	-279	0,052
0,107563	-260	0,039
0,108539	-269	0,061
0,109516	-274	0,033
0,110492	-269	0,047
0,111469	-269	0,043
0,112445	-269	0,059
0,113422	-264	0,035
0,114398	-264	0,044
0,115375	-264	0,036
0,116352	-260	0,066
0,117328	-260	0,074
0,118305	-260	0,078
0,119281	-255	0,051
0,120258	-255	0,068
0,121234	-255	0,058
0,122211	-255	0,053
0,123188	-250	0,035
0,124164	-250	0,063
0,125141	-250	0,066
0,126117	-245	0,065
0,127094	-245	0,053
0,128070	-245	0,055
0,129047	-245	0,054
0,130023	-245	0,065
0,131000	-240	0,066
0,131977	-240	0,062
0,132953	-240	0,059
0,133930	-236	0,049
0,134906	-236	0,055
0,135883	-236	0,087
0,136859	-231	0,086
0,137836	-231	0,025
0,138813	-231	0,062
0,139789	-231	0,040
0,140766	-226	0,052
0,141742	-226	0,052
0,142719	-221	0,059
0,143695	-221	0,065
0,144672	-221	0,044
0,145648	-216	0,067
0,146625	-221	0,064
0,147602	-221	0,067
0,148578	-221	0,076
0,149555	-216	0,046
0,150531	-216	0,053
0,151508	-216	0,072
0,152484	-212	0,054
0,153461	-212	0,066
0,154438	-212	0,056
0,155414	-212	0,065
0,156391	-207	0,053
0,157367	-212	0,060
0,158344	-212	0,073
0,159320	-212	0,065
0,160297	-207	0,056
0,161273	-207	0,065
0,162250	-202	0,058
0,163227	-202	0,071
0,164203	-202	0,065
0,165180	-202	0,053
0,166156	-202	0,065
0,167133	-197	0,053
0,168109	-207	0,025
0,169086	-197	0,040
0,170063	-197	0,056
0,171039	-197	0,049
0,172016	-197	0,042
0,172992	-192	0,091
0,173969	-197	0,052
0,174945	-192	0,038
0,175922	-192	0,064
0,176898	-192	0,059
0,177875	-188	0,072
0,178852	-188	0,037
0,179828	-192	0,057
0,180805	-192	0,059
0,181781	-192	0,071
0,182758	-188	0,066
0,183734	-188	0,073
0,184711	-188	0,076
0,185688	-183	0,088
0,186664	-188	0,074
0,187641	-188	0,070
0,188617	-183	0,002
0,189594	-183	-0,056
0,190570	-188	0,012
0,191547	-183	0,078
0,192523	-183	0,078
0,193500	-178	0,070
0,194477	-178	0,094
0,195453	-178	0,109
0,196430	-178	0,061
0,197406	-178	0,046
0,198383	-188	0,011
0,199359	-178	-0,050
0,200336	-178	0,032
0,201313	-178	0,084
0,202289	-173	0,077
0,203266	-173	0,074
0,204242	-178	0,078
0,205219	-173	0,091
0,206195	-173	0,093
0,207172	-178	0,043
0,208148	-178	-0,021
0,209125	-178	-0,140
0,210102	-173	-0,183
0,211078	-178	0,009
0,212055	-173	0,119
0,213031	-168	0,086
0,214008	-173	0,091
0,214984	-168	0,074
0,215961	-173	0,062
0,216938	-173	0,048
0,217914	-173	-0,065
0,218891	-173	-0,127
0,219867	-173	-0,134
0,220844	-168	0,013
0,221820	-173	0,076
0,222797	-168	0,063
0,223773	-168	0,096
0,224750	-173	0,080
0,225727	-168	0,056
0,226703	-173	-0,026
0,227680	-173	-0,134
0,228656	-173	-0,201
0,229633	-168	-0,190
0,230609	-168	-0,086
0,231586	-168	0,037
0,232563	-168	0,092
0,233539	-168	0,035
0,234516	-168	0,062
0,235492	-173	0,048
0,236469	-173	-0,084
0,237445	-168	-0,191
0,238422	-168	-0,211
0,239398	-168	-0,217
0,240375	-168	-0,099
0,241352	-168	0,009
0,242328	-168	0,050
0,243305	-168	0,003
0,244281	-173	0,046
0,245258	-173	0,070
0,246234	-168	-0,081
0,247211	-173	-0,201
0,248188	-173	-0,282
0,249164	-168	-0,244
0,250141	-173	-0,195
0,251117	-168	-0,144
0,252094	-173	-0,050
0,253070	-168	0,015
0,254047	-168	0,009
0,255023	-173	0,002
0,256000	-173	-0,102
0,256977	-168	-0,235
0,257953	-168	-0,241
0,258930	-178	-0,254
0,259906	-178	-0,241
0,260883	-173	-0,165
0,261859	-173	-0,110
0,262836	-173	-0,089
0,263813	-173	-0,070
0,264789	-168	-0,046
0,265766	-173	-0,128
0,266742	-178	-0,307
0,267719	-178	-0,286
0,268695	-178	-0,314
0,269672	-178	-0,276
0,270648	-178	-0,291
0,271625	-178	-0,300
0,272602	-178	-0,209
0,273578	-178	-0,205
0,274555	-178	-0,108
0,275531	-173	-0,168
0,276508	-178	-0,262
0,277484	-183	-0,320
0,278461	-178	-0,321
0,279438	-183	-0,298
0,280414	-183	-0,296
0,281391	-183	-0,313
0,282367	-178	-0,276
0,283344	-183	-0,262
0,284320	-183	-0,224
0,285297	-188	-0,247
0,286273	-188	-0,304
0,287250	-188	-0,332
0,288227	-192	-0,320
0,289203	-192	-0,294
0,290180	-188	-0,324
0,291156	-192	-0,297
0,292133	-197	-0,273
0,293109	-192	-0,300
0,294086	-197	-0,284
0,295063	-197	-0,300
0,296039	-202	-0,275
0,297016	-207	-0,295
0,297992	-202	-0,304
0,298969	-207	-0,319
0,299945	-207	-0,332
0,300922	-212	-0,305
0,301898	-212	-0,306
0,302875	-212	-0,278
0,303852	-221	-0,292
0,304828	-216	-0,287
0,305805	-216	-0,289
0,306781	-221	-0,321
0,307758	-221	-0,318
0,308734	-226	-0,332
0,309711	-231	-0,304
0,310688	-231	-0,313
0,311664	-236	-0,310
0,312641	-240	-0,291
0,313617	-245	-0,315
0,314594	-245	-0,298
0,315570	-245	-0,295
0,316547	-250	-0,290
0,317523	-250	-0,281
0,318500	-250	-0,322
0,319477	-255	-0,307
0,320453	-260	-0,280
0,321430	-260	-0,281
0,322406	-264	-0,314
0,323383	-264	-0,298
0,324359	-269	-0,272
0,325336	-269	-0,284
0,326313	-274	-0,328
0,327289	-274	-0,277
0,328266	-284	-0,280
0,329242	-284	-0,282
0,330219	-284	-0,287
0,331195	-288	-0,277
0,332172	-293	-0,309
0,333148	-293	-0,283
0,334125	-293	-0,285
0,335102	-293	-0,291
0,336078	-298	-0,296
0,337055	-308	-0,270
0,338031	-313	-0,254
0,339008	-313	-0,262
0,339984	-313	-0,288
0,340961	-322	-0,264
0,341938	-317	-0,299
0,342914	-317	-0,249
0,343891	-322	-0,279
0,344867	-327	-0,302
0,345844	-332	-0,300
0,346820	-337	-0,279
0,347797	-341	-0,309
0,348773	-346	-0,268
0,349750	-351	-0,272
0,350727	-351	-0,279
0,351703	-356	-0,298
0,352680	-356	-0,315
0,353656	-361	-0,314
0,354633	-365	-0,302
0,355609	-370	-0,265
0,356586	-375	-0,288
0,357563	-380	-0,292
0,358539	-385	-0,272
0,359516	-385	-0,299
0,360492	-389	-0,283
0,361469	-389	-0,263
0,362445	-389	-0,259
0,363422	-399	-0,262
0,364398	-399	-0,283
0,365375	-399	-0,267
0,366352	-409	-0,288
0,367328	-413	-0,270
0,368305	-413	-0,282
0,369281	-418	-0,285
0,370258	-423	-0,263
0,371234	-428	-0,266
0,372211	-433	-0,272
0,373188	-438	-0,260
0,374164	-438	-0,257
0,375141	-438	-0,237
0,376117	-442	-0,285
0,377094	-447	-0,274
0,378070	-452	-0,267
0,379047	-457	-0,282
0,380023	-462	-0,269
0,381000	-466	-0,269
0,381977	-466	-0,256
0,382953	-471	-0,236
0,383930	-476	-0,279
0,384906	-476	-0,252
0,385883	-481	-0,266
0,386859	-486	-0,261
0,387836	-490	-0,292
0,388813	-505	-0,281
0,389789	-500	-0,264
0,390766	-505	-0,249
0,391742	-510	-0,271
0,392719	-514	-0,279
0,393695	-514	-0,262
0,394672	-514	-0,242
0,395648	-524	-0,215
0,396625	-524	-0,259
0,397602	-534	-0,268
0,398578	-534	-0,244
0,399555	-543	-0,266
0,400531	-543	-0,267
0,401508	-553	-0,274
0,402484	-553	-0,266
0,403461	-553	-0,242
0,404438	-558	-0,247
0,405414	-563	-0,252
0,406391	-567	-0,251
0,407367	-572	-0,246
0,408344	-577	-0,267
0,409320	-582	-0,241
0,410297	-582	-0,284
0,411273	-591	-0,254
0,412250	-587	-0,253
0,413227	-591	-0,251
0,414203	-596	-0,231
0,415180	-601	-0,249
0,416156	-606	-0,289
0,417133	-611	-0,244
0,418109	-615	-0,258
0,419086	-620	-0,236
0,420063	-620	-0,295
0,421039	-625	-0,246
0,422016	-630	-0,250
0,422992	-630	-0,266
0,423969	-639	-0,250
0,424945	-639	-0,252
0,425922	-644	-0,281
0,426898	-649	-0,247
0,427875	-649	-0,278
0,428852	-659	-0,265
0,429828	-659	-0,260
0,430805	-663	-0,295
0,431781	-668	-0,274
0,432758	-673	-0,253
0,433734	-678	-0,283
0,434711	-688	-0,227
0,435688	-688	-0,271
0,436664	-688	-0,256
0,437641	-692	-0,232
0,438617	-697	-0,266
0,439594	-702	-0,244
0,440570	-707	-0,242
0,441547	-712	-0,279
0,442523	-716	-0,251
0,443500	-716	-0,261
0,444477	-721	-0,258
0,445453	-726	-0,270
0,446430	-731	-0,278
0,447406	-736	-0,257
0,448383	-740	-0,295
0,449359	-750	-0,305
0,450336	-750	-0,271
0,451313	-760	-0,280
0,452289	-760	-0,266
0,453266	-760	-0,274
0,454242	-764	-0,257
0,455219	-769	-0,262
0,456195	-774	-0,261
0,457172	-779	-0,253
0,458148	-764	-0,280
0,459125	-788	-0,273
0,460102	-798	-0,253
0,461078	-798	-0,260
0,462055	-798	-0,261
0,463031	-803	-0,238
0,464008	-813	-0,237
0,464984	-813	-0,260
0,465961	-813	-0,269
0,466938	-827	-0,256
0,467914	-832	-0,254
0,468891	-837	-0,256
0,469867	-841	-0,272
0,470844	-846	-0,266
0,471820	-846	-0,255
0,472797	-846	-0,271
0,473773	-861	-0,229
0,474750	-861	-0,288
0,475727	-865	-0,256
0,476703	-870	-0,250
0,477680	-880	-0,254
0,478656	-885	-0,252
0,479633	-889	-0,257
0,480609	-889	-0,251
0,481586	-894	-0,238
0,482563	-889	-0,259
0,483539	-899	-0,250
0,484516	-909	-0,225
0,485492	-913	-0,253
0,486469	-918	-0,244
0,487445	-923	-0,265
0,488422	-928	-0,270
0,489398	-933	-0,274
0,490375	-938	-0,232
0,491352	-942	-0,268
0,492328	-938	-0,258
0,493305	-942	-0,259
0,494281	-952	-0,240
0,495258	-962	-0,248
0,496234	-962	-0,275
0,497211	-966	-0,251
0,498188	-971	-0,266
0,499164	-976	-0,270
0,500141	-981	-0,251
0,501117	-986	-0,245
0,502094	-986	-0,265
0,503070	-986	-0,252
0,504047	-995	-0,256
0,505023	-1000	-0,257
0,506000	-1005	-0,256
0,506977	-1010	-0,274
0,507953	-1014	-0,250
0,508930	-1019	-0,257
0,509906	-1024	-0,249
0,510883	-1029	-0,269
0,511859	-1029	-0,243
0,512836	-1034	-0,279
0,513813	-1043	-0,257
0,514789	-1043	-0,225
0,515766	-1048	-0,234
0,516742	-1053	-0,269
0,517719	-1058	-0,251
0,518695	-1072	-0,249
0,519672	-1067	-0,243
0,520648	-1072	-0,249
0,521625	-1077	-0,261
0,522602	-1072	-0,235
0,523578	-1082	-0,234
0,524555	-1082	-0,235
0,525531	-1091	-0,247
0,526508	-1096	-0,263
0,527484	-1101	-0,263
