Messmodul	OFT
Versuchsart	Standardversuch	mit Standard-Messplattform
Start des Versuchs	23.04.2026 15:22:20
Ende des Versuchs	23.04.2026 15:23:05
Versuchsdauer	45	Sekunden	00:00:45
Bemerkung	
Sachbearbeiter	vel
Versuchsbezeichnung	PI High-Load Modul 15 N / 1 Hz
Umgebungsbedingungen	
Solltemperatur	0,0	°C
Temperierwartezeit	0	Sekunden	00:00:00
Abtastrate	1000	Hz
Mittelungen	1	Werte
Oberprobe Bezeichnung	Al2O3_K-38
Oberprobe Beschichtung	
Oberprobe Lieferant	
Oberprobe Geometrie	Kugel D = 3 mm
Oberprobe Bemerkung	
Unterprobe Bezeichnung	Strukturierte Probe #17, Pos. B
Unterprobe Beschichtung	
Unterprobe Lieferant	
Unterprobe Geometrie	
Unterprobe Bemerkung	Keramikstreifen 35 mm oben
Schmierstoff verwendet	Ja
Schmierstoff Bezeichnung	Fett
Schmierstoff Menge	
Schmierstoff Lieferant	
Schmierstoff Bemerkung	
Hub Exzenter	1,0	mm
Startdrehzahl	60	U/min
Startbelastung	15	N
Probenwinkel	0,00	°
Probenradius	90,00	mm

Versuch mit Stufen	Nein

Anzahl Datensätze	45017

Nummer	Zeit	Reibungskraft	Belastung	Reibungsmoment	Reibungszahl	Verschleiss	Temperatur	Position	Drehzahl	Externer Eingang 1	Externer Eingang 2	Externer Eingang 3	RK OFT Links	RK OFT Rechts	RK SOP Links	RK SOP Rechts	Belastung Links	Belastung Rechts
	s	N	N	Nmm		mm°C	mm	U/min	°C	mm	bar	N	N	N	N	N	N
0	0,000	1,80	16,32	0	0,11039	0,001	-50,1	1,59	60,0	-0,014	-15,044	-0,0078	0,44	1,56	0,24	-0,62	8,61	7,71
1	0,001	1,61	16,32	0	0,09850	0,001	-50,1	1,59	60,0	-0,015	-15,046	-0,0083	0,45	1,54	0,27	-0,60	8,61	7,71
2	0,002	1,43	16,30	0	0,08789	0,000	-50,0	1,59	60,0	-0,014	-15,042	-0,0073	0,44	1,54	0,26	-0,60	8,59	7,71
3	0,003	1,29	16,36	0	0,07877	0,000	-50,0	1,60	60,0	-0,012	-15,042	-0,0083	0,42	1,55	0,24	-0,60	8,63	7,73
4	0,004	1,14	16,34	0	0,07007	0,002	-50,1	1,60	60,0	-0,015	-15,042	-0,0083	0,44	1,52	0,23	-0,60	8,61	7,73
5	0,005	1,03	16,34	0	0,06299	0,001	-50,1	1,60	60,0	-0,011	-15,046	-0,0078	0,42	1,54	0,24	-0,62	8,63	7,71
6	0,006	0,88	16,30	0	0,05420	0,000	-50,1	1,60	60,0	-0,015	-15,044	-0,0078	0,39	1,52	0,20	-0,62	8,61	7,69
7	0,007	0,75	16,24	0	0,04620	0,000	-50,1	1,61	60,0	-0,020	-15,046	-0,0088	0,38	1,49	0,18	-0,67	8,57	7,67
8	0,008	0,71	16,28	0	0,04383	0,001	-50,1	1,61	60,0	-0,017	-15,048	-0,0078	0,41	1,51	0,18	-0,62	8,59	7,69
9	0,009	0,67	16,24	0	0,04127	0,000	-50,1	1,61	60,0	-0,014	-15,046	-0,0088	0,42	1,52	0,20	-0,63	8,57	7,67
10	0,010	0,60	16,28	0	0,03715	0,001	-50,1	1,61	60,0	-0,015	-15,048	-0,0093	0,45	1,49	0,21	-0,63	8,57	7,71
11	0,011	0,55	16,26	0	0,03358	0,001	-50,1	1,61	60,0	-0,017	-15,046	-0,0088	0,47	1,48	0,23	-0,62	8,57	7,69
12	0,012	0,49	16,26	0	0,03035	0,000	-50,1	1,61	60,0	-0,018	-15,048	-0,0088	0,45	1,49	0,18	-0,63	8,57	7,69
13	0,013	0,43	16,24	-1	0,02655	-0,001	-50,1	1,62	60,0	-0,018	-15,048	-0,0093	0,47	1,46	0,18	-0,63	8,57	7,67
14	0,014	0,37	16,26	0	0,02299	0,000	-50,1	1,62	60,0	-0,017	-15,051	-0,0083	0,45	1,46	0,21	-0,63	8,57	7,69
15	0,015	0,38	16,26	0	0,02331	0,001	-50,1	1,62	60,0	-0,015	-15,046	-0,0083	0,45	1,51	0,23	-0,62	8,57	7,69
16	0,016	0,34	16,34	0	0,02107	0,001	-50,1	1,62	60,0	-0,014	-15,046	-0,0088	0,44	1,52	0,24	-0,60	8,63	7,71
17	0,017	0,30	16,34	0	0,01826	0,001	-50,1	1,62	60,0	-0,014	-15,046	-0,0078	0,41	1,54	0,26	-0,60	8,61	7,73
18	0,018	0,27	16,38	0	0,01649	0,002	-50,1	1,62	60,0	-0,015	-15,046	-0,0078	0,39	1,55	0,24	-0,63	8,63	7,75
19	0,019	0,24	16,36	0	0,01495	0,001	-50,1	1,63	60,0	-0,014	-15,046	-0,0083	0,39	1,55	0,27	-0,62	8,65	7,71
20	0,020	0,22	16,32	0	0,01359	0,001	-50,1	1,63	60,0	-0,017	-15,046	-0,0078	0,36	1,58	0,27	-0,62	8,61	7,71
21	0,021	0,21	16,36	0	0,01311	0,001	-50,1	1,63	60,0	-0,014	-15,044	-0,0088	0,41	1,55	0,27	-0,63	8,61	7,75
22	0,022	0,19	16,38	0	0,01189	0,001	-50,0	1,63	60,0	-0,014	-15,044	-0,0083	0,42	1,54	0,26	-0,62	8,63	7,75
23	0,023	0,20	16,40	0	0,01247	0,001	-50,0	1,63	60,0	-0,015	-15,044	-0,0073	0,45	1,54	0,29	-0,60	8,65	7,75
24	0,024	0,13	16,36	0	0,00787	0,001	-50,1	1,63	60,0	-0,012	-15,044	-0,0073	0,44	1,49	0,26	-0,60	8,61	7,75
25	0,025	0,06	16,34	0	0,00356	0,000	-50,1	1,63	60,0	-0,012	-15,044	-0,0078	0,38	1,49	0,26	-0,60	8,61	7,73
26	0,026	0,03	16,30	0	0,00203	0,000	-50,1	1,64	60,0	-0,015	-15,048	-0,0083	0,38	1,48	0,26	-0,63	8,59	7,71
27	0,027	0,01	16,30	0	0,00062	0,000	-50,1	1,64	60,0	-0,014	-15,048	-0,0083	0,36	1,48	0,24	-0,63	8,61	7,69
28	0,028	0,01	16,32	0	0,00068	0,000	-50,1	1,64	60,0	-0,017	-15,049	-0,0088	0,35	1,48	0,23	-0,67	8,61	7,71
29	0,029	0,03	16,32	0	0,00162	-0,001	-50,1	1,64	60,0	-0,015	-15,048	-0,0088	0,38	1,49	0,27	-0,65	8,61	7,71
30	0,030	0,08	16,34	0	0,00487	0,000	-50,1	1,64	60,0	-0,015	-15,048	-0,0083	0,39	1,54	0,24	-0,63	8,61	7,73
31	0,031	0,10	16,34	0	0,00635	0,000	-50,1	1,64	60,0	-0,015	-15,048	-0,0093	0,41	1,55	0,27	-0,65	8,65	7,69
32	0,032	0,07	16,36	0	0,00428	0,000	-50,1	1,64	60,0	-0,018	-15,046	-0,0088	0,41	1,52	0,26	-0,63	8,65	7,71
33	0,033	0,10	16,34	0	0,00582	0,000	-50,1	1,64	60,0	-0,018	-15,049	-0,0083	0,41	1,55	0,23	-0,62	8,63	7,71
34	0,034	0,05	16,36	0	0,00291	0,000	-50,1	1,64	60,0	-0,017	-15,046	-0,0088	0,39	1,52	0,24	-0,59	8,63	7,73
35	0,035	0,04	16,32	0	0,00271	0,000	-50,1	1,65	60,0	-0,017	-15,049	-0,0083	0,38	1,54	0,26	-0,59	8,63	7,69
36	0,036	0,06	16,34	0	0,00341	0,000	-50,1	1,65	60,0	-0,014	-15,048	-0,0083	0,39	1,54	0,27	-0,54	8,63	7,71
37	0,037	0,08	16,40	0	0,00497	0,001	-50,1	1,65	60,0	-0,015	-15,046	-0,0083	0,41	1,55	0,30	-0,54	8,65	7,75
38	0,038	0,06	16,40	0	0,00388	0,000	-50,1	1,65	60,0	-0,014	-15,044	-0,0083	0,42	1,52	0,30	-0,54	8,67	7,73
39	0,039	0,06	16,40	0	0,00370	0,002	-50,1	1,65	60,0	-0,015	-15,046	-0,0093	0,44	1,51	0,32	-0,57	8,65	7,75
40	0,040	0,04	16,38	0	0,00265	0,001	-50,1	1,65	60,0	-0,014	-15,044	-0,0088	0,45	1,48	0,30	-0,57	8,65	7,73
41	0,041	0,06	16,40	0	0,00340	0,001	-50,1	1,65	60,0	-0,015	-15,044	-0,0083	0,45	1,49	0,32	-0,59	8,65	7,75
42	0,042	0,05	16,38	0	0,00328	0,002	-50,1	1,65	60,0	-0,017	-15,042	-0,0088	0,45	1,49	0,30	-0,54	8,65	7,73
43	0,043	0,05	16,40	0	0,00316	0,001	-50,0	1,65	60,0	-0,015	-15,042	-0,0073	0,44	1,51	0,32	-0,52	8,65	7,75
44	0,044	0,05	16,41	0	0,00303	0,001	-50,1	1,65	60,0	-0,012	-15,044	-0,0083	0,44	1,51	0,29	-0,57	8,67	7,75
45	0,045	0,00	16,40	0	0,00025	0,000	-50,1	1,65	60,0	-0,011	-15,044	-0,0083	0,42	1,48	0,29	-0,57	8,67	7,73
46	0,046	0,03	16,34	0	0,00193	0,000	-50,1	1,65	60,0	-0,015	-15,046	-0,0083	0,44	1,49	0,24	-0,60	8,63	7,71
47	0,047	0,02	16,32	0	0,00096	0,000	-50,1	1,66	60,0	-0,015	-15,048	-0,0088	0,42	1,49	0,23	-0,63	8,63	7,69
48	0,048	0,03	16,34	0	0,00176	0,001	-50,1	1,66	60,0	-0,015	-15,048	-0,0093	0,44	1,49	0,21	-0,63	8,63	7,71
49	0,049	0,06	16,34	0	0,00337	0,001	-50,1	1,66	60,0	-0,015	-15,049	-0,0083	0,47	1,49	0,21	-0,62	8,63	7,71
50	0,050	0,08	16,36	0	0,00490	0,000	-50,1	1,66	60,0	-0,015	-15,049	-0,0088	0,48	1,51	0,20	-0,63	8,65	7,71
51	0,051	0,08	16,38	0	0,00465	0,000	-50,1	1,66	60,0	-0,017	-15,046	-0,0093	0,50	1,49	0,20	-0,63	8,65	7,73
52	0,052	0,04	16,32	0	0,00267	0,000	-50,1	1,66	60,0	-0,017	-15,044	-0,0093	0,48	1,48	0,17	-0,63	8,63	7,69
53	0,053	0,11	16,38	0	0,00676	-0,001	-50,1	1,66	60,0	-0,017	-15,048	-0,0093	0,52	1,51	0,21	-0,62	8,67	7,71
54	0,054	0,11	16,36	0	0,00645	0,000	-50,1	1,66	60,0	-0,015	-15,048	-0,0088	0,52	1,51	0,18	-0,65	8,65	7,71
55	0,055	0,14	16,38	0	0,00868	-0,001	-50,1	1,66	60,0	-0,015	-15,046	-0,0083	0,54	1,54	0,21	-0,65	8,65	7,73
56	0,056	0,16	16,40	0	0,00996	0,000	-50,1	1,66	60,0	-0,014	-15,044	-0,0088	0,57	1,54	0,23	-0,60	8,65	7,75
57	0,057	0,18	16,47	0	0,01115	0,000	-50,1	1,66	60,0	-0,015	-15,044	-0,0083	0,57	1,56	0,24	-0,60	8,70	7,77
58	0,058	0,15	16,43	0	0,00892	0,002	-50,1	1,66	60,0	-0,014	-15,044	-0,0083	0,55	1,55	0,21	-0,60	8,67	7,77
59	0,059	0,13	16,43	0	0,00761	0,000	-50,1	1,66	60,0	-0,014	-15,042	-0,0073	0,54	1,55	0,27	-0,62	8,67	7,77
60	0,060	0,07	16,47	0	0,00455	0,001	-50,1	1,66	60,0	-0,015	-15,048	-0,0083	0,51	1,54	0,27	-0,63	8,70	7,77
61	0,061	0,03	16,43	0	0,00156	-0,001	-50,1	1,66	60,0	-0,015	-15,046	-0,0088	0,47	1,54	0,30	-0,63	8,68	7,75
62	0,062	0,03	16,45	0	0,00212	0,001	-50,1	1,66	60,0	-0,012	-15,046	-0,0083	0,48	1,54	0,32	-0,59	8,70	7,75
63	0,063	0,06	16,51	0	0,00358	0,001	-50,0	1,67	60,0	-0,014	-15,046	-0,0078	0,52	1,52	0,27	-0,62	8,72	7,79
64	0,064	0,03	16,47	0	0,00157	0,002	-50,1	1,67	60,0	-0,015	-15,044	-0,0073	0,50	1,52	0,27	-0,60	8,70	7,77
65	0,065	0,01	16,41	0	0,00046	0,001	-50,1	1,67	60,0	-0,014	-15,048	-0,0078	0,48	1,52	0,26	-0,62	8,70	7,71
66	0,066	0,00	16,40	0	0,00026	0,000	-50,1	1,67	60,0	-0,015	-15,046	-0,0083	0,47	1,54	0,23	-0,62	8,67	7,73
67	0,067	0,07	16,40	0	0,00430	0,000	-50,1	1,67	60,0	-0,018	-15,048	-0,0088	0,45	1,48	0,24	-0,62	8,67	7,73
68	0,068	0,06	16,40	0	0,00348	0,000	-50,1	1,67	60,0	-0,017	-15,048	-0,0093	0,42	1,52	0,21	-0,60	8,68	7,71
69	0,069	0,07	16,40	0	0,00443	0,000	-50,1	1,67	60,0	-0,017	-15,046	-0,0088	0,42	1,51	0,23	-0,60	8,67	7,73
70	0,070	0,07	16,45	0	0,00445	0,000	-50,1	1,67	60,0	-0,015	-15,048	-0,0093	0,41	1,52	0,24	-0,59	8,70	7,75
71	0,071	0,04	16,40	0	0,00272	0,000	-50,1	1,67	60,0	-0,015	-15,049	-0,0093	0,41	1,55	0,27	-0,59	8,67	7,73
72	0,072	0,05	16,41	0	0,00276	-0,001	-50,1	1,67	60,0	-0,017	-15,048	-0,0088	0,41	1,55	0,24	-0,62	8,68	7,73
73	0,073	0,03	16,41	-1	0,00192	0,000	-50,1	1,67	60,0	-0,015	-15,049	-0,0083	0,44	1,54	0,29	-0,60	8,67	7,75
74	0,074	0,06	16,43	-1	0,00371	0,000	-50,1	1,67	60,0	-0,018	-15,049	-0,0088	0,41	1,54	0,29	-0,63	8,68	7,75
75	0,075	0,08	16,45	0	0,00457	0,000	-50,1	1,67	60,0	-0,017	-15,048	-0,0093	0,41	1,52	0,30	-0,63	8,70	7,75
76	0,076	0,06	16,49	0	0,00365	0,001	-50,1	1,67	60,0	-0,012	-15,044	-0,0083	0,41	1,54	0,33	-0,60	8,70	7,79
77	0,077	0,00	16,51	0	0,00010	0,001	-50,1	1,67	60,0	-0,014	-15,046	-0,0083	0,44	1,56	0,32	-0,62	8,72	7,79
78	0,078	0,06	16,45	0	0,00362	0,000	-50,1	1,67	60,0	-0,015	-15,048	-0,0083	0,41	1,54	0,29	-0,60	8,68	7,77
79	0,079	0,04	16,47	0	0,00272	0,000	-50,1	1,67	60,0	-0,014	-15,046	-0,0078	0,42	1,54	0,27	-0,60	8,68	7,79
80	0,080	0,01	16,45	0	0,00083	0,000	-50,1	1,67	60,0	-0,014	-15,044	-0,0083	0,45	1,56	0,26	-0,59	8,68	7,77
81	0,081	0,00	16,49	0	0,00005	0,001	-50,1	1,67	60,0	-0,017	-15,046	-0,0088	0,45	1,55	0,24	-0,63	8,72	7,77
82	0,082	0,04	16,53	0	0,00261	0,000	-50,1	1,67	60,0	-0,014	-15,046	-0,0088	0,47	1,58	0,23	-0,60	8,74	7,79
83	0,083	0,06	16,53	0	0,00346	0,001	-50,1	1,67	60,0	-0,014	-15,046	-0,0078	0,48	1,58	0,24	-0,62	8,74	7,79
84	0,084	0,08	16,53	0	0,00509	0,001	-50,0	1,67	60,0	-0,012	-15,044	-0,0083	0,50	1,59	0,24	-0,65	8,72	7,81
85	0,085	0,07	16,49	0	0,00411	0,000	-50,1	1,67	60,0	-0,014	-15,044	-0,0078	0,48	1,59	0,27	-0,67	8,72	7,77
86	0,086	0,02	16,47	0	0,00135	0,001	-50,1	1,67	60,0	-0,017	-15,046	-0,0088	0,47	1,56	0,23	-0,65	8,70	7,77
87	0,087	0,01	16,47	0	0,00039	0,000	-50,1	1,67	60,0	-0,018	-15,049	-0,0083	0,44	1,58	0,24	-0,67	8,70	7,77
88	0,088	0,00	16,45	0	0,00028	0,000	-50,1	1,67	60,0	-0,014	-15,048	-0,0093	0,47	1,55	0,21	-0,65	8,68	7,77
89	0,089	0,03	16,49	0	0,00155	0,001	-50,1	1,67	60,0	-0,017	-15,048	-0,0088	0,44	1,55	0,26	-0,63	8,72	7,77
90	0,090	0,03	16,49	0	0,00191	0,001	-50,1	1,67	60,0	-0,018	-15,048	-0,0083	0,48	1,56	0,27	-0,62	8,70	7,79
91	0,091	0,00	16,51	0	0,00009	0,001	-50,1	1,67	60,0	-0,015	-15,048	-0,0088	0,45	1,56	0,29	-0,60	8,72	7,79
92	0,092	0,03	16,53	0	0,00173	0,000	-50,1	1,67	60,0	-0,020	-15,046	-0,0098	0,44	1,55	0,29	-0,62	8,74	7,79
93	0,093	0,06	16,49	0	0,00346	-0,001	-50,1	1,67	60,0	-0,015	-15,049	-0,0093	0,42	1,54	0,30	-0,60	8,70	7,79
94	0,094	0,10	16,47	-1	0,00593	-0,001	-50,1	1,67	60,0	-0,018	-15,048	-0,0093	0,39	1,52	0,30	-0,60	8,68	7,79
95	0,095	0,02	16,49	0	0,00134	0,001	-50,1	1,67	60,0	-0,014	-15,048	-0,0093	0,42	1,56	0,30	-0,59	8,70	7,79
96	0,096	0,02	16,55	0	0,00119	0,001	-50,1	1,67	60,0	-0,015	-15,048	-0,0088	0,44	1,55	0,33	-0,57	8,76	7,79
97	0,097	0,05	16,59	0	0,00330	0,001	-50,1	1,67	60,0	-0,015	-15,046	-0,0073	0,47	1,59	0,33	-0,54	8,76	7,83
98	0,098	0,03	16,59	0	0,00161	0,001	-50,1	1,67	60,0	-0,012	-15,046	-0,0078	0,47	1,56	0,30	-0,54	8,74	7,85
99	0,099	0,02	16,57	0	0,00096	0,000	-50,1	1,67	60,0	-0,014	-15,046	-0,0078	0,45	1,54	0,32	-0,51	8,74	7,83
100	0,100	0,03	16,59	0	0,00175	0,001	-50,1	1,67	60,0	-0,014	-15,046	-0,0083	0,41	1,56	0,30	-0,55	8,78	7,81
101	0,101	0,01	16,57	0	0,00083	0,000	-50,1	1,67	60,0	-0,015	-15,046	-0,0088	0,44	1,55	0,27	-0,52	8,74	7,83
102	0,102	0,03	16,61	0	0,00166	0,001	-50,0	1,67	60,0	-0,014	-15,044	-0,0083	0,44	1,54	0,29	-0,51	8,76	7,85
103	0,103	0,03	16,59	0	0,00161	0,000	-50,1	1,66	60,0	-0,014	-15,042	-0,0078	0,44	1,54	0,29	-0,52	8,76	7,83
104	0,104	0,03	16,59	0	0,00158	0,001	-50,1	1,66	60,0	-0,014	-15,044	-0,0083	0,45	1,52	0,27	-0,52	8,76	7,83
105	0,105	0,05	16,61	0	0,00328	0,001	-50,1	1,66	60,0	-0,014	-15,046	-0,0078	0,45	1,49	0,29	-0,55	8,78	7,83
106	0,106	0,04	16,57	0	0,00235	0,000	-50,1	1,66	60,0	-0,017	-15,048	-0,0083	0,45	1,51	0,26	-0,54	8,76	7,81
107	0,107	0,05	16,55	0	0,00317	0,000	-50,1	1,66	60,0	-0,017	-15,046	-0,0088	0,45	1,49	0,24	-0,60	8,72	7,83
108	0,108	0,04	16,49	0	0,00218	-0,001	-50,1	1,66	60,0	-0,017	-15,048	-0,0088	0,48	1,55	0,24	-0,62	8,72	7,77
109	0,109	0,04	16,51	0	0,00220	-0,001	-50,1	1,66	60,0	-0,015	-15,046	-0,0093	0,44	1,52	0,26	-0,60	8,74	7,77
110	0,110	0,01	16,53	-1	0,00049	0,001	-50,1	1,66	60,0	-0,018	-15,049	-0,0083	0,45	1,55	0,24	-0,63	8,76	7,77
111	0,111	0,05	16,49	-1	0,00298	0,000	-50,1	1,65	60,0	-0,017	-15,049	-0,0088	0,42	1,52	0,27	-0,65	8,72	7,77
112	0,112	0,02	16,53	0	0,00114	0,000	-50,1	1,65	60,0	-0,015	-15,046	-0,0083	0,44	1,54	0,26	-0,62	8,72	7,81
113	0,113	0,00	16,53	0	0,00021	0,001	-50,1	1,65	60,0	-0,018	-15,048	-0,0088	0,45	1,54	0,24	-0,67	8,72	7,81
114	0,114	0,01	16,49	0	0,00072	0,000	-50,1	1,65	60,0	-0,018	-15,048	-0,0088	0,47	1,54	0,26	-0,62	8,72	7,77
115	0,115	0,03	16,53	0	0,00162	0,000	-50,1	1,65	60,0	-0,015	-15,046	-0,0093	0,48	1,54	0,29	-0,60	8,74	7,79
116	0,116	0,11	16,53	0	0,00666	0,001	-50,1	1,65	60,0	-0,015	-15,046	-0,0088	0,51	1,59	0,30	-0,57	8,72	7,81
117	0,117	0,12	16,55	0	0,00725	0,000	-50,1	1,64	60,0	-0,015	-15,048	-0,0083	0,51	1,61	0,32	-0,57	8,78	7,77
118	0,118	0,10	16,63	0	0,00608	0,000	-50,1	1,64	60,0	-0,014	-15,044	-0,0083	0,51	1,59	0,33	-0,55	8,78	7,85
119	0,119	0,08	16,63	0	0,00499	0,000	-50,1	1,64	60,0	-0,015	-15,044	-0,0088	0,48	1,61	0,32	-0,55	8,78	7,85
120	0,120	0,09	16,57	0	0,00567	0,001	-50,1	1,64	60,0	-0,014	-15,046	-0,0083	0,51	1,59	0,33	-0,54	8,78	7,79
121	0,121	0,05	16,61	0	0,00283	0,001	-50,1	1,64	60,0	-0,015	-15,046	-0,0083	0,50	1,56	0,32	-0,57	8,78	7,83
122	0,122	0,04	16,61	0	0,00267	0,001	-50,1	1,63	60,0	-0,015	-15,044	-0,0083	0,48	1,58	0,29	-0,57	8,78	7,83
123	0,123	0,06	16,65	0	0,00339	0,001	-50,0	1,63	60,0	-0,012	-15,044	-0,0083	0,48	1,59	0,30	-0,57	8,80	7,85
124	0,124	0,01	16,63	0	0,00062	0,001	-50,1	1,63	60,0	-0,011	-15,042	-0,0073	0,47	1,56	0,26	-0,59	8,80	7,83
125	0,125	0,02	16,59	0	0,00139	0,001	-50,0	1,63	60,0	-0,015	-15,044	-0,0088	0,47	1,58	0,27	-0,59	8,76	7,83
126	0,126	0,04	16,59	0	0,00217	0,001	-50,1	1,63	60,0	-0,014	-15,046	-0,0083	0,45	1,61	0,24	-0,59	8,76	7,83
127	0,127	0,02	16,61	0	0,00118	0,000	-50,1	1,63	60,0	-0,015	-15,048	-0,0093	0,45	1,59	0,23	-0,60	8,80	7,81
128	0,128	0,00	16,57	0	0,00021	0,000	-50,1	1,62	60,0	-0,015	-15,048	-0,0093	0,45	1,58	0,20	-0,60	8,76	7,81
129	0,129	0,02	16,59	0	0,00101	0,000	-50,1	1,62	60,0	-0,018	-15,046	-0,0088	0,45	1,59	0,20	-0,62	8,78	7,81
130	0,130	0,03	16,61	0	0,00168	0,001	-50,1	1,62	60,0	-0,018	-15,046	-0,0088	0,44	1,56	0,18	-0,62	8,78	7,83
131	0,131	0,03	16,59	-1	0,00174	0,000	-50,1	1,62	60,0	-0,015	-15,048	-0,0083	0,45	1,55	0,21	-0,63	8,78	7,81
132	0,132	0,04	16,59	0	0,00260	0,001	-50,1	1,62	60,0	-0,017	-15,048	-0,0083	0,45	1,54	0,23	-0,62	8,74	7,85
133	0,133	0,07	16,57	-1	0,00425	0,000	-50,1	1,61	60,0	-0,018	-15,048	-0,0083	0,44	1,52	0,20	-0,60	8,76	7,81
134	0,134	0,08	16,63	0	0,00496	0,001	-50,1	1,61	60,0	-0,017	-15,048	-0,0088	0,44	1,51	0,23	-0,62	8,80	7,83
135	0,135	0,02	16,55	0	0,00132	0,000	-50,1	1,61	60,0	-0,017	-15,046	-0,0088	0,47	1,54	0,24	-0,60	8,76	7,79
136	0,136	0,05	16,65	0	0,00294	0,000	-50,1	1,61	60,0	-0,014	-15,046	-0,0093	0,45	1,52	0,23	-0,57	8,80	7,85
137	0,137	0,02	16,63	0	0,00107	0,001	-50,1	1,61	60,0	-0,014	-15,048	-0,0083	0,45	1,55	0,26	-0,59	8,82	7,81
138	0,138	0,02	16,63	0	0,00096	0,000	-50,1	1,60	60,0	-0,011	-15,044	-0,0073	0,44	1,56	0,24	-0,55	8,80	7,83
139	0,139	0,01	16,65	0	0,00089	0,001	-50,1	1,60	60,0	-0,012	-15,044	-0,0073	0,45	1,58	0,26	-0,57	8,82	7,83
140	0,140	0,01	16,67	0	0,00078	0,001	-50,0	1,60	60,0	-0,014	-15,046	-0,0088	0,44	1,56	0,23	-0,57	8,82	7,85
141	0,141	0,00	16,65	0	0,00017	0,001	-50,1	1,60	60,0	-0,018	-15,042	-0,0088	0,45	1,56	0,24	-0,55	8,78	7,87
142	0,142	0,03	16,68	0	0,00194	0,001	-50,0	1,60	60,0	-0,014	-15,046	-0,0078	0,48	1,56	0,26	-0,57	8,82	7,87
143	0,143	0,05	16,67	0	0,00280	0,001	-50,0	1,60	60,0	-0,012	-15,044	-0,0083	0,48	1,58	0,24	-0,57	8,80	7,87
144	0,144	0,02	16,67	0	0,00103	0,001	-50,1	1,59	60,0	-0,017	-15,044	-0,0083	0,47	1,56	0,23	-0,57	8,82	7,85
145	0,145	0,01	16,68	0	0,00075	0,000	-50,1	1,59	60,0	-0,014	-15,044	-0,0073	0,48	1,52	0,24	-0,60	8,84	7,85
146	0,146	0,01	16,65	0	0,00077	0,000	-50,1	1,59	60,0	-0,015	-15,046	-0,0088	0,48	1,52	0,21	-0,59	8,82	7,83
147	0,147	0,02	16,61	0	0,00097	0,000	-50,1	1,59	60,0	-0,015	-15,044	-0,0093	0,50	1,54	0,21	-0,60	8,80	7,81
148	0,148	0,00	16,65	0	0,00006	0,000	-50,1	1,58	60,0	-0,015	-15,044	-0,0088	0,51	1,51	0,23	-0,62	8,80	7,85
149	0,149	0,00	16,67	0	0,00006	0,000	-50,1	1,58	60,0	-0,014	-15,048	-0,0083	0,50	1,52	0,24	-0,59	8,82	7,85
150	0,150	0,01	16,65	0	0,00082	0,001	-50,1	1,58	60,0	-0,015	-15,048	-0,0088	0,48	1,52	0,21	-0,62	8,80	7,85
151	0,151	0,04	16,67	0	0,00250	0,000	-50,1	1,58	60,0	-0,014	-15,046	-0,0088	0,47	1,51	0,23	-0,62	8,82	7,85
152	0,152	0,00	16,67	0	0,00021	0,001	-50,1	1,58	60,0	-0,018	-15,048	-0,0083	0,47	1,55	0,21	-0,57	8,82	7,85
153	0,153	0,04	16,65	0	0,00234	0,000	-50,1	1,57	60,0	-0,015	-15,049	-0,0093	0,44	1,54	0,20	-0,59	8,80	7,85
154	0,154	0,04	16,63	0	0,00224	0,000	-50,1	1,57	60,0	-0,015	-15,046	-0,0093	0,41	1,56	0,23	-0,59	8,80	7,83
155	0,155	0,04	16,67	0	0,00216	0,000	-50,1	1,57	60,0	-0,017	-15,048	-0,0083	0,42	1,55	0,21	-0,55	8,82	7,85
156	0,156	0,02	16,67	0	0,00120	0,000	-50,1	1,57	60,0	-0,015	-15,042	-0,0083	0,41	1,58	0,23	-0,59	8,82	7,85
157	0,157	0,05	16,70	0	0,00281	0,002	-50,1	1,56	60,0	-0,014	-15,044	-0,0083	0,39	1,56	0,24	-0,55	8,86	7,85
158	0,158	0,06	16,72	0	0,00351	0,001	-50,0	1,56	60,0	-0,015	-15,042	-0,0083	0,38	1,56	0,27	-0,57	8,86	7,87
159	0,159	0,06	16,70	0	0,00337	0,001	-50,1	1,56	60,0	-0,015	-15,044	-0,0078	0,41	1,54	0,24	-0,55	8,86	7,85
160	0,160	0,05	16,78	0	0,00319	0,001	-50,1	1,56	60,0	-0,014	-15,044	-0,0083	0,41	1,54	0,26	-0,59	8,88	7,90
161	0,161	0,07	16,70	0	0,00390	0,001	-50,1	1,56	60,0	-0,014	-15,046	-0,0083	0,42	1,51	0,26	-0,60	8,86	7,85
162	0,162	0,00	16,70	0	0,00024	0,000	-50,1	1,56	60,0	-0,012	-15,046	-0,0083	0,47	1,52	0,26	-0,57	8,84	7,87
163	0,163	0,03	16,78	0	0,00158	0,001	-50,1	1,55	60,0	-0,011	-15,044	-0,0083	0,50	1,52	0,26	-0,57	8,86	7,92
164	0,164	0,04	16,80	0	0,00248	0,002	-50,1	1,55	60,0	-0,015	-15,040	-0,0078	0,50	1,54	0,29	-0,55	8,88	7,92
165	0,165	0,01	16,76	0	0,00076	0,001	-50,1	1,55	60,0	-0,015	-15,044	-0,0088	0,50	1,51	0,24	-0,57	8,88	7,89
