Messmodul	OFT
Versuchsart	Standardversuch	mit Standard-Messplattform
Start des Versuchs	28.01.2025 16:22:21
Ende des Versuchs	28.01.2025 16:22:41
Versuchsdauer	20	Sekunden	00:00:20
Bemerkung	
Sachbearbeiter	vel
Versuchsbezeichnung	PI High-Load Modul
Umgebungsbedingungen	
Solltemperatur	0,0	°C
Temperierwartezeit	0	Sekunden	00:00:00
Abtastrate	1000	Hz
Mittelungen	1	Werte
Oberprobe Bezeichnung	Al2O3_K-1
Oberprobe Beschichtung	
Oberprobe Lieferant	
Oberprobe Geometrie	Kugel D = 3 mm
Oberprobe Bemerkung	
Unterprobe Bezeichnung	KS_35-mm_1
Unterprobe Beschichtung	
Unterprobe Lieferant	
Unterprobe Geometrie	
Unterprobe Bemerkung	Keramikstreifen 35 mm
Schmierstoff verwendet	Ja
Schmierstoff Bezeichnung	Fett PhysikInstrumente
Schmierstoff Menge	
Schmierstoff Lieferant	
Schmierstoff Bemerkung	
Hub Exzenter	1,0	mm
Startdrehzahl	300	U/min
Startbelastung	10	N
Probenwinkel	0,00	°
Probenradius	90,00	mm

Versuch mit Stufen	Nein

Anzahl Datensätze	20005

Nummer	Zeit	Reibungskraft	Belastung	Reibungsmoment	Reibungszahl	Verschleiss	Temperatur	Position	Drehzahl	Externer Eingang 1	Externer Eingang 2	Externer Eingang 3	RK OFT Links	RK OFT Rechts	RK SOP Links	RK SOP Rechts	Belastung Links	Belastung Rechts
	s	N	N	Nmm		mm°C	mm	U/min	°C	mm	bar	N	N	N	N	N	N
0	0,000	1,00	11,68	0	0,08528	0,000	33,4	0,72	300,0	22,287	-0,001	-0,0012	-0,61	1,71	0,23	-0,87	5,48	6,20
1	0,001	0,90	11,66	0	0,07689	0,002	33,4	0,75	300,0	22,302	-0,002	-0,0013	-0,62	1,73	0,21	-0,89	5,48	6,18
2	0,002	0,78	11,59	0	0,06734	0,001	33,4	0,78	300,0	22,305	-0,002	-0,0013	-0,64	1,71	0,18	-0,89	5,46	6,12
3	0,003	0,72	11,62	0	0,06154	0,001	33,4	0,80	300,0	22,299	-0,002	-0,0015	-0,64	1,73	0,20	-0,90	5,50	6,12
4	0,004	0,66	11,61	0	0,05662	0,000	33,4	0,83	300,0	22,290	-0,002	-0,0014	-0,64	1,74	0,18	-0,92	5,50	6,10
5	0,005	0,54	11,59	0	0,04632	-0,001	33,4	0,86	300,0	22,293	-0,002	-0,0014	-0,67	1,71	0,18	-0,93	5,52	6,06
6	0,006	0,55	11,59	0	0,04761	0,000	33,4	0,89	300,0	22,299	-0,002	-0,0014	-0,64	1,76	0,17	-0,92	5,54	6,04
7	0,007	0,50	11,55	-1	0,04316	0,001	33,4	0,92	300,0	22,284	-0,002	-0,0013	-0,62	1,74	0,18	-0,95	5,54	6,01
8	0,008	0,42	11,60	0	0,03634	-0,001	33,4	0,95	300,0	22,293	-0,002	-0,0013	-0,65	1,74	0,18	-0,92	5,60	6,01
9	0,009	0,37	11,53	0	0,03173	0,000	33,4	0,98	300,0	22,299	-0,002	-0,0013	-0,65	1,73	0,21	-0,93	5,58	5,95
10	0,010	0,34	11,57	0	0,02959	-0,001	33,4	1,01	300,0	22,293	-0,002	-0,0014	-0,62	1,71	0,20	-0,92	5,62	5,95
11	0,011	0,28	11,51	0	0,02444	0,000	33,4	1,03	300,0	22,308	-0,002	-0,0014	-0,67	1,73	0,20	-0,93	5,60	5,91
12	0,012	0,29	11,53	0	0,02551	-0,001	33,4	1,06	300,0	22,318	-0,002	-0,0014	-0,65	1,76	0,21	-0,92	5,62	5,91
13	0,013	0,33	11,56	0	0,02892	0,000	33,4	1,08	300,0	22,305	-0,001	-0,0012	-0,61	1,79	0,18	-0,87	5,66	5,91
14	0,014	0,26	11,55	0	0,02264	0,001	33,4	1,11	300,0	22,311	-0,002	-0,0012	-0,64	1,77	0,17	-0,92	5,68	5,87
15	0,015	0,21	11,51	0	0,01799	0,001	33,4	1,13	300,0	22,330	-0,002	-0,0012	-0,65	1,76	0,18	-0,86	5,66	5,85
16	0,016	0,19	11,55	0	0,01605	0,001	33,4	1,16	300,0	22,318	-0,002	-0,0013	-0,68	1,79	0,21	-0,87	5,69	5,85
17	0,017	0,18	11,51	0	0,01564	0,000	33,4	1,19	300,0	22,311	-0,001	-0,0013	-0,67	1,79	0,18	-0,87	5,68	5,83
18	0,018	0,19	11,51	0	0,01640	0,000	33,4	1,21	300,0	22,318	-0,001	-0,0014	-0,64	1,79	0,23	-0,84	5,68	5,83
19	0,019	0,23	11,49	0	0,01959	0,002	33,4	1,24	300,0	22,314	-0,002	-0,0014	-0,59	1,80	0,23	-0,86	5,69	5,79
20	0,020	0,15	11,45	0	0,01291	0,002	33,4	1,26	300,0	22,308	-0,001	-0,0011	-0,61	1,76	0,24	-0,86	5,69	5,75
21	0,021	0,12	11,45	0	0,01029	0,001	33,4	1,29	300,0	22,311	-0,002	-0,0011	-0,61	1,74	0,23	-0,89	5,69	5,75
22	0,022	0,08	11,41	0	0,00677	0,000	33,4	1,31	300,0	22,318	-0,002	-0,0013	-0,64	1,74	0,18	-0,89	5,71	5,70
23	0,023	0,01	11,35	0	0,00108	0,000	33,4	1,34	300,0	22,311	-0,002	-0,0014	-0,67	1,71	0,18	-0,93	5,69	5,66
24	0,024	0,02	11,29	0	0,00182	0,000	33,4	1,36	300,0	22,308	-0,002	-0,0014	-0,69	1,71	0,21	-0,93	5,68	5,62
25	0,025	0,04	11,24	0	0,00328	0,000	33,4	1,38	300,0	22,314	-0,002	-0,0014	-0,71	1,71	0,18	-0,89	5,66	5,58
26	0,026	0,04	11,29	0	0,00332	0,000	33,4	1,40	300,0	22,314	-0,002	-0,0013	-0,71	1,71	0,18	-0,90	5,68	5,62
27	0,027	0,04	11,22	0	0,00332	0,000	33,4	1,42	300,0	22,308	-0,002	-0,0014	-0,72	1,73	0,18	-0,93	5,66	5,56
28	0,028	0,09	11,22	0	0,00817	0,001	33,4	1,44	300,0	22,302	-0,002	-0,0012	-0,77	1,71	0,18	-0,90	5,68	5,54
29	0,029	0,04	11,18	0	0,00396	0,000	33,4	1,46	300,0	22,308	-0,002	-0,0014	-0,75	1,74	0,21	-0,92	5,66	5,52
30	0,030	0,00	11,16	0	0,00020	-0,001	33,4	1,47	300,0	22,305	-0,002	-0,0014	-0,71	1,74	0,21	-0,90	5,66	5,50
31	0,031	0,01	11,12	0	0,00090	0,000	33,4	1,49	300,0	22,308	-0,002	-0,0014	-0,71	1,73	0,24	-0,89	5,66	5,46
32	0,032	0,03	11,12	0	0,00295	0,001	33,4	1,50	300,0	22,305	-0,001	-0,0013	-0,68	1,74	0,26	-0,87	5,66	5,46
33	0,033	0,07	11,16	0	0,00653	0,001	33,4	1,52	300,0	22,318	-0,002	-0,0013	-0,67	1,77	0,27	-0,84	5,69	5,46
34	0,034	0,04	11,12	0	0,00362	0,000	33,4	1,54	300,0	22,302	-0,002	-0,0013	-0,68	1,76	0,24	-0,87	5,66	5,46
35	0,035	0,04	11,10	0	0,00332	0,001	33,4	1,55	300,0	22,327	-0,002	-0,0013	-0,67	1,74	0,23	-0,84	5,68	5,42
36	0,036	0,01	11,06	0	0,00059	0,000	33,4	1,56	300,0	22,314	-0,001	-0,0014	-0,72	1,77	0,24	-0,82	5,62	5,44
37	0,037	0,03	11,02	0	0,00298	0,001	33,4	1,57	300,0	22,311	-0,001	-0,0013	-0,71	1,79	0,24	-0,87	5,62	5,41
38	0,038	0,00	11,02	0	0,00024	0,001	33,4	1,58	300,0	22,318	-0,002	-0,0012	-0,72	1,77	0,23	-0,89	5,64	5,39
39	0,039	0,02	10,98	0	0,00141	0,001	33,4	1,60	300,0	22,318	-0,002	-0,0011	-0,71	1,77	0,23	-0,89	5,62	5,37
40	0,040	0,01	10,98	0	0,00118	0,001	33,4	1,61	300,0	22,305	-0,001	-0,0012	-0,74	1,77	0,21	-0,90	5,64	5,35
41	0,041	0,00	10,96	0	0,00014	0,001	33,4	1,62	300,0	22,293	-0,001	-0,0013	-0,74	1,79	0,21	-0,92	5,62	5,35
42	0,042	0,01	10,93	0	0,00109	0,000	33,4	1,63	300,0	22,308	-0,002	-0,0014	-0,72	1,76	0,18	-0,92	5,60	5,33
43	0,043	0,05	10,89	-1	0,00475	0,001	33,4	1,63	300,0	22,308	-0,002	-0,0013	-0,71	1,70	0,17	-0,93	5,60	5,29
44	0,044	0,06	10,85	0	0,00560	0,000	33,4	1,64	300,0	22,296	-0,002	-0,0014	-0,75	1,73	0,17	-0,92	5,58	5,27
45	0,045	0,04	10,77	0	0,00387	0,000	33,4	1,65	300,0	22,296	-0,002	-0,0014	-0,72	1,71	0,17	-0,92	5,56	5,21
46	0,046	0,02	10,77	0	0,00226	0,001	33,4	1,65	300,0	22,293	-0,002	-0,0013	-0,71	1,71	0,18	-0,90	5,56	5,21
47	0,047	0,05	10,73	0	0,00456	0,001	33,4	1,65	300,0	22,293	-0,002	-0,0013	-0,71	1,68	0,17	-0,90	5,54	5,19
48	0,048	0,03	10,75	0	0,00287	0,000	33,4	1,66	300,0	22,293	-0,002	-0,0014	-0,71	1,70	0,20	-0,92	5,52	5,23
49	0,049	0,04	10,71	0	0,00382	0,001	33,4	1,66	300,0	22,293	-0,002	-0,0012	-0,71	1,68	0,21	-0,90	5,52	5,19
50	0,050	0,02	10,64	0	0,00168	0,000	33,4	1,67	300,0	22,293	-0,002	-0,0014	-0,69	1,73	0,20	-0,90	5,50	5,13
51	0,051	0,00	10,68	-1	0,00032	0,000	33,4	1,67	300,0	22,302	-0,002	-0,0014	-0,69	1,71	0,20	-0,90	5,52	5,15
52	0,052	0,04	10,68	0	0,00417	0,001	33,4	1,67	300,0	22,296	-0,002	-0,0014	-0,68	1,74	0,18	-0,87	5,50	5,17
53	0,053	0,07	10,69	0	0,00644	0,001	33,4	1,67	300,0	22,302	-0,002	-0,0011	-0,67	1,76	0,23	-0,87	5,52	5,17
54	0,054	0,08	10,66	0	0,00728	0,002	33,4	1,68	300,0	22,314	-0,002	-0,0012	-0,67	1,77	0,21	-0,89	5,50	5,15
55	0,055	0,07	10,66	0	0,00671	0,001	33,4	1,68	300,0	22,299	-0,001	-0,0012	-0,68	1,79	0,23	-0,86	5,50	5,15
56	0,056	0,01	10,60	0	0,00091	0,000	33,4	1,68	300,0	22,305	-0,002	-0,0012	-0,71	1,76	0,23	-0,86	5,50	5,09
57	0,057	0,02	10,56	0	0,00203	0,000	33,4	1,67	300,0	22,290	-0,002	-0,0013	-0,72	1,79	0,24	-0,87	5,46	5,09
58	0,058	0,03	10,60	0	0,00307	0,002	33,4	1,67	300,0	22,308	-0,001	-0,0012	-0,72	1,80	0,24	-0,87	5,48	5,11
59	0,059	0,01	10,56	0	0,00109	0,001	33,4	1,67	300,0	22,305	-0,001	-0,0012	-0,75	1,79	0,24	-0,89	5,45	5,11
60	0,060	0,01	10,58	0	0,00104	0,001	33,4	1,66	300,0	22,299	-0,001	-0,0012	-0,74	1,77	0,24	-0,90	5,46	5,11
61	0,061	0,02	10,52	0	0,00224	0,002	33,4	1,65	300,0	22,296	-0,002	-0,0011	-0,72	1,74	0,23	-0,89	5,45	5,08
62	0,062	0,02	10,48	0	0,00202	0,001	33,4	1,64	300,0	22,287	-0,002	-0,0013	-0,74	1,76	0,23	-0,89	5,45	5,04
63	0,063	0,07	10,41	0	0,00710	0,001	33,4	1,64	300,0	22,281	-0,002	-0,0014	-0,74	1,70	0,23	-0,89	5,39	5,02
64	0,064	0,04	10,41	0	0,00379	0,000	33,4	1,63	300,0	22,281	-0,002	-0,0014	-0,74	1,73	0,20	-0,92	5,39	5,02
65	0,065	0,06	10,37	0	0,00602	0,000	33,4	1,62	300,0	22,287	-0,002	-0,0013	-0,75	1,71	0,21	-0,89	5,35	5,02
66	0,066	0,10	10,39	0	0,00940	-0,002	33,4	1,61	300,0	22,287	-0,002	-0,0013	-0,78	1,70	0,20	-0,87	5,41	4,98
67	0,067	0,02	10,35	0	0,00186	-0,001	33,4	1,60	300,0	22,281	-0,002	-0,0014	-0,75	1,74	0,20	-0,90	5,39	4,96
68	0,068	0,02	10,33	0	0,00146	0,000	33,4	1,59	300,0	22,275	-0,002	-0,0015	-0,78	1,77	0,18	-0,90	5,35	4,98
69	0,069	0,00	10,29	0	0,00012	0,000	33,4	1,58	300,0	22,287	-0,002	-0,0014	-0,75	1,76	0,18	-0,90	5,33	4,96
70	0,070	0,00	10,33	0	0,00021	0,000	33,4	1,57	300,0	22,299	-0,002	-0,0015	-0,75	1,76	0,21	-0,90	5,35	4,98
71	0,071	0,06	10,27	0	0,00561	0,001	33,4	1,56	300,0	22,287	-0,002	-0,0014	-0,71	1,77	0,21	-0,92	5,29	4,98
72	0,072	0,05	10,31	0	0,00525	0,001	33,4	1,55	300,0	22,284	-0,002	-0,0014	-0,71	1,77	0,20	-0,89	5,37	4,94
73	0,073	0,06	10,33	0	0,00621	0,000	33,4	1,53	300,0	22,296	-0,002	-0,0013	-0,71	1,79	0,20	-0,89	5,37	4,96
74	0,074	0,11	10,35	0	0,01107	0,001	33,4	1,52	300,0	22,290	-0,001	-0,0011	-0,67	1,80	0,18	-0,87	5,37	4,98
75	0,075	0,11	10,23	0	0,01041	0,001	33,4	1,50	300,0	22,290	-0,001	-0,0014	-0,67	1,80	0,20	-0,87	5,31	4,92
76	0,076	0,10	10,27	0	0,00961	0,001	33,4	1,49	300,0	22,293	-0,002	-0,0013	-0,69	1,83	0,21	-0,86	5,33	4,94
77	0,077	0,05	10,23	0	0,00469	0,001	33,4	1,47	300,0	22,296	-0,002	-0,0012	-0,71	1,80	0,23	-0,89	5,31	4,92
78	0,078	0,01	10,23	0	0,00146	0,001	33,4	1,46	300,0	22,299	-0,002	-0,0013	-0,74	1,80	0,23	-0,87	5,29	4,94
79	0,079	0,02	10,23	0	0,00151	0,001	33,4	1,44	300,0	22,305	-0,001	-0,0011	-0,75	1,79	0,21	-0,90	5,31	4,92
80	0,080	0,06	10,23	0	0,00560	0,001	33,4	1,42	300,0	22,311	-0,002	-0,0013	-0,77	1,76	0,23	-0,89	5,31	4,92
81	0,081	0,24	10,23	0	0,02299	0,001	33,4	1,40	300,0	22,308	-0,001	-0,0013	-0,84	1,64	0,21	-0,89	5,29	4,94
82	0,082	0,39	10,21	0	0,03821	0,001	33,4	1,37	300,0	22,311	-0,002	-0,0013	-0,91	1,54	0,23	-0,90	5,31	4,90
83	0,083	0,63	10,17	0	0,06236	0,000	33,4	1,35	300,0	22,296	-0,001	-0,0013	-1,06	1,41	0,18	-0,90	5,27	4,90
84	0,084	0,94	10,12	0	0,09261	0,000	33,4	1,33	300,0	22,287	-0,002	-0,0014	-1,23	1,23	0,18	-0,92	5,23	4,88
85	0,085	1,13	10,14	0	0,11135	0,000	33,4	1,31	300,0	22,290	-0,002	-0,0014	-1,35	1,10	0,20	-0,87	5,23	4,90
86	0,086	1,29	10,12	-1	0,12702	0,000	33,4	1,29	300,0	22,293	-0,002	-0,0014	-1,45	0,98	0,18	-0,87	5,22	4,90
87	0,087	1,37	10,16	0	0,13456	0,000	33,4	1,26	300,0	22,299	-0,002	-0,0014	-1,52	0,91	0,20	-0,84	5,23	4,92
88	0,088	1,43	10,08	0	0,14212	0,000	33,4	1,24	300,0	22,302	-0,002	-0,0014	-1,60	0,85	0,17	-0,86	5,20	4,88
89	0,089	1,53	10,14	0	0,15047	0,000	33,4	1,22	300,0	22,290	-0,002	-0,0014	-1,67	0,76	0,15	-0,87	5,22	4,92
90	0,090	1,62	10,08	-1	0,16032	0,001	33,4	1,19	300,0	22,296	-0,002	-0,0014	-1,77	0,70	0,17	-0,86	5,16	4,92
91	0,091	1,72	10,12	-1	0,16985	0,000	33,4	1,17	300,0	22,296	-0,002	-0,0014	-1,87	0,63	0,15	-0,82	5,18	4,94
92	0,092	1,80	10,12	0	0,17840	0,001	33,4	1,15	300,0	22,293	-0,002	-0,0013	-1,96	0,56	0,18	-0,86	5,16	4,96
93	0,093	1,90	10,16	0	0,18747	0,000	33,4	1,12	300,0	22,299	-0,002	-0,0014	-2,03	0,45	0,20	-0,82	5,16	5,00
94	0,094	1,86	10,16	0	0,18336	0,000	33,4	1,09	300,0	22,299	-0,002	-0,0013	-2,05	0,44	0,21	-0,82	5,18	4,98
95	0,095	1,78	10,16	0	0,17561	0,001	33,4	1,06	300,0	22,290	-0,002	-0,0012	-2,03	0,44	0,21	-0,84	5,10	5,06
96	0,096	1,65	10,12	0	0,16337	0,001	33,4	1,04	300,0	22,302	-0,001	-0,0013	-1,99	0,47	0,23	-0,86	5,08	5,04
97	0,097	1,59	10,16	0	0,15621	0,001	33,4	1,01	300,0	22,299	-0,002	-0,0012	-1,98	0,47	0,18	-0,87	5,08	5,08
98	0,098	1,45	10,20	0	0,14245	0,001	33,4	0,98	300,0	22,299	-0,002	-0,0012	-1,92	0,50	0,18	-0,87	5,10	5,09
99	0,099	1,41	10,12	0	0,13938	0,001	33,4	0,95	300,0	22,305	-0,002	-0,0012	-1,93	0,51	0,15	-0,86	5,06	5,06
100	0,100	1,37	10,16	0	0,13513	0,001	33,4	0,92	300,0	22,305	-0,002	-0,0012	-1,92	0,50	0,17	-0,86	5,04	5,11
101	0,101	1,43	10,16	0	0,14035	0,001	33,4	0,89	300,0	22,296	-0,001	-0,0012	-1,96	0,45	0,15	-0,84	5,04	5,11
102	0,102	1,42	10,16	0	0,13993	0,001	33,4	0,87	300,0	22,318	-0,002	-0,0012	-1,98	0,44	0,15	-0,87	5,02	5,13
103	0,103	1,38	10,10	0	0,13629	0,000	33,4	0,84	300,0	22,305	-0,002	-0,0014	-1,96	0,44	0,12	-0,89	4,95	5,15
104	0,104	1,39	10,08	0	0,13789	0,000	33,4	0,81	300,0	22,311	-0,002	-0,0015	-1,99	0,42	0,11	-0,92	4,95	5,13
105	0,105	1,36	10,14	0	0,13434	0,000	33,4	0,78	300,0	22,302	-0,002	-0,0014	-1,99	0,42	0,08	-0,89	4,95	5,19
106	0,106	1,31	10,12	0	0,12922	0,001	33,4	0,75	300,0	22,302	-0,002	-0,0014	-1,96	0,42	0,09	-0,89	4,93	5,19
107	0,107	1,28	10,16	0	0,12647	0,000	33,4	0,72	300,0	22,299	-0,002	-0,0014	-1,96	0,42	0,11	-0,89	4,95	5,21
108	0,108	1,26	10,12	0	0,12483	-0,001	33,4	0,70	300,0	22,296	-0,002	-0,0012	-1,96	0,42	0,09	-0,87	4,87	5,25
109	0,109	1,28	10,14	-1	0,12671	0,000	33,4	0,67	300,0	22,296	-0,002	-0,0013	-1,98	0,39	0,09	-0,86	4,87	5,27
110	0,110	1,24	10,20	0	0,12115	0,000	33,4	0,64	300,0	22,293	-0,002	-0,0014	-1,98	0,42	0,09	-0,84	4,91	5,29
111	0,111	1,24	10,20	-1	0,12208	0,000	33,4	0,62	300,0	22,302	-0,002	-0,0014	-1,98	0,39	0,11	-0,86	4,89	5,31
112	0,112	1,21	10,26	0	0,11822	-0,001	33,4	0,59	300,0	22,305	-0,002	-0,0013	-1,98	0,41	0,12	-0,82	4,91	5,35
113	0,113	1,18	10,33	0	0,11434	0,001	33,4	0,57	300,0	22,311	-0,002	-0,0012	-1,99	0,44	0,11	-0,81	4,93	5,41
114	0,114	1,17	10,31	0	0,11306	0,000	33,4	0,54	300,0	22,308	-0,001	-0,0013	-1,99	0,44	0,11	-0,79	4,91	5,41
115	0,115	1,18	10,33	0	0,11411	0,000	33,4	0,52	300,0	22,314	-0,002	-0,0011	-1,99	0,41	0,14	-0,81	4,89	5,44
116	0,116	1,19	10,28	0	0,11593	0,000	33,4	0,49	300,0	22,324	-0,001	-0,0013	-2,05	0,44	0,12	-0,84	4,85	5,42
117	0,117	1,16	10,33	0	0,11240	0,001	33,4	0,47	300,0	22,311	-0,002	-0,0014	-2,02	0,42	0,11	-0,82	4,87	5,46
118	0,118	1,19	10,35	0	0,11480	0,001	33,4	0,45	300,0	22,302	-0,002	-0,0013	-2,05	0,41	0,12	-0,86	4,87	5,48
119	0,119	1,14	10,45	0	0,10951	0,000	33,4	0,43	300,0	22,305	-0,002	-0,0012	-2,02	0,41	0,15	-0,86	4,91	5,54
120	0,120	1,14	10,45	0	0,10951	0,001	33,4	0,41	300,0	22,305	-0,001	-0,0013	-2,03	0,41	0,15	-0,82	4,87	5,58
121	0,121	1,13	10,47	0	0,10799	0,000	33,4	0,39	300,0	22,302	-0,002	-0,0012	-2,03	0,41	0,15	-0,84	4,89	5,58
122	0,122	1,20	10,39	0	0,11553	0,001	33,4	0,37	300,0	22,302	-0,001	-0,0013	-2,05	0,34	0,14	-0,86	4,83	5,56
123	0,123	1,20	10,43	0	0,11482	0,000	33,4	0,35	300,0	22,302	-0,002	-0,0014	-2,06	0,34	0,12	-0,86	4,81	5,62
124	0,124	1,19	10,49	0	0,11394	0,001	33,4	0,33	300,0	22,302	-0,002	-0,0013	-2,06	0,32	0,08	-0,87	4,89	5,60
125	0,125	1,18	10,43	0	0,11299	-0,001	33,4	0,31	300,0	22,293	-0,002	-0,0014	-2,06	0,32	0,03	-0,86	4,83	5,60
126	0,126	1,11	10,51	0	0,10519	0,000	33,4	0,30	300,0	22,299	-0,002	-0,0014	-2,03	0,35	0,03	-0,82	4,85	5,66
127	0,127	1,09	10,49	0	0,10411	0,000	33,4	0,28	300,0	22,299	-0,002	-0,0013	-2,03	0,35	0,06	-0,81	4,83	5,66
128	0,128	1,08	10,47	0	0,10315	0,000	33,4	0,27	300,0	22,302	-0,002	-0,0013	-2,05	0,37	0,02	-0,81	4,83	5,64
129	0,129	1,08	10,55	0	0,10266	0,000	33,4	0,25	300,0	22,305	-0,001	-0,0013	-2,05	0,35	0,00	-0,84	4,85	5,70
130	0,130	1,06	10,55	0	0,10025	-0,001	33,4	0,24	300,0	22,302	-0,002	-0,0014	-2,03	0,35	0,03	-0,82	4,85	5,70
131	0,131	1,06	10,57	0	0,10038	0,000	33,4	0,22	300,0	22,305	-0,002	-0,0014	-2,03	0,34	0,03	-0,81	4,85	5,72
132	0,132	1,04	10,59	0	0,09784	0,001	33,4	0,21	300,0	22,305	-0,002	-0,0013	-2,03	0,35	0,06	-0,79	4,87	5,72
133	0,133	1,05	10,64	0	0,09898	0,001	33,4	0,20	300,0	22,308	-0,002	-0,0013	-2,03	0,32	0,09	-0,78	4,89	5,75
134	0,134	1,07	10,64	0	0,10052	0,000	33,4	0,19	300,0	22,311	-0,002	-0,0013	-2,06	0,32	0,11	-0,84	4,87	5,77
135	0,135	1,03	10,70	0	0,09619	0,000	33,4	0,18	300,0	22,302	-0,001	-0,0013	-2,03	0,32	0,11	-0,84	4,87	5,83
136	0,136	1,02	10,72	0	0,09504	0,001	33,4	0,17	300,0	22,302	-0,002	-0,0013	-2,03	0,32	0,11	-0,84	4,89	5,83
137	0,137	1,01	10,74	0	0,09391	0,000	33,4	0,16	300,0	22,305	-0,002	-0,0014	-2,03	0,32	0,09	-0,86	4,91	5,83
138	0,138	1,00	10,78	0	0,09264	0,001	33,4	0,15	300,0	22,308	-0,001	-0,0013	-2,03	0,32	0,11	-0,90	4,91	5,87
139	0,139	0,97	10,76	0	0,09059	0,001	33,4	0,14	300,0	22,314	-0,002	-0,0013	-2,03	0,34	0,11	-0,87	4,89	5,87
140	0,140	0,99	10,82	0	0,09183	0,001	33,4	0,14	300,0	22,305	-0,001	-0,0012	-2,05	0,32	0,12	-0,89	4,93	5,89
141	0,141	0,97	10,86	0	0,08928	0,000	33,4	0,13	300,0	22,314	-0,002	-0,0014	-2,03	0,32	0,12	-0,90	4,93	5,93
142	0,142	1,00	10,84	0	0,09240	0,001	33,4	0,12	300,0	22,311	-0,002	-0,0014	-2,06	0,31	0,06	-0,89	4,93	5,91
143	0,143	1,00	10,84	0	0,09264	0,000	33,4	0,12	300,0	22,299	-0,002	-0,0015	-2,06	0,29	0,06	-0,87	4,93	5,91
144	0,144	0,99	10,86	0	0,09141	0,000	33,4	0,11	300,0	22,287	-0,002	-0,0014	-2,05	0,28	0,06	-0,87	4,93	5,93
145	0,145	0,98	10,84	0	0,09052	0,001	33,4	0,11	300,0	22,299	-0,002	-0,0014	-2,05	0,28	0,05	-0,84	4,89	5,95
146	0,146	0,97	10,84	0	0,08951	0,000	33,4	0,10	300,0	22,302	-0,002	-0,0014	-2,03	0,26	0,05	-0,87	4,89	5,95
147	0,147	0,96	10,91	0	0,08788	0,000	33,4	0,10	300,0	22,293	-0,002	-0,0012	-2,05	0,28	0,08	-0,87	4,93	5,99
148	0,148	0,95	10,89	0	0,08707	0,000	33,4	0,10	300,0	22,296	-0,002	-0,0014	-2,03	0,26	0,08	-0,87	4,91	5,99
149	0,149	0,91	10,93	-1	0,08322	-0,001	33,4	0,09	300,0	22,284	-0,002	-0,0013	-2,03	0,29	0,06	-0,90	4,93	6,01
150	0,150	0,90	10,95	0	0,08226	-0,001	33,4	0,09	300,0	22,284	-0,002	-0,0014	-2,05	0,31	0,09	-0,90	4,95	6,01
151	0,151	0,93	10,97	0	0,08511	0,000	33,4	0,09	300,0	22,284	-0,002	-0,0014	-2,09	0,31	0,06	-0,90	4,95	6,03
152	0,152	0,91	11,01	0	0,08259	0,000	33,4	0,09	300,0	22,290	-0,002	-0,0014	-2,08	0,31	0,12	-0,87	4,97	6,04
153	0,153	0,89	11,03	0	0,08031	0,000	33,4	0,09	300,0	22,293	-0,002	-0,0012	-2,06	0,31	0,11	-0,86	4,99	6,04
154	0,154	0,86	11,07	0	0,07797	0,001	33,4	0,09	300,0	22,299	-0,001	-0,0012	-2,05	0,31	0,12	-0,87	4,99	6,08
155	0,155	0,87	11,09	0	0,07836	0,001	33,4	0,09	300,0	22,296	-0,001	-0,0012	-2,03	0,28	0,12	-0,87	4,99	6,10
156	0,156	0,83	11,15	0	0,07460	0,000	33,4	0,09	300,0	22,296	-0,002	-0,0013	-2,02	0,29	0,14	-0,89	5,00	6,14
157	0,157	0,85	11,15	0	0,07643	-0,001	33,4	0,09	300,0	22,290	-0,002	-0,0014	-2,02	0,26	0,15	-0,90	5,00	6,14
158	0,158	0,88	11,18	0	0,07910	0,000	33,4	0,10	300,0	22,308	-0,002	-0,0011	-2,03	0,23	0,14	-0,89	5,02	6,16
159	0,159	0,80	11,20	0	0,07154	0,001	33,4	0,10	300,0	22,299	-0,001	-0,0012	-2,02	0,29	0,15	-0,89	5,04	6,16
160	0,160	0,81	11,18	0	0,07216	0,001	33,4	0,10	300,0	22,302	-0,002	-0,0013	-2,05	0,31	0,12	-0,87	5,00	6,18
161	0,161	0,78	11,26	0	0,06966	0,000	33,4	0,10	300,0	22,305	-0,002	-0,0013	-2,02	0,29	0,12	-0,90	5,06	6,20
162	0,162	0,85	11,20	-1	0,07559	0,000	33,4	0,11	300,0	22,305	-0,002	-0,0014	-2,06	0,26	0,09	-0,92	5,04	6,16
163	0,163	0,84	11,20	0	0,07467	0,000	33,4	0,11	300,0	22,302	-0,002	-0,0013	-2,06	0,26	0,06	-0,93	5,02	6,18
164	0,164	0,84	11,26	0	0,07460	-0,001	33,4	0,12	300,0	22,308	-0,002	-0,0014	-2,09	0,28	0,08	-0,95	5,06	6,20
165	0,165	0,82	11,24	0	0,07256	-0,001	33,3	0,12	300,0	22,305	-0,002	-0,0014	-2,06	0,26	0,06	-0,92	5,04	6,20
166	0,166	0,88	11,28	0	0,07761	-0,001	33,4	0,13	300,0	22,311	-0,002	-0,0013	-2,09	0,22	0,09	-0,92	5,06	6,22
167	0,167	0,86	11,26	0	0,07659	0,000	33,4	0,14	300,0	22,293	-0,002	-0,0014	-2,09	0,22	0,05	-0,90	5,04	6,22
168	0,168	0,81	11,28	0	0,07156	-0,001	33,4	0,14	300,0	22,305	-0,002	-0,0014	-2,05	0,22	0,09	-0,92	5,08	6,20
