Messmodul	OFT
Versuchsart	Standardversuch	mit Standard-Messplattform
Start des Versuchs	27.05.2026 13:12:58
Ende des Versuchs	27.05.2026 13:15:33
Versuchsdauer	153	Sekunden	00:02:33
Bemerkung	
Sachbearbeiter	vel
Versuchsbezeichnung	Ice friction University of Riga 2026
Umgebungsbedingungen	
Solltemperatur	0,0	°C
Temperierwartezeit	0	Sekunden	00:00:00
Abtastrate	1000	Hz
Mittelungen	1	Werte
Oberprobe Bezeichnung	9.2
Oberprobe Beschichtung	
Oberprobe Lieferant	
Oberprobe Geometrie	
Oberprobe Bemerkung	
Unterprobe Bezeichnung	Eis (-10 Grad)
Unterprobe Beschichtung	
Unterprobe Lieferant	
Unterprobe Geometrie	
Unterprobe Bemerkung	
Schmierstoff verwendet	Nein
Schmierstoff Bezeichnung	
Schmierstoff Menge	
Schmierstoff Lieferant	
Schmierstoff Bemerkung	
Hub Exzenter	24,0	mm
Startdrehzahl	120	U/min
Startbelastung	10	N
Probenwinkel	0,00	°
Probenradius	90,00	mm

Versuch mit Stufen	Ja
Anzahl Stufen	14

	Startzeit [s]	Drehzahl [U/min]	Belastung [N]	Temperatur [°C]
Stufe 1	0	120	10,0	0,0
Stufe 2	15	120	30,0	0,0
Stufe 3	60	30	30,0	0,0
Stufe 4	80	60	30,0	0,0
Stufe 5	90	120	30,0	0,0
Stufe 6	95	180	30,0	0,0
Stufe 7	99	240	30,0	0,0
Stufe 8	102	360	30,0	0,0
Stufe 9	105	480	30,0	0,0
Stufe 10	108	360	30,0	0,0
Stufe 11	111	240	30,0	0,0
Stufe 12	114	180	30,0	0,0
Stufe 13	118	120	30,0	0,0
Stufe 14	123	60	30,0	0,0
Stufe 15	133	30	30,0	0,0

Anzahl Datensätze	153004

Nummer	Zeit	Reibungskraft	Belastung	Reibungsmoment	Reibungszahl	Verschleiss	Temperatur	Position	Drehzahl	Externer Eingang 1	Externer Eingang 2	Externer Eingang 3	RK OFT Links	RK OFT Rechts	RK SOP Links	RK SOP Rechts	Belastung Links	Belastung Rechts
	s	N	N	Nmm		mm°C	mm	U/min	°C	mm	bar	N	N	N	N	N	N
0	0,000	0,12	3,07	0	0,03899	-0,001	-8,0	1,67	120,0	-6,802	-15,048	-0,0088	-2,22	2,35	-1,87	-2,63	1,11	1,96
1	0,001	0,12	3,05	-1	0,03974	0,001	-8,0	1,67	120,0	-6,799	-15,048	-0,0088	-2,20	2,35	-1,87	-2,63	1,13	1,92
2	0,002	0,08	3,07	0	0,02664	0,000	-8,0	1,67	120,0	-6,805	-15,048	-0,0093	-2,23	2,35	-1,87	-2,63	1,13	1,94
3	0,003	0,09	3,11	0	0,02800	0,000	-8,0	1,67	120,0	-6,790	-15,048	-0,0093	-2,22	2,35	-1,83	-2,58	1,13	1,98
4	0,004	0,09	3,11	0	0,02970	0,001	-8,0	1,68	120,0	-6,781	-15,048	-0,0088	-2,22	2,37	-1,86	-2,60	1,15	1,96
5	0,005	0,10	3,17	0	0,03073	0,001	-8,0	1,68	120,0	-6,781	-15,044	-0,0078	-2,19	2,35	-1,86	-2,60	1,17	1,99
6	0,006	0,12	3,15	0	0,03691	0,001	-8,0	1,68	120,0	-6,790	-15,044	-0,0083	-2,18	2,37	-1,87	-2,60	1,17	1,98
7	0,007	0,16	3,17	0	0,05118	0,000	-8,0	1,67	120,0	-6,778	-15,044	-0,0078	-2,15	2,40	-1,87	-2,58	1,17	1,99
8	0,008	0,21	3,15	0	0,06550	0,001	-8,0	1,67	120,0	-6,787	-15,044	-0,0078	-2,15	2,45	-1,89	-2,58	1,17	1,98
9	0,009	0,21	3,13	0	0,06602	0,001	-8,0	1,67	120,0	-6,787	-15,044	-0,0083	-2,13	2,45	-1,86	-2,61	1,17	1,96
10	0,010	0,26	3,11	0	0,08453	0,001	-8,0	1,67	120,0	-6,796	-15,048	-0,0083	-2,09	2,48	-1,84	-2,65	1,17	1,94
11	0,011	0,17	3,17	0	0,05517	0,001	-8,0	1,67	120,0	-6,787	-15,048	-0,0078	-2,13	2,45	-1,81	-2,63	1,19	1,98
12	0,012	0,10	3,13	0	0,03283	0,001	-8,0	1,67	120,0	-6,784	-15,046	-0,0078	-2,16	2,42	-1,83	-2,65	1,15	1,98
13	0,013	0,06	3,19	0	0,01923	0,001	-8,0	1,67	120,0	-6,784	-15,048	-0,0083	-2,18	2,41	-1,84	-2,66	1,19	1,99
14	0,014	0,02	3,07	0	0,00684	0,001	-8,0	1,67	120,0	-6,790	-15,048	-0,0088	-2,20	2,37	-1,84	-2,66	1,13	1,94
15	0,015	0,04	3,09	0	0,01387	0,000	-8,0	1,67	120,0	-6,787	-15,049	-0,0088	-2,20	2,35	-1,84	-2,66	1,15	1,94
16	0,016	0,06	3,09	0	0,02037	0,000	-8,0	1,66	120,0	-6,772	-15,049	-0,0088	-2,20	2,34	-1,86	-2,69	1,17	1,92
17	0,017	0,01	3,11	0	0,00300	0,000	-8,0	1,66	120,0	-6,787	-15,048	-0,0088	-2,18	2,37	-1,90	-2,73	1,15	1,96
18	0,018	0,01	3,15	0	0,00436	0,000	-8,0	1,66	120,0	-6,781	-15,049	-0,0088	-2,18	2,37	-1,90	-2,71	1,21	1,94
19	0,019	0,03	3,17	0	0,01020	0,000	-8,0	1,66	120,0	-6,781	-15,048	-0,0088	-2,18	2,35	-1,87	-2,69	1,19	1,98
20	0,020	0,02	3,05	0	0,00740	0,000	-8,0	1,65	120,0	-6,787	-15,046	-0,0088	-2,15	2,38	-1,87	-2,69	1,11	1,94
21	0,021	0,05	3,09	-1	0,01574	0,000	-8,0	1,65	120,0	-6,778	-15,048	-0,0083	-2,13	2,40	-1,89	-2,69	1,15	1,94
22	0,022	0,02	3,09	0	0,00538	0,000	-8,0	1,65	120,0	-6,787	-15,048	-0,0093	-2,16	2,40	-1,89	-2,68	1,17	1,92
23	0,023	0,03	3,09	0	0,00963	0,000	-8,0	1,64	120,0	-6,793	-15,048	-0,0088	-2,19	2,38	-1,86	-2,63	1,15	1,94
24	0,024	0,02	3,09	0	0,00567	0,001	-8,0	1,64	120,0	-6,799	-15,046	-0,0088	-2,18	2,38	-1,83	-2,58	1,17	1,92
25	0,025	0,01	3,13	0	0,00308	0,000	-8,0	1,63	120,0	-6,787	-15,044	-0,0083	-2,16	2,40	-1,81	-2,55	1,17	1,96
26	0,026	0,05	3,17	0	0,01565	0,002	-8,0	1,63	120,0	-6,781	-15,048	-0,0078	-2,19	2,37	-1,81	-2,55	1,19	1,98
27	0,027	0,01	3,17	0	0,00259	0,000	-8,0	1,63	120,0	-6,787	-15,044	-0,0088	-2,16	2,40	-1,84	-2,57	1,19	1,98
28	0,028	0,04	3,13	0	0,01181	0,001	-8,0	1,62	120,0	-6,793	-15,046	-0,0083	-2,16	2,42	-1,84	-2,55	1,17	1,96
29	0,029	0,01	3,13	0	0,00229	0,001	-8,0	1,62	120,0	-6,796	-15,048	-0,0088	-2,18	2,41	-1,87	-2,60	1,17	1,96
30	0,030	0,02	3,17	0	0,00677	0,001	-8,0	1,61	120,0	-6,775	-15,048	-0,0083	-2,19	2,44	-1,89	-2,58	1,19	1,98
31	0,031	0,02	3,15	0	0,00664	0,001	-8,0	1,61	120,0	-6,781	-15,044	-0,0083	-2,18	2,42	-1,89	-2,58	1,19	1,96
32	0,032	0,01	3,18	0	0,00270	0,001	-8,0	1,61	120,0	-6,787	-15,046	-0,0078	-2,20	2,42	-1,89	-2,57	1,21	1,98
33	0,033	0,02	3,13	0	0,00632	0,001	-8,0	1,60	120,0	-6,781	-15,044	-0,0088	-2,18	2,42	-1,90	-2,60	1,19	1,94
34	0,034	0,08	3,09	0	0,02560	0,000	-8,0	1,60	120,0	-6,787	-15,051	-0,0088	-2,22	2,37	-1,90	-2,61	1,17	1,92
35	0,035	0,06	3,07	-1	0,01996	0,000	-8,0	1,60	120,0	-6,793	-15,049	-0,0103	-2,22	2,38	-1,93	-2,65	1,17	1,90
36	0,036	0,06	3,07	0	0,01908	-0,001	-8,0	1,59	120,0	-6,793	-15,049	-0,0093	-2,20	2,37	-1,93	-2,60	1,17	1,90
37	0,037	0,04	3,07	0	0,01351	0,000	-8,0	1,59	120,0	-6,793	-15,049	-0,0088	-2,19	2,37	-1,89	-2,61	1,15	1,92
38	0,038	0,01	3,09	0	0,00323	0,000	-8,0	1,58	120,0	-6,790	-15,048	-0,0093	-2,18	2,38	-1,87	-2,63	1,17	1,92
39	0,039	0,05	3,11	0	0,01534	0,000	-8,0	1,58	120,0	-6,790	-15,049	-0,0088	-2,13	2,40	-1,87	-2,60	1,19	1,92
40	0,040	0,10	3,09	-1	0,03314	0,000	-8,0	1,57	120,0	-6,787	-15,048	-0,0088	-2,12	2,44	-1,86	-2,60	1,17	1,92
41	0,041	0,11	3,05	0	0,03685	0,000	-8,0	1,57	120,0	-6,790	-15,049	-0,0088	-2,10	2,44	-1,90	-2,55	1,17	1,88
42	0,042	0,11	3,07	0	0,03514	0,000	-8,0	1,57	120,0	-6,802	-15,049	-0,0088	-2,09	2,42	-1,86	-2,60	1,17	1,90
43	0,043	0,09	3,11	0	0,02874	0,001	-8,0	1,56	120,0	-6,808	-15,048	-0,0088	-2,10	2,42	-1,89	-2,57	1,19	1,92
44	0,044	0,07	3,11	0	0,02288	0,001	-8,0	1,56	120,0	-6,793	-15,046	-0,0088	-2,10	2,41	-1,84	-2,57	1,19	1,92
45	0,045	0,04	3,13	0	0,01240	0,000	-8,0	1,55	120,0	-6,778	-15,046	-0,0093	-2,13	2,41	-1,86	-2,57	1,19	1,94
46	0,046	0,04	3,13	0	0,01147	0,001	-8,0	1,55	120,0	-6,772	-15,046	-0,0083	-2,13	2,41	-1,87	-2,55	1,17	1,96
47	0,047	0,01	3,15	0	0,00334	0,000	-8,0	1,55	120,0	-6,784	-15,046	-0,0083	-2,16	2,40	-1,89	-2,60	1,21	1,94
48	0,048	0,05	3,17	0	0,01443	0,001	-8,0	1,54	120,0	-6,790	-15,048	-0,0088	-2,15	2,44	-1,86	-2,57	1,23	1,94
49	0,049	0,06	3,09	0	0,01860	0,000	-8,0	1,54	120,0	-6,793	-15,044	-0,0073	-2,16	2,47	-1,86	-2,58	1,21	1,88
50	0,050	0,05	3,17	0	0,01722	0,000	-8,0	1,53	120,0	-6,790	-15,044	-0,0083	-2,18	2,48	-1,87	-2,58	1,23	1,94
51	0,051	0,09	3,20	0	0,02903	0,000	-8,0	1,53	120,0	-6,808	-15,046	-0,0083	-2,15	2,50	-1,90	-2,63	1,23	1,98
52	0,052	0,04	3,17	0	0,01409	0,001	-8,0	1,52	120,0	-6,793	-15,044	-0,0078	-2,19	2,50	-1,90	-2,61	1,23	1,94
53	0,053	0,01	3,13	0	0,00350	0,000	-8,0	1,51	120,0	-6,790	-15,049	-0,0083	-2,18	2,45	-1,87	-2,63	1,23	1,90
54	0,054	0,09	3,09	0	0,02918	0,000	-8,0	1,51	120,0	-6,802	-15,049	-0,0098	-2,20	2,38	-1,90	-2,65	1,21	1,88
55	0,055	0,13	3,09	-1	0,04219	0,000	-8,0	1,50	120,0	-6,805	-15,048	-0,0088	-2,20	2,34	-1,92	-2,66	1,17	1,92
56	0,056	0,11	3,07	0	0,03664	0,000	-8,0	1,50	120,0	-6,793	-15,049	-0,0093	-2,18	2,32	-1,89	-2,65	1,17	1,90
57	0,057	0,07	3,09	0	0,02122	0,000	-8,0	1,49	120,0	-6,796	-15,048	-0,0088	-2,16	2,35	-1,90	-2,63	1,19	1,90
58	0,058	0,00	3,07	0	0,00145	0,000	-8,0	1,48	120,0	-6,787	-15,048	-0,0088	-2,12	2,37	-1,90	-2,63	1,17	1,90
59	0,059	0,03	3,09	0	0,00882	0,000	-8,0	1,48	120,0	-6,799	-15,046	-0,0088	-2,10	2,38	-1,92	-2,63	1,19	1,90
60	0,060	0,03	3,15	0	0,00936	0,000	-8,0	1,47	120,0	-6,793	-15,048	-0,0083	-2,10	2,38	-1,92	-2,65	1,23	1,92
61	0,061	0,05	3,07	-1	0,01493	0,000	-8,0	1,46	120,0	-6,805	-15,049	-0,0093	-2,12	2,41	-1,95	-2,63	1,19	1,88
62	0,062	0,03	3,11	-1	0,00828	-0,001	-8,0	1,46	120,0	-6,808	-15,048	-0,0093	-2,16	2,38	-1,93	-2,61	1,19	1,92
63	0,063	0,16	3,11	-1	0,05309	0,000	-8,0	1,45	120,0	-6,796	-15,046	-0,0093	-2,22	2,29	-1,96	-2,58	1,17	1,94
64	0,064	0,19	3,13	0	0,05952	0,000	-8,0	1,44	120,0	-6,793	-15,046	-0,0083	-2,25	2,29	-1,93	-2,55	1,21	1,92
65	0,065	0,19	3,11	0	0,06198	0,001	-8,0	1,43	120,0	-6,790	-15,046	-0,0083	-2,23	2,26	-1,89	-2,50	1,19	1,92
66	0,066	0,13	3,13	0	0,04047	0,001	-8,0	1,43	120,0	-6,790	-15,046	-0,0078	-2,23	2,32	-1,86	-2,52	1,21	1,92
67	0,067	0,02	3,11	0	0,00567	0,000	-8,0	1,42	120,0	-6,802	-15,048	-0,0088	-2,18	2,37	-1,83	-2,54	1,19	1,92
68	0,068	0,16	3,09	0	0,05106	0,000	-8,0	1,41	120,0	-6,787	-15,044	-0,0083	-2,09	2,45	-1,86	-2,55	1,17	1,92
69	0,069	0,23	3,09	0	0,07345	0,000	-8,0	1,40	120,0	-6,787	-15,046	-0,0083	-2,06	2,50	-1,93	-2,58	1,19	1,90
70	0,070	0,19	3,13	0	0,06209	0,000	-8,0	1,39	120,0	-6,787	-15,048	-0,0093	-2,09	2,50	-1,99	-2,58	1,19	1,94
71	0,071	0,04	3,15	0	0,01427	0,002	-8,0	1,38	120,0	-6,787	-15,044	-0,0078	-2,16	2,42	-1,95	-2,58	1,23	1,92
72	0,072	0,07	3,17	0	0,02365	0,001	-8,0	1,38	120,0	-6,790	-15,044	-0,0088	-2,22	2,37	-1,89	-2,61	1,23	1,94
73	0,073	0,11	3,15	0	0,03390	0,001	-8,0	1,37	120,0	-6,790	-15,048	-0,0083	-2,23	2,35	-1,87	-2,63	1,23	1,92
74	0,074	0,09	3,09	0	0,03058	0,001	-8,0	1,36	120,0	-6,805	-15,049	-0,0093	-2,22	2,35	-1,92	-2,63	1,17	1,92
75	0,075	0,04	3,01	0	0,01269	0,000	-8,0	1,35	120,0	-6,808	-15,049	-0,0088	-2,18	2,37	-1,99	-2,60	1,15	1,86
76	0,076	0,05	3,07	0	0,01781	0,000	-8,0	1,34	120,0	-6,808	-15,046	-0,0093	-2,19	2,37	-2,01	-2,61	1,17	1,90
77	0,077	0,07	3,07	0	0,02317	0,001	-8,0	1,33	120,0	-6,802	-15,048	-0,0103	-2,18	2,34	-2,04	-2,65	1,17	1,90
78	0,078	0,09	3,05	0	0,02866	0,000	-8,0	1,32	120,0	-6,793	-15,046	-0,0093	-2,16	2,31	-1,93	-2,71	1,17	1,88
79	0,079	0,12	3,05	0	0,03860	0,001	-8,0	1,31	120,0	-6,799	-15,048	-0,0088	-2,18	2,29	-1,90	-2,71	1,17	1,88
80	0,080	0,09	3,05	0	0,02937	0,000	-8,0	1,30	120,0	-6,796	-15,046	-0,0093	-2,15	2,29	-1,93	-2,68	1,15	1,90
81	0,081	0,05	3,05	0	0,01524	0,000	-8,0	1,30	120,0	-6,808	-15,049	-0,0093	-2,15	2,34	-1,95	-2,63	1,15	1,90
82	0,082	0,01	3,05	-1	0,00363	0,000	-8,0	1,29	120,0	-6,802	-15,049	-0,0098	-2,10	2,35	-1,99	-2,60	1,15	1,90
83	0,083	0,07	3,07	0	0,02241	0,000	-8,0	1,28	120,0	-6,796	-15,048	-0,0093	-2,07	2,38	-1,95	-2,63	1,17	1,90
84	0,084	0,05	3,09	0	0,01735	0,001	-8,0	1,27	120,0	-6,796	-15,046	-0,0083	-2,09	2,38	-1,90	-2,65	1,17	1,92
85	0,085	0,02	3,13	0	0,00767	0,001	-8,0	1,26	120,0	-6,793	-15,044	-0,0083	-2,13	2,40	-1,89	-2,61	1,19	1,94
86	0,086	0,09	3,09	0	0,02993	0,001	-8,0	1,25	120,0	-6,790	-15,048	-0,0088	-2,20	2,35	-1,90	-2,60	1,17	1,92
87	0,087	0,12	3,09	0	0,03868	0,000	-8,0	1,24	120,0	-6,790	-15,048	-0,0083	-2,23	2,35	-1,87	-2,55	1,17	1,92
88	0,088	0,04	3,09	0	0,01444	0,000	-8,0	1,23	120,0	-6,793	-15,046	-0,0088	-2,19	2,38	-1,89	-2,52	1,17	1,92
89	0,089	0,04	3,11	0	0,01440	0,001	-8,0	1,22	120,0	-6,796	-15,048	-0,0088	-2,15	2,42	-1,87	-2,54	1,17	1,94
90	0,090	0,08	3,11	0	0,02415	0,000	-8,0	1,21	120,0	-6,799	-15,046	-0,0088	-2,13	2,44	-1,86	-2,55	1,17	1,94
91	0,091	0,10	3,13	0	0,03309	0,001	-8,0	1,20	120,0	-6,793	-15,046	-0,0088	-2,12	2,45	-1,90	-2,57	1,17	1,96
92	0,092	0,00	3,15	0	0,00011	0,001	-8,0	1,20	120,0	-6,793	-15,046	-0,0083	-2,15	2,38	-1,92	-2,57	1,21	1,94
93	0,093	0,09	3,13	0	0,02795	0,000	-8,0	1,19	120,0	-6,796	-15,044	-0,0083	-2,19	2,34	-1,90	-2,58	1,17	1,96
94	0,094	0,11	3,07	0	0,03745	0,000	-8,0	1,18	120,0	-6,796	-15,048	-0,0093	-2,20	2,32	-1,89	-2,61	1,17	1,90
95	0,095	0,17	3,07	0	0,05492	0,000	-8,0	1,17	120,0	-6,796	-15,046	-0,0088	-2,23	2,29	-1,90	-2,63	1,13	1,94
96	0,096	0,14	3,05	0	0,04427	0,000	-8,0	1,16	120,0	-6,790	-15,049	-0,0093	-2,22	2,31	-1,93	-2,63	1,11	1,94
97	0,097	0,06	3,05	0	0,01911	0,000	-8,0	1,15	120,0	-6,790	-15,051	-0,0088	-2,16	2,32	-1,93	-2,58	1,13	1,92
98	0,098	0,04	3,05	0	0,01320	0,000	-8,0	1,14	120,0	-6,790	-15,049	-0,0093	-2,15	2,32	-1,93	-2,61	1,13	1,92
99	0,099	0,02	3,05	-1	0,00736	-0,001	-8,0	1,13	120,0	-6,790	-15,046	-0,0088	-2,15	2,34	-1,90	-2,63	1,13	1,92
100	0,100	0,11	3,07	0	0,03498	-0,001	-8,0	1,12	120,0	-6,790	-15,048	-0,0093	-2,18	2,28	-1,89	-2,65	1,13	1,94
101	0,101	0,09	3,07	-1	0,02941	-0,001	-8,0	1,11	120,0	-6,796	-15,048	-0,0088	-2,16	2,28	-1,90	-2,58	1,13	1,94
102	0,102	0,10	3,09	-1	0,03315	0,000	-8,0	1,10	120,0	-6,796	-15,049	-0,0088	-2,18	2,28	-1,92	-2,58	1,15	1,94
103	0,103	0,03	3,09	0	0,00881	-0,001	-8,0	1,08	120,0	-6,793	-15,048	-0,0088	-2,13	2,31	-1,90	-2,57	1,15	1,94
104	0,104	0,02	3,07	0	0,00611	0,000	-8,0	1,07	120,0	-6,781	-15,046	-0,0083	-2,13	2,35	-1,90	-2,54	1,13	1,94
105	0,105	0,09	3,15	0	0,02903	0,001	-8,0	1,06	120,0	-6,784	-15,046	-0,0088	-2,13	2,42	-1,87	-2,57	1,17	1,98
106	0,106	0,09	3,11	0	0,02908	0,001	-8,0	1,05	120,0	-6,787	-15,046	-0,0083	-2,13	2,42	-1,86	-2,57	1,15	1,96
107	0,107	0,08	3,09	0	0,02431	0,000	-8,0	1,04	120,0	-6,790	-15,049	-0,0083	-2,16	2,44	-1,87	-2,52	1,13	1,96
108	0,108	0,05	3,07	0	0,01469	0,000	-8,0	1,03	120,0	-6,793	-15,046	-0,0088	-2,18	2,42	-1,90	-2,54	1,13	1,94
109	0,109	0,02	3,13	0	0,00492	0,001	-8,0	1,02	120,0	-6,799	-15,048	-0,0088	-2,22	2,44	-1,89	-2,50	1,17	1,96
110	0,110	0,00	3,09	0	0,00000	0,001	-8,0	1,01	120,0	-6,796	-15,048	-0,0088	-2,20	2,41	-1,89	-2,52	1,13	1,96
111	0,111	0,02	3,15	0	0,00487	0,001	-8,0	0,99	120,0	-6,802	-15,044	-0,0083	-2,19	2,38	-1,86	-2,57	1,15	1,99
112	0,112	0,04	3,15	0	0,01422	0,001	-8,0	0,98	120,0	-6,796	-15,044	-0,0078	-2,19	2,35	-1,89	-2,60	1,13	2,01
113	0,113	0,09	3,19	0	0,02709	0,000	-8,0	0,97	120,0	-6,793	-15,044	-0,0083	-2,19	2,31	-1,89	-2,65	1,19	1,99
114	0,114	0,13	3,09	0	0,04065	0,000	-8,0	0,96	120,0	-6,799	-15,048	-0,0088	-2,19	2,26	-1,93	-2,69	1,13	1,96
115	0,115	0,09	3,09	0	0,02978	0,000	-8,0	0,95	120,0	-6,812	-15,048	-0,0078	-2,19	2,29	-1,96	-2,71	1,13	1,96
116	0,116	0,09	3,01	0	0,02930	0,000	-8,0	0,94	120,0	-6,815	-15,048	-0,0093	-2,18	2,28	-1,96	-2,68	1,08	1,94
117	0,117	0,04	3,09	0	0,01322	0,000	-8,0	0,93	120,0	-6,799	-15,049	-0,0093	-2,18	2,32	-1,98	-2,68	1,13	1,96
118	0,118	0,01	3,05	-1	0,00280	0,000	-8,0	0,91	120,0	-6,799	-15,049	-0,0083	-2,16	2,34	-1,95	-2,68	1,09	1,96
119	0,119	0,01	3,07	0	0,00293	0,000	-8,0	0,90	120,0	-6,796	-15,048	-0,0088	-2,18	2,37	-1,92	-2,68	1,09	1,98
120	0,120	0,04	3,05	0	0,01305	0,000	-8,0	0,89	120,0	-6,796	-15,051	-0,0093	-2,18	2,40	-1,90	-2,66	1,09	1,96
121	0,121	0,04	3,03	0	0,01347	-0,001	-8,0	0,88	120,0	-6,796	-15,048	-0,0093	-2,18	2,40	-1,90	-2,65	1,11	1,92
122	0,122	0,06	3,03	0	0,01825	-0,001	-8,0	0,87	120,0	-6,802	-15,048	-0,0088	-2,18	2,41	-1,90	-2,63	1,09	1,94
123	0,123	0,07	3,11	-1	0,02207	0,000	-8,0	0,86	120,0	-6,805	-15,049	-0,0093	-2,15	2,40	-1,87	-2,60	1,15	1,96
124	0,124	0,09	3,13	0	0,03035	0,000	-8,0	0,84	120,0	-6,796	-15,049	-0,0088	-2,13	2,41	-1,84	-2,58	1,13	1,99
125	0,125	0,08	3,17	0	0,02457	0,001	-8,0	0,83	120,0	-6,799	-15,046	-0,0083	-2,15	2,41	-1,81	-2,57	1,17	1,99
126	0,126	0,10	3,15	0	0,03279	0,000	-8,0	0,82	120,0	-6,793	-15,042	-0,0088	-2,12	2,41	-1,81	-2,54	1,15	1,99
127	0,127	0,13	3,17	0	0,04019	0,001	-8,0	0,81	120,0	-6,790	-15,048	-0,0088	-2,10	2,42	-1,83	-2,54	1,17	1,99
128	0,128	0,15	3,15	0	0,04768	0,000	-8,0	0,80	120,0	-6,790	-15,046	-0,0083	-2,09	2,44	-1,84	-2,55	1,13	2,01
129	0,129	0,14	3,15	0	0,04577	0,000	-8,0	0,79	120,0	-6,799	-15,049	-0,0083	-2,10	2,45	-1,86	-2,58	1,15	1,99
130	0,130	0,12	3,11	0	0,03988	0,000	-8,0	0,78	120,0	-6,793	-15,046	-0,0088	-2,12	2,45	-1,87	-2,60	1,13	1,98
131	0,131	0,13	3,15	0	0,04226	0,000	-8,0	0,76	120,0	-6,796	-15,046	-0,0078	-2,12	2,47	-1,86	-2,60	1,15	1,99
132	0,132	0,04	3,17	0	0,01269	0,001	-8,0	0,75	120,0	-6,802	-15,044	-0,0083	-2,15	2,41	-1,87	-2,63	1,15	2,01
133	0,133	0,01	3,15	0	0,00256	0,000	-8,0	0,74	120,0	-6,815	-15,044	-0,0083	-2,19	2,41	-1,87	-2,61	1,17	1,98
134	0,134	0,03	3,13	0	0,00855	0,000	-8,0	0,73	120,0	-6,821	-15,048	-0,0093	-2,19	2,40	-1,92	-2,63	1,13	1,99
135	0,135	0,04	3,07	0	0,01429	0,000	-8,0	0,72	120,0	-6,799	-15,048	-0,0098	-2,20	2,40	-1,92	-2,65	1,09	1,98
136	0,136	0,03	3,11	0	0,01024	0,000	-8,0	0,71	120,0	-6,799	-15,046	-0,0093	-2,16	2,37	-1,93	-2,68	1,11	1,99
137	0,137	0,03	3,01	0	0,01122	0,001	-8,0	0,70	120,0	-6,799	-15,051	-0,0088	-2,18	2,38	-1,92	-2,69	1,09	1,92
138	0,138	0,05	3,07	0	0,01607	0,000	-8,0	0,69	120,0	-6,796	-15,048	-0,0088	-2,18	2,37	-1,90	-2,66	1,09	1,98
139	0,139	0,02	3,09	0	0,00676	0,000	-8,0	0,68	120,0	-6,805	-15,046	-0,0088	-2,16	2,38	-1,93	-2,69	1,11	1,98
140	0,140	0,05	3,11	0	0,01613	0,000	-8,0	0,66	120,0	-6,799	-15,049	-0,0088	-2,18	2,37	-1,92	-2,69	1,15	1,96
141	0,141	0,02	3,13	-1	0,00670	0,000	-8,0	0,65	120,0	-6,793	-15,051	-0,0083	-2,16	2,38	-1,95	-2,69	1,17	1,96
142	0,142	0,05	3,17	0	0,01564	-0,001	-8,0	0,64	120,0	-6,787	-15,048	-0,0088	-2,18	2,37	-1,96	-2,69	1,17	1,99
143	0,143	0,05	3,11	0	0,01564	0,000	-8,0	0,63	120,0	-6,793	-15,051	-0,0088	-2,18	2,37	-1,96	-2,69	1,11	1,99
144	0,144	0,02	3,13	0	0,00594	0,000	-8,0	0,62	120,0	-6,787	-15,046	-0,0083	-2,16	2,38	-1,93	-2,69	1,13	1,99
145	0,145	0,00	3,17	0	0,00107	0,001	-8,0	0,61	120,0	-6,793	-15,046	-0,0083	-2,13	2,37	-1,93	-2,68	1,17	1,99
146	0,146	0,00	3,20	0	0,00082	0,000	-8,0	0,60	120,0	-6,793	-15,049	-0,0083	-2,15	2,38	-1,96	-2,66	1,19	2,01
147	0,147	0,03	3,13	0	0,00839	0,000	-8,0	0,59	120,0	-6,790	-15,048	-0,0088	-2,13	2,40	-1,90	-2,66	1,13	1,99
148	0,148	0,03	3,15	0	0,00814	0,001	-8,0	0,58	120,0	-6,787	-15,048	-0,0078	-2,13	2,40	-1,90	-2,63	1,15	1,99
149	0,149	0,05	3,11	0	0,01688	0,000	-8,0	0,57	120,0	-6,781	-15,049	-0,0088	-2,12	2,41	-1,90	-2,65	1,13	1,98
150	0,150	0,05	3,17	0	0,01579	0,000	-8,0	0,56	120,0	-6,778	-15,046	-0,0083	-2,12	2,41	-1,90	-2,65	1,17	1,99
151	0,151	0,05	3,17	0	0,01495	0,002	-8,0	0,55	120,0	-6,781	-15,048	-0,0083	-2,10	2,40	-1,90	-2,66	1,17	1,99
152	0,152	0,03	3,17	0	0,00956	0,001	-8,0	0,54	120,0	-6,787	-15,042	-0,0073	-2,09	2,37	-1,92	-2,65	1,15	2,01
153	0,153	0,04	3,17	0	0,01331	0,000	-8,0	0,53	120,0	-6,787	-15,048	-0,0083	-2,13	2,34	-1,90	-2,63	1,15	2,01
154	0,154	0,07	3,13	0	0,02212	0,001	-8,0	0,52	120,0	-6,778	-15,046	-0,0093	-2,13	2,31	-1,95	-2,66	1,15	1,98
155	0,155	0,07	3,09	0	0,02162	0,000	-8,0	0,51	120,0	-6,781	-15,046	-0,0083	-2,13	2,31	-1,96	-2,61	1,15	1,94
156	0,156	0,04	3,11	0	0,01139	0,000	-8,0	0,50	120,0	-6,793	-15,048	-0,0088	-2,12	2,32	-1,95	-2,60	1,13	1,98
157	0,157	0,03	3,11	0	0,01077	0,000	-8,0	0,49	120,0	-6,787	-15,049	-0,0088	-2,12	2,32	-1,95	-2,61	1,13	1,98
158	0,158	0,01	3,13	0	0,00384	0,000	-8,0	0,48	120,0	-6,778	-15,044	-0,0088	-2,10	2,35	-1,95	-2,61	1,15	1,98
