Messmodul	OFT
Versuchsart	Standardversuch	mit Standard-Messplattform
Start des Versuchs	27.05.2026 08:53:39
Ende des Versuchs	27.05.2026 08:56:13
Versuchsdauer	153	Sekunden	00:02:33
Bemerkung	
Sachbearbeiter	vel
Versuchsbezeichnung	Ice friction University of Riga 2026
Umgebungsbedingungen	
Solltemperatur	0,0	°C
Temperierwartezeit	0	Sekunden	00:00:00
Abtastrate	1000	Hz
Mittelungen	1	Werte
Oberprobe Bezeichnung	P1
Oberprobe Beschichtung	
Oberprobe Lieferant	
Oberprobe Geometrie	
Oberprobe Bemerkung	
Unterprobe Bezeichnung	Eis (-10 Grad)
Unterprobe Beschichtung	
Unterprobe Lieferant	
Unterprobe Geometrie	
Unterprobe Bemerkung	
Schmierstoff verwendet	Nein
Schmierstoff Bezeichnung	
Schmierstoff Menge	
Schmierstoff Lieferant	
Schmierstoff Bemerkung	
Hub Exzenter	24,0	mm
Startdrehzahl	120	U/min
Startbelastung	10	N
Probenwinkel	0,00	°
Probenradius	90,00	mm

Versuch mit Stufen	Ja
Anzahl Stufen	14

	Startzeit [s]	Drehzahl [U/min]	Belastung [N]	Temperatur [°C]
Stufe 1	0	120	10,0	0,0
Stufe 2	15	120	30,0	0,0
Stufe 3	60	30	30,0	0,0
Stufe 4	80	60	30,0	0,0
Stufe 5	90	120	30,0	0,0
Stufe 6	95	180	30,0	0,0
Stufe 7	99	240	30,0	0,0
Stufe 8	102	360	30,0	0,0
Stufe 9	105	480	30,0	0,0
Stufe 10	108	360	30,0	0,0
Stufe 11	111	240	30,0	0,0
Stufe 12	114	180	30,0	0,0
Stufe 13	118	120	30,0	0,0
Stufe 14	123	60	30,0	0,0
Stufe 15	133	30	30,0	0,0

Anzahl Datensätze	153029

Nummer	Zeit	Reibungskraft	Belastung	Reibungsmoment	Reibungszahl	Verschleiss	Temperatur	Position	Drehzahl	Externer Eingang 1	Externer Eingang 2	Externer Eingang 3	RK OFT Links	RK OFT Rechts	RK SOP Links	RK SOP Rechts	Belastung Links	Belastung Rechts
	s	N	N	Nmm		mm°C	mm	U/min	°C	mm	bar	N	N	N	N	N	N
0	0,000	0,18	3,74	-1	0,04843	0,000	-8,5	1,67	120,0	-7,129	-15,046	-0,0093	-2,25	2,45	-2,28	-2,68	1,55	2,19
1	0,001	0,15	3,78	0	0,03955	0,000	-8,5	1,67	120,0	-7,132	-15,046	-0,0088	-2,25	2,44	-2,29	-2,66	1,54	2,25
2	0,002	0,15	3,74	0	0,03957	0,000	-8,6	1,67	120,0	-7,132	-15,046	-0,0088	-2,24	2,44	-2,29	-2,68	1,54	2,21
3	0,003	0,11	3,70	0	0,02860	-0,001	-8,5	1,67	120,0	-7,138	-15,046	-0,0088	-2,26	2,44	-2,28	-2,65	1,52	2,19
4	0,004	0,07	3,74	0	0,01780	0,000	-8,5	1,67	120,0	-7,123	-15,048	-0,0083	-2,25	2,39	-2,28	-2,68	1,54	2,21
5	0,005	0,03	3,78	0	0,00804	0,000	-8,5	1,67	120,0	-7,117	-15,048	-0,0083	-2,28	2,39	-2,26	-2,69	1,55	2,23
6	0,006	0,07	3,78	0	0,01797	0,000	-8,5	1,68	120,0	-7,111	-15,044	-0,0078	-2,28	2,44	-2,28	-2,69	1,55	2,23
7	0,007	0,08	3,80	0	0,02010	0,001	-8,5	1,67	120,0	-7,117	-15,042	-0,0073	-2,25	2,42	-2,25	-2,71	1,57	2,23
8	0,008	0,03	3,76	0	0,00737	0,001	-8,5	1,67	120,0	-7,114	-15,044	-0,0078	-2,31	2,44	-2,28	-2,74	1,57	2,19
9	0,009	0,07	3,80	0	0,01741	0,000	-8,5	1,67	120,0	-7,123	-15,044	-0,0078	-2,28	2,45	-2,31	-2,74	1,57	2,23
10	0,010	0,09	3,78	0	0,02349	0,001	-8,5	1,67	120,0	-7,123	-15,044	-0,0083	-2,26	2,47	-2,26	-2,76	1,55	2,23
11	0,011	0,10	3,78	0	0,02553	0,000	-8,5	1,67	120,0	-7,126	-15,042	-0,0073	-2,26	2,48	-2,28	-2,71	1,59	2,19
12	0,012	0,08	3,76	0	0,02015	0,000	-8,5	1,67	120,0	-7,123	-15,044	-0,0083	-2,29	2,50	-2,28	-2,71	1,55	2,21
13	0,013	0,06	3,78	0	0,01465	0,001	-8,5	1,67	120,0	-7,126	-15,042	-0,0073	-2,28	2,47	-2,25	-2,68	1,57	2,21
14	0,014	0,05	3,78	0	0,01331	0,001	-8,5	1,67	120,0	-7,132	-15,044	-0,0078	-2,28	2,47	-2,25	-2,69	1,54	2,25
15	0,015	0,02	3,74	0	0,00463	0,001	-8,5	1,67	120,0	-7,156	-15,046	-0,0083	-2,28	2,44	-2,23	-2,71	1,54	2,21
16	0,016	0,06	3,76	0	0,01465	0,001	-8,6	1,67	120,0	-7,132	-15,046	-0,0083	-2,31	2,39	-2,23	-2,71	1,57	2,19
17	0,017	0,04	3,72	0	0,01073	0,000	-8,5	1,66	120,0	-7,132	-15,046	-0,0088	-2,29	2,39	-2,25	-2,73	1,55	2,17
18	0,018	0,00	3,70	0	0,00123	0,000	-8,6	1,66	120,0	-7,138	-15,046	-0,0088	-2,29	2,44	-2,25	-2,74	1,55	2,15
19	0,019	0,03	3,70	0	0,00907	0,000	-8,6	1,66	120,0	-7,132	-15,044	-0,0088	-2,25	2,42	-2,28	-2,74	1,54	2,17
20	0,020	0,10	3,76	0	0,02727	0,000	-8,5	1,66	120,0	-7,132	-15,046	-0,0083	-2,21	2,45	-2,26	-2,74	1,55	2,21
21	0,021	0,14	3,74	0	0,03748	-0,001	-8,5	1,65	120,0	-7,129	-15,046	-0,0083	-2,18	2,47	-2,29	-2,74	1,55	2,19
22	0,022	0,18	3,72	0	0,04726	0,000	-8,5	1,65	120,0	-7,126	-15,046	-0,0093	-2,13	2,47	-2,32	-2,74	1,55	2,17
23	0,023	0,11	3,69	0	0,02997	0,001	-8,6	1,64	120,0	-7,126	-15,049	-0,0093	-2,18	2,45	-2,29	-2,76	1,52	2,17
24	0,024	0,03	3,74	0	0,00828	0,000	-8,5	1,64	120,0	-7,123	-15,048	-0,0088	-2,22	2,42	-2,28	-2,74	1,55	2,19
25	0,025	0,00	3,76	0	0,00111	-0,001	-8,5	1,64	120,0	-7,120	-15,046	-0,0088	-2,22	2,39	-2,28	-2,73	1,57	2,19
26	0,026	0,07	3,76	0	0,01751	0,000	-8,5	1,63	120,0	-7,126	-15,044	-0,0083	-2,26	2,38	-2,29	-2,69	1,55	2,21
27	0,027	0,07	3,82	0	0,01795	0,000	-8,5	1,63	120,0	-7,126	-15,044	-0,0083	-2,26	2,38	-2,31	-2,69	1,59	2,23
28	0,028	0,01	3,74	0	0,00333	0,000	-8,5	1,63	120,0	-7,126	-15,042	-0,0078	-2,25	2,42	-2,31	-2,68	1,55	2,19
29	0,029	0,03	3,80	0	0,00771	0,001	-8,5	1,62	120,0	-7,132	-15,046	-0,0088	-2,25	2,41	-2,32	-2,69	1,57	2,23
30	0,030	0,03	3,80	0	0,00715	0,001	-8,5	1,62	120,0	-7,135	-15,046	-0,0078	-2,22	2,44	-2,32	-2,71	1,57	2,23
31	0,031	0,10	3,80	0	0,02572	0,000	-8,5	1,61	120,0	-7,135	-15,042	-0,0083	-2,21	2,50	-2,34	-2,74	1,57	2,23
32	0,032	0,14	3,80	0	0,03599	0,001	-8,5	1,61	120,0	-7,141	-15,044	-0,0073	-2,19	2,53	-2,32	-2,74	1,59	2,21
33	0,033	0,13	3,82	0	0,03455	0,001	-8,5	1,61	120,0	-7,138	-15,042	-0,0078	-2,18	2,51	-2,28	-2,74	1,63	2,19
34	0,034	0,13	3,80	0	0,03350	0,001	-8,5	1,60	120,0	-7,138	-15,040	-0,0083	-2,16	2,50	-2,28	-2,73	1,61	2,19
35	0,035	0,02	3,78	0	0,00550	0,000	-8,5	1,60	120,0	-7,138	-15,046	-0,0088	-2,19	2,42	-2,26	-2,74	1,55	2,23
36	0,036	0,04	3,76	0	0,01094	0,000	-8,5	1,60	120,0	-7,138	-15,046	-0,0088	-2,24	2,41	-2,26	-2,73	1,57	2,19
37	0,037	0,04	3,70	0	0,01190	0,000	-8,5	1,59	120,0	-7,138	-15,048	-0,0088	-2,24	2,41	-2,29	-2,74	1,55	2,15
38	0,038	0,06	3,78	0	0,01592	0,000	-8,5	1,59	120,0	-7,129	-15,048	-0,0098	-2,25	2,41	-2,31	-2,76	1,59	2,19
39	0,039	0,08	3,78	0	0,01989	0,000	-8,5	1,58	120,0	-7,126	-15,046	-0,0093	-2,25	2,39	-2,31	-2,73	1,59	2,19
40	0,040	0,00	3,80	0	0,00064	0,000	-8,5	1,58	120,0	-7,129	-15,046	-0,0093	-2,22	2,44	-2,31	-2,74	1,59	2,21
41	0,041	0,00	3,78	0	0,00069	-0,001	-8,5	1,57	120,0	-7,120	-15,046	-0,0098	-2,24	2,45	-2,31	-2,76	1,59	2,19
42	0,042	0,06	3,76	0	0,01477	-0,001	-8,5	1,57	120,0	-7,126	-15,044	-0,0088	-2,21	2,48	-2,34	-2,77	1,57	2,19
43	0,043	0,10	3,78	0	0,02561	0,000	-8,5	1,57	120,0	-7,129	-15,048	-0,0088	-2,18	2,50	-2,35	-2,77	1,59	2,19
44	0,044	0,12	3,74	0	0,03260	0,000	-8,5	1,56	120,0	-7,135	-15,044	-0,0088	-2,16	2,51	-2,34	-2,76	1,55	2,19
45	0,045	0,09	3,76	0	0,02368	0,000	-8,5	1,56	120,0	-7,135	-15,046	-0,0088	-2,16	2,48	-2,31	-2,73	1,59	2,17
46	0,046	0,07	3,76	0	0,01893	0,001	-8,5	1,55	120,0	-7,138	-15,044	-0,0083	-2,18	2,48	-2,31	-2,71	1,57	2,19
47	0,047	0,04	3,78	0	0,01033	0,001	-8,5	1,55	120,0	-7,135	-15,044	-0,0088	-2,19	2,47	-2,26	-2,69	1,61	2,17
48	0,048	0,02	3,82	0	0,00570	0,001	-8,5	1,55	120,0	-7,126	-15,042	-0,0088	-2,19	2,45	-2,25	-2,66	1,63	2,19
49	0,049	0,05	3,78	0	0,01282	0,000	-8,5	1,54	120,0	-7,132	-15,044	-0,0083	-2,16	2,45	-2,23	-2,65	1,61	2,17
50	0,050	0,02	3,80	0	0,00451	0,001	-8,5	1,54	120,0	-7,141	-15,044	-0,0083	-2,18	2,44	-2,22	-2,69	1,61	2,19
51	0,051	0,07	3,76	0	0,01934	0,000	-8,5	1,53	120,0	-7,144	-15,044	-0,0083	-2,15	2,47	-2,19	-2,66	1,61	2,15
52	0,052	0,06	3,78	0	0,01473	0,000	-8,5	1,53	120,0	-7,138	-15,042	-0,0083	-2,16	2,47	-2,20	-2,69	1,61	2,17
53	0,053	0,05	3,82	0	0,01401	0,001	-8,5	1,52	120,0	-7,135	-15,042	-0,0088	-2,18	2,48	-2,23	-2,71	1,65	2,17
54	0,054	0,09	3,82	0	0,02432	0,002	-8,5	1,51	120,0	-7,141	-15,044	-0,0078	-2,16	2,51	-2,25	-2,71	1,65	2,17
55	0,055	0,03	3,76	0	0,00811	0,000	-8,5	1,51	120,0	-7,144	-15,044	-0,0083	-2,21	2,50	-2,26	-2,69	1,61	2,15
56	0,056	0,00	3,68	0	0,00064	0,000	-8,5	1,50	120,0	-7,147	-15,044	-0,0093	-2,22	2,48	-2,26	-2,69	1,57	2,11
57	0,057	0,01	3,76	0	0,00239	0,000	-8,5	1,50	120,0	-7,138	-15,048	-0,0088	-2,22	2,50	-2,26	-2,71	1,61	2,15
58	0,058	0,01	3,74	0	0,00217	0,000	-8,5	1,49	120,0	-7,123	-15,044	-0,0093	-2,22	2,48	-2,20	-2,69	1,59	2,15
59	0,059	0,04	3,70	-1	0,01023	0,000	-8,6	1,48	120,0	-7,138	-15,048	-0,0093	-2,22	2,45	-2,26	-2,66	1,57	2,13
60	0,060	0,04	3,70	-1	0,01027	0,000	-8,5	1,48	120,0	-7,138	-15,046	-0,0093	-2,21	2,44	-2,25	-2,69	1,57	2,13
61	0,061	0,01	3,76	0	0,00238	0,000	-8,5	1,47	120,0	-7,135	-15,042	-0,0083	-2,18	2,44	-2,23	-2,68	1,61	2,15
62	0,062	0,07	3,70	0	0,01763	0,000	-8,5	1,46	120,0	-7,126	-15,046	-0,0088	-2,21	2,41	-2,25	-2,68	1,57	2,13
63	0,063	0,17	3,68	-1	0,04727	0,000	-8,6	1,46	120,0	-7,132	-15,048	-0,0093	-2,25	2,33	-2,28	-2,74	1,55	2,13
64	0,064	0,19	3,72	0	0,05220	0,000	-8,5	1,45	120,0	-7,135	-15,046	-0,0098	-2,26	2,32	-2,26	-2,68	1,57	2,15
65	0,065	0,27	3,78	0	0,07118	0,000	-8,5	1,44	120,0	-7,135	-15,046	-0,0083	-2,31	2,28	-2,25	-2,69	1,61	2,17
66	0,066	0,16	3,78	0	0,04106	0,000	-8,5	1,43	120,0	-7,120	-15,046	-0,0078	-2,26	2,33	-2,23	-2,63	1,59	2,19
67	0,067	0,09	3,78	0	0,02283	0,002	-8,5	1,43	120,0	-7,120	-15,044	-0,0088	-2,25	2,38	-2,17	-2,65	1,59	2,19
68	0,068	0,07	3,74	0	0,01825	0,001	-8,5	1,42	120,0	-7,117	-15,046	-0,0078	-2,21	2,48	-2,16	-2,68	1,57	2,17
69	0,069	0,17	3,80	0	0,04539	0,000	-8,5	1,41	120,0	-7,111	-15,042	-0,0078	-2,13	2,51	-2,19	-2,68	1,59	2,21
70	0,070	0,15	3,78	0	0,03839	0,001	-8,5	1,40	120,0	-7,111	-15,044	-0,0088	-2,15	2,50	-2,25	-2,66	1,59	2,19
71	0,071	0,07	3,76	0	0,01964	0,001	-8,5	1,39	120,0	-7,117	-15,042	-0,0088	-2,19	2,47	-2,26	-2,68	1,59	2,17
72	0,072	0,03	3,80	0	0,00705	0,000	-8,5	1,38	120,0	-7,117	-15,042	-0,0078	-2,25	2,42	-2,20	-2,68	1,61	2,19
73	0,073	0,14	3,78	0	0,03764	0,002	-8,5	1,38	120,0	-7,126	-15,044	-0,0083	-2,31	2,36	-2,11	-2,65	1,63	2,15
74	0,074	0,14	3,78	0	0,03731	0,001	-8,5	1,37	120,0	-7,117	-15,042	-0,0083	-2,31	2,36	-2,07	-2,61	1,59	2,19
75	0,075	0,15	3,76	0	0,04108	0,000	-8,6	1,36	120,0	-7,114	-15,044	-0,0083	-2,32	2,36	-2,14	-2,58	1,61	2,15
76	0,076	0,05	3,74	0	0,01371	-0,001	-8,5	1,35	120,0	-7,123	-15,046	-0,0093	-2,26	2,41	-2,23	-2,57	1,59	2,15
77	0,077	0,05	3,76	0	0,01335	0,001	-8,5	1,34	120,0	-7,123	-15,044	-0,0083	-2,29	2,44	-2,32	-2,61	1,57	2,19
78	0,078	0,01	3,70	0	0,00150	0,000	-8,5	1,33	120,0	-7,126	-15,046	-0,0088	-2,28	2,47	-2,32	-2,66	1,55	2,15
79	0,079	0,12	3,72	0	0,03268	-0,001	-8,6	1,32	120,0	-7,123	-15,044	-0,0093	-2,34	2,41	-2,25	-2,71	1,55	2,17
80	0,080	0,14	3,74	0	0,03612	0,000	-8,5	1,31	120,0	-7,129	-15,046	-0,0083	-2,32	2,38	-2,22	-2,71	1,57	2,17
81	0,081	0,18	3,74	0	0,04684	0,001	-8,5	1,30	120,0	-7,123	-15,046	-0,0083	-2,35	2,36	-2,25	-2,69	1,57	2,17
82	0,082	0,16	3,74	-1	0,04207	0,001	-8,5	1,30	120,0	-7,114	-15,044	-0,0083	-2,34	2,36	-2,29	-2,68	1,57	2,17
83	0,083	0,11	3,74	-1	0,02961	0,000	-8,6	1,29	120,0	-7,129	-15,044	-0,0098	-2,29	2,36	-2,35	-2,69	1,57	2,17
84	0,084	0,08	3,72	0	0,02121	0,001	-8,5	1,28	120,0	-7,132	-15,046	-0,0088	-2,28	2,38	-2,32	-2,73	1,57	2,15
85	0,085	0,08	3,78	0	0,02025	0,000	-8,5	1,27	120,0	-7,141	-15,042	-0,0088	-2,28	2,38	-2,26	-2,76	1,59	2,19
86	0,086	0,15	3,76	0	0,03893	0,000	-8,5	1,26	120,0	-7,135	-15,042	-0,0083	-2,32	2,35	-2,23	-2,74	1,59	2,17
87	0,087	0,16	3,76	0	0,04175	0,001	-8,5	1,25	120,0	-7,126	-15,042	-0,0078	-2,35	2,36	-2,28	-2,69	1,57	2,19
88	0,088	0,15	3,80	0	0,04033	0,000	-8,5	1,24	120,0	-7,123	-15,040	-0,0078	-2,35	2,36	-2,26	-2,63	1,61	2,19
89	0,089	0,06	3,78	0	0,01645	0,001	-8,5	1,23	120,0	-7,129	-15,044	-0,0078	-2,31	2,41	-2,25	-2,63	1,57	2,21
90	0,090	0,04	3,74	0	0,01153	0,000	-8,5	1,22	120,0	-7,129	-15,044	-0,0088	-2,26	2,47	-2,23	-2,61	1,57	2,17
91	0,091	0,12	3,78	0	0,03083	0,001	-8,5	1,21	120,0	-7,126	-15,044	-0,0078	-2,21	2,48	-2,22	-2,63	1,57	2,21
92	0,092	0,13	3,74	0	0,03491	0,001	-8,5	1,20	120,0	-7,141	-15,046	-0,0083	-2,21	2,50	-2,26	-2,66	1,57	2,17
93	0,093	0,12	3,82	0	0,03023	0,001	-8,5	1,20	120,0	-7,141	-15,044	-0,0083	-2,21	2,48	-2,25	-2,66	1,61	2,21
94	0,094	0,03	3,74	0	0,00833	0,001	-8,5	1,19	120,0	-7,141	-15,044	-0,0083	-2,26	2,39	-2,29	-2,69	1,57	2,17
95	0,095	0,13	3,70	0	0,03566	0,000	-8,5	1,18	120,0	-7,135	-15,048	-0,0083	-2,34	2,36	-2,25	-2,74	1,55	2,15
96	0,096	0,17	3,72	-1	0,04629	0,001	-8,6	1,17	120,0	-7,135	-15,046	-0,0093	-2,35	2,33	-2,23	-2,74	1,54	2,19
97	0,097	0,11	3,74	0	0,02958	0,000	-8,5	1,16	120,0	-7,129	-15,046	-0,0083	-2,32	2,36	-2,23	-2,73	1,55	2,19
98	0,098	0,02	3,72	0	0,00544	0,000	-8,5	1,15	120,0	-7,126	-15,048	-0,0088	-2,26	2,39	-2,26	-2,68	1,54	2,19
99	0,099	0,01	3,70	0	0,00310	0,000	-8,5	1,14	120,0	-7,132	-15,049	-0,0083	-2,24	2,39	-2,25	-2,71	1,52	2,19
100	0,100	0,01	3,72	0	0,00366	0,000	-8,5	1,13	120,0	-7,126	-15,046	-0,0078	-2,21	2,36	-2,23	-2,71	1,54	2,19
101	0,101	0,02	3,74	0	0,00423	0,000	-8,5	1,12	120,0	-7,135	-15,042	-0,0093	-2,22	2,38	-2,23	-2,76	1,55	2,19
102	0,102	0,07	3,74	0	0,01870	0,000	-8,5	1,10	120,0	-7,135	-15,048	-0,0083	-2,25	2,32	-2,26	-2,74	1,55	2,19
103	0,103	0,08	3,70	0	0,02236	0,000	-8,5	1,09	120,0	-7,138	-15,046	-0,0088	-2,26	2,32	-2,23	-2,73	1,54	2,17
104	0,104	0,04	3,70	0	0,01005	-0,001	-8,5	1,08	120,0	-7,129	-15,046	-0,0078	-2,28	2,38	-2,28	-2,71	1,52	2,19
105	0,105	0,04	3,74	0	0,00957	0,000	-8,5	1,07	120,0	-7,126	-15,048	-0,0088	-2,28	2,38	-2,25	-2,66	1,55	2,19
106	0,106	0,01	3,78	0	0,00251	0,000	-8,5	1,06	120,0	-7,132	-15,044	-0,0083	-2,29	2,44	-2,20	-2,66	1,54	2,25
107	0,107	0,05	3,80	0	0,01434	0,001	-8,5	1,05	120,0	-7,129	-15,046	-0,0083	-2,28	2,47	-2,17	-2,71	1,57	2,23
108	0,108	0,06	3,76	0	0,01469	0,000	-8,5	1,04	120,0	-7,129	-15,044	-0,0078	-2,28	2,47	-2,17	-2,66	1,54	2,23
109	0,109	0,03	3,76	0	0,00712	0,000	-8,5	1,03	120,0	-7,147	-15,044	-0,0078	-2,29	2,45	-2,16	-2,65	1,54	2,23
110	0,110	0,01	3,70	0	0,00342	-0,001	-8,5	1,02	120,0	-7,144	-15,044	-0,0083	-2,28	2,42	-2,19	-2,65	1,52	2,19
111	0,111	0,01	3,78	0	0,00344	0,000	-8,5	1,01	120,0	-7,144	-15,046	-0,0083	-2,25	2,39	-2,23	-2,66	1,55	2,23
112	0,112	0,07	3,74	0	0,01865	0,000	-8,5	0,99	120,0	-7,138	-15,044	-0,0083	-2,21	2,41	-2,20	-2,66	1,54	2,21
113	0,113	0,07	3,69	0	0,01851	0,000	-8,5	0,98	120,0	-7,132	-15,044	-0,0073	-2,22	2,42	-2,17	-2,65	1,52	2,17
114	0,114	0,05	3,69	0	0,01411	0,000	-8,5	0,97	120,0	-7,141	-15,044	-0,0083	-2,22	2,41	-2,22	-2,65	1,52	2,17
115	0,115	0,01	3,76	0	0,00180	0,000	-8,6	0,96	120,0	-7,144	-15,044	-0,0083	-2,24	2,38	-2,26	-2,65	1,55	2,21
116	0,116	0,01	3,65	0	0,00243	0,000	-8,5	0,95	120,0	-7,144	-15,048	-0,0088	-2,28	2,41	-2,31	-2,65	1,48	2,17
117	0,117	0,07	3,69	0	0,01785	0,000	-8,5	0,94	120,0	-7,138	-15,048	-0,0093	-2,31	2,38	-2,32	-2,68	1,52	2,17
118	0,118	0,12	3,69	-1	0,03248	0,000	-8,6	0,93	120,0	-7,126	-15,046	-0,0088	-2,32	2,33	-2,29	-2,66	1,48	2,21
119	0,119	0,14	3,67	0	0,03903	0,000	-8,6	0,91	120,0	-7,126	-15,044	-0,0088	-2,32	2,31	-2,29	-2,63	1,52	2,15
120	0,120	0,11	3,72	0	0,02914	-0,001	-8,5	0,90	120,0	-7,135	-15,042	-0,0098	-2,31	2,32	-2,28	-2,69	1,54	2,19
121	0,121	0,12	3,67	0	0,03228	0,001	-8,5	0,89	120,0	-7,135	-15,049	-0,0083	-2,31	2,31	-2,28	-2,65	1,50	2,17
122	0,122	0,11	3,63	0	0,03136	0,000	-8,6	0,88	120,0	-7,135	-15,046	-0,0093	-2,31	2,31	-2,29	-2,69	1,48	2,15
123	0,123	0,07	3,65	0	0,01805	0,000	-8,6	0,87	120,0	-7,138	-15,048	-0,0098	-2,28	2,32	-2,28	-2,68	1,48	2,17
124	0,124	0,05	3,69	0	0,01290	-0,001	-8,5	0,86	120,0	-7,141	-15,046	-0,0093	-2,26	2,32	-2,29	-2,69	1,52	2,17
125	0,125	0,00	3,69	0	0,00009	-0,001	-8,5	0,84	120,0	-7,138	-15,046	-0,0088	-2,25	2,35	-2,28	-2,68	1,50	2,19
126	0,126	0,05	3,74	0	0,01207	0,000	-8,5	0,83	120,0	-7,123	-15,048	-0,0073	-2,24	2,38	-2,22	-2,65	1,54	2,21
127	0,127	0,10	3,74	0	0,02719	0,001	-8,5	0,82	120,0	-7,138	-15,044	-0,0083	-2,21	2,41	-2,22	-2,68	1,52	2,23
128	0,128	0,13	3,76	0	0,03389	0,001	-8,5	0,81	120,0	-7,129	-15,046	-0,0088	-2,18	2,41	-2,20	-2,69	1,54	2,23
129	0,129	0,10	3,69	0	0,02584	0,000	-8,5	0,80	120,0	-7,126	-15,044	-0,0078	-2,19	2,39	-2,19	-2,68	1,50	2,19
130	0,130	0,06	3,70	0	0,01710	0,000	-8,5	0,79	120,0	-7,132	-15,044	-0,0083	-2,22	2,39	-2,20	-2,69	1,50	2,21
131	0,131	0,00	3,74	0	0,00062	0,000	-8,5	0,78	120,0	-7,132	-15,046	-0,0093	-2,24	2,35	-2,23	-2,69	1,54	2,21
132	0,132	0,03	3,76	0	0,00774	0,000	-8,5	0,77	120,0	-7,126	-15,040	-0,0083	-2,25	2,33	-2,23	-2,68	1,55	2,21
133	0,133	0,06	3,74	0	0,01590	0,000	-8,5	0,75	120,0	-7,123	-15,042	-0,0078	-2,28	2,33	-2,20	-2,65	1,54	2,21
134	0,134	0,09	3,74	0	0,02353	0,001	-8,5	0,74	120,0	-7,117	-15,044	-0,0083	-2,29	2,32	-2,23	-2,68	1,54	2,21
135	0,135	0,06	3,74	0	0,01551	0,000	-8,5	0,73	120,0	-7,123	-15,046	-0,0083	-2,31	2,36	-2,23	-2,71	1,52	2,23
136	0,136	0,07	3,70	0	0,01949	0,000	-8,5	0,72	120,0	-7,129	-15,048	-0,0093	-2,31	2,35	-2,29	-2,73	1,50	2,21
137	0,137	0,06	3,72	0	0,01532	-0,001	-8,5	0,71	120,0	-7,120	-15,049	-0,0098	-2,31	2,36	-2,29	-2,71	1,52	2,21
138	0,138	0,00	3,69	-1	0,00051	-0,002	-8,5	0,70	120,0	-7,126	-15,049	-0,0098	-2,29	2,41	-2,31	-2,71	1,50	2,19
139	0,139	0,00	3,69	-1	0,00056	0,000	-8,5	0,69	120,0	-7,123	-15,046	-0,0088	-2,26	2,38	-2,31	-2,71	1,52	2,17
140	0,140	0,03	3,67	0	0,00728	0,000	-8,5	0,68	120,0	-7,129	-15,048	-0,0088	-2,29	2,38	-2,28	-2,68	1,48	2,19
141	0,141	0,03	3,69	0	0,00721	-0,001	-8,5	0,67	120,0	-7,126	-15,048	-0,0083	-2,26	2,35	-2,26	-2,69	1,52	2,17
142	0,142	0,05	3,63	-1	0,01500	0,000	-8,6	0,66	120,0	-7,123	-15,048	-0,0088	-2,26	2,32	-2,28	-2,71	1,48	2,15
143	0,143	0,07	3,65	0	0,01828	-0,001	-8,6	0,65	120,0	-7,123	-15,048	-0,0088	-2,26	2,31	-2,25	-2,71	1,48	2,17
144	0,144	0,11	3,72	0	0,02839	-0,001	-8,5	0,63	120,0	-7,123	-15,049	-0,0103	-2,29	2,29	-2,23	-2,73	1,52	2,21
145	0,145	0,07	3,69	0	0,01956	-0,001	-8,5	0,62	120,0	-7,132	-15,046	-0,0083	-2,31	2,33	-2,23	-2,71	1,52	2,17
146	0,146	0,04	3,70	0	0,01052	0,001	-8,5	0,61	120,0	-7,132	-15,046	-0,0088	-2,31	2,36	-2,22	-2,69	1,52	2,19
147	0,147	0,01	3,74	0	0,00225	0,000	-8,5	0,60	120,0	-7,132	-15,042	-0,0083	-2,31	2,41	-2,22	-2,69	1,54	2,21
148	0,148	0,05	3,74	0	0,01417	0,001	-8,5	0,59	120,0	-7,123	-15,040	-0,0083	-2,29	2,44	-2,20	-2,71	1,55	2,19
149	0,149	0,04	3,74	0	0,01047	0,000	-8,5	0,58	120,0	-7,120	-15,042	-0,0078	-2,31	2,44	-2,23	-2,69	1,52	2,23
150	0,150	0,08	3,74	0	0,02176	0,000	-8,5	0,57	120,0	-7,120	-15,044	-0,0083	-2,28	2,45	-2,22	-2,69	1,54	2,21
151	0,151	0,02	3,69	0	0,00585	0,000	-8,5	0,56	120,0	-7,117	-15,042	-0,0083	-2,29	2,41	-2,26	-2,69	1,52	2,17
152	0,152	0,01	3,69	0	0,00154	0,001	-8,5	0,55	120,0	-7,132	-15,046	-0,0083	-2,29	2,39	-2,26	-2,71	1,50	2,19
153	0,153	0,04	3,76	0	0,01042	0,001	-8,5	0,54	120,0	-7,117	-15,042	-0,0078	-2,31	2,36	-2,28	-2,71	1,54	2,23
154	0,154	0,11	3,72	0	0,02934	0,000	-8,5	0,53	120,0	-7,114	-15,044	-0,0083	-2,34	2,32	-2,28	-2,68	1,54	2,19
155	0,155	0,13	3,70	0	0,03612	0,001	-8,5	0,52	120,0	-7,117	-15,042	-0,0088	-2,37	2,32	-2,29	-2,69	1,52	2,19
156	0,156	0,13	3,69	0	0,03511	0,000	-8,5	0,51	120,0	-7,126	-15,044	-0,0088	-2,37	2,32	-2,32	-2,71	1,50	2,19
157	0,157	0,10	3,70	0	0,02597	-0,001	-8,5	0,50	120,0	-7,117	-15,048	-0,0088	-2,35	2,33	-2,28	-2,69	1,50	2,21
158	0,158	0,05	3,67	0	0,01330	-0,001	-8,5	0,49	120,0	-7,126	-15,048	-0,0093	-2,34	2,36	-2,28	-2,69	1,50	2,17
