time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	1,821	2,043	1,776	0	0,0	26,3	0,0
1	0,002	45	1,815	2,020	1,760	10	25,6	26,3	0,0
2	0,004	45	1,810	1,996	1,745	10	25,9	26,3	0,0
3	0,004	45	1,804	1,973	1,729	10	26,1	26,3	0,0
4	0,276	45	1,771	2,194	1,326	10	26,5	26,3	-4,1
5	0,298	45	1,738	2,415	0,924	10	26,8	26,3	-8,3
6	0,375	45	1,705	2,635	0,522	10	27,2	26,3	-12,4
7	0,424	45	1,836	3,068	0,506	1692	28,1	26,3	-76,0
8	0,427	44	1,975	3,511	0,507	3451	29,1	26,4	-142,2
9	0,442	42	2,113	3,953	0,509	5210	30,1	26,4	-208,5
10	0,391	41	2,257	4,085	0,507	5447	30,6	26,4	-159,4
11	0,359	41	2,401	4,217	0,505	5684	31,1	26,4	-110,2
12	0,357	41	2,545	4,348	0,503	5920	31,6	26,4	-61,4
13	0,353	41	2,585	4,479	0,597	5930	32,4	26,4	-150,6
14	0,347	41	2,625	4,609	0,691	5940	33,2	26,5	-239,8
15	0,337	41	2,536	4,496	0,686	5943	34,5	26,6	-248,6
16	0,330	40	2,447	4,380	0,681	5947	35,8	26,8	-256,7
17	0,329	40	2,358	4,265	0,675	5950	37,1	26,9	-264,8
18	0,325	40	2,358	4,265	0,675	5950	38,0	27,0	-252,3
19	0,324	40	2,358	4,265	0,675	5950	38,8	27,1	-239,9
20	0,322	40	2,303	4,056	0,673	5943	39,4	27,2	-247,5
21	0,319	40	2,247	3,847	0,672	5937	39,9	27,2	-255,0
22	0,315	40	2,192	3,639	0,670	5930	40,5	27,3	-262,2
23	0,313	40	2,192	3,639	0,670	5925	41,6	27,5	-159,9
24	0,314	40	2,192	3,639	0,670	5920	42,7	27,7	-58,0
25	0,309	40	2,175	3,546	0,612	5907	44,0	28,0	-85,2
26	0,306	40	2,159	3,453	0,554	5893	45,2	28,3	-112,5
27	0,308	40	2,142	3,361	0,496	5880	46,5	28,6	-139,7
28	0,306	40	2,142	3,360	0,496	5880	47,0	28,7	-121,4
29	0,301	40	2,142	3,360	0,496	5880	47,6	28,9	-102,8
30	0,301	40	2,142	3,360	0,496	5880	48,1	29,0	-84,4
31	0,301	40	2,138	3,261	0,506	5873	49,3	29,4	-133,2
32	0,300	40	2,135	3,162	0,515	5867	50,6	29,7	-182,0
33	0,298	40	2,131	3,064	0,525	5860	51,8	30,1	-230,6
34	0,299	40	2,101	3,410	0,500	5855	52,6	30,4	-242,5
35	0,298	40	2,072	3,756	0,475	5850	53,3	30,6	-254,3
36	0,295	40	2,072	3,756	0,475	5847	53,8	30,8	-196,1
37	0,295	40	2,072	3,756	0,475	5843	54,3	30,9	-138,0
38	0,299	40	2,072	3,756	0,475	5840	54,8	31,1	-80,2
39	0,300	40	2,064	3,644	0,471	5833	55,9	31,6	-137,3
40	0,294	40	2,057	3,532	0,467	5827	57,1	32,0	-194,5
41	0,291	40	2,049	3,420	0,463	5820	58,2	32,5	-251,6
42	0,289	40	2,036	3,349	0,459	5817	58,7	32,7	-204,9
43	0,290	40	2,022	3,277	0,456	5813	59,1	32,9	-158,2
44	0,286	40	2,009	3,206	0,452	5810	59,6	33,1	-111,7
45	0,286	40	2,010	3,267	0,464	5803	60,7	33,6	-156,6
46	0,285	40	2,012	3,327	0,477	5797	61,8	34,1	-201,6
47	0,280	40	2,013	3,388	0,489	5790	62,9	34,6	-246,4
48	0,278	40	2,013	3,388	0,489	5785	63,6	34,9	-235,2
49	0,276	40	2,013	3,388	0,489	5780	64,3	35,2	-224,1
50	0,274	40	2,008	3,177	0,550	5780	65,0	35,6	-233,5
51	0,274	40	2,003	2,966	0,610	5780	65,6	35,9	-242,8
52	0,271	40	2,003	2,966	0,610	5775	66,5	36,3	-174,4
53	0,266	40	2,003	2,966	0,610	5770	67,4	36,8	-106,0
54	0,268	40	1,991	3,094	0,598	5763	67,4	36,8	-105,5
55	0,266	40	1,980	3,223	0,587	5757	67,4	36,8	-105,5
56	0,269	40	1,968	3,352	0,575	5750	67,4	36,8	-105,5
57	0,270	40	2,112	3,359	0,672	5745	68,3	37,3	-138,1
58	0,261	40	2,258	3,366	0,770	5740	69,2	37,8	-171,1
59	0,266	40	2,159	3,409	0,698	5733	70,5	38,5	-188,9
60	0,269	40	2,057	3,452	0,624	5727	71,8	39,2	-206,5
61	0,266	40	1,955	3,495	0,550	5720	73,1	39,9	-224,1
62	0,262	40	1,955	3,495	0,550	5717	73,7	40,2	-224,1
63	0,258	40	1,955	3,495	0,550	5713	74,2	40,5	-224,1
64	0,258	40	1,955	3,494	0,550	5710	74,8	40,8	-223,8
65	0,256	40	1,956	3,350	0,568	5710	75,4	41,2	-162,8
66	0,256	40	1,956	3,206	0,586	5710	76,0	41,6	-102,3
67	0,254	40	1,956	3,206	0,586	5705	76,7	42,0	-163,2
68	0,255	40	1,956	3,206	0,586	5700	77,3	42,3	-223,9
69	0,253	40	1,980	3,168	0,576	5695	78,1	42,8	-223,9
70	0,253	40	2,004	3,130	0,566	5690	78,9	43,2	-223,9
71	0,251	40	1,950	3,213	0,579	5687	79,3	43,4	-197,9
72	0,248	40	1,895	3,296	0,592	5683	79,7	43,7	-172,0
73	0,246	40	1,841	3,379	0,605	5680	80,1	43,9	-146,2
74	0,247	40	1,841	3,379	0,605	5677	81,1	44,5	-146,2
75	0,246	40	1,841	3,379	0,605	5673	82,0	45,0	-146,2
76	0,246	40	1,841	3,379	0,605	5670	83,0	45,6	-146,2
77	0,245	40	1,898	3,166	0,584	5665	83,6	46,0	-123,0
78	0,243	40	1,954	2,954	0,563	5660	84,2	46,3	-99,8
79	0,241	40	2,025	3,027	0,619	5657	84,6	46,5	-125,0
80	0,240	40	2,096	3,100	0,676	5653	84,9	46,8	-150,3
