time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	10,110	10,112	10,107	0	0,0	23,4	0,0
1	0,000	9	10,110	10,112	10,107	10	22,7	23,4	0,0
2	0,721	9	10,110	10,112	10,107	10	22,7	23,4	0,0
3	0,721	9	10,110	10,112	10,107	10	22,7	23,4	-1433,1
4	0,834	11	10,110	10,112	10,107	10	22,7	23,4	-1433,1
5	0,504	13	10,110	10,112	10,107	10	22,7	23,4	-1433,0
6	0,452	14	10,110	10,112	10,107	1721	22,7	23,4	-962,8
7	0,480	14	10,110	10,111	10,108	3432	22,7	23,3	-492,6
8	0,426	14	10,110	10,111	10,108	5140	22,7	23,3	-23,4
9	0,459	14	10,110	10,112	10,108	5240	22,7	23,3	-23,4
10	0,411	14	10,110	10,112	10,108	5340	22,7	23,3	-23,5
11	0,450	14	10,110	10,112	10,108	5340	22,7	23,3	-90,0
12	0,406	14	10,110	10,112	10,108	5340	22,7	23,4	-156,4
13	0,440	14	10,110	10,112	10,108	5337	22,7	23,4	-157,7
14	0,403	14	10,110	10,112	10,107	5333	22,7	23,4	-157,7
15	0,437	14	10,110	10,112	10,107	5330	22,7	23,4	-157,6
16	0,403	14	10,110	10,112	10,107	5325	22,7	23,4	-98,0
17	0,423	14	10,110	10,112	10,107	5320	22,7	23,4	-38,3
18	0,435	14	10,110	10,112	10,107	5313	22,7	23,4	-30,3
19	0,397	13	10,110	10,112	10,107	5307	22,7	23,3	-23,3
20	0,400	14	10,110	10,112	10,107	5300	22,7	23,3	-16,3
21	0,393	14	10,110	10,112	10,107	5300	22,7	23,4	-34,1
22	0,429	13	10,110	10,112	10,107	5300	22,7	23,4	-52,0
23	0,391	13	10,110	10,112	10,108	5290	22,7	23,4	-43,3
24	0,426	13	10,110	10,112	10,108	5280	22,7	23,4	-34,7
25	0,388	13	10,110	10,112	10,108	5277	22,7	23,4	-28,8
26	0,413	13	10,110	10,112	10,108	5273	22,7	23,3	-22,8
27	0,411	13	10,110	10,112	10,108	5270	22,7	23,3	-17,0
28	0,416	13	10,110	10,112	10,108	5270	22,7	23,4	-33,2
29	0,385	13	10,110	10,112	10,108	5270	22,7	23,4	-49,4
30	0,421	13	10,110	10,112	10,108	5265	22,7	23,4	-41,9
31	0,383	13	10,110	10,112	10,108	5260	22,7	23,4	-34,5
32	0,421	13	10,110	10,112	10,108	5250	22,7	23,3	-34,5
33	0,384	13	10,110	10,112	10,108	5240	22,7	23,3	-34,5
34	0,411	13	10,110	10,112	10,108	5233	22,7	23,3	-77,6
35	0,429	13	10,110	10,112	10,107	5227	22,7	23,4	-120,6
36	0,388	14	10,110	10,112	10,107	5220	22,7	23,4	-163,3
37	0,398	14	10,110	10,112	10,108	5215	22,7	23,4	-87,0
38	0,391	14	10,110	10,112	10,108	5210	22,7	23,4	-11,0
39	0,387	14	10,110	10,112	10,108	5205	22,7	23,4	-27,8
40	0,385	14	10,110	10,112	10,108	5200	22,7	23,4	-44,6
41	0,428	15	10,110	10,112	10,108	5193	22,7	23,4	-73,9
42	0,369	15	10,110	10,112	10,108	5187	22,7	23,4	-103,1
43	0,389	15	10,110	10,112	10,108	5180	22,7	23,4	-132,2
44	0,391	14	10,110	10,112	10,108	5173	22,7	23,4	-91,7
45	0,388	14	10,110	10,112	10,107	5167	22,7	23,4	-51,2
46	0,426	13	10,110	10,112	10,107	5160	22,7	23,4	-10,9
47	0,373	14	10,110	10,112	10,107	5160	22,7	23,4	-61,4
48	0,392	14	10,110	10,112	10,107	5160	22,7	23,4	-111,9
49	0,392	14	10,110	10,112	10,107	5160	22,7	23,4	-162,2
50	0,388	14	10,110	10,112	10,107	5147	22,7	23,4	-111,5
51	0,401	14	10,110	10,112	10,107	5133	22,7	23,4	-60,9
52	0,393	14	10,110	10,112	10,107	5120	22,7	23,4	-10,6
53	0,390	14	10,110	10,112	10,107	5120	22,7	23,4	-87,0
54	0,399	14	10,110	10,112	10,107	5120	22,7	23,4	-163,2
55	0,393	14	10,110	10,112	10,107	5113	22,7	23,4	-148,9
56	0,396	14	10,110	10,111	10,108	5107	22,7	23,4	-134,6
57	0,406	14	10,110	10,111	10,108	5100	22,7	23,4	-120,3
58	0,369	15	10,110	10,111	10,108	5095	22,7	23,4	-79,0
59	0,393	15	10,110	10,111	10,108	5090	22,7	23,4	-38,0
60	0,393	14	10,110	10,112	10,108	5085	22,7	23,4	-77,2
61	0,393	14	10,110	10,112	10,107	5080	22,7	23,4	-116,3
62	0,393	14	10,110	10,112	10,107	5073	22,7	23,4	-90,4
63	0,394	14	10,110	10,112	10,108	5067	22,7	23,4	-64,6
64	0,392	14	10,110	10,112	10,108	5060	22,7	23,4	-38,8
65	0,404	14	10,110	10,112	10,108	5053	22,7	23,4	-38,8
66	0,393	14	10,110	10,112	10,108	5047	22,7	23,4	-38,8
67	0,389	14	10,110	10,112	10,108	5040	22,7	23,4	-38,8
68	0,434	14	10,110	10,112	10,108	5030	22,7	23,4	-29,8
69	0,374	13	10,110	10,112	10,107	5020	22,7	23,4	-20,5
70	0,393	14	10,110	10,112	10,107	5010	22,7	23,4	-11,4
71	0,425	14	10,110	10,112	10,107	5010	22,7	23,4	-41,9
72	0,394	14	10,110	10,112	10,107	5010	22,8	23,4	-72,4
73	0,393	14	10,110	10,112	10,107	5010	22,8	23,4	-102,7
74	0,406	14	10,110	10,112	10,107	5003	22,8	23,4	-72,2
75	0,376	14	10,110	10,112	10,107	4997	22,7	23,4	-41,6
76	0,397	14	10,110	10,112	10,107	4990	22,7	23,4	-11,2
77	0,429	14	10,110	10,112	10,107	4983	22,7	23,4	-61,9
78	0,396	14	10,110	10,112	10,107	4977	22,7	23,4	-112,6
79	0,396	14	10,110	10,112	10,107	4970	22,7	23,4	-162,7
80	0,393	14	10,110	10,112	10,107	4970	22,7	23,4	-87,3
81	0,401	14	10,110	10,112	10,107	4970	22,7	23,4	-12,4
82	0,399	14	10,110	10,112	10,107	4957	22,7	23,4	-37,9
83	0,406	14	10,109	10,112	10,107	4943	22,8	23,4	-63,3
84	0,396	14	10,109	10,112	10,107	4930	22,8	23,4	-88,5
85	0,393	14	10,110	10,112	10,108	4930	22,7	23,4	-50,2
86	0,403	14	10,110	10,111	10,108	4930	22,7	23,4	-12,0
87	0,376	14	10,110	10,111	10,108	4927	22,7	23,4	-18,4
88	0,393	14	10,110	10,111	10,108	4923	22,8	23,4	-24,8
89	0,403	14	10,110	10,111	10,108	4920	22,8	23,4	-31,1
90	0,392	14	10,110	10,111	10,108	4910	22,8	23,4	-31,1
91	0,424	14	10,110	10,111	10,108	4900	22,8	23,4	-31,2
92	0,396	14	10,110	10,112	10,108	4895	22,8	23,4	-56,7
93	0,399	14	10,110	10,112	10,107	4890	22,8	23,4	-81,9
94	0,398	14	10,110	10,112	10,107	4885	22,8	23,4	-46,7
95	0,396	14	10,110	10,112	10,107	4880	22,8	23,4	-11,7
96	0,399	14	10,110	10,112	10,107	4875	22,8	23,4	-43,0
97	0,409	15	10,110	10,112	10,107	4870	22,8	23,4	-74,2
98	0,381	15	10,110	10,112	10,107	4860	22,8	23,4	-58,1
99	0,402	15	10,109	10,111	10,108	4850	22,8	23,4	-42,0
100	0,399	14	10,109	10,111	10,108	4840	22,8	23,4	-26,0
101	0,398	14	10,109	10,111	10,108	4837	22,8	23,4	-39,3
102	0,396	14	10,110	10,111	10,108	4833	22,8	23,4	-52,6
103	0,400	14	10,110	10,111	10,108	4830	22,8	23,4	-65,8
104	0,411	14	10,110	10,111	10,108	4820	22,8	23,4	-51,6
105	0,374	14	10,110	10,111	10,108	4810	22,8	23,4	-37,5
106	0,398	14	10,110	10,111	10,108	4800	22,8	23,4	-23,4
107	0,401	14	10,110	10,112	10,108	4795	22,8	23,4	-23,4
108	0,396	14	10,110	10,112	10,107	4790	22,8	23,4	-23,5
109	0,394	14	10,110	10,112	10,107	4790	22,8	23,4	-40,4
110	0,394	14	10,110	10,112	10,107	4790	22,8	23,4	-57,4
111	0,396	14	10,110	10,112	10,107	4787	22,8	23,4	-45,5
112	0,395	14	10,110	10,112	10,107	4783	22,8	23,4	-33,6
113	0,396	14	10,110	10,112	10,107	4780	22,8	23,4	-21,8
114	0,395	14	10,110	10,112	10,107	4770	22,8	23,4	-31,1
115	0,396	14	10,110	10,112	10,107	4760	22,8	23,4	-40,3
116	0,391	14	10,110	10,112	10,107	4750	22,8	23,4	-49,5
117	0,393	14	10,110	10,112	10,107	4743	22,8	23,4	-39,8
118	0,398	14	10,110	10,111	10,108	4737	22,8	23,4	-30,2
119	0,399	14	10,110	10,111	10,108	4730	22,8	23,4	-20,7
120	0,394	14	10,110	10,111	10,108	4725	22,8	23,4	-31,0
121	0,394	14	10,110	10,111	10,108	4720	22,8	23,4	-41,2
122	0,397	14	10,110	10,111	10,108	4715	22,8	23,4	-25,4
123	0,394	14	10,110	10,111	10,108	4710	22,8	23,4	-9,7
124	0,393	14	10,110	10,111	10,108	4707	22,8	23,4	-59,6
125	0,409	14	10,110	10,112	10,107	4703	22,8	23,4	-109,5
126	0,443	17	10,110	10,112	10,107	4700	22,8	23,4	-159,3
127	0,391	31	10,110	10,112	10,107	4690	22,8	23,4	-159,3
128	0,289	44	10,110	10,112	10,107	4680	22,8	23,4	-159,3
129	0,253	44	10,110	10,112	10,107	4670	22,8	23,4	-159,0
130	0,245	49	10,110	10,112	10,107	4630	22,8	23,4	-94,8
131	0,244	49	10,110	10,112	10,107	4590	22,8	23,4	-30,6
132	0,245	49	10,110	10,112	10,107	4550	22,8	23,4	33,6
133	0,246	49	10,110	10,112	10,107	4550	22,8	23,4	32,5
134	0,246	49	10,110	10,112	10,107	4550	22,9	23,4	30,6
135	0,245	49	10,110	10,112	10,107	4543	23,2	23,4	30,6
136	0,246	49	10,110	10,112	10,107	4537	23,6	23,4	30,6
137	0,246	49	10,110	10,112	10,107	4530	23,9	23,4	30,2
138	0,245	49	10,110	10,112	10,107	4495	24,5	23,4	-40,2
139	0,245	49	10,110	10,112	10,107	4460	25,1	23,4	-110,3
140	0,244	49	10,110	10,112	10,107	4445	25,7	23,5	-110,3
141	0,244	49	10,110	10,112	10,107	4430	26,3	23,5	-110,0
142	0,243	49	10,110	10,112	10,107	4415	27,0	23,6	-38,8
143	0,243	49	10,110	10,112	10,107	4400	27,6	23,6	31,8
144	0,244	49	10,110	10,112	10,107	4377	28,3	23,7	-14,3
145	0,240	49	10,109	10,112	10,107	4353	28,9	23,8	-60,4
146	0,239	49	10,109	10,112	10,107	4330	29,6	23,9	-105,9
147	0,238	49	10,110	10,112	10,107	4310	29,6	23,9	-36,7
148	0,239	49	10,110	10,112	10,107	4290	29,6	23,9	31,9
149	0,238	49	10,110	10,112	10,107	4283	30,9	24,1	-13,1
150	0,236	49	10,110	10,112	10,107	4277	32,1	24,4	-58,2
151	0,234	49	10,110	10,112	10,107	4270	33,4	24,6	-102,6
152	0,233	49	10,110	10,112	10,107	4253	34,5	24,9	-58,5
153	0,232	48	10,109	10,112	10,107	4237	35,6	25,2	-14,4
154	0,234	48	10,109	10,112	10,107	4220	36,7	25,5	29,5
155	0,233	48	10,109	10,112	10,107	4207	37,4	25,7	29,5
156	0,231	48	10,110	10,112	10,107	4193	38,1	26,0	29,5
157	0,229	48	10,110	10,112	10,107	4180	38,8	26,2	29,5
158	0,228	48	10,110	10,112	10,107	4165	38,8	26,2	36,0
159	0,225	48	10,110	10,112	10,107	4150	38,8	26,2	42,5
160	0,225	48	10,110	10,112	10,107	4137	41,1	27,2	42,5
161	0,223	48	10,110	10,112	10,107	4123	43,4	28,2	42,4
162	0,221	48	10,110	10,112	10,107	4110	45,7	29,2	42,4
163	0,220	48	10,110	10,112	10,107	4085	46,5	29,6	42,4
164	0,218	48	10,110	10,112	10,107	4060	47,2	29,9	42,4
165	0,217	48	10,110	10,112	10,107	4053	47,7	30,2	35,9
166	0,215	48	10,110	10,112	10,107	4047	48,2	30,5	29,5
167	0,214	48	10,110	10,112	10,107	4040	48,7	30,8	23,1
168	0,212	48	10,110	10,112	10,107	4025	49,7	31,4	23,1
169	0,211	47	10,110	10,112	10,107	4010	50,7	31,9	23,1
170	0,212	47	10,110	10,112	10,107	4010	51,5	32,4	32,2
171	0,209	47	10,110	10,112	10,107	4010	52,2	32,8	41,2
172	0,206	48	10,110	10,112	10,107	4015	52,2	32,8	30,3
173	0,209	48	10,109	10,112	10,107	4020	52,2	32,8	19,5
174	0,203	48	10,109	10,112	10,107	4010	53,2	33,5	29,1
175	0,206	48	10,109	10,112	10,107	4000	54,1	34,1	38,6
176	0,203	47	10,109	10,112	10,107	4010	55,5	35,1	31,0
177	0,201	47	10,110	10,112	10,107	4020	57,0	36,0	23,5
178	0,196	48	10,110	10,112	10,107	4030	58,4	37,0	16,0
179	0,199	48	10,110	10,112	10,107	4020	59,3	37,7	16,0
180	0,197	47	10,109	10,111	10,107	4010	60,2	38,3	16,0
181	0,198	47	10,109	10,111	10,107	4000	60,9	38,8	25,9
182	0,196	47	10,109	10,111	10,107	3990	61,6	39,3	35,7
183	0,194	47	10,109	10,111	10,107	3990	61,6	39,3	28,0
184	0,192	47	10,109	10,112	10,107	3990	61,6	39,3	20,3
185	0,191	47	10,109	10,112	10,107	3990	61,6	39,3	12,8
186	0,189	47	10,110	10,112	10,108	4000	62,5	40,0	22,8
187	0,187	47	10,110	10,112	10,108	4010	63,4	40,7	32,8
188	0,186	47	10,110	10,112	10,108	4007	64,7	41,7	25,5
189	0,184	47	10,110	10,112	10,107	4003	66,1	42,7	18,2
190	0,184	47	10,110	10,112	10,107	4000	67,4	43,7	10,7
191	0,183	47	10,110	10,112	10,107	4010	67,4	43,7	-38,4
192	0,182	47	10,110	10,112	10,107	4020	67,4	43,7	-87,3
193	0,181	47	10,110	10,112	10,107	4017	68,0	44,2	-87,3
194	0,179	47	10,109	10,112	10,107	4013	68,6	44,6	-87,3
195	0,178	47	10,109	10,112	10,107	4010	69,2	45,1	-87,0
196	0,176	47	10,109	10,112	10,107	4010	70,5	46,2	-38,1
197	0,176	47	10,109	10,112	10,107	4010	71,7	47,2	10,2
198	0,174	47	10,110	10,112	10,107	4020	71,7	47,2	-38,2
199	0,173	47	10,110	10,112	10,107	4030	71,7	47,2	-86,3
200	0,171	47	10,110	10,112	10,107	4025	72,6	47,9	-86,3
201	0,169	47	10,110	10,112	10,107	4020	73,4	48,5	-86,3
202	0,169	47	10,110	10,112	10,107	4013	74,2	49,2	-86,2
203	0,169	47	10,109	10,112	10,107	4007	75,1	49,9	-86,1
204	0,167	47	10,109	10,112	10,107	4000	75,9	50,6	-86,0
205	0,166	47	10,109	10,112	10,107	4003	76,5	51,1	-86,0
206	0,163	47	10,109	10,112	10,107	4007	77,0	51,5	-86,0
207	0,163	47	10,109	10,112	10,107	4010	77,6	52,0	-85,9
208	0,162	47	10,109	10,112	10,107	4013	78,6	52,8	-66,5
209	0,161	47	10,109	10,112	10,107	4017	79,5	53,5	-47,1
210	0,161	47	10,109	10,112	10,107	4020	80,5	54,3	-27,7
211	0,161	47	10,109	10,112	10,107	4020	81,7	55,4	2,5
212	0,159	47	10,109	10,112	10,107	4020	82,9	56,4	32,5
213	0,158	47	10,109	10,112	10,107	4010	83,6	56,9	32,5
214	0,158	47	10,109	10,112	10,107	4000	84,2	57,4	32,3
215	0,157	47	10,109	10,112	10,107	4003	84,2	57,4	-7,6
216	0,155	47	10,109	10,112	10,107	4007	84,2	57,4	-47,6
217	0,156	47	10,109	10,112	10,107	4010	84,2	57,4	-87,3
218	0,154	47	10,109	10,112	10,107	4020	85,0	58,1	-87,3
219	0,153	47	10,109	10,112	10,107	4030	85,8	58,7	-87,3
220	0,152	47	10,109	10,112	10,107	4020	87,1	59,8	-87,1
221	0,152	47	10,110	10,112	10,107	4010	88,4	60,9	-86,9
222	0,151	47	10,110	10,112	10,107	4000	89,7	62,0	-86,4
223	0,151	47	10,110	10,112	10,107	4000	89,7	62,0	-27,4
224	0,151	47	10,110	10,112	10,107	4000	89,7	62,0	31,2
225	0,149	47	10,110	10,112	10,107	4007	90,2	62,4	8,1
226	0,148	47	10,109	10,112	10,107	4013	90,7	62,9	-15,0
227	0,148	47	10,109	10,112	10,107	4020	91,2	63,3	-37,9
228	0,147	47	10,109	10,112	10,107	4010	92,4	64,3	-37,9
229	0,148	47	10,109	10,112	10,107	4000	93,5	65,3	-37,7
230	0,145	47	10,109	10,112	10,107	4010	93,5	65,3	-3,5
231	0,146	47	10,109	10,112	10,107	4020	93,5	65,3	30,2
232	0,145	47	10,109	10,112	10,107	4020	94,1	65,8	-5,7
233	0,144	47	10,109	10,112	10,107	4020	94,6	66,2	-41,3
234	0,144	47	10,109	10,112	10,107	4020	95,9	67,3	-17,6
235	0,144	47	10,109	10,112	10,107	4020	97,1	68,3	6,0
236	0,143	47	10,109	10,112	10,107	4020	98,4	69,4	29,5
237	0,142	47	10,109	10,112	10,107	4017	98,4	69,4	21,1
238	0,143	47	10,109	10,112	10,107	4013	98,4	69,4	12,8
239	0,141	47	10,109	10,112	10,107	4010	98,4	69,4	4,4
240	0,141	47	10,109	10,112	10,107	4007	99,6	70,5	-26,1
241	0,140	47	10,109	10,112	10,107	4003	100,8	71,5	-56,5
242	0,140	47	10,109	10,112	10,107	4000	102,0	72,6	-86,8
243	0,138	47	10,109	10,112	10,107	4000	102,0	72,6	-86,8
244	0,138	47	10,109	10,112	10,107	4000	102,0	72,6	-86,8
245	0,138	47	10,109	10,112	10,107	4000	102,0	72,6	-86,8
246	0,136	47	10,109	10,112	10,107	4010	102,7	73,2	-85,7
247	0,137	47	10,109	10,112	10,107	4020	103,4	73,8	-84,5
248	0,136	47	10,109	10,112	10,107	4013	104,1	74,4	-73,4
249	0,134	47	10,109	10,112	10,107	4007	104,8	75,0	-62,2
250	0,134	47	10,109	10,112	10,107	4000	105,5	75,6	-51,0
251	0,133	47	10,109	10,112	10,107	4000	106,3	76,3	-24,9
252	0,133	47	10,109	10,112	10,107	4000	107,1	77,1	1,2
253	0,133	47	10,109	10,112	10,107	4000	107,9	77,8	26,9
254	0,132	47	10,109	10,112	10,107	4003	108,2	78,1	-0,1
255	0,130	47	10,109	10,111	10,107	4007	108,6	78,4	-27,1
256	0,131	47	10,109	10,111	10,107	4010	108,9	78,7	-54,0
257	0,131	47	10,109	10,112	10,107	4000	109,6	79,3	-54,0
258	0,131	47	10,109	10,112	10,107	3990	110,3	79,9	-53,8
259	0,131	47	10,109	10,112	10,107	3993	111,0	80,5	-27,0
260	0,131	47	10,109	10,112	10,107	3997	111,6	81,0	-0,1
261	0,131	47	10,109	10,112	10,107	4000	112,3	81,6	26,2
262	0,130	47	10,109	10,112	10,107	4003	112,8	82,0	-10,8
263	0,129	47	10,109	10,111	10,107	4007	113,2	82,4	-47,8
264	0,129	47	10,109	10,111	10,107	4010	113,7	82,8	-84,6
265	0,129	47	10,109	10,111	10,107	4007	114,4	83,4	-84,6
266	0,129	47	10,109	10,112	10,107	4003	115,0	83,9	-84,6
267	0,129	47	10,109	10,112	10,107	4000	115,7	84,5	-84,5
268	0,128	47	10,109	10,112	10,107	4003	116,1	84,9	-76,4
269	0,128	47	10,109	10,111	10,107	4007	116,6	85,3	-68,2
270	0,128	47	10,109	10,111	10,107	4010	117,0	85,7	-60,0
271	0,128	47	10,109	10,111	10,107	4007	117,3	86,0	-35,6
272	0,127	47	10,109	10,111	10,108	4003	117,6	86,3	-11,2
273	0,125	47	10,109	10,111	10,108	4000	117,9	86,6	12,9
274	0,126	47	10,109	10,111	10,108	4010	117,9	86,6	12,9
275	0,126	47	10,109	10,111	10,108	4020	117,9	86,6	12,5
276	0,128	47	10,109	10,112	10,108	4020	119,1	87,6	-35,8
277	0,126	47	10,109	10,112	10,107	4020	120,2	88,5	-83,5
278	0,127	47	10,109	10,112	10,107	4017	121,3	89,4	-55,9
279	0,128	47	10,109	10,112	10,107	4013	122,3	90,4	-28,3
280	0,126	47	10,109	10,112	10,107	4010	123,4	91,3	-1,1
281	0,125	47	10,109	10,112	10,107	4010	123,4	91,3	-28,5
282	0,124	47	10,109	10,112	10,107	4010	123,4	91,3	-56,0
283	0,125	47	10,109	10,112	10,107	4010	123,4	91,3	-82,8
284	0,125	47	10,109	10,112	10,107	4005	123,9	91,8	-42,2
285	0,123	47	10,109	10,112	10,107	4000	124,4	92,2	-2,1
286	0,124	47	10,109	10,112	10,107	4007	125,1	92,8	-28,8
287	0,124	47	10,109	10,112	10,107	4013	125,9	93,5	-55,5
288	0,123	47	10,109	10,112	10,107	4020	126,6	94,1	-82,0
289	0,124	47	10,109	10,112	10,107	4020	126,9	94,4	-82,0
290	0,123	47	10,109	10,112	10,107	4020	127,2	94,6	-82,0
291	0,123	47	10,109	10,112	10,107	4020	127,5	94,9	-82,0
292	0,123	47	10,109	10,112	10,107	4013	128,2	95,5	-78,6
293	0,123	47	10,109	10,112	10,107	4007	128,9	96,2	-75,2
294	0,122	47	10,109	10,112	10,107	4000	129,6	96,8	-71,7
295	0,123	47	10,109	10,112	10,107	4000	129,6	96,8	-40,6
296	0,122	47	10,109	10,112	10,107	4000	129,6	96,8	-9,6
