time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	10,104	10,107	10,102	0	0,0	25,0	0,0
1	0,018	9	10,104	10,107	10,102	10	24,3	25,0	0,0
2	0,018	9	10,104	10,107	10,102	10	24,3	25,0	-41,9
3	0,363	9	10,104	10,107	10,102	10	24,3	25,0	-41,8
4	0,368	9	10,104	10,107	10,102	1243	24,3	25,0	-41,8
5	0,359	9	10,104	10,107	10,102	2478	24,3	25,0	-41,6
6	0,338	11	10,104	10,107	10,102	3712	24,3	25,0	-20,1
7	0,342	11	10,104	10,107	10,102	4641	24,3	25,0	1,3
8	0,370	10	10,105	10,107	10,102	5570	24,3	25,0	-2,1
9	0,378	10	10,105	10,107	10,102	5640	24,3	25,0	-5,4
10	0,386	10	10,105	10,107	10,102	5710	24,3	25,0	-5,0
11	0,387	10	10,104	10,107	10,102	5710	24,3	25,0	-4,6
12	0,391	10	10,104	10,107	10,102	5710	24,3	25,0	-4,2
13	0,394	10	10,104	10,107	10,102	5710	24,3	25,0	-3,8
14	0,397	10	10,104	10,107	10,102	5703	24,3	25,0	-3,4
15	0,394	10	10,104	10,107	10,102	5697	24,3	25,0	-3,4
16	0,393	10	10,104	10,107	10,102	5690	24,3	25,0	-3,4
17	0,404	10	10,104	10,107	10,102	5687	24,3	25,0	-9,0
18	0,398	10	10,105	10,107	10,102	5683	24,3	25,0	-14,7
19	0,401	10	10,105	10,107	10,102	5680	24,3	25,0	-20,3
20	0,410	10	10,105	10,107	10,102	5675	24,3	25,0	-10,7
21	0,406	10	10,105	10,107	10,102	5670	24,3	25,0	-1,1
22	0,406	10	10,105	10,107	10,102	5670	24,3	25,0	-1,1
23	0,408	10	10,105	10,107	10,102	5670	24,3	25,0	-1,1
24	0,409	10	10,105	10,107	10,102	5665	24,3	25,0	-0,3
25	0,411	10	10,104	10,107	10,102	5660	24,3	25,0	0,6
26	0,406	10	10,104	10,107	10,102	5653	24,3	25,0	4,2
27	0,405	10	10,104	10,106	10,102	5647	24,3	25,0	7,7
28	0,411	10	10,104	10,106	10,102	5640	24,3	25,0	11,3
29	0,408	10	10,104	10,106	10,102	5635	24,3	25,0	-3,0
30	0,417	10	10,104	10,106	10,102	5630	24,3	25,0	-17,3
31	0,418	10	10,104	10,106	10,102	5627	24,3	25,0	-10,6
32	0,417	10	10,104	10,107	10,102	5623	24,3	25,0	-3,8
33	0,415	10	10,104	10,107	10,102	5620	24,3	25,0	2,9
34	0,419	10	10,104	10,107	10,102	5617	24,3	25,0	-3,3
35	0,420	10	10,104	10,107	10,102	5613	24,3	25,0	-9,4
36	0,421	10	10,104	10,107	10,102	5610	24,3	25,0	-15,6
37	0,417	10	10,104	10,107	10,102	5607	24,3	25,0	-8,9
38	0,418	10	10,104	10,107	10,102	5603	24,3	25,0	-2,1
39	0,418	10	10,104	10,107	10,102	5600	24,3	25,0	4,6
40	0,419	10	10,104	10,107	10,102	5595	24,3	25,0	5,9
41	0,418	10	10,104	10,107	10,102	5590	24,3	25,0	7,2
42	0,413	10	10,104	10,107	10,102	5585	24,3	24,9	-4,7
43	0,413	10	10,104	10,107	10,102	5580	24,3	24,9	-16,5
44	0,419	10	10,104	10,107	10,102	5577	24,3	24,9	-8,9
45	0,418	10	10,104	10,106	10,102	5573	24,3	24,9	-1,4
46	0,414	10	10,104	10,106	10,102	5570	24,3	24,9	6,1
47	0,415	10	10,104	10,106	10,102	5567	24,3	24,9	-1,5
48	0,411	10	10,104	10,107	10,102	5563	24,3	24,9	-9,1
49	0,412	10	10,104	10,107	10,102	5560	24,3	24,9	-16,7
50	0,411	10	10,104	10,107	10,102	5557	24,3	24,9	-9,3
51	0,422	10	10,105	10,107	10,102	5553	24,3	24,9	-1,7
52	0,420	10	10,105	10,107	10,102	5550	24,3	24,9	5,8
53	0,418	10	10,105	10,107	10,102	5545	24,3	24,9	6,0
54	0,424	10	10,105	10,106	10,102	5540	24,3	24,9	6,1
