time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	10,106	10,109	10,103	0	0,0	23,9	0,0
1	0,000	9	10,106	10,109	10,103	10	23,2	23,9	0,0
2	0,019	9	10,106	10,109	10,103	10	23,2	23,9	0,0
3	0,019	9	10,106	10,109	10,103	10	23,3	23,9	-884,6
4	0,019	9	10,106	10,108	10,103	12	23,3	23,9	-529,5
5	0,593	9	10,106	10,108	10,103	561	23,3	23,9	-174,5
6	0,345	9	10,106	10,108	10,103	1110	23,3	23,9	-144,7
7	0,285	11	10,106	10,108	10,103	2379	23,3	23,9	-115,1
8	0,278	14	10,106	10,108	10,103	3650	23,3	23,9	-85,6
9	0,272	12	10,106	10,108	10,103	4920	23,3	23,9	-93,0
10	0,254	11	10,106	10,108	10,103	4923	23,3	23,9	-100,3
11	0,276	11	10,106	10,108	10,103	4927	23,2	23,9	-107,7
12	0,264	11	10,106	10,109	10,103	4930	23,2	23,9	-113,8
13	0,258	11	10,106	10,109	10,103	4930	23,2	23,9	-119,9
14	0,244	11	10,106	10,109	10,103	4930	23,3	23,9	-132,3
15	0,244	11	10,106	10,108	10,103	4923	23,3	23,9	-144,6
16	0,241	11	10,106	10,109	10,103	4917	23,2	23,9	-158,0
17	0,235	11	10,106	10,109	10,103	4910	23,2	23,9	-171,4
18	0,238	11	10,106	10,109	10,103	4907	23,2	23,9	-171,4
19	0,238	11	10,106	10,109	10,103	4903	23,3	23,9	-171,4
20	0,237	11	10,106	10,109	10,103	4900	23,3	23,9	-171,4
21	0,246	11	10,106	10,109	10,103	4890	23,3	23,9	-150,9
22	0,246	11	10,106	10,109	10,103	4880	23,2	23,9	-130,5
23	0,246	11	10,106	10,109	10,103	4870	23,2	23,9	-110,0
24	0,244	11	10,106	10,109	10,103	4870	23,2	23,9	-111,7
25	0,243	11	10,106	10,109	10,104	4870	23,3	23,9	-113,3
26	0,244	11	10,106	10,109	10,104	4870	23,3	23,9	-115,0
27	0,246	11	10,106	10,109	10,104	4865	23,3	23,9	-128,4
28	0,252	11	10,106	10,108	10,103	4860	23,3	23,9	-141,7
29	0,248	11	10,106	10,108	10,103	4855	23,3	23,9	-141,7
30	0,244	11	10,106	10,108	10,103	4850	23,3	23,9	-141,7
31	0,241	11	10,106	10,108	10,103	4843	23,3	23,9	-141,7
32	0,245	11	10,106	10,109	10,103	4837	23,3	23,9	-141,6
33	0,249	11	10,106	10,109	10,103	4830	23,3	23,9	-141,6
34	0,248	11	10,106	10,109	10,103	4827	23,3	23,9	-131,2
35	0,244	11	10,106	10,108	10,103	4823	23,3	23,9	-120,8
36	0,246	11	10,106	10,108	10,103	4820	23,3	23,9	-110,4
37	0,245	11	10,106	10,108	10,103	4810	23,3	23,9	-120,3
38	0,242	11	10,106	10,109	10,103	4800	23,3	23,9	-130,2
39	0,239	11	10,106	10,109	10,103	4790	23,3	23,9	-140,0
40	0,241	11	10,106	10,109	10,103	4780	23,3	23,9	-140,0
41	0,247	11	10,106	10,109	10,103	4770	23,3	23,9	-140,0
42	0,241	11	10,106	10,109	10,103	4765	23,3	23,9	-124,1
43	0,238	11	10,106	10,108	10,103	4760	23,3	23,9	-108,2
44	0,238	11	10,106	10,108	10,103	4755	23,3	23,9	-111,7
45	0,239	11	10,106	10,108	10,103	4750	23,3	23,9	-115,1
46	0,240	11	10,106	10,108	10,103	4747	23,3	23,9	-131,7
47	0,240	11	10,106	10,108	10,103	4743	23,3	23,9	-148,2
48	0,241	11	10,106	10,108	10,103	4740	23,3	23,9	-164,8
49	0,238	11	10,106	10,108	10,103	4730	23,3	23,9	-147,8
50	0,235	11	10,106	10,109	10,103	4720	23,3	23,9	-130,9
51	0,233	11	10,106	10,109	10,103	4710	23,3	23,9	-114,0
52	0,234	11	10,106	10,109	10,103	4707	23,3	23,9	-123,2
53	0,232	11	10,106	10,109	10,103	4703	23,3	23,9	-132,4
54	0,235	11	10,106	10,109	10,103	4700	23,3	23,9	-141,5
55	0,234	11	10,106	10,109	10,103	4695	23,3	23,9	-127,7
56	0,230	11	10,106	10,109	10,103	4690	23,3	23,9	-113,8
57	0,228	11	10,106	10,109	10,103	4685	23,3	23,9	-127,7
58	0,233	11	10,106	10,109	10,103	4680	23,3	23,9	-141,5
59	0,228	10	10,106	10,109	10,103	4670	23,3	23,9	-132,9
60	0,244	10	10,106	10,108	10,103	4660	23,3	23,9	-124,4
61	0,244	11	10,106	10,108	10,103	4650	23,3	23,9	-115,8
62	0,229	11	10,106	10,109	10,103	4650	23,3	23,9	-129,0
63	0,244	10	10,106	10,109	10,103	4650	23,3	23,9	-142,1
64	0,250	10	10,106	10,109	10,103	4643	23,3	23,9	-147,3
65	0,245	10	10,106	10,108	10,103	4637	23,3	23,9	-152,6
66	0,246	10	10,106	10,108	10,103	4630	23,3	23,9	-157,8
67	0,244	10	10,106	10,108	10,103	4620	23,3	23,9	-144,7
68	0,248	10	10,106	10,108	10,103	4610	23,3	23,9	-131,7
69	0,239	10	10,106	10,108	10,103	4600	23,3	23,9	-118,6
70	0,241	10	10,106	10,108	10,103	4597	23,3	23,9	-130,6
71	0,243	10	10,106	10,108	10,103	4593	23,3	23,9	-142,7
72	0,242	10	10,106	10,108	10,103	4590	23,3	23,9	-154,7
73	0,239	10	10,106	10,108	10,103	4583	23,3	23,9	-144,0
74	0,240	10	10,106	10,108	10,103	4577	23,3	23,9	-133,4
75	0,240	10	10,106	10,108	10,103	4570	23,3	23,9	-122,8
76	0,239	10	10,106	10,108	10,103	4565	23,3	23,9	-117,0
77	0,240	10	10,106	10,108	10,103	4560	23,3	23,9	-111,3
78	0,238	10	10,106	10,108	10,103	4553	23,3	23,9	-114,6
79	0,242	10	10,106	10,108	10,103	4547	23,3	23,9	-118,0
80	0,239	10	10,106	10,108	10,103	4540	23,3	23,9	-121,3
81	0,235	10	10,106	10,108	10,103	4530	23,3	23,9	-128,4
82	0,232	10	10,106	10,109	10,103	4520	23,3	23,9	-135,5
83	0,237	10	10,106	10,109	10,103	4510	23,3	23,9	-142,6
84	0,239	10	10,106	10,109	10,103	4505	23,3	23,9	-133,4
85	0,238	10	10,106	10,109	10,103	4500	23,3	23,9	-124,2
86	0,236	10	10,106	10,109	10,104	4495	23,3	23,9	-121,8
87	0,243	10	10,106	10,109	10,104	4490	23,3	23,9	-119,4
88	0,239	10	10,106	10,109	10,104	4485	23,3	23,9	-131,3
89	0,238	10	10,106	10,109	10,104	4480	23,3	23,9	-143,2
90	0,238	10	10,106	10,109	10,104	4473	23,3	23,9	-143,4
91	0,243	10	10,106	10,109	10,103	4467	23,3	23,9	-143,4
92	0,236	10	10,106	10,109	10,103	4460	23,3	23,9	-143,4
