time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	10,105	10,108	10,103	0	0,0	23,9	0,0
1	0,000	0	10,105	10,108	10,103	0	0,0	23,9	0,0
2	0,000	9	10,105	10,108	10,103	7	23,1	23,9	0,0
3	0,000	9	10,105	10,108	10,103	3	23,1	23,9	-1435,6
4	0,684	9	10,105	10,108	10,103	0	23,1	23,9	-1435,6
5	0,681	14	10,105	10,108	10,103	259	23,1	23,9	-816,0
6	0,678	14	10,105	10,108	10,103	519	23,1	23,9	-194,6
7	0,387	14	10,105	10,108	10,103	2099	23,1	23,9	-155,0
8	0,363	14	10,105	10,107	10,103	3683	23,1	23,9	-116,9
9	0,384	14	10,105	10,107	10,103	5267	23,1	23,9	-78,9
10	0,343	14	10,105	10,107	10,103	5330	23,1	23,9	-115,4
11	0,363	14	10,105	10,107	10,103	5390	23,1	23,9	-152,1
12	0,326	14	10,105	10,107	10,103	5450	23,1	23,9	-188,8
13	0,359	14	10,105	10,108	10,103	5450	23,1	23,9	-119,7
14	0,329	14	10,105	10,108	10,103	5450	23,1	23,9	-50,7
15	0,355	14	10,105	10,108	10,103	5447	23,1	23,9	-98,6
16	0,332	14	10,105	10,108	10,103	5443	23,2	23,9	-147,0
17	0,363	14	10,105	10,108	10,103	5440	23,2	23,9	-195,5
18	0,328	14	10,105	10,108	10,103	5435	23,2	23,9	-124,4
19	0,355	13	10,105	10,108	10,103	5430	23,2	23,9	-53,3
20	0,351	13	10,105	10,108	10,103	5423	23,2	23,9	-62,9
21	0,365	14	10,105	10,108	10,103	5417	23,2	23,9	-73,5
22	0,327	14	10,105	10,108	10,103	5410	23,2	23,9	-84,1
23	0,331	13	10,105	10,108	10,103	5410	23,2	23,9	-84,1
24	0,364	13	10,105	10,108	10,103	5410	23,2	23,9	-84,1
25	0,334	13	10,105	10,108	10,103	5403	23,2	23,9	-83,7
26	0,359	13	10,105	10,108	10,103	5397	23,2	23,9	-83,4
27	0,338	13	10,105	10,108	10,103	5390	23,2	23,9	-83,0
28	0,362	13	10,105	10,108	10,103	5385	23,2	23,9	-128,8
29	0,372	14	10,105	10,108	10,103	5380	23,2	23,9	-174,7
30	0,340	14	10,105	10,108	10,103	5373	23,2	23,9	-174,7
31	0,333	14	10,105	10,108	10,103	5367	23,2	23,9	-174,7
32	0,369	13	10,105	10,108	10,103	5360	23,2	23,9	-174,7
33	0,338	13	10,105	10,108	10,103	5353	23,2	23,9	-173,0
34	0,368	13	10,105	10,107	10,103	5347	23,2	23,9	-171,2
35	0,338	13	10,105	10,107	10,103	5340	23,2	23,9	-169,5
36	0,369	13	10,105	10,107	10,103	5337	23,2	23,9	-129,2
37	0,342	13	10,105	10,107	10,103	5333	23,2	23,9	-88,8
38	0,364	13	10,105	10,107	10,103	5330	23,2	23,9	-48,4
39	0,368	14	10,105	10,108	10,103	5325	23,2	23,9	-63,6
40	0,342	14	10,105	10,108	10,103	5320	23,2	23,9	-78,9
41	0,378	15	10,105	10,108	10,103	5315	23,2	23,9	-78,9
42	0,322	14	10,105	10,108	10,103	5310	23,2	23,9	-78,9
43	0,346	13	10,105	10,108	10,103	5307	23,2	23,9	-78,1
44	0,379	14	10,105	10,108	10,103	5303	23,2	23,9	-77,2
45	0,331	14	10,105	10,108	10,103	5300	23,2	23,9	-76,4
46	0,344	15	10,105	10,108	10,103	5293	23,2	23,9	-76,4
47	0,380	15	10,105	10,108	10,103	5287	23,2	23,9	-76,4
48	0,329	15	10,105	10,108	10,103	5280	23,2	23,9	-76,4
49	0,346	14	10,105	10,108	10,103	5273	23,2	23,9	-75,8
50	0,383	13	10,105	10,107	10,103	5267	23,2	23,9	-75,1
51	0,330	14	10,105	10,107	10,103	5260	23,2	23,9	-74,5
52	0,348	14	10,105	10,107	10,103	5250	23,2	23,9	-115,5
53	0,379	14	10,105	10,107	10,103	5240	23,2	23,9	-156,4
54	0,347	14	10,105	10,107	10,103	5237	23,2	23,9	-156,5
55	0,356	14	10,105	10,108	10,103	5233	23,2	23,9	-156,5
56	0,347	14	10,105	10,108	10,103	5230	23,2	23,9	-156,5
57	0,350	14	10,105	10,108	10,103	5223	23,2	23,9	-154,6
58	0,355	14	10,105	10,108	10,103	5217	23,2	23,9	-152,8
59	0,349	13	10,105	10,108	10,103	5210	23,2	23,9	-150,9
60	0,373	13	10,105	10,108	10,103	5207	23,2	23,9	-115,2
61	0,351	14	10,105	10,108	10,103	5203	23,2	23,9	-79,5
62	0,352	14	10,105	10,108	10,103	5200	23,2	23,9	-43,9
63	0,353	15	10,105	10,108	10,103	5195	23,2	23,9	-57,2
64	0,329	15	10,105	10,108	10,103	5190	23,2	23,9	-70,5
65	0,348	14	10,105	10,108	10,103	5180	23,2	23,9	-61,0
66	0,346	14	10,105	10,108	10,103	5170	23,2	23,9	-51,5
67	0,353	15	10,105	10,108	10,103	5160	23,2	23,9	-42,1
68	0,324	15	10,105	10,108	10,103	5155	23,2	23,9	-55,6
69	0,348	14	10,105	10,107	10,104	5150	23,2	23,9	-69,3
70	0,353	14	10,105	10,107	10,104	5145	23,2	23,9	-103,8
71	0,328	14	10,105	10,107	10,103	5140	23,2	23,9	-138,7
72	0,344	14	10,105	10,107	10,103	5137	23,2	23,9	-107,8
73	0,351	14	10,105	10,108	10,104	5133	23,2	23,9	-75,1
74	0,343	14	10,105	10,108	10,104	5130	23,2	23,9	-42,4
75	0,351	14	10,105	10,108	10,104	5125	23,2	23,9	-55,1
76	0,343	14	10,105	10,108	10,104	5120	23,2	23,9	-67,8
77	0,368	14	10,105	10,108	10,104	5113	23,2	23,9	-89,5
78	0,366	13	10,105	10,108	10,103	5107	23,2	23,9	-111,2
79	0,343	14	10,105	10,108	10,103	5100	23,2	23,9	-132,9
80	0,339	14	10,105	10,108	10,103	5095	23,2	23,9	-100,3
81	0,347	14	10,105	10,108	10,103	5090	23,2	23,9	-67,6
82	0,343	14	10,105	10,108	10,103	5083	23,2	23,9	-87,5
83	0,342	13	10,105	10,108	10,103	5077	23,2	23,9	-107,4
84	0,359	13	10,105	10,108	10,103	5070	23,2	23,9	-127,3
85	0,339	13	10,105	10,108	10,103	5063	23,2	23,9	-100,0
86	0,354	13	10,105	10,108	10,103	5057	23,2	23,9	-72,4
87	0,339	14	10,105	10,108	10,103	5050	23,2	23,9	-44,9
88	0,334	14	10,105	10,108	10,103	5045	23,2	23,9	-118,1
89	0,334	13	10,105	10,108	10,103	5040	23,2	23,9	-191,3
90	0,358	13	10,105	10,108	10,103	5037	23,2	23,9	-167,3
91	0,331	14	10,105	10,108	10,104	5033	23,2	23,9	-142,7
92	0,323	14	10,105	10,108	10,104	5030	23,2	23,9	-118,1
93	0,343	14	10,105	10,108	10,104	5023	23,2	23,9	-101,1
94	0,318	13	10,105	10,108	10,103	5017	23,2	23,9	-84,1
95	0,343	13	10,105	10,108	10,103	5010	23,2	23,9	-67,2
96	0,338	13	10,105	10,108	10,103	5005	23,2	23,9	-90,8
97	0,333	13	10,105	10,108	10,103	5000	23,2	23,9	-114,3
98	0,335	13	10,105	10,108	10,103	4993	23,2	23,9	-92,5
99	0,332	13	10,105	10,108	10,103	4987	23,2	23,9	-70,7
100	0,336	13	10,105	10,108	10,103	4980	23,2	23,9	-49,0
101	0,338	13	10,105	10,108	10,103	4977	23,2	23,9	-48,9
102	0,333	13	10,105	10,108	10,104	4973	23,2	23,9	-48,9
103	0,334	13	10,105	10,108	10,104	4970	23,2	23,9	-48,8
104	0,341	13	10,105	10,108	10,104	4960	23,2	23,9	-56,4
105	0,339	13	10,105	10,108	10,103	4950	23,2	23,9	-64,1
106	0,337	13	10,105	10,108	10,103	4947	23,2	23,9	-76,1
107	0,336	13	10,105	10,107	10,104	4943	23,2	23,9	-88,1
108	0,332	13	10,105	10,107	10,104	4940	23,2	23,9	-100,1
