time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
37	0,111	41	2,498	3,056	1,201	5320	128,4	66,8	-119,9
38	0,111	41	2,515	3,022	1,158	5300	129,1	67,0	-139,4
39	0,111	41	2,355	3,121	0,855	5295	129,9	67,3	-107,5
40	0,111	41	2,195	3,219	0,554	5290	130,6	67,5	-75,7
41	0,108	41	2,292	3,152	0,750	5287	131,0	67,6	-75,8
42	0,108	41	2,389	3,085	0,946	5283	131,3	67,7	-75,8
43	0,109	41	2,485	3,019	1,141	5280	131,7	67,8	-76,0
44	0,107	41	2,483	2,996	1,115	5270	132,3	68,0	-104,1
45	0,106	41	2,481	2,973	1,090	5260	132,8	68,2	-132,2
46	0,108	41	2,392	3,142	0,927	5247	133,6	68,5	-112,2
47	0,105	41	2,303	3,311	0,765	5233	134,5	68,8	-92,2
48	0,104	41	2,214	3,480	0,603	5220	135,3	69,1	-72,3
49	0,106	42	2,214	3,480	0,603	5210	136,0	69,4	-74,8
50	0,103	42	2,214	3,480	0,603	5200	136,7	69,7	-77,3
51	0,104	42	2,230	3,444	0,583	5190	137,2	69,9	-107,9
52	0,103	41	2,246	3,409	0,563	5180	137,7	70,1	-138,4
53	0,103	41	2,246	3,409	0,563	5173	138,0	70,2	-115,2
54	0,103	41	2,246	3,409	0,563	5167	138,4	70,4	-92,0
55	0,103	41	2,246	3,409	0,563	5160	138,7	70,5	-68,9
56	0,101	41	2,241	3,438	0,572	5147	139,2	70,7	-92,2
57	0,101	41	2,235	3,467	0,580	5133	139,6	70,9	-115,5
58	0,101	41	2,230	3,496	0,589	5120	140,1	71,1	-138,7
59	0,098	42	2,210	3,398	0,603	5110	141,1	71,6	-138,7
60	0,098	42	2,190	3,301	0,617	5100	142,0	72,0	-138,6
61	0,100	42	2,190	3,301	0,617	5090	142,7	72,3	-109,4
62	0,100	41	2,190	3,302	0,617	5080	143,4	72,6	-80,3
63	0,100	41	2,144	3,529	0,601	5073	143,7	72,8	-99,8
64	0,099	41	2,097	3,757	0,584	5067	144,0	72,9	-119,2
65	0,097	41	2,051	3,984	0,568	5060	144,3	73,1	-138,7
66	0,094	42	2,104	3,757	0,565	5047	145,0	73,4	-138,4
67	0,094	42	2,158	3,530	0,562	5033	145,6	73,7	-138,0
68	0,096	41	2,211	3,304	0,559	5020	146,3	74,0	-137,7
69	0,093	41	2,305	3,163	0,711	5013	146,7	74,2	-111,8
70	0,094	41	2,399	3,022	0,863	5007	147,2	74,4	-85,9
71	0,091	41	2,492	2,881	1,014	5000	147,6	74,6	-60,2
72	0,094	41	2,479	2,883	1,028	4990	148,1	74,9	-71,6
73	0,093	42	2,467	2,885	1,042	4980	148,5	75,1	-83,0
74	0,091	42	2,475	2,915	1,094	4970	149,0	75,3	-100,9
75	0,089	42	2,483	2,944	1,145	4960	149,5	75,5	-118,7
76	0,089	42	2,483	2,944	1,145	4950	150,1	75,8	-118,7
77	0,091	42	2,483	2,944	1,144	4940	150,7	76,1	-118,6
78	0,089	42	2,357	3,135	0,846	4940	150,7	76,1	-87,8
79	0,088	42	2,232	3,325	0,548	4940	150,7	76,1	-57,0
80	0,088	42	2,197	3,341	0,551	4920	151,7	76,6	-83,4
81	0,087	42	2,162	3,357	0,554	4900	152,7	77,2	-109,7
82	0,085	42	2,127	3,372	0,558	4880	153,7	77,7	-135,9
83	0,086	42	2,246	3,222	0,723	4873	154,0	77,9	-108,6
84	0,086	42	2,365	3,071	0,888	4867	154,3	78,0	-81,4
85	0,084	42	2,483	2,921	1,053	4860	154,6	78,2	-54,3
86	0,084	42	2,483	2,921	1,053	4855	155,1	78,4	-95,0
87	0,084	42	2,483	2,921	1,053	4850	155,5	78,6	-135,5
88	0,084	42	2,403	3,068	0,900	4833	156,0	79,0	-119,3
89	0,083	42	2,324	3,215	0,748	4817	156,6	79,3	-103,1
90	0,083	42	2,244	3,362	0,596	4800	157,1	79,7	-87,0
91	0,082	42	2,239	3,403	0,579	4793	157,3	79,9	-102,9
92	0,081	42	2,235	3,445	0,562	4787	157,6	80,1	-118,8
93	0,080	42	2,230	3,486	0,545	4780	157,8	80,3	-134,6
94	0,081	42	2,185	3,566	0,536	4767	158,0	80,6	-106,6
95	0,081	42	2,139	3,647	0,528	4753	158,2	80,9	-77,9
96	0,079	42	2,093	3,727	0,519	4740	158,4	81,2	-49,5
97	0,081	42	2,093	3,727	0,519	4730	158,5	81,5	-91,6
98	0,079	42	2,093	3,727	0,519	4720	158,5	81,7	-133,6
99	0,079	42	2,139	3,567	0,539	4713	158,5	81,9	-104,7
100	0,079	42	2,186	3,408	0,558	4707	158,6	82,1	-75,7
101	0,078	42	2,232	3,249	0,578	4700	158,6	82,3	-47,0
102	0,077	42	2,223	3,212	0,572	4687	158,6	82,6	-75,6
103	0,078	42	2,215	3,176	0,566	4673	158,6	82,9	-104,2
104	0,076	42	2,206	3,139	0,560	4660	158,6	83,2	-132,6
105	0,078	42	2,206	3,139	0,560	4653	158,6	83,3	-103,3
106	0,078	42	2,206	3,139	0,560	4647	158,5	83,5	-74,0
107	0,076	42	2,206	3,139	0,560	4640	158,5	83,6	-44,9
108	0,075	42	2,205	3,083	0,560	4630	158,5	83,9	-73,8
109	0,076	42	2,204	3,028	0,559	4620	158,5	84,1	-102,7
110	0,075	42	2,203	2,972	0,559	4610	158,5	84,4	-131,4
111	0,076	42	2,203	2,978	0,564	4607	158,5	84,5	-101,9
112	0,076	42	2,202	2,984	0,570	4603	158,5	84,6	-72,4
113	0,074	42	2,202	2,990	0,575	4600	158,5	84,7	-43,2
114	0,074	42	2,122	3,085	0,550	4583	158,5	84,9	-59,6
115	0,074	42	2,043	3,180	0,525	4567	158,4	85,2	-75,9
116	0,073	42	1,964	3,274	0,500	4550	158,4	85,4	-92,3
117	0,074	42	1,964	3,274	0,500	4540	158,4	85,6	-111,1
118	0,073	42	1,964	3,274	0,500	4530	158,4	85,7	-129,8
119	0,073	42	1,973	3,331	0,494	4523	158,4	85,8	-100,2
120	0,071	42	1,981	3,388	0,487	4517	158,4	85,8	-70,6
121	0,071	42	1,990	3,444	0,481	4510	158,4	85,9	-41,2
122	0,073	42	2,019	3,335	0,483	4500	158,4	86,0	-37,2
123	0,071	42	2,047	3,225	0,484	4490	158,3	86,1	-33,2
124	0,071	42	2,076	3,116	0,486	4480	158,3	86,2	-29,2
125	0,070	42	2,076	3,116	0,486	4465	158,2	86,4	-34,4
126	0,071	42	2,076	3,116	0,486	4450	158,1	86,6	-39,6
127	0,070	42	2,156	3,098	0,557	4443	158,0	86,7	-68,6
128	0,070	42	2,235	3,080	0,628	4437	158,0	86,7	-97,5
129	0,069	42	2,314	3,062	0,698	4430	157,9	86,8	-126,2
130	0,071	42	2,314	3,062	0,698	4425	157,8	86,9	-82,0
131	0,070	42	2,314	3,062	0,698	4420	157,7	87,0	-37,9
132	0,069	42	2,322	3,068	0,709	4410	157,6	87,1	-37,9
133	0,069	42	2,330	3,073	0,719	4400	157,5	87,1	-38,0
134	0,068	42	2,330	3,073	0,719	4390	157,5	87,1	-66,3
135	0,069	42	2,330	3,073	0,719	4380	157,5	87,1	-94,5
136	0,069	42	2,277	3,098	0,705	4370	157,3	87,2	-94,7
137	0,068	42	2,224	3,122	0,692	4360	157,2	87,3	-94,8
138	0,069	42	2,171	3,147	0,678	4350	157,0	87,4	-95,1
139	0,068	42	2,270	3,100	0,681	4335	156,7	87,5	-108,6
140	0,069	42	2,368	3,054	0,684	4320	156,5	87,6	-121,9
141	0,069	42	2,368	3,054	0,684	4310	156,4	87,7	-78,4
142	0,069	42	2,368	3,054	0,684	4300	156,4	87,8	-35,0
143	0,067	42	2,400	3,055	0,753	4285	156,3	87,9	-65,1
144	0,067	42	2,431	3,056	0,822	4270	156,2	87,9	-95,2
145	0,068	42	2,431	3,056	0,822	4267	156,1	87,9	-95,2
146	0,068	42	2,431	3,056	0,822	4263	156,1	88,0	-95,2
147	0,067	42	2,431	3,056	0,822	4260	156,0	88,0	-95,3
148	0,066	42	2,353	3,102	0,753	4250	155,9	88,1	-107,7
149	0,066	42	2,276	3,148	0,684	4240	155,8	88,1	-120,1
150	0,066	42	2,355	3,100	0,734	4223	155,7	88,1	-119,1
151	0,066	42	2,433	3,053	0,784	4207	155,5	88,2	-118,0
152	0,065	42	2,511	3,005	0,834	4190	155,4	88,2	-117,0
153	0,066	42	2,478	3,003	0,803	4183	155,4	88,2	-117,0
154	0,064	42	2,445	3,002	0,773	4177	155,3	88,2	-117,0
155	0,066	42	2,412	3,000	0,742	4170	155,3	88,2	-116,7
156	0,064	42	2,459	2,986	0,799	4160	155,2	88,3	-74,5
157	0,066	42	2,505	2,972	0,855	4150	155,1	88,3	-32,6
158	0,065	42	2,508	2,981	0,854	4137	155,0	88,3	-60,0
159	0,065	42	2,510	2,990	0,852	4123	154,8	88,4	-87,4
160	0,065	42	2,513	2,999	0,850	4110	154,7	88,4	-114,3
161	0,065	42	2,443	3,074	0,719	4100	154,6	88,4	-72,8
162	0,064	42	2,374	3,149	0,589	4090	154,5	88,4	-31,5
163	0,066	42	2,421	3,116	0,666	4087	154,5	88,4	-33,2
164	0,065	42	2,467	3,082	0,743	4083	154,4	88,4	-34,9
165	0,065	42	2,513	3,049	0,820	4080	154,4	88,4	-36,6
166	0,063	42	2,513	3,017	0,819	4067	154,3	88,4	-34,6
167	0,066	42	2,514	2,985	0,817	4053	154,2	88,5	-32,7
168	0,064	42	2,514	2,954	0,816	4040	154,1	88,5	-30,9
169	0,064	42	2,423	3,069	0,750	4030	153,9	88,5	-70,4
170	0,064	42	2,332	3,185	0,685	4020	153,8	88,5	-110,0
171	0,064	42	2,332	3,185	0,685	4015	153,8	88,5	-70,8
172	0,064	42	2,332	3,185	0,685	4010	153,7	88,5	-31,6
173	0,064	42	2,309	3,213	0,662	4007	153,7	88,5	-51,2
174	0,064	42	2,286	3,241	0,638	4003	153,6	88,5	-72,5
175	0,063	43	2,263	3,269	0,615	4000	153,6	88,5	-93,6
176	0,062	43	2,263	3,269	0,615	4000	153,5	88,5	-93,6
177	0,064	42	2,264	3,268	0,615	4000	153,4	88,5	-93,5
178	0,064	42	2,360	3,174	0,678	4003	153,3	88,5	-72,5
179	0,064	42	2,456	3,080	0,741	4007	153,2	88,5	-51,6
180	0,063	42	2,552	2,987	0,804	4010	153,1	88,5	-30,9
181	0,063	42	2,552	2,987	0,804	4005	153,0	88,5	-69,9
182	0,064	42	2,552	2,987	0,804	4000	153,0	88,5	-108,8
183	0,063	42	2,534	3,045	0,793	4000	153,0	88,5	-108,8
184	0,065	42	2,515	3,103	0,783	4000	152,9	88,4	-108,8
185	0,064	42	2,497	3,160	0,772	4000	152,9	88,4	-108,5
186	0,064	42	2,497	3,160	0,772	4005	152,8	88,4	-69,7
187	0,064	42	2,497	3,160	0,772	4010	152,7	88,4	-31,1
188	0,064	42	2,516	3,108	0,722	4007	152,7	88,4	-31,1
189	0,064	42	2,534	3,057	0,673	4003	152,6	88,4	-31,1
190	0,064	42	2,553	3,006	0,625	4000	152,6	88,4	-31,3
191	0,064	42	2,562	3,039	0,703	4005	152,5	88,3	-64,7
192	0,063	42	2,570	3,071	0,781	4010	152,4	88,3	-97,9
193	0,064	42	2,570	3,071	0,781	4010	152,3	88,3	-103,0
194	0,064	42	2,570	3,071	0,781	4010	152,3	88,3	-107,9
195	0,064	42	2,529	3,108	0,679	4005	152,2	88,3	-69,5
196	0,064	42	2,489	3,144	0,577	4000	152,2	88,3	-31,3
197	0,064	42	2,489	3,144	0,577	4003	152,2	88,3	-31,3
198	0,066	42	2,489	3,144	0,577	4007	152,1	88,3	-31,3
199	0,064	42	2,489	3,144	0,577	4010	152,1	88,3	-31,4
200	0,063	42	2,510	3,124	0,667	4010	152,0	88,3	-56,8
201	0,065	42	2,532	3,103	0,757	4010	152,0	88,2	-82,3
202	0,063	42	2,553	3,083	0,846	4010	151,9	88,2	-107,5
203	0,064	42	2,553	3,083	0,846	4010	151,8	88,1	-105,0
204	0,064	42	2,553	3,083	0,845	4010	151,8	88,1	-102,5
205	0,064	42	2,539	3,133	0,728	4010	151,7	88,1	-104,5
206	0,064	42	2,526	3,183	0,612	4010	151,7	88,1	-106,2
207	0,065	42	2,548	3,146	0,637	4010	151,7	88,0	-68,9
208	0,063	42	2,569	3,110	0,662	4010	151,7	88,0	-32,1
209	0,064	42	2,569	3,110	0,662	4005	151,6	88,0	-68,8
210	0,064	42	2,569	3,110	0,662	4000	151,6	88,0	-105,2
211	0,064	42	2,562	3,125	0,642	4000	151,6	88,0	-105,1
212	0,064	42	2,554	3,140	0,623	4000	151,5	88,0	-105,0
213	0,065	42	2,547	3,155	0,603	4000	151,5	88,0	-104,9
214	0,063	42	2,541	3,130	0,579	4003	151,5	88,0	-105,8
215	0,065	42	2,535	3,105	0,554	4007	151,4	88,0	-106,7
216	0,065	42	2,529	3,080	0,531	4010	151,4	88,0	-107,6
217	0,064	42	2,547	3,057	0,611	4010	151,3	88,0	-105,0
218	0,064	42	2,565	3,035	0,691	4010	151,3	88,0	-102,2
219	0,064	42	2,565	3,054	0,700	4010	151,3	88,0	-67,6
220	0,064	42	2,565	3,072	0,709	4010	151,3	88,0	-33,3
221	0,064	42	2,566	3,059	0,701	4007	151,3	88,0	-58,8
222	0,064	42	2,568	3,047	0,692	4003	151,2	87,9	-84,2
223	0,065	42	2,569	3,034	0,684	4000	151,2	87,9	-109,4
224	0,066	42	2,573	3,020	0,676	4003	151,2	87,9	-84,2
225	0,065	42	2,576	3,005	0,668	4007	151,1	87,9	-59,0
226	0,066	42	2,580	2,992	0,660	4010	151,1	87,9	-34,3
227	0,064	42	2,583	3,103	0,665	4010	151,1	87,8	-72,4
228	0,065	42	2,585	3,213	0,669	4010	151,1	87,8	-110,2
229	0,064	42	2,581	3,180	0,673	4007	151,1	87,8	-106,9
230	0,065	42	2,577	3,147	0,678	4003	151,0	87,9	-103,7
231	0,066	42	2,573	3,115	0,682	4000	151,0	87,9	-100,4
232	0,065	42	2,573	3,113	0,718	4003	151,0	87,9	-78,4
233	0,066	42	2,574	3,112	0,753	4007	150,9	87,8	-56,5
234	0,064	42	2,574	3,110	0,788	4010	150,9	87,8	-34,8
235	0,065	42	2,524	3,168	0,721	4010	150,9	87,8	-42,8
236	0,065	42	2,474	3,226	0,655	4010	150,9	87,8	-50,8
237	0,066	42	2,424	3,283	0,589	4010	150,9	87,8	-58,9
238	0,064	42	2,424	3,283	0,589	4005	150,9	87,8	-78,6
239	0,064	42	2,424	3,283	0,589	4000	150,9	87,8	-98,3
240	0,063	42	2,415	3,273	0,564	4000	150,8	87,8	-106,1
241	0,064	42	2,406	3,263	0,539	4000	150,8	87,8	-113,7
242	0,064	42	2,470	3,199	0,613	4003	150,8	87,8	-87,8
243	0,065	42	2,533	3,135	0,686	4007	150,8	87,8	-61,9
244	0,065	42	2,596	3,071	0,759	4010	150,8	87,8	-36,4
245	0,064	42	2,600	3,073	0,768	4007	150,8	87,8	-62,7
246	0,065	42	2,605	3,076	0,777	4003	150,7	87,8	-89,1
247	0,064	42	2,609	3,078	0,786	4000	150,7	87,8	-115,4
248	0,066	42	2,529	3,150	0,696	4003	150,7	87,8	-109,0
249	0,064	42	2,450	3,221	0,607	4007	150,7	87,7	-102,6
250	0,064	42	2,371	3,292	0,518	4010	150,7	87,7	-96,4
251	0,065	42	2,371	3,292	0,518	4007	150,7	87,7	-103,2
252	0,066	42	2,371	3,292	0,518	4003	150,6	87,7	-110,1
253	0,064	42	2,371	3,292	0,518	4000	150,6	87,7	-116,7
254	0,064	42	2,448	3,231	0,570	4007	150,6	87,7	-90,4
255	0,064	42	2,524	3,170	0,621	4013	150,6	87,7	-64,1
256	0,065	42	2,600	3,110	0,672	4020	150,6	87,7	-38,2
257	0,066	42	2,596	3,104	0,675	4010	150,6	87,6	-78,0
258	0,066	42	2,593	3,098	0,678	4000	150,6	87,6	-117,4
259	0,064	42	2,588	3,100	0,680	4000	150,6	87,6	-109,8
260	0,066	42	2,582	3,103	0,682	4000	150,6	87,7	-102,1
261	0,065	42	2,577	3,105	0,684	4000	150,6	87,7	-94,3
262	0,066	42	2,585	3,125	0,713	4000	150,6	87,7	-66,6
263	0,064	42	2,593	3,145	0,741	4000	150,6	87,7	-39,5
264	0,066	42	2,593	3,145	0,741	4000	150,5	87,7	-79,3
265	0,066	42	2,593	3,145	0,741	4000	150,5	87,7	-118,5
266	0,065	42	2,589	3,126	0,708	4000	150,5	87,7	-92,4
267	0,066	42	2,584	3,106	0,675	4000	150,5	87,6	-66,2
268	0,065	42	2,580	3,087	0,643	4000	150,5	87,6	-40,4
269	0,065	42	2,580	3,087	0,643	4005	150,5	87,6	-80,0
270	0,064	42	2,580	3,087	0,643	4010	150,5	87,6	-119,3
271	0,066	42	2,561	3,085	0,599	4010	150,5	87,6	-119,3
272	0,066	42	2,541	3,082	0,555	4010	150,5	87,7	-119,3
273	0,064	42	2,522	3,080	0,512	4010	150,5	87,7	-119,1
274	0,066	42	2,522	3,080	0,512	4005	150,5	87,7	-80,2
275	0,065	42	2,522	3,080	0,512	4000	150,5	87,7	-41,6
276	0,066	42	2,525	3,094	0,579	4003	150,5	87,7	-58,1
277	0,066	42	2,528	3,107	0,646	4007	150,5	87,7	-74,7
278	0,065	42	2,531	3,121	0,713	4010	150,5	87,7	-91,0
279	0,065	42	2,535	3,155	0,703	4007	150,5	87,7	-74,9
280	0,066	42	2,539	3,189	0,694	4003	150,5	87,8	-58,8
281	0,065	42	2,543	3,222	0,684	4000	150,5	87,8	-42,9
282	0,065	42	2,543	3,222	0,684	4000	150,5	87,8	-59,7
283	0,066	42	2,543	3,223	0,684	4000	150,5	87,8	-76,4
284	0,065	42	2,550	3,297	0,690	4005	150,5	87,8	-83,6
285	0,066	42	2,556	3,371	0,695	4010	150,5	87,8	-90,7
286	0,066	42	2,556	3,371	0,695	4010	150,5	87,8	-90,7
287	0,065	42	2,556	3,371	0,695	4010	150,5	87,8	-90,7
288	0,066	42	2,572	3,297	0,716	4010	150,5	87,8	-86,5
289	0,066	42	2,587	3,224	0,737	4010	150,4	87,8	-82,3
290	0,066	42	2,603	3,152	0,758	4010	150,4	87,8	-78,1
291	0,066	42	2,597	3,107	0,755	4010	150,4	87,8	-61,8
292	0,066	42	2,591	3,062	0,753	4010	150,4	87,8	-45,8
293	0,066	42	2,591	3,062	0,753	4007	150,4	87,8	-71,1
294	0,066	42	2,591	3,062	0,753	4003	150,4	87,8	-96,4
295	0,066	42	2,591	3,062	0,753	4000	150,4	87,8	-121,5
296	0,066	42	2,566	3,103	0,728	4000	150,4	87,9	-121,5
297	0,065	42	2,542	3,143	0,703	4000	150,4	87,9	-121,4
298	0,066	42	2,543	3,162	0,706	4003	150,4	87,9	-108,3
299	0,066	42	2,543	3,182	0,708	4007	150,3	87,9	-95,3
300	0,066	42	2,544	3,201	0,711	4010	150,3	87,9	-82,3
301	0,066	42	2,544	3,201	0,711	4010	150,3	87,9	-82,3
302	0,066	42	2,544	3,201	0,711	4010	150,3	87,9	-82,3
303	0,066	42	2,495	3,182	0,684	4010	150,3	87,9	-84,0
304	0,067	42	2,446	3,164	0,657	4010	150,3	87,9	-85,8
305	0,066	42	2,398	3,145	0,630	4010	150,3	87,9	-87,5
306	0,066	42	2,364	3,156	0,619	4010	150,3	87,9	-87,0
307	0,067	42	2,330	3,166	0,609	4010	150,2	87,9	-86,5
308	0,065	42	2,296	3,177	0,598	4010	150,2	87,9	-85,9
309	0,066	42	2,296	3,177	0,598	4007	150,2	87,9	-74,2
310	0,066	42	2,296	3,177	0,598	4003	150,2	87,9	-62,5
311	0,067	42	2,297	3,177	0,598	4000	150,2	87,9	-51,0
312	0,066	42	2,373	3,166	0,622	4003	150,2	87,9	-62,8
313	0,066	42	2,450	3,155	0,645	4007	150,2	87,9	-74,6
314	0,067	42	2,526	3,144	0,668	4010	150,2	87,9	-86,5
315	0,066	42	2,451	3,165	0,617	4007	150,2	87,9	-98,6
316	0,067	42	2,376	3,187	0,566	4003	150,2	87,9	-110,8
317	0,066	42	2,302	3,208	0,515	4000	150,2	87,9	-122,8
318	0,067	42	2,358	3,219	0,521	4003	150,2	87,9	-109,6
319	0,066	42	2,414	3,229	0,528	4007	150,3	87,9	-96,5
320	0,066	42	2,469	3,239	0,535	4010	150,3	87,9	-83,3
321	0,066	42	2,511	3,156	0,635	4005	150,3	87,9	-68,6
322	0,066	42	2,552	3,074	0,735	4000	150,3	87,9	-54,4
323	0,066	42	2,558	3,063	0,785	4000	150,3	87,9	-89,2
324	0,066	42	2,564	3,052	0,835	4000	150,3	87,9	-123,9
325	0,066	42	2,564	3,052	0,835	4003	150,3	87,9	-123,9
326	0,066	42	2,564	3,052	0,835	4007	150,3	87,9	-123,9
327	0,067	42	2,562	3,052	0,834	4010	150,3	87,9	-123,7
328	0,066	42	2,388	3,102	0,730	4010	150,3	87,9	-103,1
329	0,066	42	2,215	3,152	0,627	4010	150,3	87,9	-82,6
330	0,065	42	2,236	3,176	0,599	4007	150,3	87,9	-82,5
331	0,066	42	2,257	3,200	0,572	4003	150,3	87,9	-82,5
332	0,067	42	2,277	3,224	0,545	4000	150,3	87,9	-82,3
333	0,066	42	2,277	3,224	0,545	4010	150,2	87,9	-70,1
334	0,066	42	2,278	3,224	0,545	4020	150,2	87,9	-58,2
335	0,066	42	2,353	3,188	0,593	4017	150,2	87,9	-70,5
336	0,068	42	2,429	3,152	0,640	4013	150,2	88,0	-82,7
337	0,066	42	2,504	3,116	0,687	4010	150,2	88,0	-94,9
338	0,066	42	2,504	3,116	0,687	4005	150,2	88,0	-94,9
339	0,066	42	2,504	3,116	0,687	4000	150,2	88,0	-94,8
340	0,066	42	2,523	3,123	0,744	4003	150,2	88,0	-79,8
341	0,068	42	2,542	3,131	0,801	4007	150,2	88,0	-64,9
342	0,067	42	2,561	3,138	0,858	4010	150,2	88,0	-50,2
343	0,066	42	2,576	3,121	0,823	4005	150,2	88,0	-64,9
344	0,068	42	2,590	3,105	0,789	4000	150,2	88,0	-79,4
345	0,068	42	2,590	3,105	0,789	4005	150,2	88,0	-70,6
346	0,067	42	2,588	3,105	0,788	4010	150,2	88,0	-61,9
347	0,066	42	2,361	3,154	0,672	4015	150,2	88,1	-61,9
348	0,066	42	2,133	3,202	0,556	4020	150,2	88,1	-61,9
349	0,067	42	2,132	3,202	0,555	4010	150,2	88,1	-69,9
350	0,068	42	2,132	3,202	0,555	4000	150,2	88,0	-77,9
351	0,068	42	2,256	3,171	0,623	4003	150,2	88,0	-78,1
352	0,066	42	2,382	3,139	0,693	4007	150,2	88,0	-78,1
353	0,067	42	2,507	3,108	0,762	4010	150,2	88,0	-78,0
354	0,066	42	2,507	3,108	0,762	4010	150,2	88,0	-63,0
355	0,066	42	2,506	3,108	0,761	4010	150,2	88,0	-48,3
356	0,067	42	2,413	3,107	0,670	4010	150,2	88,0	-62,4
357	0,067	42	2,320	3,107	0,580	4010	150,2	88,0	-76,5
358	0,067	42	2,370	3,130	0,596	4007	150,2	88,0	-92,4
359	0,067	42	2,419	3,152	0,612	4003	150,2	88,0	-108,3
360	0,068	42	2,469	3,174	0,629	4000	150,2	88,0	-123,9
361	0,068	42	2,535	3,150	0,768	4005	150,2	88,0	-99,5
362	0,067	42	2,601	3,126	0,906	4010	150,2	88,0	-75,3
363	0,067	42	2,601	3,126	0,906	4010	150,2	88,0	-75,3
364	0,067	42	2,600	3,126	0,905	4010	150,2	88,0	-75,2
365	0,066	42	2,468	3,170	0,793	4010	150,2	88,0	-66,0
366	0,067	42	2,337	3,214	0,682	4010	150,2	88,0	-56,7
367	0,068	42	2,206	3,257	0,571	4010	150,2	88,0	-47,6
368	0,067	42	2,185	3,249	0,572	4010	150,2	88,0	-56,4
369	0,068	42	2,165	3,240	0,574	4010	150,2	88,0	-65,3
370	0,067	42	2,146	3,232	0,575	4010	150,2	88,0	-74,3
371	0,066	42	2,295	3,207	0,624	4007	150,2	88,0	-90,5
372	0,068	42	2,443	3,182	0,673	4003	150,2	88,0	-106,8
373	0,068	42	2,590	3,157	0,721	4000	150,2	88,0	-122,8
374	0,067	42	2,590	3,157	0,721	4005	150,2	88,0	-97,9
375	0,068	42	2,590	3,157	0,721	4010	150,2	88,0	-73,0
376	0,068	42	2,547	3,159	0,667	4003	150,2	88,0	-64,1
377	0,068	42	2,504	3,160	0,613	3997	150,2	88,0	-55,2
378	0,068	42	2,461	3,162	0,559	3990	150,2	88,0	-46,5
379	0,067	42	2,458	3,157	0,556	4000	150,2	88,1	-59,3
380	0,067	42	2,455	3,152	0,553	4010	150,2	88,1	-72,1
381	0,068	42	2,455	3,152	0,553	4007	150,2	88,1	-72,1
382	0,067	42	2,455	3,152	0,553	4003	150,2	88,1	-72,1
383	0,068	42	2,454	3,152	0,553	4000	150,2	88,1	-72,2
