time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	10,109	10,111	10,106	0	0,0	23,7	0,0
1	0,000	9	10,109	10,111	10,106	10	22,9	23,7	0,0
2	0,644	9	10,109	10,111	10,106	10	22,9	23,7	0,0
3	0,644	9	10,109	10,111	10,106	11	22,9	23,7	-1412,2
4	0,756	13	10,109	10,111	10,106	1419	22,9	23,7	-996,4
5	0,456	13	10,109	10,111	10,107	2826	22,9	23,7	-580,6
6	0,436	13	10,109	10,111	10,107	4231	22,9	23,7	-165,7
7	0,384	13	10,109	10,111	10,107	4534	22,9	23,7	-165,7
8	0,391	13	10,109	10,111	10,106	4838	22,9	23,7	-165,7
9	0,350	13	10,109	10,111	10,106	5140	22,9	23,7	-165,5
10	0,361	13	10,109	10,111	10,107	5235	22,9	23,7	-99,0
11	0,355	13	10,109	10,111	10,107	5330	22,9	23,7	-32,7
12	0,353	13	10,109	10,111	10,107	5330	22,9	23,7	-59,7
13	0,351	13	10,109	10,111	10,107	5330	22,9	23,7	-86,7
14	0,349	13	10,109	10,111	10,107	5327	22,9	23,7	-67,3
15	0,347	13	10,109	10,111	10,107	5323	22,9	23,7	-48,0
16	0,350	13	10,109	10,111	10,107	5320	22,9	23,7	-28,6
17	0,356	14	10,109	10,111	10,107	5313	22,9	23,7	-28,6
18	0,328	14	10,109	10,111	10,107	5307	22,9	23,7	-28,6
19	0,349	14	10,109	10,111	10,107	5300	22,9	23,7	-28,7
20	0,360	13	10,109	10,111	10,107	5295	22,9	23,7	-53,3
21	0,329	13	10,109	10,111	10,106	5290	22,9	23,7	-77,9
22	0,347	13	10,109	10,111	10,106	5283	22,9	23,7	-64,5
23	0,352	13	10,109	10,111	10,106	5277	22,9	23,7	-51,1
24	0,326	14	10,109	10,111	10,106	5270	22,9	23,7	-37,7
25	0,350	13	10,109	10,111	10,106	5265	22,9	23,6	-22,3
26	0,361	13	10,109	10,111	10,106	5260	22,9	23,6	-7,1
27	0,333	13	10,109	10,111	10,106	5257	22,9	23,6	-53,7
28	0,353	13	10,109	10,111	10,106	5253	22,9	23,6	-100,4
29	0,361	14	10,109	10,111	10,106	5250	22,9	23,6	-146,9
30	0,334	14	10,109	10,111	10,107	5240	22,9	23,6	-146,9
31	0,356	14	10,109	10,111	10,107	5230	22,9	23,6	-146,8
32	0,360	13	10,109	10,111	10,107	5223	22,9	23,6	-104,7
33	0,317	13	10,109	10,111	10,106	5217	22,9	23,6	-62,6
34	0,324	14	10,109	10,111	10,106	5210	22,9	23,6	-20,7
35	0,346	13	10,109	10,111	10,106	5210	22,9	23,6	-62,3
36	0,366	13	10,109	10,111	10,107	5210	22,9	23,6	-103,8
37	0,334	13	10,109	10,111	10,107	5210	22,9	23,6	-145,2
38	0,355	13	10,109	10,111	10,107	5205	22,9	23,6	-97,6
39	0,366	14	10,109	10,111	10,107	5200	22,9	23,6	-50,1
40	0,337	14	10,109	10,111	10,107	5195	22,9	23,6	-47,7
41	0,354	14	10,109	10,111	10,106	5190	22,9	23,6	-45,4
42	0,373	13	10,109	10,111	10,106	5180	22,9	23,6	-44,2
43	0,330	13	10,109	10,111	10,106	5170	22,9	23,6	-42,9
44	0,359	13	10,109	10,111	10,106	5160	22,9	23,6	-41,7
45	0,371	14	10,109	10,111	10,106	5153	22,9	23,6	-29,0
46	0,341	14	10,109	10,111	10,106	5147	22,9	23,6	-16,3
47	0,359	14	10,109	10,111	10,106	5140	22,9	23,6	-3,8
48	0,376	13	10,109	10,111	10,106	5133	22,9	23,6	-49,9
49	0,329	13	10,109	10,111	10,107	5127	22,9	23,6	-96,0
50	0,340	14	10,109	10,111	10,107	5120	22,9	23,6	-141,7
51	0,366	14	10,109	10,111	10,107	5115	22,9	23,6	-94,6
52	0,337	14	10,109	10,111	10,106	5110	22,9	23,6	-47,5
53	0,376	15	10,109	10,111	10,106	5107	22,9	23,6	-78,8
54	0,332	15	10,109	10,111	10,106	5103	22,9	23,6	-110,1
55	0,347	14	10,109	10,111	10,106	5100	22,9	23,6	-141,0
56	0,377	13	10,109	10,111	10,106	5090	22,9	23,6	-70,8
57	0,333	14	10,109	10,111	10,106	5080	22,9	23,6	-0,9
58	0,341	14	10,109	10,111	10,106	5075	22,9	23,6	-0,9
59	0,368	14	10,109	10,111	10,106	5070	22,9	23,6	-0,9
60	0,345	14	10,109	10,111	10,106	5063	22,9	23,6	-9,2
61	0,380	14	10,109	10,111	10,106	5057	22,9	23,6	-17,5
62	0,343	14	10,109	10,111	10,106	5050	22,9	23,6	-25,8
63	0,343	14	10,109	10,111	10,106	5047	22,9	23,6	-33,8
64	0,351	14	10,109	10,111	10,106	5043	22,9	23,6	-41,9
65	0,325	14	10,109	10,111	10,106	5040	22,9	23,6	-49,9
66	0,346	14	10,109	10,111	10,106	5030	22,9	23,6	-38,7
67	0,346	14	10,109	10,111	10,106	5020	22,9	23,6	-27,6
68	0,355	14	10,109	10,111	10,106	5010	22,9	23,6	-16,6
69	0,326	14	10,109	10,111	10,106	5010	22,9	23,6	-32,5
70	0,348	14	10,109	10,111	10,106	5010	22,9	23,6	-48,5
71	0,339	14	10,109	10,112	10,107	5005	22,9	23,6	-27,8
72	0,379	13	10,109	10,112	10,107	5000	22,9	23,6	-7,1
73	0,336	13	10,109	10,112	10,107	4993	22,9	23,6	-6,8
74	0,353	14	10,109	10,112	10,107	4987	22,9	23,6	-6,8
