time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	10,105	10,107	10,102	0	0,0	25,7	0,0
1	0,019	9	10,105	10,107	10,102	0	24,6	25,7	0,0
2	0,019	9	10,105	10,107	10,102	0	24,6	25,6	0,0
3	0,019	9	10,105	10,107	10,102	0	24,6	25,6	-576,7
4	0,297	9	10,104	10,107	10,102	480	24,6	25,6	-261,9
5	0,362	8	10,104	10,107	10,102	959	24,6	25,6	52,8
6	0,327	8	10,104	10,107	10,102	2303	24,6	25,6	95,0
7	0,331	9	10,104	10,107	10,102	3648	24,6	25,6	136,7
8	0,334	9	10,104	10,107	10,102	4272	24,6	25,6	140,8
9	0,322	9	10,105	10,107	10,102	4896	24,6	25,5	144,8
10	0,320	9	10,105	10,107	10,102	5520	24,6	25,5	148,8
11	0,314	9	10,105	10,107	10,102	5590	24,6	25,5	168,8
12	0,315	9	10,105	10,107	10,102	5660	24,6	25,5	188,9
13	0,313	9	10,105	10,107	10,102	5653	24,6	25,5	203,2
14	0,308	9	10,105	10,107	10,102	5647	24,6	25,5	217,4
15	0,308	9	10,105	10,107	10,102	5640	24,6	25,5	231,7
16	0,310	9	10,105	10,107	10,102	5635	24,6	25,5	242,2
17	0,306	9	10,105	10,107	10,102	5630	24,6	25,5	252,6
18	0,303	9	10,105	10,107	10,102	5630	24,6	25,5	261,3
19	0,305	9	10,105	10,107	10,102	5630	24,6	25,4	269,9
20	0,305	9	10,105	10,107	10,102	5630	24,6	25,4	278,6
21	0,300	9	10,105	10,107	10,102	5625	24,6	25,4	283,0
22	0,301	9	10,105	10,107	10,102	5620	24,6	25,4	287,4
23	0,302	9	10,105	10,107	10,102	5613	24,6	25,4	292,2
24	0,303	9	10,104	10,107	10,102	5607	24,6	25,4	297,1
25	0,296	9	10,104	10,107	10,102	5600	24,6	25,4	301,9
26	0,299	9	10,104	10,107	10,102	5595	24,6	25,4	302,9
27	0,286	10	10,104	10,107	10,102	5590	24,6	25,4	303,8
28	0,294	10	10,104	10,107	10,102	5587	24,6	25,4	304,3
29	0,298	9	10,104	10,107	10,102	5583	24,6	25,4	304,8
30	0,295	9	10,104	10,107	10,102	5580	24,6	25,4	305,3
31	0,298	9	10,104	10,107	10,102	5573	24,6	25,4	308,2
32	0,299	9	10,104	10,107	10,102	5567	24,6	25,4	311,2
33	0,296	9	10,104	10,107	10,102	5560	24,6	25,4	314,1
34	0,293	9	10,105	10,107	10,102	5560	24,6	25,4	320,0
35	0,297	9	10,105	10,107	10,102	5560	24,6	25,3	325,9
36	0,293	9	10,105	10,107	10,102	5557	24,6	25,3	332,2
37	0,299	9	10,105	10,107	10,102	5553	24,6	25,3	338,6
38	0,297	9	10,105	10,107	10,102	5550	24,6	25,3	344,9
39	0,300	9	10,105	10,107	10,102	5550	24,6	25,3	355,2
40	0,293	9	10,105	10,107	10,102	5550	24,6	25,3	365,5
41	0,296	9	10,105	10,107	10,102	5543	24,6	25,3	370,6
42	0,295	9	10,104	10,107	10,102	5537	24,6	25,3	375,8
43	0,298	9	10,104	10,107	10,102	5530	24,6	25,3	380,9
44	0,296	9	10,104	10,107	10,102	5527	24,6	25,3	382,9
45	0,295	9	10,104	10,107	10,102	5523	24,6	25,3	384,9
46	0,294	9	10,104	10,107	10,102	5520	24,6	25,3	386,9
47	0,296	9	10,104	10,107	10,102	5515	24,6	25,3	389,4
48	0,294	9	10,104	10,106	10,102	5510	24,6	25,3	391,8
49	0,295	9	10,104	10,106	10,102	5505	24,6	25,3	393,6
50	0,294	9	10,104	10,106	10,102	5500	24,6	25,3	395,4
51	0,293	9	10,104	10,106	10,102	5497	24,6	25,3	398,8
52	0,298	9	10,104	10,106	10,102	5493	24,6	25,3	402,1
53	0,297	9	10,104	10,106	10,102	5490	24,6	25,3	405,5
54	0,296	9	10,104	10,106	10,102	5487	24,6	25,3	405,5
55	0,296	9	10,104	10,107	10,102	5483	24,6	25,3	405,5
56	0,293	9	10,104	10,107	10,102	5480	24,6	25,3	405,5
57	0,295	9	10,105	10,107	10,102	5475	24,6	25,3	411,3
58	0,296	9	10,105	10,107	10,102	5470	24,6	25,3	417,1
59	0,300	9	10,105	10,107	10,102	5463	24,6	25,3	426,0
