time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	10,104	10,106	10,102	0	0,0	6385,0	0,0
1	0,000	44	10,104	10,106	10,102	10	61,4	6385,8	0,0
2	0,005	44	10,104	10,106	10,102	10	62,3	6386,6	0,0
3	0,005	44	7,923	10,195	6,931	10	63,1	6388,8	47,8
4	0,005	44	5,738	10,285	3,754	13	63,7	6390,9	14,8
5	0,301	44	3,553	10,374	0,578	17	64,2	6393,1	-18,2
6	0,437	44	3,553	10,374	0,578	20	64,8	6391,8	-82,9
7	0,503	44	3,553	10,374	0,578	705	65,9	6390,5	-147,5
8	0,516	44	5,578	10,376	0,707	1390	67,0	6391,8	-147,5
9	0,523	43	7,604	10,378	0,835	2923	68,1	6393,0	-147,5
10	0,514	43	9,628	10,380	0,964	4456	69,3	6393,3	-147,5
11	0,533	42	9,628	10,380	0,964	5989	70,4	3203,0	-174,6
12	0,513	42	9,627	10,380	0,964	6027	71,1	14,3	-201,7
13	0,521	42	7,185	10,372	0,760	6063	71,9	2128,2	-182,8
14	0,534	42	4,743	10,363	0,556	6100	72,6	4242,0	-163,9
15	0,536	42	2,301	10,355	0,352	6077	73,7	6355,8	-144,9
16	0,577	42	2,297	10,355	0,352	6053	74,7	6354,1	-121,3
17	0,516	42	2,297	10,355	0,352	6030	75,8	6349,0	-97,6
18	0,547	42	2,297	10,355	0,352	6013	76,5	6343,9	-74,0
19	0,484	42	2,187	10,368	0,393	5997	77,1	6356,6	-143,8
20	0,542	42	2,077	10,382	0,435	5980	77,8	6369,4	-213,6
21	0,525	42	3,795	10,383	0,423	5973	78,8	6379,7	-172,2
22	0,545	42	5,515	10,384	0,411	5967	79,8	6390,0	-130,7
23	0,520	42	7,232	10,385	0,399	5960	80,8	6400,3	-89,2
24	0,503	42	7,232	10,385	0,399	5945	81,8	6422,5	-111,0
25	0,486	42	7,232	10,385	0,399	5930	82,7	6444,7	-132,7
26	0,514	0	0,000	0,000	0,000	0	0,0	0,0	0,0
27	0,523	0	0,000	0,000	0,000	0	0,0	0,0	0,0
28	0,511	0	0,000	0,000	0,000	0	0,0	0,0	0,0
29	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
30	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
31	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
32	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
33	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
34	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
35	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
36	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
37	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
38	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
39	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
40	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
41	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
42	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
43	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
44	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
45	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
46	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
47	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
48	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
49	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
50	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
51	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
52	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
53	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
54	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
55	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
56	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
57	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
58	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
59	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
60	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
61	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
62	0,000	0	0,000	0,000	0,000	0	0,0	0,0	0,0
