time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	10,104	10,106	10,102	0	0,0	29,6	0,0
1	0,004	0	10,104	10,106	10,102	0	0,0	29,7	0,0
2	0,004	44	10,104	10,106	10,102	10	33,5	29,7	15,6
3	0,004	44	10,104	10,106	10,102	10	34,0	29,7	10,4
4	0,181	44	10,104	10,106	10,102	10	34,4	29,7	5,2
5	0,191	44	10,104	10,106	10,102	200	35,1	29,7	0,0
6	0,239	44	10,104	10,106	10,102	389	35,8	29,7	-35,8
7	0,244	44	10,104	10,106	10,102	2034	37,0	29,8	-71,6
8	0,243	44	10,104	10,106	10,102	3682	38,1	29,8	-70,2
9	0,248	43	10,104	10,106	10,102	5330	39,3	29,9	-68,7
10	0,239	41	10,104	10,106	10,102	5690	40,1	29,9	-67,3
11	0,237	41	10,104	10,106	10,102	6049	40,9	30,0	-66,7
12	0,235	40	10,104	10,106	10,102	6050	41,4	30,0	-66,0
13	0,234	40	10,104	10,106	10,102	6050	42,0	30,1	-65,4
14	0,230	40	10,104	10,106	10,102	6050	42,5	30,2	-109,9
15	0,216	40	10,104	10,106	10,102	6040	43,7	30,3	-154,5
16	0,216	40	10,104	10,106	10,102	6030	45,0	30,4	-199,0
17	0,218	40	10,104	10,106	10,102	6020	46,2	30,6	-151,9
18	0,216	40	10,104	10,107	10,102	6017	46,9	30,7	-104,6
19	0,218	40	10,104	10,107	10,102	6013	47,5	30,9	-57,3
20	0,223	40	10,104	10,107	10,102	6010	48,2	31,0	-129,5
21	0,228	40	10,104	10,106	10,102	5997	49,2	31,2	-201,7
22	0,227	40	10,104	10,106	10,102	5983	50,3	31,3	-196,4
23	0,224	40	10,104	10,106	10,102	5970	51,3	31,5	-190,9
24	0,221	40	10,104	10,106	10,102	5960	52,0	31,6	-185,5
25	0,213	40	10,104	10,106	10,102	5950	52,8	31,7	-118,1
26	0,212	40	10,104	10,106	10,102	5945	53,7	31,9	-50,7
27	0,209	40	10,104	10,106	10,102	5940	54,7	32,2	-93,0
28	0,206	40	10,104	10,107	10,102	5937	55,2	32,6	-135,4
29	0,205	40	10,104	10,107	10,102	5933	55,6	32,9	-177,9
30	0,204	40	10,104	10,107	10,102	5930	56,1	33,1	-133,6
31	0,200	40	10,104	10,106	10,102	5925	57,0	33,3	-89,3
32	0,198	40	10,104	10,106	10,102	5920	58,0	33,5	-45,1
33	0,198	40	10,104	10,106	10,102	5910	58,9	33,8	-79,6
34	0,194	40	10,104	10,106	10,102	5900	59,9	34,2	-114,3
35	0,185	40	10,104	10,106	10,102	5890	60,8	34,5	-148,9
36	0,184	40	10,104	10,106	10,102	5890	61,7	34,9	-99,1
37	0,185	41	10,104	10,106	10,102	5890	62,6	35,3	-49,4
38	0,184	41	10,104	10,106	10,102	5885	63,2	35,5	-49,4
39	0,183	41	10,104	10,106	10,102	5880	63,9	35,8	-49,4
40	0,182	41	10,104	10,106	10,102	5873	63,9	35,8	-60,2
41	0,179	41	10,104	10,106	10,102	5867	63,9	35,8	-71,1
42	0,179	41	10,104	10,106	10,102	5860	63,9	35,8	-81,9
43	0,178	41	10,104	10,106	10,102	5860	64,8	36,2	-127,6
44	0,179	41	10,104	10,106	10,102	5860	65,7	36,6	-173,3
45	0,178	41	10,104	10,106	10,102	5855	66,6	37,0	-160,2
46	0,178	41	10,104	10,106	10,101	5850	67,5	37,4	-147,1
47	0,176	41	10,104	10,106	10,101	5847	68,8	38,0	-155,2
48	0,176	41	10,104	10,106	10,102	5843	70,1	38,7	-163,2
49	0,176	41	10,104	10,106	10,102	5840	71,4	39,3	-171,2
50	0,175	41	10,104	10,107	10,102	5835	72,1	39,6	-113,4
51	0,174	41	10,104	10,107	10,102	5830	72,7	39,9	-55,5
52	0,173	41	10,104	10,107	10,102	5823	73,1	40,1	-93,0
53	0,171	41	10,104	10,107	10,102	5817	73,6	40,4	-130,4
54	0,172	41	10,104	10,107	10,102	5810	74,0	40,6	-167,9
55	0,171	41	10,104	10,107	10,102	5805	74,8	41,0	-167,9
56	0,171	41	10,104	10,106	10,102	5800	75,6	41,4	-167,9
57	0,171	41	10,104	10,106	10,102	5793	76,4	41,8	-168,0
58	0,171	41	10,104	10,106	10,102	5787	77,3	42,3	-168,0
59	0,170	41	10,104	10,106	10,102	5780	78,1	42,7	-168,1
60	0,171	41	10,104	10,106	10,102	5775	78,9	43,1	-110,1
61	0,170	41	10,104	10,106	10,102	5770	79,7	43,6	-52,1
62	0,170	41	10,104	10,106	10,102	5770	80,3	43,9	-111,3
63	0,170	41	10,104	10,106	10,102	5770	81,0	44,3	-170,5
64	0,168	41	10,104	10,106	10,102	5763	81,4	44,5	-169,6
65	0,166	41	10,104	10,106	10,102	5757	81,8	44,7	-167,5
66	0,164	41	10,104	10,106	10,102	5750	82,2	44,9	-165,5
67	0,161	41	10,104	10,107	10,102	5750	83,0	45,4	-165,5
68	0,159	41	10,104	10,107	10,102	5750	83,8	45,8	-165,5
69	0,158	41	10,104	10,107	10,102	5745	84,4	46,1	-164,4
70	0,158	41	10,104	10,107	10,102	5740	85,0	46,5	-163,2
71	0,158	41	10,104	10,107	10,102	5733	85,4	46,7	-163,1
72	0,159	41	10,104	10,106	10,102	5727	85,7	46,9	-163,0
73	0,158	41	10,104	10,106	10,102	5720	86,1	47,1	-162,9
74	0,158	41	10,104	10,106	10,102	5717	87,0	47,6	-124,2
75	0,158	41	10,104	10,106	10,102	5713	87,9	48,2	-85,4
76	0,158	41	10,104	10,106	10,102	5710	88,8	48,7	-46,6
77	0,156	41	10,104	10,106	10,102	5703	89,6	49,1	-46,4
78	0,156	41	10,104	10,106	10,102	5697	90,3	49,6	-46,3
79	0,156	41	10,104	10,106	10,102	5690	91,1	50,0	-46,1
80	0,157	41	10,104	10,106	10,102	5685	91,8	50,4	-99,9
81	0,157	41	10,104	10,106	10,102	5680	92,6	50,9	-153,7
82	0,157	41	10,104	10,106	10,102	5677	93,0	51,1	-153,8
83	0,153	41	10,104	10,106	10,102	5673	93,3	51,3	-153,8
84	0,155	41	10,104	10,106	10,102	5670	93,7	51,5	-153,8
85	0,150	41	10,104	10,106	10,102	5667	94,6	52,0	-157,0
86	0,153	41	10,104	10,107	10,102	5663	95,4	52,5	-160,3
87	0,153	41	10,104	10,107	10,102	5660	96,3	53,0	-163,5
88	0,150	41	10,104	10,107	10,102	5650	96,9	53,4	-161,5
89	0,146	41	10,104	10,106	10,102	5640	97,4	53,7	-159,6
90	0,147	41	10,104	10,106	10,102	5637	97,8	53,9	-122,2
91	0,144	41	10,104	10,107	10,102	5633	98,1	54,1	-84,7
92	0,143	41	10,104	10,107	10,102	5630	98,5	54,3	-47,4
93	0,144	41	10,104	10,107	10,102	5627	99,3	54,8	-83,7
94	0,145	41	10,104	10,106	10,102	5623	100,2	55,3	-120,1
95	0,145	41	10,104	10,106	10,102	5620	101,0	55,8	-156,4
96	0,146	41	10,104	10,106	10,102	5615	101,0	55,8	-156,7
97	0,144	41	10,104	10,106	10,102	5610	101,0	55,8	-157,0
98	0,143	41	10,104	10,106	10,102	5603	101,8	56,3	-119,7
