time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	10,108	10,110	10,105	0	0,0	25,5	0,0
1	0,000	9	10,108	10,110	10,105	10	23,9	25,5	0,0
2	0,069	9	10,108	10,110	10,106	10	23,9	25,4	0,0
3	0,069	9	10,108	10,110	10,106	10	23,9	25,4	0,0
4	0,069	10	10,108	10,110	10,106	67	23,9	25,4	-68,5
5	0,464	10	10,108	10,110	10,106	123	23,9	25,3	-137,1
6	0,299	10	10,108	10,110	10,106	182	23,9	25,3	-205,5
7	0,309	12	10,108	10,110	10,106	1976	23,9	25,3	-137,8
8	0,301	13	10,108	10,110	10,106	3770	23,9	25,3	-70,1
9	0,294	13	10,108	10,110	10,106	4420	23,9	25,3	-119,1
10	0,293	13	10,108	10,110	10,105	5069	23,9	25,2	-168,1
11	0,289	13	10,108	10,110	10,105	5070	23,9	25,2	-146,9
12	0,290	13	10,108	10,110	10,106	5070	23,9	25,2	-125,5
13	0,285	13	10,108	10,110	10,106	5070	23,9	25,2	-104,2
14	0,306	13	10,108	10,111	10,106	5065	23,9	25,2	-104,2
15	0,308	12	10,108	10,111	10,105	5060	23,9	25,1	-104,2
16	0,301	12	10,108	10,111	10,105	5057	23,9	25,1	-137,8
17	0,307	12	10,108	10,111	10,105	5053	23,9	25,1	-171,4
18	0,303	12	10,108	10,111	10,105	5050	23,9	25,1	-205,0
19	0,308	12	10,108	10,111	10,105	5043	23,9	25,1	-194,8
20	0,308	12	10,108	10,110	10,106	5037	23,9	25,0	-184,5
21	0,304	12	10,108	10,110	10,106	5030	23,9	25,0	-174,3
22	0,306	12	10,108	10,110	10,106	5027	23,9	25,0	-174,3
23	0,303	12	10,108	10,110	10,106	5023	23,9	25,0	-174,3
24	0,306	12	10,108	10,110	10,106	5020	23,9	25,0	-174,3
25	0,306	12	10,108	10,110	10,106	5010	23,9	25,0	-174,7
26	0,308	12	10,108	10,110	10,106	5000	23,9	25,0	-175,0
27	0,308	12	10,108	10,110	10,106	4990	23,9	25,0	-175,4
28	0,308	12	10,108	10,110	10,106	4987	23,9	25,0	-184,8
29	0,304	12	10,108	10,110	10,106	4983	23,9	24,9	-194,1
30	0,311	12	10,108	10,110	10,106	4980	23,9	24,9	-203,5
31	0,309	12	10,108	10,110	10,106	4975	23,9	24,9	-203,5
32	0,311	12	10,108	10,110	10,106	4970	23,9	24,9	-203,5
33	0,309	12	10,108	10,110	10,106	4963	23,9	24,9	-203,1
34	0,308	12	10,108	10,110	10,106	4957	23,9	24,9	-202,6
35	0,311	12	10,108	10,110	10,106	4950	23,9	24,9	-202,2
36	0,312	12	10,108	10,110	10,106	4943	23,9	24,9	-202,2
37	0,313	12	10,108	10,110	10,106	4937	23,9	24,9	-202,2
38	0,308	12	10,108	10,110	10,106	4930	23,9	24,9	-202,1
39	0,315	12	10,108	10,110	10,106	4925	23,9	24,8	-153,5
40	0,313	12	10,108	10,110	10,105	4920	23,9	24,8	-105,1
41	0,309	12	10,108	10,110	10,105	4915	23,9	24,8	-152,6
42	0,316	12	10,108	10,110	10,105	4910	23,9	24,8	-200,2
43	0,315	12	10,108	10,110	10,105	4900	23,9	24,8	-192,7
44	0,314	12	10,108	10,110	10,106	4890	23,9	24,8	-185,1
45	0,313	12	10,108	10,110	10,106	4880	23,9	24,8	-177,6
46	0,312	12	10,108	10,110	10,106	4877	23,9	24,8	-184,5
47	0,310	12	10,108	10,110	10,106	4873	23,9	24,8	-191,5
48	0,314	12	10,108	10,110	10,106	4870	23,9	24,8	-198,3
49	0,312	12	10,108	10,110	10,106	4865	23,9	24,8	-149,2
50	0,313	12	10,108	10,110	10,106	4860	23,9	24,8	-100,2
51	0,313	12	10,108	10,110	10,106	4855	23,9	24,8	-100,2
52	0,309	12	10,108	10,110	10,106	4850	23,9	24,8	-100,2
53	0,315	12	10,108	10,110	10,106	4843	23,9	24,8	-100,8
54	0,316	12	10,108	10,111	10,105	4837	23,9	24,7	-101,3
55	0,313	12	10,108	10,111	10,105	4830	23,9	24,7	-101,9
56	0,315	12	10,108	10,111	10,105	4820	23,9	24,7	-100,2
57	0,313	12	10,108	10,111	10,105	4810	23,9	24,7	-98,5
58	0,314	12	10,108	10,111	10,105	4807	23,9	24,7	-124,4
59	0,316	12	10,108	10,110	10,105	4803	23,9	24,7	-150,3
60	0,316	12	10,108	10,110	10,105	4800	23,9	24,7	-176,1
61	0,316	12	10,108	10,110	10,105	4795	23,9	24,7	-138,4
62	0,316	12	10,108	10,110	10,105	4790	23,9	24,7	-100,8
63	0,315	12	10,108	10,110	10,105	4780	23,9	24,7	-98,7
64	0,314	12	10,108	10,110	10,105	4770	23,9	24,7	-96,7
65	0,316	12	10,108	10,110	10,106	4765	23,9	24,7	-136,5
66	0,315	12	10,108	10,110	10,106	4760	23,9	24,7	-176,4
67	0,316	12	10,108	10,110	10,106	4753	23,9	24,7	-176,4
68	0,316	12	10,108	10,110	10,105	4747	23,9	24,7	-176,5
69	0,316	12	10,108	10,110	10,105	4740	23,9	24,7	-176,5
70	0,319	12	10,108	10,110	10,106	4730	23,9	24,7	-176,5
71	0,316	12	10,108	10,110	10,106	4720	23,9	24,7	-176,5
72	0,321	12	10,108	10,110	10,106	4715	23,9	24,7	-136,4
73	0,322	12	10,108	10,110	10,106	4710	23,9	24,7	-96,1
74	0,319	12	10,108	10,110	10,106	4707	23,9	24,7	-122,5
75	0,322	12	10,108	10,110	10,106	4703	23,9	24,7	-150,1
76	0,324	12	10,108	10,110	10,106	4700	23,9	24,7	-177,6
77	0,304	13	10,108	10,110	10,106	4693	23,9	24,7	-178,5
78	0,323	13	10,108	10,110	10,105	4687	23,9	24,7	-179,5
79	0,326	12	10,108	10,110	10,105	4680	23,9	24,7	-180,3
80	0,321	12	10,108	10,110	10,106	4670	23,9	24,7	-132,9
81	0,322	12	10,108	10,110	10,106	4660	23,9	24,7	-85,5
82	0,329	12	10,108	10,110	10,106	4657	23,9	24,7	-116,0
83	0,321	12	10,108	10,110	10,106	4653	23,9	24,7	-146,5
84	0,323	12	10,108	10,110	10,106	4650	23,9	24,7	-176,8
85	0,323	12	10,108	10,110	10,106	4645	23,9	24,6	-130,2
86	0,323	12	10,108	10,110	10,105	4640	23,9	24,6	-83,7
87	0,325	12	10,108	10,110	10,105	4630	23,9	24,6	-112,3
88	0,318	12	10,108	10,110	10,106	4620	23,9	24,6	-140,9
89	0,325	12	10,108	10,110	10,106	4610	23,9	24,6	-169,3
90	0,319	12	10,108	10,110	10,106	4607	23,9	24,6	-140,6
91	0,321	12	10,108	10,110	10,105	4603	23,9	24,6	-111,8
92	0,321	12	10,108	10,110	10,105	4600	23,9	24,6	-83,1
93	0,321	12	10,108	10,110	10,105	4593	23,9	24,6	-114,2
94	0,320	12	10,108	10,110	10,106	4587	23,9	24,6	-145,3
95	0,323	12	10,108	10,110	10,106	4580	23,9	24,6	-176,2
