time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	1,370	1,511	1,304	0	0,0	24,7	0,0
1	0,000	10	1,156	1,257	1,107	0	24,1	24,7	0,0
2	0,336	10	0,942	1,003	0,910	0	24,1	24,7	0,0
3	0,336	10	0,731	0,753	0,715	0	24,1	24,7	0,1
4	0,518	10	1,896	2,370	1,462	110	24,1	24,7	32,3
5	0,618	10	3,061	3,988	2,209	220	24,1	24,7	64,6
6	0,589	9	3,062	3,989	2,210	1003	24,1	24,7	82,7
7	0,535	9	3,062	3,989	2,210	1787	24,1	24,7	100,7
8	0,525	10	3,062	3,989	2,210	2570	24,1	24,7	118,8
9	0,581	10	3,087	3,978	2,050	3417	24,1	24,7	124,3
10	0,533	10	3,112	3,967	1,890	4263	24,1	24,8	129,8
11	0,521	10	3,137	3,956	1,730	5109	24,1	24,8	135,3
12	0,577	10	3,137	3,956	1,730	5107	24,1	24,8	139,2
13	0,530	10	3,137	3,956	1,730	5103	24,1	24,8	143,1
14	0,523	10	3,137	3,956	1,730	5100	24,1	24,8	147,0
15	0,575	10	3,065	3,953	1,510	5095	24,1	24,8	152,7
16	0,578	10	2,993	3,950	1,290	5090	24,1	24,8	158,4
17	0,536	9	2,979	3,814	1,516	5083	24,1	24,8	174,3
18	0,573	9	2,966	3,677	1,746	5077	24,1	24,8	190,4
19	0,536	9	2,953	3,542	1,975	5070	24,1	24,8	206,4
20	0,518	9	3,051	3,750	1,987	5065	24,1	24,8	211,2
21	0,517	10	3,149	3,958	1,998	5060	24,1	24,8	216,0
22	0,520	10	3,083	3,942	1,799	5055	24,1	24,8	216,0
23	0,518	10	3,017	3,927	1,601	5050	24,1	24,8	216,0
24	0,571	10	3,017	3,927	1,601	5035	24,1	24,8	220,5
25	0,537	10	3,017	3,927	1,601	5020	24,1	24,8	225,0
26	0,517	10	2,947	3,986	1,705	5015	24,1	24,8	228,8
27	0,568	9	2,877	4,045	1,810	5010	24,1	24,8	232,7
28	0,571	9	2,877	4,045	1,810	5010	24,1	24,8	232,7
29	0,536	10	2,877	4,045	1,810	5010	24,1	24,8	232,7
30	0,516	10	2,866	3,770	1,927	5003	24,1	24,8	239,5
31	0,519	10	2,855	3,493	2,045	4997	24,1	24,8	246,3
32	0,569	10	2,844	3,217	2,162	4990	24,1	24,8	253,1
33	0,575	9	2,844	3,217	2,162	4990	24,1	24,8	253,1
34	0,540	9	2,844	3,218	2,161	4990	24,1	24,8	253,2
35	0,518	10	2,884	3,457	1,727	4985	24,1	24,8	273,6
36	0,521	10	2,923	3,695	1,294	4980	24,1	24,8	294,1
37	0,523	10	2,903	3,675	1,401	4970	24,1	24,8	295,9
38	0,524	10	2,882	3,656	1,507	4960	24,1	24,8	297,6
39	0,522	10	2,862	3,636	1,614	4950	24,1	24,8	299,4
40	0,526	10	2,862	3,636	1,614	4947	24,1	24,8	299,4
41	0,526	10	2,862	3,636	1,614	4943	24,1	24,8	299,5
42	0,526	10	2,862	3,636	1,614	4940	24,1	24,8	299,5
43	0,527	10	2,900	3,656	1,675	4930	24,1	24,8	300,2
44	0,524	10	2,938	3,675	1,737	4920	24,1	24,8	300,8
45	0,525	10	2,976	3,695	1,799	4910	24,1	24,8	301,5
46	0,524	10	2,967	3,701	1,904	4907	24,1	24,8	301,5
47	0,526	10	2,958	3,707	2,009	4903	24,1	24,8	301,5
48	0,521	10	2,949	3,713	2,114	4900	24,1	24,8	301,5
49	0,522	10	2,975	3,784	2,082	4893	24,1	24,8	302,0
50	0,523	10	3,001	3,854	2,050	4887	24,1	24,8	302,5
51	0,525	10	3,027	3,925	2,018	4880	24,1	24,8	303,0
52	0,528	10	3,027	3,925	2,018	4877	24,1	24,8	302,9
53	0,526	10	3,027	3,925	2,018	4873	24,1	24,8	302,8
54	0,531	10	3,027	3,925	2,018	4870	24,1	24,8	302,7
55	0,533	10	3,025	3,957	2,122	4860	24,1	24,8	302,7
56	0,525	10	3,023	3,990	2,226	4850	24,1	24,8	302,7
57	0,532	10	2,998	3,936	2,159	4843	24,1	24,8	302,8
58	0,525	10	2,972	3,882	2,090	4837	24,1	24,8	303,0
59	0,526	10	2,947	3,828	2,021	4830	24,1	24,8	303,1
60	0,524	10	2,926	3,721	1,940	4823	24,1	24,8	303,1
61	0,526	10	2,905	3,614	1,859	4817	24,1	24,8	303,1
62	0,524	10	2,884	3,508	1,779	4810	24,1	24,8	303,1
63	0,531	10	2,883	3,637	1,724	4800	24,1	24,8	303,5
64	0,526	10	2,882	3,766	1,668	4790	24,2	24,8	303,8
65	0,531	10	2,881	3,894	1,613	4780	24,2	24,8	304,2
66	0,531	10	2,939	3,976	1,753	4780	24,2	24,8	304,2
67	0,531	10	2,997	4,058	1,893	4780	24,2	24,8	304,2
68	0,533	10	3,056	4,140	2,033	4780	24,2	24,8	304,2
69	0,533	10	3,060	4,031	2,124	4770	24,2	24,8	304,2
70	0,533	10	3,063	3,920	2,215	4760	24,2	24,8	304,2
