time	Friction coeff	Load [N]	Resistance average [Ohm]	Resistance max [Ohm]	Resistance min [Ohm]	Stroke [µm]	Temp. Block [°C]	Temp. surface [°C]	Wear [µm] 
0	0,000	0	10,110	10,112	10,107	0	0,0	23,8	0,0
1	0,000	0	10,110	10,112	10,107	0	0,0	23,8	0,0
2	0,607	9	10,110	10,112	10,107	10	23,0	23,8	0,0
3	0,607	12	10,110	10,112	10,107	10	23,0	23,8	-1432,6
4	0,926	16	10,110	10,112	10,107	10	23,0	23,8	-1432,5
5	0,591	16	10,110	10,112	10,107	10	23,0	23,8	-1432,5
6	0,398	15	10,110	10,112	10,107	1639	23,0	23,8	-1014,9
7	0,449	13	10,110	10,112	10,107	3277	23,0	23,8	-594,8
8	0,399	14	10,110	10,112	10,107	4915	23,0	23,8	-174,8
9	0,399	14	10,110	10,112	10,107	5023	23,0	23,8	-156,8
10	0,363	15	10,110	10,112	10,107	5127	23,0	23,8	-140,0
11	0,391	15	10,110	10,112	10,107	5133	23,0	23,8	-100,0
12	0,379	14	10,110	10,112	10,107	5137	23,0	23,8	-59,4
13	0,391	14	10,110	10,112	10,107	5140	23,0	23,8	-18,8
14	0,358	14	10,110	10,112	10,107	5137	23,0	23,8	-55,7
15	0,386	15	10,110	10,112	10,107	5133	23,0	23,8	-93,5
16	0,356	15	10,110	10,112	10,107	5130	23,0	23,8	-131,3
17	0,384	15	10,110	10,112	10,107	5120	23,0	23,8	-74,2
18	0,380	14	10,110	10,112	10,107	5110	23,0	23,8	-17,0
19	0,390	14	10,110	10,112	10,107	5107	23,0	23,8	-16,9
20	0,358	14	10,110	10,112	10,107	5103	23,0	23,8	-16,9
21	0,379	15	10,110	10,112	10,107	5100	23,0	23,8	-16,9
22	0,391	15	10,110	10,112	10,107	5095	23,0	23,8	-93,4
23	0,354	14	10,110	10,112	10,107	5090	23,0	23,8	-170,0
24	0,374	14	10,110	10,112	10,107	5083	23,0	23,8	-169,8
25	0,390	14	10,110	10,112	10,107	5077	23,0	23,8	-169,4
26	0,360	15	10,110	10,112	10,107	5070	23,0	23,8	-169,0
27	0,383	15	10,110	10,112	10,107	5067	23,0	23,8	-151,6
28	0,386	14	10,110	10,112	10,107	5063	23,0	23,8	-134,0
29	0,384	14	10,110	10,112	10,107	5060	23,0	23,8	-116,3
30	0,392	14	10,110	10,112	10,107	5053	23,0	23,8	-132,9
31	0,356	14	10,110	10,112	10,107	5047	23,0	23,8	-150,0
32	0,394	14	10,110	10,112	10,107	5040	23,0	23,8	-167,0
33	0,361	14	10,110	10,112	10,107	5033	23,0	23,8	-167,0
34	0,386	14	10,110	10,112	10,107	5027	23,0	23,8	-167,0
35	0,404	14	10,110	10,112	10,107	5020	23,0	23,8	-167,0
36	0,366	14	10,110	10,112	10,107	5013	23,0	23,8	-166,9
37	0,392	15	10,110	10,112	10,107	5007	23,0	23,8	-166,7
38	0,408	14	10,110	10,112	10,107	5000	23,0	23,8	-166,6
39	0,376	14	10,110	10,112	10,107	4995	23,0	23,8	-166,6
40	0,406	14	10,110	10,112	10,107	4990	23,0	23,8	-166,6
41	0,402	14	10,110	10,112	10,107	4987	23,0	23,8	-144,4
42	0,409	14	10,110	10,112	10,107	4983	23,0	23,8	-122,2
43	0,405	14	10,110	10,112	10,107	4980	23,0	23,8	-99,9
44	0,412	14	10,110	10,112	10,107	4970	23,0	23,8	-122,1
45	0,392	14	10,110	10,112	10,107	4960	23,0	23,7	-144,3
46	0,416	14	10,110	10,112	10,107	4950	23,0	23,7	-166,5
47	0,374	14	10,110	10,112	10,107	4943	23,0	23,7	-122,7
48	0,405	14	10,110	10,112	10,107	4937	23,0	23,7	-78,5
49	0,406	14	10,110	10,112	10,107	4930	23,0	23,7	-34,4
50	0,419	14	10,110	10,112	10,107	4930	23,0	23,7	-99,3
51	0,390	14	10,110	10,112	10,107	4930	23,0	23,7	-164,3
52	0,418	14	10,110	10,112	10,107	4920	23,0	23,7	-123,8
53	0,420	14	10,109	10,112	10,107	4910	23,0	23,7	-82,2
54	0,418	14	10,109	10,112	10,107	4900	23,0	23,7	-40,6
55	0,433	14	10,109	10,112	10,107	4895	23,0	23,7	-40,6
56	0,403	15	10,109	10,112	10,107	4890	23,0	23,7	-40,6
57	0,427	15	10,110	10,112	10,107	4885	23,0	23,7	-58,1
58	0,434	14	10,110	10,112	10,107	4880	23,0	23,7	-75,7
59	0,436	14	10,110	10,112	10,107	4873	23,0	23,7	-55,9
60	0,441	14	10,109	10,112	10,107	4867	23,0	23,7	-36,1
61	0,448	14	10,109	10,112	10,107	4860	23,0	23,7	-16,3
62	0,451	14	10,109	10,112	10,107	4850	23,0	23,7	-33,1
63	0,454	14	10,109	10,112	10,107	4840	23,0	23,7	-50,1
64	0,458	14	10,109	10,112	10,107	4830	23,0	23,7	-67,1
65	0,458	14	10,109	10,112	10,107	4827	23,0	23,7	-50,3
66	0,470	14	10,110	10,112	10,107	4823	23,0	23,7	-33,4
67	0,469	14	10,110	10,112	10,107	4820	23,0	23,7	-16,6
68	0,470	14	10,110	10,112	10,107	4815	23,0	23,7	-16,5
69	0,474	14	10,110	10,112	10,107	4810	23,0	23,7	-16,5
